ensembl_version_id,GENEID,SYMBOL,GENEBIOTYPE,INPUT
ENSG00000011304.10,ENSG00000011304,PTBP1,protein_coding,ENSG00000011304.10 (PTBP1)
ENSG00000011332.13,ENSG00000011332,DPF1,protein_coding,ENSG00000011332.13 (DPF1)
ENSG00000011422.6,ENSG00000011422,PLAUR,protein_coding,ENSG00000011422.6 (PLAUR)
ENSG00000011451.8,ENSG00000011451,WIZ,protein_coding,ENSG00000011451.8 (WIZ)
ENSG00000011478.6,ENSG00000011478,QPCTL,protein_coding,ENSG00000011478.6 (QPCTL)
ENSG00000011485.7,ENSG00000011485,PPP5C,protein_coding,ENSG00000011485.7 (PPP5C)
ENSG00000011590.8,ENSG00000011590,ZBTB32,protein_coding,ENSG00000011590.8 (ZBTB32)
ENSG00000011600.4,ENSG00000011600,TYROBP,protein_coding,ENSG00000011600.4 (TYROBP)
ENSG00000012061.9,ENSG00000012061,ERCC1,protein_coding,ENSG00000012061.9 (ERCC1)
ENSG00000012124.9,ENSG00000012124,CD22,protein_coding,ENSG00000012124.9 (CD22)
ENSG00000013275.2,ENSG00000013275,PSMC4,protein_coding,ENSG00000013275.2 (PSMC4)
ENSG00000018869.10,ENSG00000018869,ZNF582,protein_coding,ENSG00000018869.10 (ZNF582)
ENSG00000022556.10,ENSG00000022556,NLRP2,protein_coding,ENSG00000022556.10 (NLRP2)
ENSG00000024422.5,ENSG00000024422,EHD2,protein_coding,ENSG00000024422.5 (EHD2)
ENSG00000028277.12,ENSG00000028277,POU2F2,protein_coding,ENSG00000028277.12 (POU2F2)
ENSG00000031823.8,ENSG00000031823,RANBP3,protein_coding,ENSG00000031823.8 (RANBP3)
ENSG00000032444.9,ENSG00000032444,PNPLA6,protein_coding,ENSG00000032444.9 (PNPLA6)
ENSG00000034063.7,ENSG00000034063,NA,NA,ENSG00000034063.7
ENSG00000037757.8,ENSG00000037757,MRI1,protein_coding,ENSG00000037757.8 (MRI1)
ENSG00000039650.4,ENSG00000039650,PNKP,protein_coding,ENSG00000039650.4 (PNKP)
ENSG00000039987.2,ENSG00000039987,BEST2,protein_coding,ENSG00000039987.2 (BEST2)
ENSG00000042753.6,ENSG00000042753,AP2S1,protein_coding,ENSG00000042753.6 (AP2S1)
ENSG00000051128.12,ENSG00000051128,HOMER3,protein_coding,ENSG00000051128.12 (HOMER3)
ENSG00000053501.7,ENSG00000053501,USE1,protein_coding,ENSG00000053501.7 (USE1)
ENSG00000060558.2,ENSG00000060558,GNA15,protein_coding,ENSG00000060558.2 (GNA15)
ENSG00000060566.7,ENSG00000060566,CREB3L3,protein_coding,ENSG00000060566.7 (CREB3L3)
ENSG00000062370.9,ENSG00000062370,ZNF112,protein_coding,ENSG00000062370.9 (ZNF112)
ENSG00000062822.6,ENSG00000062822,POLD1,protein_coding,ENSG00000062822.6 (POLD1)
ENSG00000063127.10,ENSG00000063127,SLC6A16,protein_coding,ENSG00000063127.10 (SLC6A16)
ENSG00000063169.5,ENSG00000063169,GLTSCR1,protein_coding,ENSG00000063169.5 (GLTSCR1)
ENSG00000063176.9,ENSG00000063176,SPHK2,protein_coding,ENSG00000063176.9 (SPHK2)
ENSG00000063177.7,ENSG00000063177,RPL18,protein_coding,ENSG00000063177.7 (RPL18)
ENSG00000063180.3,ENSG00000063180,CA11,protein_coding,ENSG00000063180.3 (CA11)
ENSG00000063241.2,ENSG00000063241,ISOC2,protein_coding,ENSG00000063241.2 (ISOC2)
ENSG00000063244.6,ENSG00000063244,U2AF2,protein_coding,ENSG00000063244.6 (U2AF2)
ENSG00000063245.7,ENSG00000063245,EPN1,protein_coding,ENSG00000063245.7 (EPN1)
ENSG00000063322.6,ENSG00000063322,MED29,protein_coding,ENSG00000063322.6 (MED29)
ENSG00000064489.15,ENSG00000064489,MEF2BNB-MEF2B,protein_coding,ENSG00000064489.15 (MEF2BNB-MEF2B)
ENSG00000064490.6,ENSG00000064490,RFXANK,protein_coding,ENSG00000064490.6 (RFXANK)
ENSG00000064545.8,ENSG00000064545,TMEM161A,protein_coding,ENSG00000064545.8 (TMEM161A)
ENSG00000064547.8,ENSG00000064547,LPAR2,protein_coding,ENSG00000064547.8 (LPAR2)
ENSG00000064607.11,ENSG00000064607,SUGP2,protein_coding,ENSG00000064607.11 (SUGP2)
ENSG00000064666.7,ENSG00000064666,CNN2,protein_coding,ENSG00000064666.7 (CNN2)
ENSG00000064687.7,ENSG00000064687,ABCA7,protein_coding,ENSG00000064687.7 (ABCA7)
ENSG00000064932.9,ENSG00000064932,SBNO2,protein_coding,ENSG00000064932.9 (SBNO2)
ENSG00000064961.12,ENSG00000064961,HMG20B,protein_coding,ENSG00000064961.12 (HMG20B)
ENSG00000065000.9,ENSG00000065000,AP3D1,protein_coding,ENSG00000065000.9 (AP3D1)
ENSG00000065268.3,ENSG00000065268,WDR18,protein_coding,ENSG00000065268.3 (WDR18)
ENSG00000065717.8,ENSG00000065717,TLE2,protein_coding,ENSG00000065717.8 (TLE2)
ENSG00000065989.9,ENSG00000065989,PDE4A,protein_coding,ENSG00000065989.9 (PDE4A)
ENSG00000066044.8,ENSG00000066044,ELAVL1,protein_coding,ENSG00000066044.8 (ELAVL1)
ENSG00000068903.14,ENSG00000068903,SIRT2,protein_coding,ENSG00000068903.14 (SIRT2)
ENSG00000069399.7,ENSG00000069399,BCL3,protein_coding,ENSG00000069399.7 (BCL3)
ENSG00000070404.3,ENSG00000070404,FSTL3,protein_coding,ENSG00000070404.3 (FSTL3)
ENSG00000070423.10,ENSG00000070423,RNF126,protein_coding,ENSG00000070423.10 (RNF126)
ENSG00000071564.8,ENSG00000071564,TCF3,protein_coding,ENSG00000071564.8 (TCF3)
ENSG00000071626.10,ENSG00000071626,DAZAP1,protein_coding,ENSG00000071626.10 (DAZAP1)
ENSG00000071655.9,ENSG00000071655,MBD3,protein_coding,ENSG00000071655.9 (MBD3)
ENSG00000072062.7,ENSG00000072062,PRKACA,protein_coding,ENSG00000072062.7 (PRKACA)
ENSG00000072071.11,ENSG00000072071,LPHN1,protein_coding,ENSG00000072071.11 (LPHN1)
ENSG00000072954.1,ENSG00000072954,TMEM38A,protein_coding,ENSG00000072954.1 (TMEM38A)
ENSG00000072958.3,ENSG00000072958,AP1M1,protein_coding,ENSG00000072958.3 (AP1M1)
ENSG00000073008.8,ENSG00000073008,PVR,protein_coding,ENSG00000073008.8 (PVR)
ENSG00000073050.5,ENSG00000073050,XRCC1,protein_coding,ENSG00000073050.5 (XRCC1)
ENSG00000074181.2,ENSG00000074181,NOTCH3,protein_coding,ENSG00000074181.2 (NOTCH3)
ENSG00000074219.8,ENSG00000074219,TEAD2,protein_coding,ENSG00000074219.8 (TEAD2)
ENSG00000074842.2,ENSG00000074842,MYDGF,protein_coding,ENSG00000074842.2 (MYDGF)
ENSG00000074855.5,ENSG00000074855,ANO8,protein_coding,ENSG00000074855.5 (ANO8)
ENSG00000075702.9,ENSG00000075702,WDR62,protein_coding,ENSG00000075702.9 (WDR62)
ENSG00000076650.1,ENSG00000076650,GPATCH1,protein_coding,ENSG00000076650.1 (GPATCH1)
ENSG00000076662.4,ENSG00000076662,ICAM3,protein_coding,ENSG00000076662.4 (ICAM3)
ENSG00000076826.4,ENSG00000076826,CAMSAP3,protein_coding,ENSG00000076826.4 (CAMSAP3)
ENSG00000076924.6,ENSG00000076924,XAB2,protein_coding,ENSG00000076924.6 (XAB2)
ENSG00000076928.11,ENSG00000076928,ARHGEF1,protein_coding,ENSG00000076928.11 (ARHGEF1)
ENSG00000076944.7,ENSG00000076944,STXBP2,protein_coding,ENSG00000076944.7 (STXBP2)
ENSG00000076984.11,ENSG00000076984,MAP2K7,protein_coding,ENSG00000076984.11 (MAP2K7)
ENSG00000077009.7,ENSG00000077009,NMRK2,protein_coding,ENSG00000077009.7 (NMRK2)
ENSG00000077312.2,ENSG00000077312,SNRPA,protein_coding,ENSG00000077312.2 (SNRPA)
ENSG00000077348.3,ENSG00000077348,EXOSC5,protein_coding,ENSG00000077348.3 (EXOSC5)
ENSG00000077463.9,ENSG00000077463,SIRT6,protein_coding,ENSG00000077463.9 (SIRT6)
ENSG00000079313.5,ENSG00000079313,REXO1,protein_coding,ENSG00000079313.5 (REXO1)
ENSG00000079385.14,ENSG00000079385,CEACAM1,protein_coding,ENSG00000079385.14 (CEACAM1)
ENSG00000079432.2,ENSG00000079432,CIC,protein_coding,ENSG00000079432.2 (CIC)
ENSG00000079435.4,ENSG00000079435,LIPE,protein_coding,ENSG00000079435.4 (LIPE)
ENSG00000079462.2,ENSG00000079462,PAFAH1B3,protein_coding,ENSG00000079462.2 (PAFAH1B3)
ENSG00000079805.9,ENSG00000079805,DNM2,protein_coding,ENSG00000079805.9 (DNM2)
ENSG00000079999.8,ENSG00000079999,KEAP1,protein_coding,ENSG00000079999.8 (KEAP1)
ENSG00000080573.6,ENSG00000080573,COL5A3,protein_coding,ENSG00000080573.6 (COL5A3)
ENSG00000081665.7,ENSG00000081665,ZNF506,protein_coding,ENSG00000081665.7 (ZNF506)
ENSG00000083807.4,ENSG00000083807,SLC27A5,protein_coding,ENSG00000083807.4 (SLC27A5)
ENSG00000083812.5,ENSG00000083812,ZNF324,protein_coding,ENSG00000083812.5 (ZNF324)
ENSG00000083814.7,ENSG00000083814,ZNF671,protein_coding,ENSG00000083814.7 (ZNF671)
ENSG00000083817.6,ENSG00000083817,ZNF416,protein_coding,ENSG00000083817.6 (ZNF416)
ENSG00000083828.8,ENSG00000083828,ZNF586,protein_coding,ENSG00000083828.8 (ZNF586)
ENSG00000083838.9,ENSG00000083838,ZNF446,protein_coding,ENSG00000083838.9 (ZNF446)
ENSG00000083842.6,ENSG00000083842,NA,NA,ENSG00000083842.6
ENSG00000083844.5,ENSG00000083844,ZNF264,protein_coding,ENSG00000083844.5 (ZNF264)
ENSG00000083845.3,ENSG00000083845,RPS5,protein_coding,ENSG00000083845.3 (RPS5)
ENSG00000085872.9,ENSG00000085872,CHERP,protein_coding,ENSG00000085872.9 (CHERP)
ENSG00000086544.1,ENSG00000086544,ITPKC,protein_coding,ENSG00000086544.1 (ITPKC)
ENSG00000086548.7,ENSG00000086548,CEACAM6,protein_coding,ENSG00000086548.7 (CEACAM6)
ENSG00000086967.8,ENSG00000086967,MYBPC2,protein_coding,ENSG00000086967.8 (MYBPC2)
ENSG00000087074.5,ENSG00000087074,PPP1R15A,protein_coding,ENSG00000087074.5 (PPP1R15A)
ENSG00000087076.3,ENSG00000087076,HSD17B14,protein_coding,ENSG00000087076.3 (HSD17B14)
ENSG00000087086.7,ENSG00000087086,FTL,protein_coding,ENSG00000087086.7 (FTL)
ENSG00000087088.14,ENSG00000087088,BAX,protein_coding,ENSG00000087088.14 (BAX)
ENSG00000087903.7,ENSG00000087903,RFX2,protein_coding,ENSG00000087903.7 (RFX2)
ENSG00000088038.13,ENSG00000088038,CNOT3,protein_coding,ENSG00000088038.13 (CNOT3)
ENSG00000088053.7,ENSG00000088053,GP6,protein_coding,ENSG00000088053.7 (GP6)
ENSG00000088247.9,ENSG00000088247,KHSRP,protein_coding,ENSG00000088247.9 (KHSRP)
ENSG00000088256.3,ENSG00000088256,GNA11,protein_coding,ENSG00000088256.3 (GNA11)
ENSG00000089327.8,ENSG00000089327,FXYD5,protein_coding,ENSG00000089327.8 (FXYD5)
ENSG00000089335.14,ENSG00000089335,ZNF302,protein_coding,ENSG00000089335.14 (ZNF302)
ENSG00000089336.6,ENSG00000089336,NA,NA,ENSG00000089336.6
ENSG00000089351.7,ENSG00000089351,GRAMD1A,protein_coding,ENSG00000089351.7 (GRAMD1A)
ENSG00000089639.5,ENSG00000089639,GMIP,protein_coding,ENSG00000089639.5 (GMIP)
ENSG00000089847.7,ENSG00000089847,ANKRD24,protein_coding,ENSG00000089847.7 (ANKRD24)
ENSG00000090006.12,ENSG00000090006,LTBP4,protein_coding,ENSG00000090006.12 (LTBP4)
ENSG00000090013.4,ENSG00000090013,BLVRB,protein_coding,ENSG00000090013.4 (BLVRB)
ENSG00000090339.3,ENSG00000090339,ICAM1,protein_coding,ENSG00000090339.3 (ICAM1)
ENSG00000090372.7,ENSG00000090372,STRN4,protein_coding,ENSG00000090372.7 (STRN4)
ENSG00000090554.6,ENSG00000090554,FLT3LG,protein_coding,ENSG00000090554.6 (FLT3LG)
ENSG00000090659.11,ENSG00000090659,CD209,protein_coding,ENSG00000090659.11 (CD209)
ENSG00000090661.6,ENSG00000090661,CERS4,protein_coding,ENSG00000090661.6 (CERS4)
ENSG00000090674.10,ENSG00000090674,MCOLN1,protein_coding,ENSG00000090674.10 (MCOLN1)
ENSG00000090920.8,ENSG00000090920,NA,NA,ENSG00000090920.8
ENSG00000090924.8,ENSG00000090924,PLEKHG2,protein_coding,ENSG00000090924.8 (PLEKHG2)
ENSG00000090932.5,ENSG00000090932,DLL3,protein_coding,ENSG00000090932.5 (DLL3)
ENSG00000090971.3,ENSG00000090971,NAT14,protein_coding,ENSG00000090971.3 (NAT14)
ENSG00000095059.10,ENSG00000095059,DHPS,protein_coding,ENSG00000095059.10 (DHPS)
ENSG00000095066.6,ENSG00000095066,HOOK2,protein_coding,ENSG00000095066.6 (HOOK2)
ENSG00000095752.1,ENSG00000095752,IL11,protein_coding,ENSG00000095752.1 (IL11)
ENSG00000095932.4,ENSG00000095932,SMIM24,protein_coding,ENSG00000095932.4 (SMIM24)
ENSG00000096996.9,ENSG00000096996,IL12RB1,protein_coding,ENSG00000096996.9 (IL12RB1)
ENSG00000099203.1,ENSG00000099203,TMED1,protein_coding,ENSG00000099203.1 (TMED1)
ENSG00000099308.4,ENSG00000099308,MAST3,protein_coding,ENSG00000099308.4 (MAST3)
ENSG00000099326.3,ENSG00000099326,MZF1,protein_coding,ENSG00000099326.3 (MZF1)
ENSG00000099330.3,ENSG00000099330,OCEL1,protein_coding,ENSG00000099330.3 (OCEL1)
ENSG00000099331.7,ENSG00000099331,MYO9B,protein_coding,ENSG00000099331.7 (MYO9B)
ENSG00000099337.2,ENSG00000099337,KCNK6,protein_coding,ENSG00000099337.2 (KCNK6)
ENSG00000099338.14,ENSG00000099338,CATSPERG,protein_coding,ENSG00000099338.14 (CATSPERG)
ENSG00000099341.5,ENSG00000099341,PSMD8,protein_coding,ENSG00000099341.5 (PSMD8)
ENSG00000099622.8,ENSG00000099622,CIRBP,protein_coding,ENSG00000099622.8 (CIRBP)
ENSG00000099624.2,ENSG00000099624,ATP5D,protein_coding,ENSG00000099624.2 (ATP5D)
ENSG00000099625.7,ENSG00000099625,C19orf26,protein_coding,ENSG00000099625.7 (C19orf26)
ENSG00000099783.5,ENSG00000099783,HNRNPM,protein_coding,ENSG00000099783.5 (HNRNPM)
ENSG00000099785.5,ENSG00000099785,MARCH2,protein_coding,ENSG00000099785.5 (MARCH2)
ENSG00000099795.1,ENSG00000099795,NDUFB7,protein_coding,ENSG00000099795.1 (NDUFB7)
ENSG00000099797.6,ENSG00000099797,TECR,protein_coding,ENSG00000099797.6 (TECR)
ENSG00000099800.2,ENSG00000099800,TIMM13,protein_coding,ENSG00000099800.2 (TIMM13)
ENSG00000099804.2,ENSG00000099804,CDC34,protein_coding,ENSG00000099804.2 (CDC34)
ENSG00000099817.6,ENSG00000099817,POLR2E,protein_coding,ENSG00000099817.6 (POLR2E)
ENSG00000099821.6,ENSG00000099821,POLRMT,protein_coding,ENSG00000099821.6 (POLRMT)
ENSG00000099822.1,ENSG00000099822,HCN2,protein_coding,ENSG00000099822.1 (HCN2)
ENSG00000099840.7,ENSG00000099840,IZUMO4,protein_coding,ENSG00000099840.7 (IZUMO4)
ENSG00000099860.3,ENSG00000099860,GADD45B,protein_coding,ENSG00000099860.3 (GADD45B)
ENSG00000099864.10,ENSG00000099864,PALM,protein_coding,ENSG00000099864.10 (PALM)
ENSG00000099875.8,ENSG00000099875,MKNK2,protein_coding,ENSG00000099875.8 (MKNK2)
ENSG00000102575.5,ENSG00000102575,ACP5,protein_coding,ENSG00000102575.5 (ACP5)
ENSG00000104774.6,ENSG00000104774,MAN2B1,protein_coding,ENSG00000104774.6 (MAN2B1)
ENSG00000104783.5,ENSG00000104783,KCNN4,protein_coding,ENSG00000104783.5 (KCNN4)
ENSG00000104804.3,ENSG00000104804,TULP2,protein_coding,ENSG00000104804.3 (TULP2)
ENSG00000104805.10,ENSG00000104805,NUCB1,protein_coding,ENSG00000104805.10 (NUCB1)
ENSG00000104808.3,ENSG00000104808,DHDH,protein_coding,ENSG00000104808.3 (DHDH)
ENSG00000104812.8,ENSG00000104812,GYS1,protein_coding,ENSG00000104812.8 (GYS1)
ENSG00000104814.6,ENSG00000104814,MAP4K1,protein_coding,ENSG00000104814.6 (MAP4K1)
ENSG00000104823.3,ENSG00000104823,ECH1,protein_coding,ENSG00000104823.3 (ECH1)
ENSG00000104824.8,ENSG00000104824,HNRNPL,protein_coding,ENSG00000104824.8 (HNRNPL)
ENSG00000104825.12,ENSG00000104825,NFKBIB,protein_coding,ENSG00000104825.12 (NFKBIB)
ENSG00000104826.5,ENSG00000104826,LHB,protein_coding,ENSG00000104826.5 (LHB)
ENSG00000104833.4,ENSG00000104833,TUBB4A,protein_coding,ENSG00000104833.4 (TUBB4A)
ENSG00000104835.8,ENSG00000104835,SARS2,protein_coding,ENSG00000104835.8 (SARS2)
ENSG00000104852.8,ENSG00000104852,SNRNP70,protein_coding,ENSG00000104852.8 (SNRNP70)
ENSG00000104853.9,ENSG00000104853,CLPTM1,protein_coding,ENSG00000104853.9 (CLPTM1)
ENSG00000104856.8,ENSG00000104856,RELB,protein_coding,ENSG00000104856.8 (RELB)
ENSG00000104859.9,ENSG00000104859,CLASRP,protein_coding,ENSG00000104859.9 (CLASRP)
ENSG00000104863.5,ENSG00000104863,LIN7B,protein_coding,ENSG00000104863.5 (LIN7B)
ENSG00000104866.5,ENSG00000104866,PPP1R37,protein_coding,ENSG00000104866.5 (PPP1R37)
ENSG00000104870.6,ENSG00000104870,FCGRT,protein_coding,ENSG00000104870.6 (FCGRT)
ENSG00000104872.5,ENSG00000104872,PIH1D1,protein_coding,ENSG00000104872.5 (PIH1D1)
ENSG00000104880.11,ENSG00000104880,ARHGEF18,protein_coding,ENSG00000104880.11 (ARHGEF18)
ENSG00000104881.8,ENSG00000104881,PPP1R13L,protein_coding,ENSG00000104881.8 (PPP1R13L)
ENSG00000104883.2,ENSG00000104883,PEX11G,protein_coding,ENSG00000104883.2 (PEX11G)
ENSG00000104884.9,ENSG00000104884,ERCC2,protein_coding,ENSG00000104884.9 (ERCC2)
ENSG00000104885.9,ENSG00000104885,DOT1L,protein_coding,ENSG00000104885.9 (DOT1L)
ENSG00000104886.3,ENSG00000104886,PLEKHJ1,protein_coding,ENSG00000104886.3 (PLEKHJ1)
ENSG00000104888.4,ENSG00000104888,SLC17A7,protein_coding,ENSG00000104888.4 (SLC17A7)
ENSG00000104889.3,ENSG00000104889,RNASEH2A,protein_coding,ENSG00000104889.3 (RNASEH2A)
ENSG00000104892.11,ENSG00000104892,KLC3,protein_coding,ENSG00000104892.11 (KLC3)
ENSG00000104894.6,ENSG00000104894,CD37,protein_coding,ENSG00000104894.6 (CD37)
ENSG00000104897.3,ENSG00000104897,SF3A2,protein_coding,ENSG00000104897.3 (SF3A2)
ENSG00000104899.2,ENSG00000104899,AMH,protein_coding,ENSG00000104899.2 (AMH)
ENSG00000104903.3,ENSG00000104903,LYL1,protein_coding,ENSG00000104903.3 (LYL1)
ENSG00000104904.4,ENSG00000104904,OAZ1,protein_coding,ENSG00000104904.4 (OAZ1)
ENSG00000104907.7,ENSG00000104907,TRMT1,protein_coding,ENSG00000104907.7 (TRMT1)
ENSG00000104915.9,ENSG00000104915,STX10,protein_coding,ENSG00000104915.9 (STX10)
ENSG00000104921.9,ENSG00000104921,FCER2,protein_coding,ENSG00000104921.9 (FCER2)
ENSG00000104936.9,ENSG00000104936,DMPK,protein_coding,ENSG00000104936.9 (DMPK)
ENSG00000104938.10,ENSG00000104938,CLEC4M,protein_coding,ENSG00000104938.10 (CLEC4M)
ENSG00000104946.4,ENSG00000104946,TBC1D17,protein_coding,ENSG00000104946.4 (TBC1D17)
ENSG00000104951.10,ENSG00000104951,IL4I1,protein_coding,ENSG00000104951.10 (IL4I1)
ENSG00000104953.11,ENSG00000104953,TLE6,protein_coding,ENSG00000104953.11 (TLE6)
ENSG00000104957.8,ENSG00000104957,CCDC130,protein_coding,ENSG00000104957.8 (CCDC130)
ENSG00000104960.10,ENSG00000104960,PTOV1,protein_coding,ENSG00000104960.10 (PTOV1)
ENSG00000104964.9,ENSG00000104964,AES,protein_coding,ENSG00000104964.9 (AES)
ENSG00000104969.4,ENSG00000104969,SGTA,protein_coding,ENSG00000104969.4 (SGTA)
ENSG00000104970.6,ENSG00000104970,KIR3DX1,protein_coding,ENSG00000104970.6 (KIR3DX1)
ENSG00000104972.10,ENSG00000104972,LILRB1,protein_coding,ENSG00000104972.10 (LILRB1)
ENSG00000104973.8,ENSG00000104973,MED25,protein_coding,ENSG00000104973.8 (MED25)
ENSG00000104974.6,ENSG00000104974,LILRA1,protein_coding,ENSG00000104974.6 (LILRA1)
ENSG00000104976.5,ENSG00000104976,SNAPC2,protein_coding,ENSG00000104976.5 (SNAPC2)
ENSG00000104979.3,ENSG00000104979,C19orf53,protein_coding,ENSG00000104979.3 (C19orf53)
ENSG00000104980.2,ENSG00000104980,TIMM44,protein_coding,ENSG00000104980.2 (TIMM44)
ENSG00000104983.3,ENSG00000104983,CCDC61,protein_coding,ENSG00000104983.3 (CCDC61)
ENSG00000104998.1,ENSG00000104998,IL27RA,protein_coding,ENSG00000104998.1 (IL27RA)
ENSG00000105011.3,ENSG00000105011,ASF1B,protein_coding,ENSG00000105011.3 (ASF1B)
ENSG00000105053.5,ENSG00000105053,VRK3,protein_coding,ENSG00000105053.5 (VRK3)
ENSG00000105058.6,ENSG00000105058,FAM32A,protein_coding,ENSG00000105058.6 (FAM32A)
ENSG00000105063.12,ENSG00000105063,PPP6R1,protein_coding,ENSG00000105063.12 (PPP6R1)
ENSG00000105072.3,ENSG00000105072,C19orf44,protein_coding,ENSG00000105072.3 (C19orf44)
ENSG00000105085.4,ENSG00000105085,MED26,protein_coding,ENSG00000105085.4 (MED26)
ENSG00000105088.3,ENSG00000105088,OLFM2,protein_coding,ENSG00000105088.3 (OLFM2)
ENSG00000105122.6,ENSG00000105122,RASAL3,protein_coding,ENSG00000105122.6 (RASAL3)
ENSG00000105127.2,ENSG00000105127,AKAP8,protein_coding,ENSG00000105127.2 (AKAP8)
ENSG00000105131.2,ENSG00000105131,EPHX3,protein_coding,ENSG00000105131.2 (EPHX3)
ENSG00000105132.8,ENSG00000105132,NA,NA,ENSG00000105132.8
ENSG00000105135.9,ENSG00000105135,ILVBL,protein_coding,ENSG00000105135.9 (ILVBL)
ENSG00000105136.13,ENSG00000105136,ZNF419,protein_coding,ENSG00000105136.13 (ZNF419)
ENSG00000105146.7,ENSG00000105146,AURKC,protein_coding,ENSG00000105146.7 (AURKC)
ENSG00000105171.4,ENSG00000105171,POP4,protein_coding,ENSG00000105171.4 (POP4)
ENSG00000105173.8,ENSG00000105173,CCNE1,protein_coding,ENSG00000105173.8 (CCNE1)
ENSG00000105176.12,ENSG00000105176,URI1,protein_coding,ENSG00000105176.12 (URI1)
ENSG00000105185.5,ENSG00000105185,PDCD5,protein_coding,ENSG00000105185.5 (PDCD5)
ENSG00000105186.7,ENSG00000105186,ANKRD27,protein_coding,ENSG00000105186.7 (ANKRD27)
ENSG00000105193.3,ENSG00000105193,RPS16,protein_coding,ENSG00000105193.3 (RPS16)
ENSG00000105197.4,ENSG00000105197,TIMM50,protein_coding,ENSG00000105197.4 (TIMM50)
ENSG00000105202.2,ENSG00000105202,FBL,protein_coding,ENSG00000105202.2 (FBL)
ENSG00000105204.8,ENSG00000105204,DYRK1B,protein_coding,ENSG00000105204.8 (DYRK1B)
ENSG00000105205.5,ENSG00000105205,CLC,protein_coding,ENSG00000105205.5 (CLC)
ENSG00000105220.7,ENSG00000105220,GPI,protein_coding,ENSG00000105220.7 (GPI)
ENSG00000105221.9,ENSG00000105221,AKT2,protein_coding,ENSG00000105221.9 (AKT2)
ENSG00000105223.12,ENSG00000105223,PLD3,protein_coding,ENSG00000105223.12 (PLD3)
ENSG00000105227.8,ENSG00000105227,PRX,protein_coding,ENSG00000105227.8 (PRX)
ENSG00000105229.1,ENSG00000105229,PIAS4,protein_coding,ENSG00000105229.1 (PIAS4)
ENSG00000105245.4,ENSG00000105245,NUMBL,protein_coding,ENSG00000105245.4 (NUMBL)
ENSG00000105246.4,ENSG00000105246,EBI3,protein_coding,ENSG00000105246.4 (EBI3)
ENSG00000105248.10,ENSG00000105248,CCDC94,protein_coding,ENSG00000105248.10 (CCDC94)
ENSG00000105254.5,ENSG00000105254,TBCB,protein_coding,ENSG00000105254.5 (TBCB)
ENSG00000105255.5,ENSG00000105255,FSD1,protein_coding,ENSG00000105255.5 (FSD1)
ENSG00000105258.3,ENSG00000105258,POLR2I,protein_coding,ENSG00000105258.3 (POLR2I)
ENSG00000105270.7,ENSG00000105270,CLIP3,protein_coding,ENSG00000105270.7 (CLIP3)
ENSG00000105278.5,ENSG00000105278,ZFR2,protein_coding,ENSG00000105278.5 (ZFR2)
ENSG00000105281.6,ENSG00000105281,SLC1A5,protein_coding,ENSG00000105281.6 (SLC1A5)
ENSG00000105287.7,ENSG00000105287,PRKD2,protein_coding,ENSG00000105287.7 (PRKD2)
ENSG00000105289.9,ENSG00000105289,TJP3,protein_coding,ENSG00000105289.9 (TJP3)
ENSG00000105290.4,ENSG00000105290,APLP1,protein_coding,ENSG00000105290.4 (APLP1)
ENSG00000105298.7,ENSG00000105298,CACTIN,protein_coding,ENSG00000105298.7 (CACTIN)
