ensembl_version_id,GENEID,SYMBOL,GENEBIOTYPE,INPUT
ENSG00000064201.10,ENSG00000064201,TSPAN32,protein_coding,ENSG00000064201.10 (TSPAN32)
ENSG00000064309.10,ENSG00000064309,CDON,protein_coding,ENSG00000064309.10 (CDON)
ENSG00000066336.7,ENSG00000066336,SPI1,protein_coding,ENSG00000066336.7 (SPI1)
ENSG00000068831.13,ENSG00000068831,RASGRP2,protein_coding,ENSG00000068831.13 (RASGRP2)
ENSG00000068971.7,ENSG00000068971,PPP2R5B,protein_coding,ENSG00000068971.7 (PPP2R5B)
ENSG00000068976.8,ENSG00000068976,PYGM,protein_coding,ENSG00000068976.8 (PYGM)
ENSG00000070047.6,ENSG00000070047,PHRF1,protein_coding,ENSG00000070047.6 (PHRF1)
ENSG00000070081.9,ENSG00000070081,NUCB2,protein_coding,ENSG00000070081.9 (NUCB2)
ENSG00000072518.14,ENSG00000072518,MARK2,protein_coding,ENSG00000072518.14 (MARK2)
ENSG00000072952.12,ENSG00000072952,MRVI1,protein_coding,ENSG00000072952.12 (MRVI1)
ENSG00000073921.12,ENSG00000073921,PICALM,protein_coding,ENSG00000073921.12 (PICALM)
ENSG00000074201.3,ENSG00000074201,CLNS1A,protein_coding,ENSG00000074201.3 (CLNS1A)
ENSG00000074266.10,ENSG00000074266,EED,protein_coding,ENSG00000074266.10 (EED)
ENSG00000074319.6,ENSG00000074319,TSG101,protein_coding,ENSG00000074319.6 (TSG101)
ENSG00000075239.9,ENSG00000075239,ACAT1,protein_coding,ENSG00000075239.9 (ACAT1)
ENSG00000076043.5,ENSG00000076043,REXO2,protein_coding,ENSG00000076043.5 (REXO2)
ENSG00000076053.6,ENSG00000076053,RBM7,protein_coding,ENSG00000076053.6 (RBM7)
ENSG00000076706.7,ENSG00000076706,MCAM,protein_coding,ENSG00000076706.7 (MCAM)
ENSG00000077458.8,ENSG00000077458,FAM76B,protein_coding,ENSG00000077458.8 (FAM76B)
ENSG00000077514.3,ENSG00000077514,POLD3,protein_coding,ENSG00000077514.3 (POLD3)
ENSG00000077616.6,ENSG00000077616,NAALAD2,protein_coding,ENSG00000077616.6 (NAALAD2)
ENSG00000078124.6,ENSG00000078124,ACER3,protein_coding,ENSG00000078124.6 (ACER3)
ENSG00000078902.10,ENSG00000078902,TOLLIP,protein_coding,ENSG00000078902.10 (TOLLIP)
ENSG00000080854.9,ENSG00000080854,IGSF9B,protein_coding,ENSG00000080854.9 (IGSF9B)
ENSG00000084207.11,ENSG00000084207,GSTP1,protein_coding,ENSG00000084207.11 (GSTP1)
ENSG00000084234.11,ENSG00000084234,APLP2,protein_coding,ENSG00000084234.11 (APLP2)
ENSG00000085063.10,ENSG00000085063,CD59,protein_coding,ENSG00000085063.10 (CD59)
ENSG00000085117.7,ENSG00000085117,CD82,protein_coding,ENSG00000085117.7 (CD82)
ENSG00000085733.11,ENSG00000085733,CTTN,protein_coding,ENSG00000085733.11 (CTTN)
ENSG00000085741.6,ENSG00000085741,WNT11,protein_coding,ENSG00000085741.6 (WNT11)
ENSG00000086827.4,ENSG00000086827,ZW10,protein_coding,ENSG00000086827.4 (ZW10)
ENSG00000086848.8,ENSG00000086848,ALG9,protein_coding,ENSG00000086848.8 (ALG9)
ENSG00000087053.12,ENSG00000087053,MTMR2,protein_coding,ENSG00000087053.12 (MTMR2)
ENSG00000087365.8,ENSG00000087365,SF3B2,protein_coding,ENSG00000087365.8 (SF3B2)
ENSG00000087884.10,ENSG00000087884,AAMDC,protein_coding,ENSG00000087884.10 (AAMDC)
ENSG00000089597.11,ENSG00000089597,GANAB,protein_coding,ENSG00000089597.11 (GANAB)
ENSG00000095139.6,ENSG00000095139,ARCN1,protein_coding,ENSG00000095139.6 (ARCN1)
ENSG00000099834.13,ENSG00000099834,CDHR5,protein_coding,ENSG00000099834.13 (CDHR5)
ENSG00000099849.10,ENSG00000099849,RASSF7,protein_coding,ENSG00000099849.10 (RASSF7)
ENSG00000109846.3,ENSG00000109846,CRYAB,protein_coding,ENSG00000109846.3 (CRYAB)
ENSG00000109854.9,ENSG00000109854,HTATIP2,protein_coding,ENSG00000109854.9 (HTATIP2)
ENSG00000109861.8,ENSG00000109861,CTSC,protein_coding,ENSG00000109861.8 (CTSC)
ENSG00000109881.11,ENSG00000109881,CCDC34,protein_coding,ENSG00000109881.11 (CCDC34)
ENSG00000109911.13,ENSG00000109911,ELP4,protein_coding,ENSG00000109911.13 (ELP4)
ENSG00000109917.6,ENSG00000109917,ZPR1,protein_coding,ENSG00000109917.6 (ZPR1)
ENSG00000109919.4,ENSG00000109919,MTCH2,protein_coding,ENSG00000109919.4 (MTCH2)
ENSG00000109920.7,ENSG00000109920,FNBP4,protein_coding,ENSG00000109920.7 (FNBP4)
ENSG00000109927.5,ENSG00000109927,TECTA,protein_coding,ENSG00000109927.5 (TECTA)
ENSG00000109929.5,ENSG00000109929,SC5D,protein_coding,ENSG00000109929.5 (SC5D)
ENSG00000109943.4,ENSG00000109943,CRTAM,protein_coding,ENSG00000109943.4 (CRTAM)
ENSG00000109944.5,ENSG00000109944,C11orf63,protein_coding,ENSG00000109944.5 (C11orf63)
ENSG00000109971.8,ENSG00000109971,HSPA8,protein_coding,ENSG00000109971.8 (HSPA8)
ENSG00000110002.10,ENSG00000110002,VWA5A,protein_coding,ENSG00000110002.10 (VWA5A)
ENSG00000110011.9,ENSG00000110011,DNAJC4,protein_coding,ENSG00000110011.9 (DNAJC4)
ENSG00000110013.8,ENSG00000110013,SIAE,protein_coding,ENSG00000110013.8 (SIAE)
ENSG00000110025.7,ENSG00000110025,SNX15,protein_coding,ENSG00000110025.7 (SNX15)
ENSG00000110031.8,ENSG00000110031,LPXN,protein_coding,ENSG00000110031.8 (LPXN)
ENSG00000110042.3,ENSG00000110042,DTX4,protein_coding,ENSG00000110042.3 (DTX4)
ENSG00000110046.7,ENSG00000110046,ATG2A,protein_coding,ENSG00000110046.7 (ATG2A)
ENSG00000110047.11,ENSG00000110047,EHD1,protein_coding,ENSG00000110047.11 (EHD1)
ENSG00000110048.6,ENSG00000110048,OSBP,protein_coding,ENSG00000110048.6 (OSBP)
ENSG00000110057.3,ENSG00000110057,UNC93B1,protein_coding,ENSG00000110057.3 (UNC93B1)
ENSG00000110060.4,ENSG00000110060,PUS3,protein_coding,ENSG00000110060.4 (PUS3)
ENSG00000110063.4,ENSG00000110063,DCPS,protein_coding,ENSG00000110063.4 (DCPS)
ENSG00000110066.10,ENSG00000110066,SUV420H1,protein_coding,ENSG00000110066.10 (SUV420H1)
ENSG00000110074.6,ENSG00000110074,FOXRED1,protein_coding,ENSG00000110074.6 (FOXRED1)
ENSG00000110075.8,ENSG00000110075,PPP6R3,protein_coding,ENSG00000110075.8 (PPP6R3)
ENSG00000110076.13,ENSG00000110076,NRXN2,protein_coding,ENSG00000110076.13 (NRXN2)
ENSG00000110077.10,ENSG00000110077,MS4A6A,protein_coding,ENSG00000110077.10 (MS4A6A)
ENSG00000110079.12,ENSG00000110079,MS4A4A,protein_coding,ENSG00000110079.12 (MS4A4A)
ENSG00000110080.13,ENSG00000110080,ST3GAL4,protein_coding,ENSG00000110080.13 (ST3GAL4)
ENSG00000110090.7,ENSG00000110090,CPT1A,protein_coding,ENSG00000110090.7 (CPT1A)
ENSG00000110092.2,ENSG00000110092,CCND1,protein_coding,ENSG00000110092.2 (CCND1)
ENSG00000110104.5,ENSG00000110104,CCDC86,protein_coding,ENSG00000110104.5 (CCDC86)
ENSG00000110107.4,ENSG00000110107,PRPF19,protein_coding,ENSG00000110107.4 (PRPF19)
ENSG00000110108.3,ENSG00000110108,TMEM109,protein_coding,ENSG00000110108.3 (TMEM109)
ENSG00000110169.5,ENSG00000110169,HPX,protein_coding,ENSG00000110169.5 (HPX)
ENSG00000110171.12,ENSG00000110171,TRIM3,protein_coding,ENSG00000110171.12 (TRIM3)
ENSG00000110172.7,ENSG00000110172,CHORDC1,protein_coding,ENSG00000110172.7 (CHORDC1)
ENSG00000110200.4,ENSG00000110200,ANAPC15,protein_coding,ENSG00000110200.4 (ANAPC15)
ENSG00000110218.4,ENSG00000110218,PANX1,protein_coding,ENSG00000110218.4 (PANX1)
ENSG00000110237.3,ENSG00000110237,ARHGEF17,protein_coding,ENSG00000110237.3 (ARHGEF17)
ENSG00000110274.8,ENSG00000110274,CEP164,protein_coding,ENSG00000110274.8 (CEP164)
ENSG00000110315.2,ENSG00000110315,RNF141,protein_coding,ENSG00000110315.2 (RNF141)
ENSG00000110318.9,ENSG00000110318,KIAA1377,protein_coding,ENSG00000110318.9 (KIAA1377)
ENSG00000110321.9,ENSG00000110321,EIF4G2,protein_coding,ENSG00000110321.9 (EIF4G2)
ENSG00000110324.4,ENSG00000110324,IL10RA,protein_coding,ENSG00000110324.4 (IL10RA)
ENSG00000110328.5,ENSG00000110328,GALNT18,protein_coding,ENSG00000110328.5 (GALNT18)
ENSG00000110330.3,ENSG00000110330,BIRC2,protein_coding,ENSG00000110330.3 (BIRC2)
ENSG00000110344.5,ENSG00000110344,UBE4A,protein_coding,ENSG00000110344.5 (UBE4A)
ENSG00000110367.5,ENSG00000110367,DDX6,protein_coding,ENSG00000110367.5 (DDX6)
ENSG00000110375.2,ENSG00000110375,UPK2,protein_coding,ENSG00000110375.2 (UPK2)
ENSG00000110395.3,ENSG00000110395,CBL,protein_coding,ENSG00000110395.3 (CBL)
ENSG00000110400.5,ENSG00000110400,PVRL1,protein_coding,ENSG00000110400.5 (PVRL1)
ENSG00000110422.7,ENSG00000110422,HIPK3,protein_coding,ENSG00000110422.7 (HIPK3)
ENSG00000110427.9,ENSG00000110427,KIAA1549L,protein_coding,ENSG00000110427.9 (KIAA1549L)
ENSG00000110429.8,ENSG00000110429,FBXO3,protein_coding,ENSG00000110429.8 (FBXO3)
ENSG00000110435.6,ENSG00000110435,PDHX,protein_coding,ENSG00000110435.6 (PDHX)
ENSG00000110442.6,ENSG00000110442,COMMD9,protein_coding,ENSG00000110442.6 (COMMD9)
ENSG00000110446.4,ENSG00000110446,SLC15A3,protein_coding,ENSG00000110446.4 (SLC15A3)
ENSG00000110448.6,ENSG00000110448,CD5,protein_coding,ENSG00000110448.6 (CD5)
ENSG00000110455.9,ENSG00000110455,ACCS,protein_coding,ENSG00000110455.9 (ACCS)
ENSG00000110492.9,ENSG00000110492,MDK,protein_coding,ENSG00000110492.9 (MDK)
ENSG00000110497.9,ENSG00000110497,AMBRA1,protein_coding,ENSG00000110497.9 (AMBRA1)
ENSG00000110514.13,ENSG00000110514,MADD,protein_coding,ENSG00000110514.13 (MADD)
ENSG00000110536.9,ENSG00000110536,PTPMT1,protein_coding,ENSG00000110536.9 (PTPMT1)
ENSG00000110583.8,ENSG00000110583,NAA40,protein_coding,ENSG00000110583.8 (NAA40)
ENSG00000110619.12,ENSG00000110619,CARS,protein_coding,ENSG00000110619.12 (CARS)
ENSG00000110628.9,ENSG00000110628,SLC22A18,protein_coding,ENSG00000110628.9 (SLC22A18)
ENSG00000110651.6,ENSG00000110651,CD81,protein_coding,ENSG00000110651.6 (CD81)
ENSG00000110660.9,ENSG00000110660,SLC35F2,protein_coding,ENSG00000110660.9 (SLC35F2)
ENSG00000110665.7,ENSG00000110665,C11orf21,protein_coding,ENSG00000110665.7 (C11orf21)
ENSG00000110693.11,ENSG00000110693,SOX6,protein_coding,ENSG00000110693.11 (SOX6)
ENSG00000110696.4,ENSG00000110696,C11orf58,protein_coding,ENSG00000110696.4 (C11orf58)
ENSG00000110697.8,ENSG00000110697,PITPNM1,protein_coding,ENSG00000110697.8 (PITPNM1)
ENSG00000110700.2,ENSG00000110700,RPS13,protein_coding,ENSG00000110700.2 (RPS13)
ENSG00000110711.4,ENSG00000110711,AIP,protein_coding,ENSG00000110711.4 (AIP)
ENSG00000110713.11,ENSG00000110713,NUP98,protein_coding,ENSG00000110713.11 (NUP98)
ENSG00000110717.6,ENSG00000110717,NDUFS8,protein_coding,ENSG00000110717.6 (NDUFS8)
ENSG00000110719.4,ENSG00000110719,TCIRG1,protein_coding,ENSG00000110719.4 (TCIRG1)
ENSG00000110721.6,ENSG00000110721,CHKA,protein_coding,ENSG00000110721.6 (CHKA)
ENSG00000110723.6,ENSG00000110723,EXPH5,protein_coding,ENSG00000110723.6 (EXPH5)
ENSG00000110756.12,ENSG00000110756,HPS5,protein_coding,ENSG00000110756.12 (HPS5)
ENSG00000110768.5,ENSG00000110768,GTF2H1,protein_coding,ENSG00000110768.5 (GTF2H1)
ENSG00000110777.7,ENSG00000110777,POU2AF1,protein_coding,ENSG00000110777.7 (POU2AF1)
ENSG00000117984.8,ENSG00000117984,CTSD,protein_coding,ENSG00000117984.8 (CTSD)
ENSG00000118058.14,ENSG00000118058,KMT2A,protein_coding,ENSG00000118058.14 (KMT2A)
ENSG00000118096.3,ENSG00000118096,IFT46,protein_coding,ENSG00000118096.3 (IFT46)
ENSG00000118181.5,ENSG00000118181,RPS25,protein_coding,ENSG00000118181.5 (RPS25)
ENSG00000118363.7,ENSG00000118363,SPCS2,protein_coding,ENSG00000118363.7 (SPCS2)
ENSG00000118369.8,ENSG00000118369,USP35,protein_coding,ENSG00000118369.8 (USP35)
ENSG00000120451.6,ENSG00000120451,SNX19,protein_coding,ENSG00000120451.6 (SNX19)
ENSG00000120457.6,ENSG00000120457,KCNJ5,protein_coding,ENSG00000120457.6 (KCNJ5)
ENSG00000120458.5,ENSG00000120458,MSANTD2,protein_coding,ENSG00000120458.5 (MSANTD2)
ENSG00000121236.13,ENSG00000121236,TRIM6,protein_coding,ENSG00000121236.13 (TRIM6)
ENSG00000121621.5,ENSG00000121621,KIF18A,protein_coding,ENSG00000121621.5 (KIF18A)
ENSG00000121653.6,ENSG00000121653,MAPK8IP1,protein_coding,ENSG00000121653.6 (MAPK8IP1)
ENSG00000121671.7,ENSG00000121671,CRY2,protein_coding,ENSG00000121671.7 (CRY2)
ENSG00000121680.11,ENSG00000121680,PEX16,protein_coding,ENSG00000121680.11 (PEX16)
ENSG00000121690.5,ENSG00000121690,DEPDC7,protein_coding,ENSG00000121690.5 (DEPDC7)
ENSG00000121691.4,ENSG00000121691,CAT,protein_coding,ENSG00000121691.4 (CAT)
ENSG00000123444.8,ENSG00000123444,KBTBD4,protein_coding,ENSG00000123444.8 (KBTBD4)
ENSG00000123892.6,ENSG00000123892,RAB38,protein_coding,ENSG00000123892.6 (RAB38)
ENSG00000123901.3,ENSG00000123901,GPR83,protein_coding,ENSG00000123901.3 (GPR83)
ENSG00000124920.9,ENSG00000124920,MYRF,protein_coding,ENSG00000124920.9 (MYRF)
ENSG00000124942.7,ENSG00000124942,AHNAK,protein_coding,ENSG00000124942.7 (AHNAK)
ENSG00000126391.9,ENSG00000126391,FRMD8,protein_coding,ENSG00000126391.9 (FRMD8)
ENSG00000126432.9,ENSG00000126432,PRDX5,protein_coding,ENSG00000126432.9 (PRDX5)
ENSG00000126500.3,ENSG00000126500,FLRT1,protein_coding,ENSG00000126500.3 (FLRT1)
ENSG00000129083.8,ENSG00000129083,COPB1,protein_coding,ENSG00000129083.8 (COPB1)
ENSG00000129084.13,ENSG00000129084,PSMA1,protein_coding,ENSG00000129084.13 (PSMA1)
ENSG00000129158.5,ENSG00000129158,SERGEF,protein_coding,ENSG00000129158.5 (SERGEF)
ENSG00000129159.6,ENSG00000129159,KCNC1,protein_coding,ENSG00000129159.6 (KCNC1)
ENSG00000129167.5,ENSG00000129167,TPH1,protein_coding,ENSG00000129167.5 (TPH1)
ENSG00000129173.6,ENSG00000129173,E2F8,protein_coding,ENSG00000129173.6 (E2F8)
ENSG00000129749.3,ENSG00000129749,CHRNA10,protein_coding,ENSG00000129749.3 (CHRNA10)
ENSG00000129757.8,ENSG00000129757,CDKN1C,protein_coding,ENSG00000129757.8 (CDKN1C)
ENSG00000130413.11,ENSG00000130413,STK33,protein_coding,ENSG00000130413.11 (STK33)
ENSG00000130592.9,ENSG00000130592,LSP1,protein_coding,ENSG00000130592.9 (LSP1)
ENSG00000130595.11,ENSG00000130595,TNNT3,protein_coding,ENSG00000130595.11 (TNNT3)
ENSG00000130598.11,ENSG00000130598,TNNI2,protein_coding,ENSG00000130598.11 (TNNI2)
ENSG00000130600.9,ENSG00000130600,H19,processed_transcript,ENSG00000130600.9 (H19)
ENSG00000131620.12,ENSG00000131620,ANO1,protein_coding,ENSG00000131620.12 (ANO1)
ENSG00000131626.10,ENSG00000131626,PPFIA1,protein_coding,ENSG00000131626.10 (PPFIA1)
ENSG00000132109.8,ENSG00000132109,TRIM21,protein_coding,ENSG00000132109.8 (TRIM21)
ENSG00000132254.7,ENSG00000132254,ARFIP2,protein_coding,ENSG00000132254.7 (ARFIP2)
ENSG00000132256.14,ENSG00000132256,TRIM5,protein_coding,ENSG00000132256.14 (TRIM5)
ENSG00000132259.8,ENSG00000132259,CNGA4,protein_coding,ENSG00000132259.8 (CNGA4)
ENSG00000132274.10,ENSG00000132274,TRIM22,protein_coding,ENSG00000132274.10 (TRIM22)
ENSG00000132275.6,ENSG00000132275,RRP8,protein_coding,ENSG00000132275.6 (RRP8)
ENSG00000132286.6,ENSG00000132286,TIMM10B,protein_coding,ENSG00000132286.6 (TIMM10B)
ENSG00000132740.4,ENSG00000132740,IGHMBP2,protein_coding,ENSG00000132740.4 (IGHMBP2)
ENSG00000132744.3,ENSG00000132744,ACY3,protein_coding,ENSG00000132744.3 (ACY3)
ENSG00000132746.10,ENSG00000132746,ALDH3B2,protein_coding,ENSG00000132746.10 (ALDH3B2)
ENSG00000132749.6,ENSG00000132749,MTL5,protein_coding,ENSG00000132749.6 (MTL5)
ENSG00000133315.6,ENSG00000133315,MACROD1,protein_coding,ENSG00000133315.6 (MACROD1)
ENSG00000133316.9,ENSG00000133316,WDR74,protein_coding,ENSG00000133316.9 (WDR74)
ENSG00000133318.9,ENSG00000133318,RTN3,protein_coding,ENSG00000133318.9 (RTN3)
ENSG00000133321.6,ENSG00000133321,RARRES3,protein_coding,ENSG00000133321.6 (RARRES3)
ENSG00000133328.3,ENSG00000133328,HRASLS2,protein_coding,ENSG00000133328.3 (HRASLS2)
ENSG00000133789.10,ENSG00000133789,SWAP70,protein_coding,ENSG00000133789.10 (SWAP70)
ENSG00000133794.12,ENSG00000133794,ARNTL,protein_coding,ENSG00000133794.12 (ARNTL)
ENSG00000133805.10,ENSG00000133805,AMPD3,protein_coding,ENSG00000133805.10 (AMPD3)
ENSG00000133808.4,ENSG00000133808,MICALCL,protein_coding,ENSG00000133808.4 (MICALCL)
ENSG00000133812.10,ENSG00000133812,SBF2,protein_coding,ENSG00000133812.10 (SBF2)
ENSG00000133816.8,ENSG00000133816,MICAL2,protein_coding,ENSG00000133816.8 (MICAL2)
ENSG00000133818.8,ENSG00000133818,RRAS2,protein_coding,ENSG00000133818.8 (RRAS2)
ENSG00000133884.5,ENSG00000133884,DPF2,protein_coding,ENSG00000133884.5 (DPF2)
ENSG00000133895.9,ENSG00000133895,MEN1,protein_coding,ENSG00000133895.9 (MEN1)
ENSG00000134333.7,ENSG00000134333,LDHA,protein_coding,ENSG00000134333.7 (LDHA)
ENSG00000134339.4,ENSG00000134339,SAA2,protein_coding,ENSG00000134339.4 (SAA2)
ENSG00000134343.7,ENSG00000134343,ANO3,protein_coding,ENSG00000134343.7 (ANO3)
ENSG00000134569.5,ENSG00000134569,LRP4,protein_coding,ENSG00000134569.5 (LRP4)
ENSG00000134571.6,ENSG00000134571,MYBPC3,protein_coding,ENSG00000134571.6 (MYBPC3)
ENSG00000134574.7,ENSG00000134574,DDB2,protein_coding,ENSG00000134574.7 (DDB2)
ENSG00000134575.4,ENSG00000134575,ACP2,protein_coding,ENSG00000134575.4 (ACP2)
ENSG00000134627.7,ENSG00000134627,PIWIL4,protein_coding,ENSG00000134627.7 (PIWIL4)
ENSG00000134780.5,ENSG00000134780,DAGLA,protein_coding,ENSG00000134780.5 (DAGLA)
ENSG00000134802.12,ENSG00000134802,SLC43A3,protein_coding,ENSG00000134802.12 (SLC43A3)
ENSG00000134809.4,ENSG00000134809,TIMM10,protein_coding,ENSG00000134809.4 (TIMM10)
ENSG00000134824.9,ENSG00000134824,FADS2,protein_coding,ENSG00000134824.9 (FADS2)
ENSG00000134825.8,ENSG00000134825,TMEM258,protein_coding,ENSG00000134825.8 (TMEM258)
ENSG00000134909.12,ENSG00000134909,ARHGAP32,protein_coding,ENSG00000134909.12 (ARHGAP32)
ENSG00000134910.7,ENSG00000134910,STT3A,protein_coding,ENSG00000134910.7 (STT3A)
ENSG00000134940.8,ENSG00000134940,ACRV1,protein_coding,ENSG00000134940.8 (ACRV1)
ENSG00000134954.9,ENSG00000134954,ETS1,protein_coding,ENSG00000134954.9 (ETS1)
ENSG00000134955.7,ENSG00000134955,SLC37A2,protein_coding,ENSG00000134955.7 (SLC37A2)
ENSG00000135362.9,ENSG00000135362,PRR5L,protein_coding,ENSG00000135362.9 (PRR5L)
ENSG00000135363.7,ENSG00000135363,LMO2,protein_coding,ENSG00000135363.7 (LMO2)
ENSG00000135365.11,ENSG00000135365,PHF21A,protein_coding,ENSG00000135365.11 (PHF21A)
ENSG00000135372.4,ENSG00000135372,NAT10,protein_coding,ENSG00000135372.4 (NAT10)
ENSG00000135378.3,ENSG00000135378,PRRG4,protein_coding,ENSG00000135378.3 (PRRG4)
ENSG00000135387.14,ENSG00000135387,CAPRIN1,protein_coding,ENSG00000135387.14 (CAPRIN1)
ENSG00000137474.12,ENSG00000137474,MYO7A,protein_coding,ENSG00000137474.12 (MYO7A)
ENSG00000137478.9,ENSG00000137478,FCHSD2,protein_coding,ENSG00000137478.9 (FCHSD2)
ENSG00000137486.12,ENSG00000137486,ARRB1,protein_coding,ENSG00000137486.12 (ARRB1)
ENSG00000137491.9,ENSG00000137491,SLCO2B1,protein_coding,ENSG00000137491.9 (SLCO2B1)
ENSG00000137492.3,ENSG00000137492,PRKRIR,protein_coding,ENSG00000137492.3 (PRKRIR)
ENSG00000137494.8,ENSG00000137494,ANKRD42,protein_coding,ENSG00000137494.8 (ANKRD42)
ENSG00000137496.13,ENSG00000137496,IL18BP,protein_coding,ENSG00000137496.13 (IL18BP)
ENSG00000137497.12,ENSG00000137497,NUMA1,protein_coding,ENSG00000137497.12 (NUMA1)
ENSG00000137500.5,ENSG00000137500,CCDC90B,protein_coding,ENSG00000137500.5 (CCDC90B)
ENSG00000137501.11,ENSG00000137501,SYTL2,protein_coding,ENSG00000137501.11 (SYTL2)
ENSG00000137502.4,ENSG00000137502,RAB30,protein_coding,ENSG00000137502.4 (RAB30)
ENSG00000137504.8,ENSG00000137504,CREBZF,protein_coding,ENSG00000137504.8 (CREBZF)
ENSG00000137507.7,ENSG00000137507,LRRC32,protein_coding,ENSG00000137507.7 (LRRC32)
ENSG00000137509.5,ENSG00000137509,PRCP,protein_coding,ENSG00000137509.5 (PRCP)
ENSG00000137513.5,ENSG00000137513,NARS2,protein_coding,ENSG00000137513.5 (NARS2)
ENSG00000137522.13,ENSG00000137522,RNF121,protein_coding,ENSG00000137522.13 (RNF121)
ENSG00000137642.7,ENSG00000137642,SORL1,protein_coding,ENSG00000137642.7 (SORL1)
ENSG00000137648.12,ENSG00000137648,TMPRSS4,protein_coding,ENSG00000137648.12 (TMPRSS4)
ENSG00000137656.7,ENSG00000137656,BUD13,protein_coding,ENSG00000137656.7 (BUD13)
ENSG00000137673.4,ENSG00000137673,MMP7,protein_coding,ENSG00000137673.4 (MMP7)
ENSG00000137674.3,ENSG00000137674,MMP20,protein_coding,ENSG00000137674.3 (MMP20)
ENSG00000137692.5,ENSG00000137692,DCUN1D5,protein_coding,ENSG00000137692.5 (DCUN1D5)
ENSG00000137699.10,ENSG00000137699,TRIM29,protein_coding,ENSG00000137699.10 (TRIM29)
ENSG00000137700.10,ENSG00000137700,SLC37A4,protein_coding,ENSG00000137700.10 (SLC37A4)
ENSG00000137709.4,ENSG00000137709,POU2F3,protein_coding,ENSG00000137709.4 (POU2F3)
ENSG00000137710.9,ENSG00000137710,RDX,protein_coding,ENSG00000137710.9 (RDX)
