ensembl_version_id,GENEID,SYMBOL,GENEBIOTYPE,INPUT
ENSG00000095209.7,ENSG00000095209,TMEM38B,protein_coding,ENSG00000095209.7 (TMEM38B)
ENSG00000095261.8,ENSG00000095261,PSMD5,protein_coding,ENSG00000095261.8 (PSMD5)
ENSG00000095303.10,ENSG00000095303,PTGS1,protein_coding,ENSG00000095303.10 (PTGS1)
ENSG00000095319.8,ENSG00000095319,NUP188,protein_coding,ENSG00000095319.8 (NUP188)
ENSG00000095321.10,ENSG00000095321,CRAT,protein_coding,ENSG00000095321.10 (CRAT)
ENSG00000095370.14,ENSG00000095370,SH2D3C,protein_coding,ENSG00000095370.14 (SH2D3C)
ENSG00000095380.10,ENSG00000095380,NANS,protein_coding,ENSG00000095380.10 (NANS)
ENSG00000095383.14,ENSG00000095383,TBC1D2,protein_coding,ENSG00000095383.14 (TBC1D2)
ENSG00000095397.9,ENSG00000095397,DFNB31,protein_coding,ENSG00000095397.9 (DFNB31)
ENSG00000096872.10,ENSG00000096872,IFT74,protein_coding,ENSG00000096872.10 (IFT74)
ENSG00000096968.7,ENSG00000096968,JAK2,protein_coding,ENSG00000096968.7 (JAK2)
ENSG00000097007.11,ENSG00000097007,ABL1,protein_coding,ENSG00000097007.11 (ABL1)
ENSG00000099219.9,ENSG00000099219,ERMP1,protein_coding,ENSG00000099219.9 (ERMP1)
ENSG00000099810.12,ENSG00000099810,MTAP,protein_coding,ENSG00000099810.12 (MTAP)
ENSG00000106686.12,ENSG00000106686,SPATA6L,protein_coding,ENSG00000106686.12 (SPATA6L)
ENSG00000106688.7,ENSG00000106688,SLC1A1,protein_coding,ENSG00000106688.7 (SLC1A1)
ENSG00000106689.6,ENSG00000106689,LHX2,protein_coding,ENSG00000106689.6 (LHX2)
ENSG00000106692.8,ENSG00000106692,FKTN,protein_coding,ENSG00000106692.8 (FKTN)
ENSG00000106701.7,ENSG00000106701,FSD1L,protein_coding,ENSG00000106701.7 (FSD1L)
ENSG00000106714.12,ENSG00000106714,CNTNAP3,protein_coding,ENSG00000106714.12 (CNTNAP3)
ENSG00000106723.11,ENSG00000106723,SPIN1,protein_coding,ENSG00000106723.11 (SPIN1)
ENSG00000106733.15,ENSG00000106733,NMRK1,protein_coding,ENSG00000106733.15 (NMRK1)
ENSG00000106771.7,ENSG00000106771,TMEM245,protein_coding,ENSG00000106771.7 (TMEM245)
ENSG00000106772.11,ENSG00000106772,PRUNE2,protein_coding,ENSG00000106772.11 (PRUNE2)
ENSG00000106780.7,ENSG00000106780,MEGF9,protein_coding,ENSG00000106780.7 (MEGF9)
ENSG00000106785.9,ENSG00000106785,TRIM14,protein_coding,ENSG00000106785.9 (TRIM14)
ENSG00000106789.8,ENSG00000106789,CORO2A,protein_coding,ENSG00000106789.8 (CORO2A)
ENSG00000106799.6,ENSG00000106799,TGFBR1,protein_coding,ENSG00000106799.6 (TGFBR1)
ENSG00000106803.5,ENSG00000106803,SEC61B,protein_coding,ENSG00000106803.5 (SEC61B)
ENSG00000106804.5,ENSG00000106804,C5,protein_coding,ENSG00000106804.5 (C5)
ENSG00000106809.6,ENSG00000106809,OGN,protein_coding,ENSG00000106809.6 (OGN)
ENSG00000106823.8,ENSG00000106823,ECM2,protein_coding,ENSG00000106823.8 (ECM2)
ENSG00000106829.12,ENSG00000106829,TLE4,protein_coding,ENSG00000106829.12 (TLE4)
ENSG00000106853.11,ENSG00000106853,PTGR1,protein_coding,ENSG00000106853.11 (PTGR1)
ENSG00000106868.12,ENSG00000106868,SUSD1,protein_coding,ENSG00000106868.12 (SUSD1)
ENSG00000106927.5,ENSG00000106927,AMBP,protein_coding,ENSG00000106927.5 (AMBP)
ENSG00000106948.11,ENSG00000106948,AKNA,protein_coding,ENSG00000106948.11 (AKNA)
ENSG00000106952.3,ENSG00000106952,TNFSF8,protein_coding,ENSG00000106952.3 (TNFSF8)
ENSG00000106976.12,ENSG00000106976,DNM1,protein_coding,ENSG00000106976.12 (DNM1)
ENSG00000106991.8,ENSG00000106991,ENG,protein_coding,ENSG00000106991.8 (ENG)
ENSG00000106992.13,ENSG00000106992,AK1,protein_coding,ENSG00000106992.13 (AK1)
ENSG00000106993.7,ENSG00000106993,CDC37L1,protein_coding,ENSG00000106993.7 (CDC37L1)
ENSG00000107014.7,ENSG00000107014,RLN2,protein_coding,ENSG00000107014.7 (RLN2)
ENSG00000107018.5,ENSG00000107018,RLN1,protein_coding,ENSG00000107018.5 (RLN1)
ENSG00000107020.5,ENSG00000107020,PLGRKT,protein_coding,ENSG00000107020.5 (PLGRKT)
ENSG00000107021.11,ENSG00000107021,TBC1D13,protein_coding,ENSG00000107021.11 (TBC1D13)
ENSG00000107036.7,ENSG00000107036,RIC1,protein_coding,ENSG00000107036.7 (RIC1)
ENSG00000107077.12,ENSG00000107077,KDM4C,protein_coding,ENSG00000107077.12 (KDM4C)
ENSG00000107099.9,ENSG00000107099,DOCK8,protein_coding,ENSG00000107099.9 (DOCK8)
ENSG00000107104.12,ENSG00000107104,KANK1,protein_coding,ENSG00000107104.12 (KANK1)
ENSG00000107130.6,ENSG00000107130,NCS1,protein_coding,ENSG00000107130.6 (NCS1)
ENSG00000107140.9,ENSG00000107140,TESK1,protein_coding,ENSG00000107140.9 (TESK1)
ENSG00000107159.7,ENSG00000107159,CA9,protein_coding,ENSG00000107159.7 (CA9)
ENSG00000107164.13,ENSG00000107164,FUBP3,protein_coding,ENSG00000107164.13 (FUBP3)
ENSG00000107175.6,ENSG00000107175,CREB3,protein_coding,ENSG00000107175.6 (CREB3)
ENSG00000107185.8,ENSG00000107185,RGP1,protein_coding,ENSG00000107185.8 (RGP1)
ENSG00000107201.4,ENSG00000107201,DDX58,protein_coding,ENSG00000107201.4 (DDX58)
ENSG00000107223.8,ENSG00000107223,EDF1,protein_coding,ENSG00000107223.8 (EDF1)
ENSG00000107242.11,ENSG00000107242,PIP5K1B,protein_coding,ENSG00000107242.11 (PIP5K1B)
ENSG00000107249.15,ENSG00000107249,GLIS3,protein_coding,ENSG00000107249.15 (GLIS3)
ENSG00000107262.11,ENSG00000107262,BAG1,protein_coding,ENSG00000107262.11 (BAG1)
ENSG00000107263.12,ENSG00000107263,RAPGEF1,protein_coding,ENSG00000107263.12 (RAPGEF1)
ENSG00000107281.5,ENSG00000107281,NPDC1,protein_coding,ENSG00000107281.5 (NPDC1)
ENSG00000107290.9,ENSG00000107290,SETX,protein_coding,ENSG00000107290.9 (SETX)
ENSG00000107331.10,ENSG00000107331,ABCA2,protein_coding,ENSG00000107331.10 (ABCA2)
ENSG00000107338.8,ENSG00000107338,SHB,protein_coding,ENSG00000107338.8 (SHB)
ENSG00000107341.4,ENSG00000107341,UBE2R2,protein_coding,ENSG00000107341.4 (UBE2R2)
ENSG00000107362.9,ENSG00000107362,ABHD17B,protein_coding,ENSG00000107362.9 (ABHD17B)
ENSG00000107371.7,ENSG00000107371,EXOSC3,protein_coding,ENSG00000107371.7 (EXOSC3)
ENSG00000107372.8,ENSG00000107372,ZFAND5,protein_coding,ENSG00000107372.8 (ZFAND5)
ENSG00000119125.12,ENSG00000119125,GDA,protein_coding,ENSG00000119125.12 (GDA)
ENSG00000119138.3,ENSG00000119138,KLF9,protein_coding,ENSG00000119138.3 (KLF9)
ENSG00000119139.11,ENSG00000119139,TJP2,protein_coding,ENSG00000119139.11 (TJP2)
ENSG00000119314.11,ENSG00000119314,PTBP3,protein_coding,ENSG00000119314.11 (PTBP3)
ENSG00000119318.7,ENSG00000119318,RAD23B,protein_coding,ENSG00000119318.7 (RAD23B)
ENSG00000119321.4,ENSG00000119321,FKBP15,protein_coding,ENSG00000119321.4 (FKBP15)
ENSG00000119326.10,ENSG00000119326,CTNNAL1,protein_coding,ENSG00000119326.10 (CTNNAL1)
ENSG00000119328.7,ENSG00000119328,FAM206A,protein_coding,ENSG00000119328.7 (FAM206A)
ENSG00000119333.7,ENSG00000119333,WDR34,protein_coding,ENSG00000119333.7 (WDR34)
ENSG00000119335.11,ENSG00000119335,SET,protein_coding,ENSG00000119335.11 (SET)
ENSG00000119383.15,ENSG00000119383,PPP2R4,protein_coding,ENSG00000119383.15 (PPP2R4)
ENSG00000119392.10,ENSG00000119392,GLE1,protein_coding,ENSG00000119392.10 (GLE1)
ENSG00000119396.6,ENSG00000119396,RAB14,protein_coding,ENSG00000119396.6 (RAB14)
ENSG00000119397.10,ENSG00000119397,CNTRL,protein_coding,ENSG00000119397.10 (CNTRL)
ENSG00000119401.9,ENSG00000119401,TRIM32,protein_coding,ENSG00000119401.9 (TRIM32)
ENSG00000119402.10,ENSG00000119402,FBXW2,protein_coding,ENSG00000119402.10 (FBXW2)
ENSG00000119403.8,ENSG00000119403,PHF19,protein_coding,ENSG00000119403.8 (PHF19)
ENSG00000119408.11,ENSG00000119408,NEK6,protein_coding,ENSG00000119408.11 (NEK6)
ENSG00000119411.10,ENSG00000119411,BSPRY,protein_coding,ENSG00000119411.10 (BSPRY)
ENSG00000119414.7,ENSG00000119414,PPP6C,protein_coding,ENSG00000119414.7 (PPP6C)
ENSG00000119421.5,ENSG00000119421,NDUFA8,protein_coding,ENSG00000119421.5 (NDUFA8)
ENSG00000119431.5,ENSG00000119431,HDHD3,protein_coding,ENSG00000119431.5 (HDHD3)
ENSG00000119446.8,ENSG00000119446,RBM18,protein_coding,ENSG00000119446.8 (RBM18)
ENSG00000119471.10,ENSG00000119471,HSDL2,protein_coding,ENSG00000119471.10 (HSDL2)
ENSG00000119487.11,ENSG00000119487,MAPKAP1,protein_coding,ENSG00000119487.11 (MAPKAP1)
ENSG00000119508.12,ENSG00000119508,NR4A3,protein_coding,ENSG00000119508.12 (NR4A3)
ENSG00000119509.7,ENSG00000119509,INVS,protein_coding,ENSG00000119509.7 (INVS)
ENSG00000119514.5,ENSG00000119514,GALNT12,protein_coding,ENSG00000119514.5 (GALNT12)
ENSG00000119522.11,ENSG00000119522,DENND1A,protein_coding,ENSG00000119522.11 (DENND1A)
ENSG00000119523.8,ENSG00000119523,ALG2,protein_coding,ENSG00000119523.8 (ALG2)
ENSG00000120158.6,ENSG00000120158,RCL1,protein_coding,ENSG00000120158.6 (RCL1)
ENSG00000120159.7,ENSG00000120159,CAAP1,protein_coding,ENSG00000120159.7 (CAAP1)
ENSG00000120162.8,ENSG00000120162,MOB3B,protein_coding,ENSG00000120162.8 (MOB3B)
ENSG00000120215.5,ENSG00000120215,MLANA,protein_coding,ENSG00000120215.5 (MLANA)
ENSG00000120217.9,ENSG00000120217,CD274,protein_coding,ENSG00000120217.9 (CD274)
ENSG00000120235.3,ENSG00000120235,IFNA6,protein_coding,ENSG00000120235.3 (IFNA6)
ENSG00000122140.6,ENSG00000122140,MRPS2,protein_coding,ENSG00000122140.6 (MRPS2)
ENSG00000122692.7,ENSG00000122692,SMU1,protein_coding,ENSG00000122692.7 (SMU1)
ENSG00000122694.10,ENSG00000122694,GLIPR2,protein_coding,ENSG00000122694.10 (GLIPR2)
ENSG00000122696.8,ENSG00000122696,SLC25A51,protein_coding,ENSG00000122696.8 (SLC25A51)
ENSG00000122705.10,ENSG00000122705,CLTA,protein_coding,ENSG00000122705.10 (CLTA)
ENSG00000122707.7,ENSG00000122707,RECK,protein_coding,ENSG00000122707.7 (RECK)
ENSG00000122728.6,ENSG00000122728,TAF1L,protein_coding,ENSG00000122728.6 (TAF1L)
ENSG00000122729.11,ENSG00000122729,ACO1,protein_coding,ENSG00000122729.11 (ACO1)
ENSG00000122733.9,ENSG00000122733,KIAA1045,protein_coding,ENSG00000122733.9 (KIAA1045)
ENSG00000122741.11,ENSG00000122741,DCAF10,protein_coding,ENSG00000122741.11 (DCAF10)
ENSG00000123453.10,ENSG00000123453,SARDH,protein_coding,ENSG00000123453.10 (SARDH)
ENSG00000123454.5,ENSG00000123454,DBH,protein_coding,ENSG00000123454.5 (DBH)
ENSG00000123975.4,ENSG00000123975,CKS2,protein_coding,ENSG00000123975.4 (CKS2)
ENSG00000125385.9,ENSG00000125385,RP11-297B17.2,processed_pseudogene,ENSG00000125385.9 (RP11-297B17.2)
ENSG00000125482.7,ENSG00000125482,TTF1,protein_coding,ENSG00000125482.7 (TTF1)
ENSG00000125484.6,ENSG00000125484,GTF3C4,protein_coding,ENSG00000125484.6 (GTF3C4)
ENSG00000125485.12,ENSG00000125485,DDX31,protein_coding,ENSG00000125485.12 (DDX31)
ENSG00000126878.8,ENSG00000126878,AIF1L,protein_coding,ENSG00000126878.8 (AIF1L)
ENSG00000126882.8,ENSG00000126882,FAM78A,protein_coding,ENSG00000126882.8 (FAM78A)
ENSG00000126883.11,ENSG00000126883,NUP214,protein_coding,ENSG00000126883.11 (NUP214)
ENSG00000127080.5,ENSG00000127080,IPPK,protein_coding,ENSG00000127080.5 (IPPK)
ENSG00000127081.9,ENSG00000127081,ZNF484,protein_coding,ENSG00000127081.9 (ZNF484)
ENSG00000127084.12,ENSG00000127084,FGD3,protein_coding,ENSG00000127084.12 (FGD3)
ENSG00000127191.11,ENSG00000127191,TRAF2,protein_coding,ENSG00000127191.11 (TRAF2)
ENSG00000130222.6,ENSG00000130222,GADD45G,protein_coding,ENSG00000130222.6 (GADD45G)
ENSG00000130559.14,ENSG00000130559,CAMSAP1,protein_coding,ENSG00000130559.14 (CAMSAP1)
ENSG00000130560.4,ENSG00000130560,UBAC1,protein_coding,ENSG00000130560.4 (UBAC1)
ENSG00000130635.10,ENSG00000130635,COL5A1,protein_coding,ENSG00000130635.10 (COL5A1)
ENSG00000130653.9,ENSG00000130653,PNPLA7,protein_coding,ENSG00000130653.9 (PNPLA7)
ENSG00000130707.12,ENSG00000130707,ASS1,protein_coding,ENSG00000130707.12 (ASS1)
ENSG00000130713.10,ENSG00000130713,EXOSC2,protein_coding,ENSG00000130713.10 (EXOSC2)
ENSG00000130714.10,ENSG00000130714,POMT1,protein_coding,ENSG00000130714.10 (POMT1)
ENSG00000130717.8,ENSG00000130717,UCK1,protein_coding,ENSG00000130717.8 (UCK1)
ENSG00000130720.6,ENSG00000130720,FIBCD1,protein_coding,ENSG00000130720.6 (FIBCD1)
ENSG00000130723.12,ENSG00000130723,PRRC2B,protein_coding,ENSG00000130723.12 (PRRC2B)
ENSG00000130950.8,ENSG00000130950,NUTM2F,protein_coding,ENSG00000130950.8 (NUTM2F)
ENSG00000130956.9,ENSG00000130956,HABP4,protein_coding,ENSG00000130956.9 (HABP4)
ENSG00000130957.4,ENSG00000130957,FBP2,protein_coding,ENSG00000130957.4 (FBP2)
ENSG00000130958.7,ENSG00000130958,SLC35D2,protein_coding,ENSG00000130958.7 (SLC35D2)
ENSG00000131669.5,ENSG00000131669,NINJ1,protein_coding,ENSG00000131669.5 (NINJ1)
ENSG00000132498.4,ENSG00000132498,NA,NA,ENSG00000132498.4
ENSG00000134996.11,ENSG00000134996,OSTF1,protein_coding,ENSG00000134996.11 (OSTF1)
ENSG00000135002.7,ENSG00000135002,RFK,protein_coding,ENSG00000135002.7 (RFK)
ENSG00000135018.9,ENSG00000135018,UBQLN1,protein_coding,ENSG00000135018.9 (UBQLN1)
ENSG00000135040.11,ENSG00000135040,NAA35,protein_coding,ENSG00000135040.11 (NAA35)
ENSG00000135045.6,ENSG00000135045,C9orf40,protein_coding,ENSG00000135045.6 (C9orf40)
ENSG00000135046.9,ENSG00000135046,ANXA1,protein_coding,ENSG00000135046.9 (ANXA1)
ENSG00000135047.9,ENSG00000135047,CTSL,protein_coding,ENSG00000135047.9 (CTSL)
ENSG00000135048.9,ENSG00000135048,TMEM2,protein_coding,ENSG00000135048.9 (TMEM2)
ENSG00000135049.11,ENSG00000135049,AGTPBP1,protein_coding,ENSG00000135049.11 (AGTPBP1)
ENSG00000135052.11,ENSG00000135052,GOLM1,protein_coding,ENSG00000135052.11 (GOLM1)
ENSG00000135063.12,ENSG00000135063,FAM189A2,protein_coding,ENSG00000135063.12 (FAM189A2)
ENSG00000135069.8,ENSG00000135069,PSAT1,protein_coding,ENSG00000135069.8 (PSAT1)
ENSG00000135070.9,ENSG00000135070,ISCA1,protein_coding,ENSG00000135070.9 (ISCA1)
ENSG00000136783.9,ENSG00000136783,NIPSNAP3A,protein_coding,ENSG00000136783.9 (NIPSNAP3A)
ENSG00000136802.7,ENSG00000136802,LRRC8A,protein_coding,ENSG00000136802.7 (LRRC8A)
ENSG00000136807.6,ENSG00000136807,CDK9,protein_coding,ENSG00000136807.6 (CDK9)
ENSG00000136810.8,ENSG00000136810,TXN,protein_coding,ENSG00000136810.8 (TXN)
ENSG00000136811.9,ENSG00000136811,ODF2,protein_coding,ENSG00000136811.9 (ODF2)
ENSG00000136813.8,ENSG00000136813,KIAA0368,protein_coding,ENSG00000136813.8 (KIAA0368)
ENSG00000136816.10,ENSG00000136816,TOR1B,protein_coding,ENSG00000136816.10 (TOR1B)
ENSG00000136819.8,ENSG00000136819,C9orf78,protein_coding,ENSG00000136819.8 (C9orf78)
ENSG00000136824.13,ENSG00000136824,SMC2,protein_coding,ENSG00000136824.13 (SMC2)
ENSG00000136826.9,ENSG00000136826,KLF4,protein_coding,ENSG00000136826.9 (KLF4)
ENSG00000136827.9,ENSG00000136827,TOR1A,protein_coding,ENSG00000136827.9 (TOR1A)
ENSG00000136828.13,ENSG00000136828,RALGPS1,protein_coding,ENSG00000136828.13 (RALGPS1)
ENSG00000136830.5,ENSG00000136830,FAM129B,protein_coding,ENSG00000136830.5 (FAM129B)
ENSG00000136840.12,ENSG00000136840,ST6GALNAC4,protein_coding,ENSG00000136840.12 (ST6GALNAC4)
ENSG00000136842.8,ENSG00000136842,TMOD1,protein_coding,ENSG00000136842.8 (TMOD1)
ENSG00000136848.12,ENSG00000136848,DAB2IP,protein_coding,ENSG00000136848.12 (DAB2IP)
ENSG00000136854.12,ENSG00000136854,STXBP1,protein_coding,ENSG00000136854.12 (STXBP1)
ENSG00000136856.11,ENSG00000136856,SLC2A8,protein_coding,ENSG00000136856.11 (SLC2A8)
ENSG00000136859.5,ENSG00000136859,ANGPTL2,protein_coding,ENSG00000136859.5 (ANGPTL2)
ENSG00000136861.11,ENSG00000136861,CDK5RAP2,protein_coding,ENSG00000136861.11 (CDK5RAP2)
ENSG00000136866.9,ENSG00000136866,ZFP37,protein_coding,ENSG00000136866.9 (ZFP37)
ENSG00000136867.6,ENSG00000136867,SLC31A2,protein_coding,ENSG00000136867.6 (SLC31A2)
ENSG00000136868.8,ENSG00000136868,SLC31A1,protein_coding,ENSG00000136868.8 (SLC31A1)
ENSG00000136869.13,ENSG00000136869,TLR4,protein_coding,ENSG00000136869.13 (TLR4)
ENSG00000136870.6,ENSG00000136870,ZNF189,protein_coding,ENSG00000136870.6 (ZNF189)
ENSG00000136872.10,ENSG00000136872,ALDOB,protein_coding,ENSG00000136872.10 (ALDOB)
ENSG00000136874.6,ENSG00000136874,STX17,protein_coding,ENSG00000136874.6 (STX17)
ENSG00000136875.7,ENSG00000136875,PRPF4,protein_coding,ENSG00000136875.7 (PRPF4)
ENSG00000136877.9,ENSG00000136877,FPGS,protein_coding,ENSG00000136877.9 (FPGS)
ENSG00000136878.7,ENSG00000136878,USP20,protein_coding,ENSG00000136878.7 (USP20)
ENSG00000136881.7,ENSG00000136881,BAAT,protein_coding,ENSG00000136881.7 (BAAT)
ENSG00000136888.6,ENSG00000136888,ATP6V1G1,protein_coding,ENSG00000136888.6 (ATP6V1G1)
ENSG00000136891.8,ENSG00000136891,TEX10,protein_coding,ENSG00000136891.8 (TEX10)
ENSG00000136895.11,ENSG00000136895,GARNL3,protein_coding,ENSG00000136895.11 (GARNL3)
ENSG00000136897.6,ENSG00000136897,MRPL50,protein_coding,ENSG00000136897.6 (MRPL50)
ENSG00000136908.13,ENSG00000136908,DPM2,protein_coding,ENSG00000136908.13 (DPM2)
ENSG00000136925.9,ENSG00000136925,TSTD2,protein_coding,ENSG00000136925.9 (TSTD2)
ENSG00000136928.4,ENSG00000136928,GABBR2,protein_coding,ENSG00000136928.4 (GABBR2)
ENSG00000136930.8,ENSG00000136930,PSMB7,protein_coding,ENSG00000136930.8 (PSMB7)
ENSG00000136931.5,ENSG00000136931,NR5A1,protein_coding,ENSG00000136931.5 (NR5A1)
ENSG00000136932.8,ENSG00000136932,C9orf156,protein_coding,ENSG00000136932.8 (C9orf156)
ENSG00000136933.12,ENSG00000136933,RABEPK,protein_coding,ENSG00000136933.12 (RABEPK)
ENSG00000136935.8,ENSG00000136935,GOLGA1,protein_coding,ENSG00000136935.8 (GOLGA1)
ENSG00000136936.6,ENSG00000136936,XPA,protein_coding,ENSG00000136936.6 (XPA)
ENSG00000136937.7,ENSG00000136937,NCBP1,protein_coding,ENSG00000136937.7 (NCBP1)
ENSG00000136938.7,ENSG00000136938,ANP32B,protein_coding,ENSG00000136938.7 (ANP32B)
ENSG00000136940.9,ENSG00000136940,PDCL,protein_coding,ENSG00000136940.9 (PDCL)
ENSG00000136942.9,ENSG00000136942,RPL35,protein_coding,ENSG00000136942.9 (RPL35)
ENSG00000136943.6,ENSG00000136943,CTSV,protein_coding,ENSG00000136943.6 (CTSV)
ENSG00000136950.9,ENSG00000136950,ARPC5L,protein_coding,ENSG00000136950.9 (ARPC5L)
ENSG00000137038.7,ENSG00000137038,TMEM261,protein_coding,ENSG00000137038.7 (TMEM261)
ENSG00000137040.8,ENSG00000137040,RANBP6,protein_coding,ENSG00000137040.8 (RANBP6)
ENSG00000137054.10,ENSG00000137054,POLR1E,protein_coding,ENSG00000137054.10 (POLR1E)
ENSG00000137055.10,ENSG00000137055,PLAA,protein_coding,ENSG00000137055.10 (PLAA)
ENSG00000137070.12,ENSG00000137070,IL11RA,protein_coding,ENSG00000137070.12 (IL11RA)
ENSG00000137073.14,ENSG00000137073,UBAP2,protein_coding,ENSG00000137073.14 (UBAP2)
ENSG00000137074.12,ENSG00000137074,APTX,protein_coding,ENSG00000137074.12 (APTX)
ENSG00000137075.11,ENSG00000137075,RNF38,protein_coding,ENSG00000137075.11 (RNF38)
ENSG00000137076.12,ENSG00000137076,TLN1,protein_coding,ENSG00000137076.12 (TLN1)
ENSG00000137078.4,ENSG00000137078,SIT1,protein_coding,ENSG00000137078.4 (SIT1)
ENSG00000137090.6,ENSG00000137090,DMRT1,protein_coding,ENSG00000137090.6 (DMRT1)
ENSG00000137094.9,ENSG00000137094,DNAJB5,protein_coding,ENSG00000137094.9 (DNAJB5)
ENSG00000137098.9,ENSG00000137098,SPAG8,protein_coding,ENSG00000137098.9 (SPAG8)
ENSG00000137100.10,ENSG00000137100,DCTN3,protein_coding,ENSG00000137100.10 (DCTN3)
ENSG00000137101.6,ENSG00000137101,CD72,protein_coding,ENSG00000137101.6 (CD72)
ENSG00000137103.11,ENSG00000137103,TMEM8B,protein_coding,ENSG00000137103.11 (TMEM8B)
ENSG00000137106.11,ENSG00000137106,GRHPR,protein_coding,ENSG00000137106.11 (GRHPR)
ENSG00000137124.5,ENSG00000137124,ALDH1B1,protein_coding,ENSG00000137124.5 (ALDH1B1)
ENSG00000137133.5,ENSG00000137133,HINT2,protein_coding,ENSG00000137133.5 (HINT2)
ENSG00000137135.12,ENSG00000137135,ARHGEF39,protein_coding,ENSG00000137135.12 (ARHGEF39)
ENSG00000137142.4,ENSG00000137142,IGFBPL1,protein_coding,ENSG00000137142.4 (IGFBPL1)
ENSG00000137145.13,ENSG00000137145,DENND4C,protein_coding,ENSG00000137145.13 (DENND4C)
ENSG00000137154.8,ENSG00000137154,RPS6,protein_coding,ENSG00000137154.8 (RPS6)
ENSG00000138835.17,ENSG00000138835,RGS3,protein_coding,ENSG00000138835.17 (RGS3)
ENSG00000147852.9,ENSG00000147852,VLDLR,protein_coding,ENSG00000147852.9 (VLDLR)
ENSG00000147853.10,ENSG00000147853,AK3,protein_coding,ENSG00000147853.10 (AK3)
ENSG00000147854.11,ENSG00000147854,UHRF2,protein_coding,ENSG00000147854.11 (UHRF2)
ENSG00000147862.9,ENSG00000147862,NFIB,protein_coding,ENSG00000147862.9 (NFIB)
ENSG00000147872.5,ENSG00000147872,PLIN2,protein_coding,ENSG00000147872.5 (PLIN2)
ENSG00000147874.6,ENSG00000147874,HAUS6,protein_coding,ENSG00000147874.6 (HAUS6)
ENSG00000147883.8,ENSG00000147883,CDKN2B,protein_coding,ENSG00000147883.8 (CDKN2B)
ENSG00000147889.10,ENSG00000147889,CDKN2A,protein_coding,ENSG00000147889.10 (CDKN2A)
ENSG00000147894.10,ENSG00000147894,C9orf72,protein_coding,ENSG00000147894.10 (C9orf72)
ENSG00000147905.12,ENSG00000147905,ZCCHC7,protein_coding,ENSG00000147905.12 (ZCCHC7)
