ensembl_version_id,GENEID,SYMBOL,GENEBIOTYPE,INPUT
ENSG00000056972.13,ENSG00000056972,TRAF3IP2,protein_coding,ENSG00000056972.13 (TRAF3IP2)
ENSG00000057657.9,ENSG00000057657,PRDM1,protein_coding,ENSG00000057657.9 (PRDM1)
ENSG00000057663.8,ENSG00000057663,ATG5,protein_coding,ENSG00000057663.8 (ATG5)
ENSG00000060303.5,ENSG00000060303,RPS17P5,processed_pseudogene,ENSG00000060303.5 (RPS17P5)
ENSG00000060762.13,ENSG00000060762,MPC1,protein_coding,ENSG00000060762.13 (MPC1)
ENSG00000064995.12,ENSG00000064995,TAF11,protein_coding,ENSG00000064995.12 (TAF11)
ENSG00000064999.11,ENSG00000064999,ANKS1A,protein_coding,ENSG00000064999.11 (ANKS1A)
ENSG00000065029.9,ENSG00000065029,ZNF76,protein_coding,ENSG00000065029.9 (ZNF76)
ENSG00000065060.12,ENSG00000065060,UHRF1BP1,protein_coding,ENSG00000065060.12 (UHRF1BP1)
ENSG00000065308.4,ENSG00000065308,TRAM2,protein_coding,ENSG00000065308.4 (TRAM2)
ENSG00000065491.8,ENSG00000065491,TBC1D22B,protein_coding,ENSG00000065491.8 (TBC1D22B)
ENSG00000065609.8,ENSG00000065609,SNAP91,protein_coding,ENSG00000065609.8 (SNAP91)
ENSG00000065615.7,ENSG00000065615,CYB5R4,protein_coding,ENSG00000065615.7 (CYB5R4)
ENSG00000065833.6,ENSG00000065833,ME1,protein_coding,ENSG00000065833.6 (ME1)
ENSG00000066379.10,ENSG00000066379,ZNRD1,protein_coding,ENSG00000066379.10 (ZNRD1)
ENSG00000066651.12,ENSG00000066651,TRMT11,protein_coding,ENSG00000066651.12 (TRMT11)
ENSG00000071242.7,ENSG00000071242,RPS6KA2,protein_coding,ENSG00000071242.7 (RPS6KA2)
ENSG00000071994.6,ENSG00000071994,PDCD2,protein_coding,ENSG00000071994.6 (PDCD2)
ENSG00000074706.9,ENSG00000074706,IPCEF1,protein_coding,ENSG00000074706.9 (IPCEF1)
ENSG00000074935.7,ENSG00000074935,TUBE1,protein_coding,ENSG00000074935.7 (TUBE1)
ENSG00000078269.9,ENSG00000078269,SYNJ2,protein_coding,ENSG00000078269.9 (SYNJ2)
ENSG00000078401.6,ENSG00000078401,EDN1,protein_coding,ENSG00000078401.6 (EDN1)
ENSG00000079691.13,ENSG00000079691,LRRC16A,protein_coding,ENSG00000079691.13 (LRRC16A)
ENSG00000079819.10,ENSG00000079819,EPB41L2,protein_coding,ENSG00000079819.10 (EPB41L2)
ENSG00000079931.10,ENSG00000079931,MOXD1,protein_coding,ENSG00000079931.10 (MOXD1)
ENSG00000079950.8,ENSG00000079950,STX7,protein_coding,ENSG00000079950.8 (STX7)
ENSG00000080007.6,ENSG00000080007,DDX43,protein_coding,ENSG00000080007.6 (DDX43)
ENSG00000080546.9,ENSG00000080546,SESN1,protein_coding,ENSG00000080546.9 (SESN1)
ENSG00000081087.10,ENSG00000081087,OSTM1,protein_coding,ENSG00000081087.10 (OSTM1)
ENSG00000082269.12,ENSG00000082269,FAM135A,protein_coding,ENSG00000082269.12 (FAM135A)
ENSG00000082293.7,ENSG00000082293,COL19A1,protein_coding,ENSG00000082293.7 (COL19A1)
ENSG00000083097.9,ENSG00000083097,DOPEY1,protein_coding,ENSG00000083097.9 (DOPEY1)
ENSG00000083099.6,ENSG00000083099,LYRM2,protein_coding,ENSG00000083099.6 (LYRM2)
ENSG00000083123.8,ENSG00000083123,BCKDHB,protein_coding,ENSG00000083123.8 (BCKDHB)
ENSG00000085377.8,ENSG00000085377,PREP,protein_coding,ENSG00000085377.8 (PREP)
ENSG00000085382.7,ENSG00000085382,HACE1,protein_coding,ENSG00000085382.7 (HACE1)
ENSG00000085511.14,ENSG00000085511,MAP3K4,protein_coding,ENSG00000085511.14 (MAP3K4)
ENSG00000091831.15,ENSG00000091831,ESR1,protein_coding,ENSG00000091831.15 (ESR1)
ENSG00000091844.2,ENSG00000091844,RGS17,protein_coding,ENSG00000091844.2 (RGS17)
ENSG00000092820.13,ENSG00000092820,EZR,protein_coding,ENSG00000092820.13 (EZR)
ENSG00000093134.8,ENSG00000093134,VNN3,protein_coding,ENSG00000093134.8 (VNN3)
ENSG00000093144.13,ENSG00000093144,ECHDC1,protein_coding,ENSG00000093144.13 (ECHDC1)
ENSG00000095951.11,ENSG00000095951,HIVEP1,protein_coding,ENSG00000095951.11 (HIVEP1)
ENSG00000096060.8,ENSG00000096060,FKBP5,protein_coding,ENSG00000096060.8 (FKBP5)
ENSG00000096063.10,ENSG00000096063,SRPK1,protein_coding,ENSG00000096063.10 (SRPK1)
ENSG00000096070.14,ENSG00000096070,BRPF3,protein_coding,ENSG00000096070.14 (BRPF3)
ENSG00000096080.6,ENSG00000096080,MRPS18A,protein_coding,ENSG00000096080.6 (MRPS18A)
ENSG00000096092.5,ENSG00000096092,TMEM14A,protein_coding,ENSG00000096092.5 (TMEM14A)
ENSG00000096093.9,ENSG00000096093,EFHC1,protein_coding,ENSG00000096093.9 (EFHC1)
ENSG00000096264.9,ENSG00000096264,NCR2,protein_coding,ENSG00000096264.9 (NCR2)
ENSG00000096384.13,ENSG00000096384,HSP90AB1,protein_coding,ENSG00000096384.13 (HSP90AB1)
ENSG00000096401.7,ENSG00000096401,CDC5L,protein_coding,ENSG00000096401.7 (CDC5L)
ENSG00000096433.5,ENSG00000096433,ITPR3,protein_coding,ENSG00000096433.5 (ITPR3)
ENSG00000096654.10,ENSG00000096654,ZNF184,protein_coding,ENSG00000096654.10 (ZNF184)
ENSG00000096696.8,ENSG00000096696,DSP,protein_coding,ENSG00000096696.8 (DSP)
ENSG00000111801.10,ENSG00000111801,BTN3A3,protein_coding,ENSG00000111801.10 (BTN3A3)
ENSG00000111802.8,ENSG00000111802,TDP2,protein_coding,ENSG00000111802.8 (TDP2)
ENSG00000111816.5,ENSG00000111816,FRK,protein_coding,ENSG00000111816.5 (FRK)
ENSG00000111817.11,ENSG00000111817,DSE,protein_coding,ENSG00000111817.11 (DSE)
ENSG00000111832.8,ENSG00000111832,RWDD1,protein_coding,ENSG00000111832.8 (RWDD1)
ENSG00000111834.7,ENSG00000111834,RSPH4A,protein_coding,ENSG00000111834.7 (RSPH4A)
ENSG00000111837.7,ENSG00000111837,MAK,protein_coding,ENSG00000111837.7 (MAK)
ENSG00000111843.8,ENSG00000111843,TMEM14C,protein_coding,ENSG00000111843.8 (TMEM14C)
ENSG00000111845.4,ENSG00000111845,PAK1IP1,protein_coding,ENSG00000111845.4 (PAK1IP1)
ENSG00000111846.11,ENSG00000111846,GCNT2,protein_coding,ENSG00000111846.11 (GCNT2)
ENSG00000111850.5,ENSG00000111850,SMIM8,protein_coding,ENSG00000111850.5 (SMIM8)
ENSG00000111859.12,ENSG00000111859,NEDD9,protein_coding,ENSG00000111859.12 (NEDD9)
ENSG00000111860.9,ENSG00000111860,CEP85L,protein_coding,ENSG00000111860.9 (CEP85L)
ENSG00000111863.7,ENSG00000111863,ADTRP,protein_coding,ENSG00000111863.7 (ADTRP)
ENSG00000111875.6,ENSG00000111875,ASF1A,protein_coding,ENSG00000111875.6 (ASF1A)
ENSG00000111877.12,ENSG00000111877,MCM9,protein_coding,ENSG00000111877.12 (MCM9)
ENSG00000111879.14,ENSG00000111879,FAM184A,protein_coding,ENSG00000111879.14 (FAM184A)
ENSG00000111880.10,ENSG00000111880,RNGTT,protein_coding,ENSG00000111880.10 (RNGTT)
ENSG00000111885.5,ENSG00000111885,MAN1A1,protein_coding,ENSG00000111885.5 (MAN1A1)
ENSG00000111886.8,ENSG00000111886,GABRR2,protein_coding,ENSG00000111886.8 (GABRR2)
ENSG00000111897.5,ENSG00000111897,SERINC1,protein_coding,ENSG00000111897.5 (SERINC1)
ENSG00000111906.12,ENSG00000111906,HDDC2,protein_coding,ENSG00000111906.12 (HDDC2)
ENSG00000111907.15,ENSG00000111907,TPD52L1,protein_coding,ENSG00000111907.15 (TPD52L1)
ENSG00000111911.5,ENSG00000111911,HINT3,protein_coding,ENSG00000111911.5 (HINT3)
ENSG00000111912.13,ENSG00000111912,NCOA7,protein_coding,ENSG00000111912.13 (NCOA7)
ENSG00000111913.11,ENSG00000111913,FAM65B,protein_coding,ENSG00000111913.11 (FAM65B)
ENSG00000111961.11,ENSG00000111961,SASH1,protein_coding,ENSG00000111961.11 (SASH1)
ENSG00000111962.7,ENSG00000111962,UST,protein_coding,ENSG00000111962.7 (UST)
ENSG00000111981.3,ENSG00000111981,ULBP1,protein_coding,ENSG00000111981.3 (ULBP1)
ENSG00000112029.5,ENSG00000112029,FBXO5,protein_coding,ENSG00000112029.5 (FBXO5)
ENSG00000112031.11,ENSG00000112031,MTRF1L,protein_coding,ENSG00000112031.11 (MTRF1L)
ENSG00000112033.9,ENSG00000112033,PPARD,protein_coding,ENSG00000112033.9 (PPARD)
ENSG00000112038.12,ENSG00000112038,OPRM1,protein_coding,ENSG00000112038.12 (OPRM1)
ENSG00000112039.3,ENSG00000112039,FANCE,protein_coding,ENSG00000112039.3 (FANCE)
ENSG00000112062.6,ENSG00000112062,MAPK14,protein_coding,ENSG00000112062.6 (MAPK14)
ENSG00000112078.9,ENSG00000112078,KCTD20,protein_coding,ENSG00000112078.9 (KCTD20)
ENSG00000112079.8,ENSG00000112079,STK38,protein_coding,ENSG00000112079.8 (STK38)
ENSG00000112081.10,ENSG00000112081,SRSF3,protein_coding,ENSG00000112081.10 (SRSF3)
ENSG00000112096.11,ENSG00000112096,SOD2,protein_coding,ENSG00000112096.11 (SOD2)
ENSG00000112110.5,ENSG00000112110,MRPL18,protein_coding,ENSG00000112110.5 (MRPL18)
ENSG00000112118.9,ENSG00000112118,MCM3,protein_coding,ENSG00000112118.9 (MCM3)
ENSG00000112130.12,ENSG00000112130,RNF8,protein_coding,ENSG00000112130.12 (RNF8)
ENSG00000112137.11,ENSG00000112137,PHACTR1,protein_coding,ENSG00000112137.11 (PHACTR1)
ENSG00000112139.9,ENSG00000112139,MDGA1,protein_coding,ENSG00000112139.9 (MDGA1)
ENSG00000112144.11,ENSG00000112144,ICK,protein_coding,ENSG00000112144.11 (ICK)
ENSG00000112146.10,ENSG00000112146,FBXO9,protein_coding,ENSG00000112146.10 (FBXO9)
ENSG00000112149.5,ENSG00000112149,CD83,protein_coding,ENSG00000112149.5 (CD83)
ENSG00000112159.6,ENSG00000112159,MDN1,protein_coding,ENSG00000112159.6 (MDN1)
ENSG00000112167.5,ENSG00000112167,SAYSD1,protein_coding,ENSG00000112167.5 (SAYSD1)
ENSG00000112182.9,ENSG00000112182,BACH2,protein_coding,ENSG00000112182.9 (BACH2)
ENSG00000112195.8,ENSG00000112195,TREML2,protein_coding,ENSG00000112195.8 (TREML2)
ENSG00000112200.11,ENSG00000112200,ZNF451,protein_coding,ENSG00000112200.11 (ZNF451)
ENSG00000112208.8,ENSG00000112208,BAG2,protein_coding,ENSG00000112208.8 (BAG2)
ENSG00000112210.6,ENSG00000112210,RAB23,protein_coding,ENSG00000112210.6 (RAB23)
ENSG00000112218.5,ENSG00000112218,GPR63,protein_coding,ENSG00000112218.5 (GPR63)
ENSG00000112234.3,ENSG00000112234,FBXL4,protein_coding,ENSG00000112234.3 (FBXL4)
ENSG00000112237.8,ENSG00000112237,CCNC,protein_coding,ENSG00000112237.8 (CCNC)
ENSG00000112238.10,ENSG00000112238,PRDM13,protein_coding,ENSG00000112238.10 (PRDM13)
ENSG00000112242.9,ENSG00000112242,E2F3,protein_coding,ENSG00000112242.9 (E2F3)
ENSG00000112245.4,ENSG00000112245,PTP4A1,protein_coding,ENSG00000112245.4 (PTP4A1)
ENSG00000112249.9,ENSG00000112249,ASCC3,protein_coding,ENSG00000112249.9 (ASCC3)
ENSG00000112276.9,ENSG00000112276,BVES,protein_coding,ENSG00000112276.9 (BVES)
ENSG00000112280.11,ENSG00000112280,COL9A1,protein_coding,ENSG00000112280.11 (COL9A1)
ENSG00000112282.12,ENSG00000112282,MED23,protein_coding,ENSG00000112282.12 (MED23)
ENSG00000112290.8,ENSG00000112290,WASF1,protein_coding,ENSG00000112290.8 (WASF1)
ENSG00000112293.8,ENSG00000112293,GPLD1,protein_coding,ENSG00000112293.8 (GPLD1)
ENSG00000112294.8,ENSG00000112294,ALDH5A1,protein_coding,ENSG00000112294.8 (ALDH5A1)
ENSG00000112297.9,ENSG00000112297,AIM1,protein_coding,ENSG00000112297.9 (AIM1)
ENSG00000112299.7,ENSG00000112299,VNN1,protein_coding,ENSG00000112299.7 (VNN1)
ENSG00000112303.9,ENSG00000112303,VNN2,protein_coding,ENSG00000112303.9 (VNN2)
ENSG00000112304.5,ENSG00000112304,ACOT13,protein_coding,ENSG00000112304.5 (ACOT13)
ENSG00000112305.9,ENSG00000112305,SMAP1,protein_coding,ENSG00000112305.9 (SMAP1)
ENSG00000112306.7,ENSG00000112306,RPS12,protein_coding,ENSG00000112306.7 (RPS12)
ENSG00000112308.7,ENSG00000112308,C6orf62,protein_coding,ENSG00000112308.7 (C6orf62)
ENSG00000112309.6,ENSG00000112309,B3GAT2,protein_coding,ENSG00000112309.6 (B3GAT2)
ENSG00000112312.5,ENSG00000112312,GMNN,protein_coding,ENSG00000112312.5 (GMNN)
ENSG00000112319.13,ENSG00000112319,EYA4,protein_coding,ENSG00000112319.13 (EYA4)
ENSG00000112320.6,ENSG00000112320,SOBP,protein_coding,ENSG00000112320.6 (SOBP)
ENSG00000112335.10,ENSG00000112335,SNX3,protein_coding,ENSG00000112335.10 (SNX3)
ENSG00000112339.10,ENSG00000112339,HBS1L,protein_coding,ENSG00000112339.10 (HBS1L)
ENSG00000112343.7,ENSG00000112343,TRIM38,protein_coding,ENSG00000112343.7 (TRIM38)
ENSG00000112357.7,ENSG00000112357,PEX7,protein_coding,ENSG00000112357.7 (PEX7)
ENSG00000112365.4,ENSG00000112365,ZBTB24,protein_coding,ENSG00000112365.4 (ZBTB24)
ENSG00000112367.6,ENSG00000112367,FIG4,protein_coding,ENSG00000112367.6 (FIG4)
ENSG00000112378.9,ENSG00000112378,PERP,protein_coding,ENSG00000112378.9 (PERP)
ENSG00000112379.7,ENSG00000112379,KIAA1244,protein_coding,ENSG00000112379.7 (KIAA1244)
ENSG00000112394.9,ENSG00000112394,SLC16A10,protein_coding,ENSG00000112394.9 (SLC16A10)
ENSG00000112406.4,ENSG00000112406,HECA,protein_coding,ENSG00000112406.4 (HECA)
ENSG00000112419.9,ENSG00000112419,PHACTR2,protein_coding,ENSG00000112419.9 (PHACTR2)
ENSG00000112425.8,ENSG00000112425,EPM2A,protein_coding,ENSG00000112425.8 (EPM2A)
ENSG00000112473.10,ENSG00000112473,SLC39A7,protein_coding,ENSG00000112473.10 (SLC39A7)
ENSG00000112486.10,ENSG00000112486,CCR6,protein_coding,ENSG00000112486.10 (CCR6)
ENSG00000112511.13,ENSG00000112511,PHF1,protein_coding,ENSG00000112511.13 (PHF1)
ENSG00000112514.10,ENSG00000112514,CUTA,protein_coding,ENSG00000112514.10 (CUTA)
ENSG00000112531.12,ENSG00000112531,QKI,protein_coding,ENSG00000112531.12 (QKI)
ENSG00000112541.7,ENSG00000112541,PDE10A,protein_coding,ENSG00000112541.7 (PDE10A)
ENSG00000112561.12,ENSG00000112561,TFEB,protein_coding,ENSG00000112561.12 (TFEB)
ENSG00000112576.8,ENSG00000112576,CCND3,protein_coding,ENSG00000112576.8 (CCND3)
ENSG00000112578.5,ENSG00000112578,BYSL,protein_coding,ENSG00000112578.5 (BYSL)
ENSG00000112584.8,ENSG00000112584,FAM120B,protein_coding,ENSG00000112584.8 (FAM120B)
ENSG00000112592.6,ENSG00000112592,TBP,protein_coding,ENSG00000112592.6 (TBP)
ENSG00000112599.7,ENSG00000112599,GUCA1B,protein_coding,ENSG00000112599.7 (GUCA1B)
ENSG00000112619.6,ENSG00000112619,PRPH2,protein_coding,ENSG00000112619.6 (PRPH2)
ENSG00000112624.6,ENSG00000112624,GLTSCR1L,protein_coding,ENSG00000112624.6 (GLTSCR1L)
ENSG00000112640.9,ENSG00000112640,PPP2R5D,protein_coding,ENSG00000112640.9 (PPP2R5D)
ENSG00000112651.7,ENSG00000112651,MRPL2,protein_coding,ENSG00000112651.7 (MRPL2)
ENSG00000112655.10,ENSG00000112655,PTK7,protein_coding,ENSG00000112655.10 (PTK7)
ENSG00000112658.6,ENSG00000112658,SRF,protein_coding,ENSG00000112658.6 (SRF)
ENSG00000112659.8,ENSG00000112659,CUL9,protein_coding,ENSG00000112659.8 (CUL9)
ENSG00000112664.4,ENSG00000112664,NA,NA,ENSG00000112664.4
ENSG00000112667.8,ENSG00000112667,DNPH1,protein_coding,ENSG00000112667.8 (DNPH1)
ENSG00000112679.9,ENSG00000112679,DUSP22,protein_coding,ENSG00000112679.9 (DUSP22)
ENSG00000112685.8,ENSG00000112685,EXOC2,protein_coding,ENSG00000112685.8 (EXOC2)
ENSG00000112695.7,ENSG00000112695,COX7A2,protein_coding,ENSG00000112695.7 (COX7A2)
ENSG00000112697.10,ENSG00000112697,TMEM30A,protein_coding,ENSG00000112697.10 (TMEM30A)
ENSG00000112699.6,ENSG00000112699,GMDS,protein_coding,ENSG00000112699.6 (GMDS)
ENSG00000112701.12,ENSG00000112701,SENP6,protein_coding,ENSG00000112701.12 (SENP6)
ENSG00000112706.7,ENSG00000112706,IMPG1,protein_coding,ENSG00000112706.7 (IMPG1)
ENSG00000112715.16,ENSG00000112715,VEGFA,protein_coding,ENSG00000112715.16 (VEGFA)
ENSG00000112739.11,ENSG00000112739,PRPF4B,protein_coding,ENSG00000112739.11 (PRPF4B)
ENSG00000112742.5,ENSG00000112742,TTK,protein_coding,ENSG00000112742.5 (TTK)
ENSG00000112759.11,ENSG00000112759,SLC29A1,protein_coding,ENSG00000112759.11 (SLC29A1)
ENSG00000112761.12,ENSG00000112761,WISP3,protein_coding,ENSG00000112761.12 (WISP3)
ENSG00000112763.10,ENSG00000112763,BTN2A1,protein_coding,ENSG00000112763.10 (BTN2A1)
ENSG00000112773.11,ENSG00000112773,FAM46A,protein_coding,ENSG00000112773.11 (FAM46A)
ENSG00000112782.10,ENSG00000112782,CLIC5,protein_coding,ENSG00000112782.10 (CLIC5)
ENSG00000112796.4,ENSG00000112796,ENPP5,protein_coding,ENSG00000112796.4 (ENPP5)
ENSG00000112799.3,ENSG00000112799,LY86,protein_coding,ENSG00000112799.3 (LY86)
ENSG00000112812.10,ENSG00000112812,PRSS16,protein_coding,ENSG00000112812.10 (PRSS16)
ENSG00000118402.5,ENSG00000118402,ELOVL4,protein_coding,ENSG00000118402.5 (ELOVL4)
ENSG00000118407.9,ENSG00000118407,FILIP1,protein_coding,ENSG00000118407.9 (FILIP1)
ENSG00000118412.8,ENSG00000118412,CASP8AP2,protein_coding,ENSG00000118412.8 (CASP8AP2)
ENSG00000118418.10,ENSG00000118418,HMGN3,protein_coding,ENSG00000118418.10 (HMGN3)
ENSG00000118420.12,ENSG00000118420,UBE3D,protein_coding,ENSG00000118420.12 (UBE3D)
ENSG00000118432.11,ENSG00000118432,CNR1,protein_coding,ENSG00000118432.11 (CNR1)
ENSG00000118482.7,ENSG00000118482,PHF3,protein_coding,ENSG00000118482.7 (PHF3)
ENSG00000118491.7,ENSG00000118491,ZC2HC1B,protein_coding,ENSG00000118491.7 (ZC2HC1B)
ENSG00000118495.12,ENSG00000118495,PLAGL1,protein_coding,ENSG00000118495.12 (PLAGL1)
ENSG00000118496.3,ENSG00000118496,FBXO30,protein_coding,ENSG00000118496.3 (FBXO30)
ENSG00000118503.9,ENSG00000118503,TNFAIP3,protein_coding,ENSG00000118503.9 (TNFAIP3)
ENSG00000118507.11,ENSG00000118507,AKAP7,protein_coding,ENSG00000118507.11 (AKAP7)
ENSG00000118508.4,ENSG00000118508,RAB32,protein_coding,ENSG00000118508.4 (RAB32)
ENSG00000118513.13,ENSG00000118513,MYB,protein_coding,ENSG00000118513.13 (MYB)
ENSG00000118514.9,ENSG00000118514,ALDH8A1,protein_coding,ENSG00000118514.9 (ALDH8A1)
ENSG00000118515.7,ENSG00000118515,SGK1,protein_coding,ENSG00000118515.7 (SGK1)
ENSG00000118518.10,ENSG00000118518,RNF146,protein_coding,ENSG00000118518.10 (RNF146)
ENSG00000118520.7,ENSG00000118520,ARG1,protein_coding,ENSG00000118520.7 (ARG1)
ENSG00000118689.9,ENSG00000118689,FOXO3,protein_coding,ENSG00000118689.9 (FOXO3)
ENSG00000118690.8,ENSG00000118690,ARMC2,protein_coding,ENSG00000118690.8 (ARMC2)
ENSG00000119899.11,ENSG00000119899,SLC17A5,protein_coding,ENSG00000119899.11 (SLC17A5)
ENSG00000119900.6,ENSG00000119900,OGFRL1,protein_coding,ENSG00000119900.6 (OGFRL1)
ENSG00000120253.8,ENSG00000120253,NUP43,protein_coding,ENSG00000120253.8 (NUP43)
ENSG00000120254.10,ENSG00000120254,MTHFD1L,protein_coding,ENSG00000120254.10 (MTHFD1L)
ENSG00000120256.4,ENSG00000120256,LRP11,protein_coding,ENSG00000120256.4 (LRP11)
ENSG00000120265.12,ENSG00000120265,PCMT1,protein_coding,ENSG00000120265.12 (PCMT1)
ENSG00000120278.9,ENSG00000120278,PLEKHG1,protein_coding,ENSG00000120278.9 (PLEKHG1)
ENSG00000120437.7,ENSG00000120437,ACAT2,protein_coding,ENSG00000120437.7 (ACAT2)
ENSG00000120438.7,ENSG00000120438,TCP1,protein_coding,ENSG00000120438.7 (TCP1)
ENSG00000122194.12,ENSG00000122194,PLG,protein_coding,ENSG00000122194.12 (PLG)
ENSG00000122335.8,ENSG00000122335,SERAC1,protein_coding,ENSG00000122335.8 (SERAC1)
ENSG00000123500.5,ENSG00000123500,COL10A1,protein_coding,ENSG00000123500.5 (COL10A1)
ENSG00000123505.9,ENSG00000123505,AMD1,protein_coding,ENSG00000123505.9 (AMD1)
ENSG00000123545.5,ENSG00000123545,NDUFAF4,protein_coding,ENSG00000123545.5 (NDUFAF4)
ENSG00000123552.12,ENSG00000123552,USP45,protein_coding,ENSG00000123552.12 (USP45)
ENSG00000124491.9,ENSG00000124491,F13A1,protein_coding,ENSG00000124491.9 (F13A1)
ENSG00000124493.8,ENSG00000124493,GRM4,protein_coding,ENSG00000124493.8 (GRM4)
ENSG00000124496.8,ENSG00000124496,TRERF1,protein_coding,ENSG00000124496.8 (TRERF1)
ENSG00000124507.4,ENSG00000124507,PACSIN1,protein_coding,ENSG00000124507.4 (PACSIN1)
ENSG00000124508.12,ENSG00000124508,BTN2A2,protein_coding,ENSG00000124508.12 (BTN2A2)
ENSG00000124523.9,ENSG00000124523,SIRT5,protein_coding,ENSG00000124523.9 (SIRT5)
ENSG00000124529.3,ENSG00000124529,NA,NA,ENSG00000124529.3
ENSG00000124532.9,ENSG00000124532,MRS2,protein_coding,ENSG00000124532.9 (MRS2)
ENSG00000124535.10,ENSG00000124535,WRNIP1,protein_coding,ENSG00000124535.10 (WRNIP1)
