ensembl_version_id,GENEID,SYMBOL,GENEBIOTYPE,INPUT
ENSG00000079215.8,ENSG00000079215,SLC1A3,protein_coding,ENSG00000079215.8 (SLC1A3)
ENSG00000080709.9,ENSG00000080709,KCNN2,protein_coding,ENSG00000080709.9 (KCNN2)
ENSG00000081059.14,ENSG00000081059,TCF7,protein_coding,ENSG00000081059.14 (TCF7)
ENSG00000081189.9,ENSG00000081189,MEF2C,protein_coding,ENSG00000081189.9 (MEF2C)
ENSG00000081791.4,ENSG00000081791,KIAA0141,protein_coding,ENSG00000081791.4 (KIAA0141)
ENSG00000081853.13,ENSG00000081853,PCDHGA2,protein_coding,ENSG00000081853.13 (PCDHGA2)
ENSG00000082068.4,ENSG00000082068,WDR70,protein_coding,ENSG00000082068.4 (WDR70)
ENSG00000082074.10,ENSG00000082074,FYB,protein_coding,ENSG00000082074.10 (FYB)
ENSG00000082196.14,ENSG00000082196,C1QTNF3,protein_coding,ENSG00000082196.14 (C1QTNF3)
ENSG00000082213.12,ENSG00000082213,C5orf22,protein_coding,ENSG00000082213.12 (C5orf22)
ENSG00000082515.12,ENSG00000082515,MRPL22,protein_coding,ENSG00000082515.12 (MRPL22)
ENSG00000082516.8,ENSG00000082516,GEMIN5,protein_coding,ENSG00000082516.8 (GEMIN5)
ENSG00000083312.11,ENSG00000083312,TNPO1,protein_coding,ENSG00000083312.11 (TNPO1)
ENSG00000083720.7,ENSG00000083720,OXCT1,protein_coding,ENSG00000083720.7 (OXCT1)
ENSG00000085231.9,ENSG00000085231,TAF9,protein_coding,ENSG00000085231.9 (TAF9)
ENSG00000085365.12,ENSG00000085365,SCAMP1,protein_coding,ENSG00000085365.12 (SCAMP1)
ENSG00000086189.5,ENSG00000086189,DIMT1,protein_coding,ENSG00000086189.5 (DIMT1)
ENSG00000086200.10,ENSG00000086200,IPO11,protein_coding,ENSG00000086200.10 (IPO11)
ENSG00000086570.8,ENSG00000086570,FAT2,protein_coding,ENSG00000086570.8 (FAT2)
ENSG00000086589.7,ENSG00000086589,RBM22,protein_coding,ENSG00000086589.7 (RBM22)
ENSG00000087206.11,ENSG00000087206,UIMC1,protein_coding,ENSG00000087206.11 (UIMC1)
ENSG00000091009.6,ENSG00000091009,RBM27,protein_coding,ENSG00000091009.6 (RBM27)
ENSG00000091010.4,ENSG00000091010,POU4F3,protein_coding,ENSG00000091010.4 (POU4F3)
ENSG00000092421.12,ENSG00000092421,SEMA6A,protein_coding,ENSG00000092421.12 (SEMA6A)
ENSG00000094880.6,ENSG00000094880,CDC23,protein_coding,ENSG00000094880.6 (CDC23)
ENSG00000095015.5,ENSG00000095015,MAP3K1,protein_coding,ENSG00000095015.5 (MAP3K1)
ENSG00000112851.10,ENSG00000112851,ERBB2IP,protein_coding,ENSG00000112851.10 (ERBB2IP)
ENSG00000112855.9,ENSG00000112855,HARS2,protein_coding,ENSG00000112855.9 (HARS2)
ENSG00000112874.5,ENSG00000112874,NUDT12,protein_coding,ENSG00000112874.5 (NUDT12)
ENSG00000112877.6,ENSG00000112877,CEP72,protein_coding,ENSG00000112877.6 (CEP72)
ENSG00000112893.5,ENSG00000112893,MAN2A1,protein_coding,ENSG00000112893.5 (MAN2A1)
ENSG00000112902.7,ENSG00000112902,SEMA5A,protein_coding,ENSG00000112902.7 (SEMA5A)
ENSG00000112941.8,ENSG00000112941,PAPD7,protein_coding,ENSG00000112941.8 (PAPD7)
ENSG00000112964.8,ENSG00000112964,GHR,protein_coding,ENSG00000112964.8 (GHR)
ENSG00000112972.9,ENSG00000112972,HMGCS1,protein_coding,ENSG00000112972.9 (HMGCS1)
ENSG00000112977.11,ENSG00000112977,DAP,protein_coding,ENSG00000112977.11 (DAP)
ENSG00000112981.3,ENSG00000112981,NME5,protein_coding,ENSG00000112981.3 (NME5)
ENSG00000112983.12,ENSG00000112983,BRD8,protein_coding,ENSG00000112983.12 (BRD8)
ENSG00000112984.7,ENSG00000112984,KIF20A,protein_coding,ENSG00000112984.7 (KIF20A)
ENSG00000112992.10,ENSG00000112992,NNT,protein_coding,ENSG00000112992.10 (NNT)
ENSG00000112996.5,ENSG00000112996,MRPS30,protein_coding,ENSG00000112996.5 (MRPS30)
ENSG00000113013.7,ENSG00000113013,HSPA9,protein_coding,ENSG00000113013.7 (HSPA9)
ENSG00000113048.11,ENSG00000113048,MRPS27,protein_coding,ENSG00000113048.11 (MRPS27)
ENSG00000113068.5,ENSG00000113068,PFDN1,protein_coding,ENSG00000113068.5 (PFDN1)
ENSG00000113070.6,ENSG00000113070,HBEGF,protein_coding,ENSG00000113070.6 (HBEGF)
ENSG00000113083.7,ENSG00000113083,LOX,protein_coding,ENSG00000113083.7 (LOX)
ENSG00000113108.13,ENSG00000113108,APBB3,protein_coding,ENSG00000113108.13 (APBB3)
ENSG00000113119.8,ENSG00000113119,TMCO6,protein_coding,ENSG00000113119.8 (TMCO6)
ENSG00000113140.6,ENSG00000113140,SPARC,protein_coding,ENSG00000113140.6 (SPARC)
ENSG00000113141.9,ENSG00000113141,IK,protein_coding,ENSG00000113141.9 (IK)
ENSG00000113161.10,ENSG00000113161,HMGCR,protein_coding,ENSG00000113161.10 (HMGCR)
ENSG00000113163.9,ENSG00000113163,COL4A3BP,protein_coding,ENSG00000113163.9 (COL4A3BP)
ENSG00000113194.7,ENSG00000113194,FAF2,protein_coding,ENSG00000113194.7 (FAF2)
ENSG00000113231.9,ENSG00000113231,PDE8B,protein_coding,ENSG00000113231.9 (PDE8B)
ENSG00000113240.7,ENSG00000113240,CLK4,protein_coding,ENSG00000113240.7 (CLK4)
ENSG00000113263.8,ENSG00000113263,ITK,protein_coding,ENSG00000113263.8 (ITK)
ENSG00000113269.7,ENSG00000113269,RNF130,protein_coding,ENSG00000113269.7 (RNF130)
ENSG00000113272.8,ENSG00000113272,THG1L,protein_coding,ENSG00000113272.8 (THG1L)
ENSG00000113273.11,ENSG00000113273,ARSB,protein_coding,ENSG00000113273.11 (ARSB)
ENSG00000113282.9,ENSG00000113282,CLINT1,protein_coding,ENSG00000113282.9 (CLINT1)
ENSG00000113296.10,ENSG00000113296,THBS4,protein_coding,ENSG00000113296.10 (THBS4)
ENSG00000113300.7,ENSG00000113300,CNOT6,protein_coding,ENSG00000113300.7 (CNOT6)
ENSG00000113302.4,ENSG00000113302,IL12B,protein_coding,ENSG00000113302.4 (IL12B)
ENSG00000113312.5,ENSG00000113312,TTC1,protein_coding,ENSG00000113312.5 (TTC1)
ENSG00000113318.8,ENSG00000113318,MSH3,protein_coding,ENSG00000113318.8 (MSH3)
ENSG00000113319.7,ENSG00000113319,RASGRF2,protein_coding,ENSG00000113319.7 (RASGRF2)
ENSG00000113328.13,ENSG00000113328,CCNG1,protein_coding,ENSG00000113328.13 (CCNG1)
ENSG00000113356.6,ENSG00000113356,POLR3G,protein_coding,ENSG00000113356.6 (POLR3G)
ENSG00000113360.11,ENSG00000113360,DROSHA,protein_coding,ENSG00000113360.11 (DROSHA)
ENSG00000113368.6,ENSG00000113368,LMNB1,protein_coding,ENSG00000113368.6 (LMNB1)
ENSG00000113369.4,ENSG00000113369,ARRDC3,protein_coding,ENSG00000113369.4 (ARRDC3)
ENSG00000113384.7,ENSG00000113384,GOLPH3,protein_coding,ENSG00000113384.7 (GOLPH3)
ENSG00000113387.6,ENSG00000113387,SUB1,protein_coding,ENSG00000113387.6 (SUB1)
ENSG00000113389.11,ENSG00000113389,NPR3,protein_coding,ENSG00000113389.11 (NPR3)
ENSG00000113391.12,ENSG00000113391,FAM172A,protein_coding,ENSG00000113391.12 (FAM172A)
ENSG00000113407.9,ENSG00000113407,TARS,protein_coding,ENSG00000113407.9 (TARS)
ENSG00000113441.11,ENSG00000113441,LNPEP,protein_coding,ENSG00000113441.11 (LNPEP)
ENSG00000113448.11,ENSG00000113448,PDE4D,protein_coding,ENSG00000113448.11 (PDE4D)
ENSG00000113456.13,ENSG00000113456,RAD1,protein_coding,ENSG00000113456.13 (RAD1)
ENSG00000113460.8,ENSG00000113460,BRIX1,protein_coding,ENSG00000113460.8 (BRIX1)
ENSG00000113494.12,ENSG00000113494,PRLR,protein_coding,ENSG00000113494.12 (PRLR)
ENSG00000113504.13,ENSG00000113504,SLC12A7,protein_coding,ENSG00000113504.13 (SLC12A7)
ENSG00000113520.6,ENSG00000113520,IL4,protein_coding,ENSG00000113520.6 (IL4)
ENSG00000113522.9,ENSG00000113522,RAD50,protein_coding,ENSG00000113522.9 (RAD50)
ENSG00000113532.7,ENSG00000113532,ST8SIA4,protein_coding,ENSG00000113532.7 (ST8SIA4)
ENSG00000113552.11,ENSG00000113552,GNPDA1,protein_coding,ENSG00000113552.11 (GNPDA1)
ENSG00000113555.4,ENSG00000113555,PCDH12,protein_coding,ENSG00000113555.4 (PCDH12)
ENSG00000113558.12,ENSG00000113558,SKP1,protein_coding,ENSG00000113558.12 (SKP1)
ENSG00000113569.10,ENSG00000113569,NUP155,protein_coding,ENSG00000113569.10 (NUP155)
ENSG00000113575.5,ENSG00000113575,PPP2CA,protein_coding,ENSG00000113575.5 (PPP2CA)
ENSG00000113580.9,ENSG00000113580,NR3C1,protein_coding,ENSG00000113580.9 (NR3C1)
ENSG00000113583.5,ENSG00000113583,C5orf15,protein_coding,ENSG00000113583.5 (C5orf15)
ENSG00000113593.7,ENSG00000113593,PPWD1,protein_coding,ENSG00000113593.7 (PPWD1)
ENSG00000113594.5,ENSG00000113594,LIFR,protein_coding,ENSG00000113594.5 (LIFR)
ENSG00000113595.10,ENSG00000113595,TRIM23,protein_coding,ENSG00000113595.10 (TRIM23)
ENSG00000113597.12,ENSG00000113597,TRAPPC13,protein_coding,ENSG00000113597.12 (TRAPPC13)
ENSG00000113615.8,ENSG00000113615,SEC24A,protein_coding,ENSG00000113615.8 (SEC24A)
ENSG00000113621.9,ENSG00000113621,TXNDC15,protein_coding,ENSG00000113621.9 (TXNDC15)
ENSG00000113638.8,ENSG00000113638,TTC33,protein_coding,ENSG00000113638.8 (TTC33)
ENSG00000113643.4,ENSG00000113643,RARS,protein_coding,ENSG00000113643.4 (RARS)
ENSG00000113645.8,ENSG00000113645,WWC1,protein_coding,ENSG00000113645.8 (WWC1)
ENSG00000113648.12,ENSG00000113648,H2AFY,protein_coding,ENSG00000113648.12 (H2AFY)
ENSG00000113649.7,ENSG00000113649,TCERG1,protein_coding,ENSG00000113649.7 (TCERG1)
ENSG00000113657.8,ENSG00000113657,DPYSL3,protein_coding,ENSG00000113657.8 (DPYSL3)
ENSG00000113658.11,ENSG00000113658,SMAD5,protein_coding,ENSG00000113658.11 (SMAD5)
ENSG00000113712.10,ENSG00000113712,CSNK1A1,protein_coding,ENSG00000113712.10 (CSNK1A1)
ENSG00000113716.8,ENSG00000113716,HMGXB3,protein_coding,ENSG00000113716.8 (HMGXB3)
ENSG00000113719.11,ENSG00000113719,ERGIC1,protein_coding,ENSG00000113719.11 (ERGIC1)
ENSG00000113721.7,ENSG00000113721,PDGFRB,protein_coding,ENSG00000113721.7 (PDGFRB)
ENSG00000113732.4,ENSG00000113732,ATP6V0E1,protein_coding,ENSG00000113732.4 (ATP6V0E1)
ENSG00000113734.13,ENSG00000113734,BNIP1,protein_coding,ENSG00000113734.13 (BNIP1)
ENSG00000113739.6,ENSG00000113739,STC2,protein_coding,ENSG00000113739.6 (STC2)
ENSG00000113742.8,ENSG00000113742,CPEB4,protein_coding,ENSG00000113742.8 (CPEB4)
ENSG00000113758.9,ENSG00000113758,DBN1,protein_coding,ENSG00000113758.9 (DBN1)
ENSG00000113761.7,ENSG00000113761,ZNF346,protein_coding,ENSG00000113761.7 (ZNF346)
ENSG00000118322.8,ENSG00000118322,ATP10B,protein_coding,ENSG00000118322.8 (ATP10B)
ENSG00000118985.10,ENSG00000118985,ELL2,protein_coding,ENSG00000118985.10 (ELL2)
ENSG00000118990.5,ENSG00000118990,GLRXP3,processed_pseudogene,ENSG00000118990.5 (GLRXP3)
ENSG00000119048.3,ENSG00000119048,UBE2B,protein_coding,ENSG00000119048.3 (UBE2B)
ENSG00000120129.4,ENSG00000120129,DUSP1,protein_coding,ENSG00000120129.4 (DUSP1)
ENSG00000120137.6,ENSG00000120137,PANK3,protein_coding,ENSG00000120137.6 (PANK3)
ENSG00000120306.5,ENSG00000120306,CYSTM1,protein_coding,ENSG00000120306.5 (CYSTM1)
ENSG00000120314.14,ENSG00000120314,WDR55,protein_coding,ENSG00000120314.14 (WDR55)
ENSG00000120705.8,ENSG00000120705,ETF1,protein_coding,ENSG00000120705.8 (ETF1)
ENSG00000120708.9,ENSG00000120708,TGFBI,protein_coding,ENSG00000120708.9 (TGFBI)
ENSG00000120709.6,ENSG00000120709,FAM53C,protein_coding,ENSG00000120709.6 (FAM53C)
ENSG00000120725.7,ENSG00000120725,SIL1,protein_coding,ENSG00000120725.7 (SIL1)
ENSG00000120727.6,ENSG00000120727,PAIP2,protein_coding,ENSG00000120727.6 (PAIP2)
ENSG00000120729.5,ENSG00000120729,MYOT,protein_coding,ENSG00000120729.5 (MYOT)
ENSG00000120733.8,ENSG00000120733,KDM3B,protein_coding,ENSG00000120733.8 (KDM3B)
ENSG00000120738.6,ENSG00000120738,EGR1,protein_coding,ENSG00000120738.6 (EGR1)
ENSG00000122008.11,ENSG00000122008,POLK,protein_coding,ENSG00000122008.11 (POLK)
ENSG00000122203.10,ENSG00000122203,KIAA1191,protein_coding,ENSG00000122203.10 (KIAA1191)
ENSG00000123213.16,ENSG00000123213,NLN,protein_coding,ENSG00000123213.16 (NLN)
ENSG00000123219.7,ENSG00000123219,CENPK,protein_coding,ENSG00000123219.7 (CENPK)
ENSG00000123643.6,ENSG00000123643,SLC36A1,protein_coding,ENSG00000123643.6 (SLC36A1)
ENSG00000124275.10,ENSG00000124275,MTRR,protein_coding,ENSG00000124275.10 (MTRR)
ENSG00000124279.7,ENSG00000124279,FASTKD3,protein_coding,ENSG00000124279.7 (FASTKD3)
ENSG00000125347.8,ENSG00000125347,IRF1,protein_coding,ENSG00000125347.8 (IRF1)
ENSG00000127022.9,ENSG00000127022,CANX,protein_coding,ENSG00000127022.9 (CANX)
ENSG00000127184.6,ENSG00000127184,COX7C,protein_coding,ENSG00000127184.6 (COX7C)
ENSG00000129595.7,ENSG00000129595,EPB41L4A,protein_coding,ENSG00000129595.7 (EPB41L4A)
ENSG00000129596.4,ENSG00000129596,CDO1,protein_coding,ENSG00000129596.4 (CDO1)
ENSG00000129625.8,ENSG00000129625,REEP5,protein_coding,ENSG00000129625.8 (REEP5)
ENSG00000130449.5,ENSG00000130449,ZSWIM6,protein_coding,ENSG00000130449.5 (ZSWIM6)
ENSG00000131183.6,ENSG00000131183,SLC34A1,protein_coding,ENSG00000131183.6 (SLC34A1)
ENSG00000131187.5,ENSG00000131187,F12,protein_coding,ENSG00000131187.5 (F12)
ENSG00000131188.6,ENSG00000131188,PRR7,protein_coding,ENSG00000131188.6 (PRR7)
ENSG00000131435.8,ENSG00000131435,PDLIM4,protein_coding,ENSG00000131435.8 (PDLIM4)
ENSG00000131437.9,ENSG00000131437,KIF3A,protein_coding,ENSG00000131437.9 (KIF3A)
ENSG00000131446.10,ENSG00000131446,MGAT1,protein_coding,ENSG00000131446.10 (MGAT1)
ENSG00000131459.8,ENSG00000131459,GFPT2,protein_coding,ENSG00000131459.8 (GFPT2)
ENSG00000131495.4,ENSG00000131495,NDUFA2,protein_coding,ENSG00000131495.4 (NDUFA2)
ENSG00000131503.15,ENSG00000131503,ANKHD1,protein_coding,ENSG00000131503.15 (ANKHD1)
ENSG00000131504.10,ENSG00000131504,DIAPH1,protein_coding,ENSG00000131504.10 (DIAPH1)
ENSG00000131507.7,ENSG00000131507,NDFIP1,protein_coding,ENSG00000131507.7 (NDFIP1)
ENSG00000131508.11,ENSG00000131508,UBE2D2,protein_coding,ENSG00000131508.11 (UBE2D2)
ENSG00000131711.10,ENSG00000131711,MAP1B,protein_coding,ENSG00000131711.10 (MAP1B)
ENSG00000131730.11,ENSG00000131730,CKMT2,protein_coding,ENSG00000131730.11 (CKMT2)
ENSG00000131732.7,ENSG00000131732,ZCCHC9,protein_coding,ENSG00000131732.7 (ZCCHC9)
ENSG00000131844.11,ENSG00000131844,MCCC2,protein_coding,ENSG00000131844.11 (MCCC2)
ENSG00000132356.7,ENSG00000132356,PRKAA1,protein_coding,ENSG00000132356.7 (PRKAA1)
ENSG00000132357.8,ENSG00000132357,CARD6,protein_coding,ENSG00000132357.8 (CARD6)
ENSG00000132563.11,ENSG00000132563,REEP2,protein_coding,ENSG00000132563.11 (REEP2)
ENSG00000132570.10,ENSG00000132570,PCBD2,protein_coding,ENSG00000132570.10 (PCBD2)
ENSG00000132837.9,ENSG00000132837,DMGDH,protein_coding,ENSG00000132837.9 (DMGDH)
ENSG00000132842.8,ENSG00000132842,AP3B1,protein_coding,ENSG00000132842.8 (AP3B1)
ENSG00000132846.5,ENSG00000132846,ZBED3,protein_coding,ENSG00000132846.5 (ZBED3)
ENSG00000132912.8,ENSG00000132912,DCTN4,protein_coding,ENSG00000132912.8 (DCTN4)
ENSG00000132915.6,ENSG00000132915,PDE6A,protein_coding,ENSG00000132915.6 (PDE6A)
ENSG00000133302.8,ENSG00000133302,ANKRD32,protein_coding,ENSG00000133302.8 (ANKRD32)
ENSG00000133398.3,ENSG00000133398,MED10,protein_coding,ENSG00000133398.3 (MED10)
ENSG00000133401.10,ENSG00000133401,PDZD2,protein_coding,ENSG00000133401.10 (PDZD2)
ENSG00000133706.12,ENSG00000133706,LARS,protein_coding,ENSG00000133706.12 (LARS)
ENSG00000133835.9,ENSG00000133835,HSD17B4,protein_coding,ENSG00000133835.9 (HSD17B4)
ENSG00000134056.6,ENSG00000134056,MRPS36,protein_coding,ENSG00000134056.6 (MRPS36)
ENSG00000134057.10,ENSG00000134057,CCNB1,protein_coding,ENSG00000134057.10 (CCNB1)
ENSG00000134058.6,ENSG00000134058,CDK7,protein_coding,ENSG00000134058.6 (CDK7)
ENSG00000134061.4,ENSG00000134061,CD180,protein_coding,ENSG00000134061.4 (CD180)
ENSG00000134352.14,ENSG00000134352,IL6ST,protein_coding,ENSG00000134352.14 (IL6ST)
ENSG00000134480.9,ENSG00000134480,CCNH,protein_coding,ENSG00000134480.9 (CCNH)
ENSG00000134516.10,ENSG00000134516,DOCK2,protein_coding,ENSG00000134516.10 (DOCK2)
ENSG00000134970.13,ENSG00000134970,TMED7,protein_coding,ENSG00000134970.13 (TMED7)
ENSG00000134982.11,ENSG00000134982,APC,protein_coding,ENSG00000134982.11 (APC)
ENSG00000134986.9,ENSG00000134986,NREP,protein_coding,ENSG00000134986.9 (NREP)
ENSG00000134987.7,ENSG00000134987,WDR36,protein_coding,ENSG00000134987.7 (WDR36)
ENSG00000135074.11,ENSG00000135074,ADAM19,protein_coding,ENSG00000135074.11 (ADAM19)
ENSG00000135077.4,ENSG00000135077,HAVCR2,protein_coding,ENSG00000135077.4 (HAVCR2)
ENSG00000135083.10,ENSG00000135083,CCNJL,protein_coding,ENSG00000135083.10 (CCNJL)
ENSG00000138829.6,ENSG00000138829,FBN2,protein_coding,ENSG00000138829.6 (FBN2)
ENSG00000142319.14,ENSG00000142319,SLC6A3,protein_coding,ENSG00000142319.14 (SLC6A3)
ENSG00000145491.7,ENSG00000145491,ROPN1L,protein_coding,ENSG00000145491.7 (ROPN1L)
ENSG00000145494.7,ENSG00000145494,NDUFS6,protein_coding,ENSG00000145494.7 (NDUFS6)
ENSG00000145495.9,ENSG00000145495,MARCH6,protein_coding,ENSG00000145495.9 (MARCH6)
ENSG00000145506.9,ENSG00000145506,NKD2,protein_coding,ENSG00000145506.9 (NKD2)
ENSG00000145536.10,ENSG00000145536,ADAMTS16,protein_coding,ENSG00000145536.10 (ADAMTS16)
ENSG00000145545.7,ENSG00000145545,SRD5A1,protein_coding,ENSG00000145545.7 (SRD5A1)
ENSG00000145555.10,ENSG00000145555,MYO10,protein_coding,ENSG00000145555.10 (MYO10)
ENSG00000145569.4,ENSG00000145569,FAM105A,protein_coding,ENSG00000145569.4 (FAM105A)
ENSG00000145592.9,ENSG00000145592,RPL37,protein_coding,ENSG00000145592.9 (RPL37)
ENSG00000145604.10,ENSG00000145604,SKP2,protein_coding,ENSG00000145604.10 (SKP2)
ENSG00000145623.8,ENSG00000145623,OSMR,protein_coding,ENSG00000145623.8 (OSMR)
ENSG00000145632.9,ENSG00000145632,PLK2,protein_coding,ENSG00000145632.9 (PLK2)
ENSG00000145675.10,ENSG00000145675,PIK3R1,protein_coding,ENSG00000145675.10 (PIK3R1)
ENSG00000145685.8,ENSG00000145685,LHFPL2,protein_coding,ENSG00000145685.8 (LHFPL2)
ENSG00000145687.10,ENSG00000145687,SSBP2,protein_coding,ENSG00000145687.10 (SSBP2)
ENSG00000145700.4,ENSG00000145700,ANKRD31,protein_coding,ENSG00000145700.4 (ANKRD31)
ENSG00000145703.10,ENSG00000145703,IQGAP2,protein_coding,ENSG00000145703.10 (IQGAP2)
ENSG00000145715.9,ENSG00000145715,RASA1,protein_coding,ENSG00000145715.9 (RASA1)
