ensembl_version_id,GENEID,SYMBOL,GENEBIOTYPE,INPUT
ENSG00000011275.13,ENSG00000011275,RNF216,protein_coding,ENSG00000011275.13 (RNF216)
ENSG00000011426.6,ENSG00000011426,ANLN,protein_coding,ENSG00000011426.6 (ANLN)
ENSG00000013374.10,ENSG00000013374,NUB1,protein_coding,ENSG00000013374.10 (NUB1)
ENSG00000015520.10,ENSG00000015520,NPC1L1,protein_coding,ENSG00000015520.10 (NPC1L1)
ENSG00000015676.12,ENSG00000015676,NUDCD3,protein_coding,ENSG00000015676.12 (NUDCD3)
ENSG00000019991.10,ENSG00000019991,HGF,protein_coding,ENSG00000019991.10 (HGF)
ENSG00000033050.3,ENSG00000033050,ABCF2,protein_coding,ENSG00000033050.3 (ABCF2)
ENSG00000033100.9,ENSG00000033100,CHPF2,protein_coding,ENSG00000033100.9 (CHPF2)
ENSG00000048052.15,ENSG00000048052,HDAC9,protein_coding,ENSG00000048052.15 (HDAC9)
ENSG00000048405.5,ENSG00000048405,ZNF800,protein_coding,ENSG00000048405.5 (ZNF800)
ENSG00000049541.5,ENSG00000049541,RFC2,protein_coding,ENSG00000049541.5 (RFC2)
ENSG00000050327.8,ENSG00000050327,ARHGEF5,protein_coding,ENSG00000050327.8 (ARHGEF5)
ENSG00000050344.6,ENSG00000050344,NFE2L3,protein_coding,ENSG00000050344.6 (NFE2L3)
ENSG00000055118.9,ENSG00000055118,KCNH2,protein_coding,ENSG00000055118.9 (KCNH2)
ENSG00000055130.9,ENSG00000055130,CUL1,protein_coding,ENSG00000055130.9 (CUL1)
ENSG00000055609.13,ENSG00000055609,KMT2C,protein_coding,ENSG00000055609.13 (KMT2C)
ENSG00000058091.12,ENSG00000058091,CDK14,protein_coding,ENSG00000058091.12 (CDK14)
ENSG00000058404.15,ENSG00000058404,CAMK2B,protein_coding,ENSG00000058404.15 (CAMK2B)
ENSG00000059377.10,ENSG00000059377,TBXAS1,protein_coding,ENSG00000059377.10 (TBXAS1)
ENSG00000059378.7,ENSG00000059378,PARP12,protein_coding,ENSG00000059378.7 (PARP12)
ENSG00000062582.9,ENSG00000062582,MRPS24,protein_coding,ENSG00000062582.9 (MRPS24)
ENSG00000064393.11,ENSG00000064393,HIPK2,protein_coding,ENSG00000064393.11 (HIPK2)
ENSG00000064419.9,ENSG00000064419,TNPO3,protein_coding,ENSG00000064419.9 (TNPO3)
ENSG00000065883.10,ENSG00000065883,CDK13,protein_coding,ENSG00000065883.10 (CDK13)
ENSG00000066923.11,ENSG00000066923,STAG3,protein_coding,ENSG00000066923.11 (STAG3)
ENSG00000067601.6,ENSG00000067601,PMS2P4,transcribed_unprocessed_pseudogene,ENSG00000067601.6 (PMS2P4)
ENSG00000070669.12,ENSG00000070669,ASNS,protein_coding,ENSG00000070669.12 (ASNS)
ENSG00000070882.8,ENSG00000070882,OSBPL3,protein_coding,ENSG00000070882.8 (OSBPL3)
ENSG00000071189.15,ENSG00000071189,SNX13,protein_coding,ENSG00000071189.15 (SNX13)
ENSG00000071243.11,ENSG00000071243,ING3,protein_coding,ENSG00000071243.11 (ING3)
ENSG00000071462.7,ENSG00000071462,WBSCR22,protein_coding,ENSG00000071462.7 (WBSCR22)
ENSG00000073067.9,ENSG00000073067,CYP2W1,protein_coding,ENSG00000073067.9 (CYP2W1)
ENSG00000075142.9,ENSG00000075142,SRI,protein_coding,ENSG00000075142.9 (SRI)
ENSG00000075213.5,ENSG00000075213,SEMA3A,protein_coding,ENSG00000075213.5 (SEMA3A)
ENSG00000075303.8,ENSG00000075303,SLC25A40,protein_coding,ENSG00000075303.8 (SLC25A40)
ENSG00000075618.11,ENSG00000075618,FSCN1,protein_coding,ENSG00000075618.11 (FSCN1)
ENSG00000075624.8,ENSG00000075624,ACTB,protein_coding,ENSG00000075624.8 (ACTB)
ENSG00000075790.6,ENSG00000075790,BCAP29,protein_coding,ENSG00000075790.6 (BCAP29)
ENSG00000077063.6,ENSG00000077063,CTTNBP2,protein_coding,ENSG00000077063.6 (CTTNBP2)
ENSG00000077454.10,ENSG00000077454,LRCH4,protein_coding,ENSG00000077454.10 (LRCH4)
ENSG00000077800.7,ENSG00000077800,FKBP6,protein_coding,ENSG00000077800.7 (FKBP6)
ENSG00000077809.7,ENSG00000077809,NA,NA,ENSG00000077809.7
ENSG00000078053.11,ENSG00000078053,AMPH,protein_coding,ENSG00000078053.11 (AMPH)
ENSG00000078319.7,ENSG00000078319,PMS2P1,unprocessed_pseudogene,ENSG00000078319.7 (PMS2P1)
ENSG00000078487.12,ENSG00000078487,ZCWPW1,protein_coding,ENSG00000078487.12 (ZCWPW1)
ENSG00000078967.6,ENSG00000078967,UBE2D4,protein_coding,ENSG00000078967.6 (UBE2D4)
ENSG00000080802.13,ENSG00000080802,CNOT4,protein_coding,ENSG00000080802.13 (CNOT4)
ENSG00000081803.10,ENSG00000081803,CADPS2,protein_coding,ENSG00000081803.10 (CADPS2)
ENSG00000082014.11,ENSG00000082014,SMARCD3,protein_coding,ENSG00000082014.11 (SMARCD3)
ENSG00000085514.10,ENSG00000085514,PILRA,protein_coding,ENSG00000085514.10 (PILRA)
ENSG00000085563.8,ENSG00000085563,ABCB1,protein_coding,ENSG00000085563.8 (ABCB1)
ENSG00000085662.8,ENSG00000085662,AKR1B1,protein_coding,ENSG00000085662.8 (AKR1B1)
ENSG00000086232.7,ENSG00000086232,EIF2AK1,protein_coding,ENSG00000086232.7 (EIF2AK1)
ENSG00000086288.7,ENSG00000086288,NME8,protein_coding,ENSG00000086288.7 (NME8)
ENSG00000086289.7,ENSG00000086289,EPDR1,protein_coding,ENSG00000086289.7 (EPDR1)
ENSG00000086300.11,ENSG00000086300,SNX10,protein_coding,ENSG00000086300.11 (SNX10)
ENSG00000086730.12,ENSG00000086730,LAT2,protein_coding,ENSG00000086730.12 (LAT2)
ENSG00000087077.7,ENSG00000087077,TRIP6,protein_coding,ENSG00000087077.7 (TRIP6)
ENSG00000087085.8,ENSG00000087085,ACHE,protein_coding,ENSG00000087085.8 (ACHE)
ENSG00000087087.13,ENSG00000087087,SRRT,protein_coding,ENSG00000087087.13 (SRRT)
ENSG00000090263.10,ENSG00000090263,MRPS33,protein_coding,ENSG00000090263.10 (MRPS33)
ENSG00000090266.7,ENSG00000090266,NDUFB2,protein_coding,ENSG00000090266.7 (NDUFB2)
ENSG00000091073.13,ENSG00000091073,DTX2,protein_coding,ENSG00000091073.13 (DTX2)
ENSG00000091127.8,ENSG00000091127,PUS7,protein_coding,ENSG00000091127.8 (PUS7)
ENSG00000091129.13,ENSG00000091129,NRCAM,protein_coding,ENSG00000091129.13 (NRCAM)
ENSG00000091136.9,ENSG00000091136,LAMB1,protein_coding,ENSG00000091136.9 (LAMB1)
ENSG00000091137.6,ENSG00000091137,SLC26A4,protein_coding,ENSG00000091137.6 (SLC26A4)
ENSG00000091140.5,ENSG00000091140,DLD,protein_coding,ENSG00000091140.5 (DLD)
ENSG00000091732.11,ENSG00000091732,ZC3HC1,protein_coding,ENSG00000091732.11 (ZC3HC1)
ENSG00000105778.12,ENSG00000105778,AVL9,protein_coding,ENSG00000105778.12 (AVL9)
ENSG00000105784.11,ENSG00000105784,RUNDC3B,protein_coding,ENSG00000105784.11 (RUNDC3B)
ENSG00000105792.15,ENSG00000105792,CFAP69,protein_coding,ENSG00000105792.15 (CFAP69)
ENSG00000105793.10,ENSG00000105793,GTPBP10,protein_coding,ENSG00000105793.10 (GTPBP10)
ENSG00000105808.11,ENSG00000105808,RASA4,protein_coding,ENSG00000105808.11 (RASA4)
ENSG00000105810.5,ENSG00000105810,CDK6,protein_coding,ENSG00000105810.5 (CDK6)
ENSG00000105819.9,ENSG00000105819,PMPCB,protein_coding,ENSG00000105819.9 (PMPCB)
ENSG00000105821.9,ENSG00000105821,DNAJC2,protein_coding,ENSG00000105821.9 (DNAJC2)
ENSG00000105825.7,ENSG00000105825,TFPI2,protein_coding,ENSG00000105825.7 (TFPI2)
ENSG00000105829.6,ENSG00000105829,BET1,protein_coding,ENSG00000105829.6 (BET1)
ENSG00000105835.7,ENSG00000105835,NAMPT,protein_coding,ENSG00000105835.7 (NAMPT)
ENSG00000105849.5,ENSG00000105849,TWISTNB,protein_coding,ENSG00000105849.5 (TWISTNB)
ENSG00000105851.6,ENSG00000105851,PIK3CG,protein_coding,ENSG00000105851.6 (PIK3CG)
ENSG00000105854.7,ENSG00000105854,PON2,protein_coding,ENSG00000105854.7 (PON2)
ENSG00000105855.4,ENSG00000105855,ITGB8,protein_coding,ENSG00000105855.4 (ITGB8)
ENSG00000105856.8,ENSG00000105856,HBP1,protein_coding,ENSG00000105856.8 (HBP1)
ENSG00000105865.6,ENSG00000105865,DUS4L,protein_coding,ENSG00000105865.6 (DUS4L)
ENSG00000105866.7,ENSG00000105866,SP4,protein_coding,ENSG00000105866.7 (SP4)
ENSG00000105875.9,ENSG00000105875,WDR91,protein_coding,ENSG00000105875.9 (WDR91)
ENSG00000105877.12,ENSG00000105877,DNAH11,protein_coding,ENSG00000105877.12 (DNAH11)
ENSG00000105879.4,ENSG00000105879,CBLL1,protein_coding,ENSG00000105879.4 (CBLL1)
ENSG00000105887.10,ENSG00000105887,MTPN,protein_coding,ENSG00000105887.10 (MTPN)
ENSG00000105889.10,ENSG00000105889,STEAP1B,protein_coding,ENSG00000105889.10 (STEAP1B)
ENSG00000105926.9,ENSG00000105926,MPP6,protein_coding,ENSG00000105926.9 (MPP6)
ENSG00000105928.9,ENSG00000105928,DFNA5,protein_coding,ENSG00000105928.9 (DFNA5)
ENSG00000105939.7,ENSG00000105939,ZC3HAV1,protein_coding,ENSG00000105939.7 (ZC3HAV1)
ENSG00000105948.9,ENSG00000105948,TTC26,protein_coding,ENSG00000105948.9 (TTC26)
ENSG00000105953.10,ENSG00000105953,OGDH,protein_coding,ENSG00000105953.10 (OGDH)
ENSG00000105963.7,ENSG00000105963,ADAP1,protein_coding,ENSG00000105963.7 (ADAP1)
ENSG00000105967.11,ENSG00000105967,TFEC,protein_coding,ENSG00000105967.11 (TFEC)
ENSG00000105968.14,ENSG00000105968,H2AFV,protein_coding,ENSG00000105968.14 (H2AFV)
ENSG00000105971.9,ENSG00000105971,CAV2,protein_coding,ENSG00000105971.9 (CAV2)
ENSG00000105974.7,ENSG00000105974,CAV1,protein_coding,ENSG00000105974.7 (CAV1)
ENSG00000105976.9,ENSG00000105976,MET,protein_coding,ENSG00000105976.9 (MET)
ENSG00000105982.12,ENSG00000105982,RNF32,protein_coding,ENSG00000105982.12 (RNF32)
ENSG00000105983.13,ENSG00000105983,LMBR1,protein_coding,ENSG00000105983.13 (LMBR1)
ENSG00000105989.4,ENSG00000105989,WNT2,protein_coding,ENSG00000105989.4 (WNT2)
ENSG00000105991.7,ENSG00000105991,HOXA1,protein_coding,ENSG00000105991.7 (HOXA1)
ENSG00000105993.9,ENSG00000105993,DNAJB6,protein_coding,ENSG00000105993.9 (DNAJB6)
ENSG00000105997.15,ENSG00000105997,HOXA3,protein_coding,ENSG00000105997.15 (HOXA3)
ENSG00000106003.8,ENSG00000106003,LFNG,protein_coding,ENSG00000106003.8 (LFNG)
ENSG00000106004.4,ENSG00000106004,HOXA5,protein_coding,ENSG00000106004.4 (HOXA5)
ENSG00000106009.11,ENSG00000106009,BRAT1,protein_coding,ENSG00000106009.11 (BRAT1)
ENSG00000106012.12,ENSG00000106012,IQCE,protein_coding,ENSG00000106012.12 (IQCE)
ENSG00000106013.8,ENSG00000106013,ANKRD7,protein_coding,ENSG00000106013.8 (ANKRD7)
ENSG00000106025.4,ENSG00000106025,TSPAN12,protein_coding,ENSG00000106025.4 (TSPAN12)
ENSG00000106028.6,ENSG00000106028,SSBP1,protein_coding,ENSG00000106028.6 (SSBP1)
ENSG00000106034.13,ENSG00000106034,CPED1,protein_coding,ENSG00000106034.13 (CPED1)
ENSG00000106049.3,ENSG00000106049,HIBADH,protein_coding,ENSG00000106049.3 (HIBADH)
ENSG00000106052.8,ENSG00000106052,TAX1BP1,protein_coding,ENSG00000106052.8 (TAX1BP1)
ENSG00000106070.12,ENSG00000106070,GRB10,protein_coding,ENSG00000106070.12 (GRB10)
ENSG00000106077.13,ENSG00000106077,ABHD11,protein_coding,ENSG00000106077.13 (ABHD11)
ENSG00000106080.6,ENSG00000106080,FKBP14,protein_coding,ENSG00000106080.6 (FKBP14)
ENSG00000106086.12,ENSG00000106086,PLEKHA8,protein_coding,ENSG00000106086.12 (PLEKHA8)
ENSG00000106089.6,ENSG00000106089,STX1A,protein_coding,ENSG00000106089.6 (STX1A)
ENSG00000106100.6,ENSG00000106100,NOD1,protein_coding,ENSG00000106100.6 (NOD1)
ENSG00000106105.9,ENSG00000106105,GARS,protein_coding,ENSG00000106105.9 (GARS)
ENSG00000106123.7,ENSG00000106123,EPHB6,protein_coding,ENSG00000106123.7 (EPHB6)
ENSG00000106125.14,ENSG00000106125,FAM188B,protein_coding,ENSG00000106125.14 (FAM188B)
ENSG00000106128.13,ENSG00000106128,GHRHR,protein_coding,ENSG00000106128.13 (GHRHR)
ENSG00000106133.12,ENSG00000106133,NSUN5P2,transcribed_unprocessed_pseudogene,ENSG00000106133.12 (NSUN5P2)
ENSG00000106144.14,ENSG00000106144,CASP2,protein_coding,ENSG00000106144.14 (CASP2)
ENSG00000106153.12,ENSG00000106153,CHCHD2,protein_coding,ENSG00000106153.12 (CHCHD2)
ENSG00000106211.7,ENSG00000106211,HSPB1,protein_coding,ENSG00000106211.7 (HSPB1)
ENSG00000106244.8,ENSG00000106244,PDAP1,protein_coding,ENSG00000106244.8 (PDAP1)
ENSG00000106245.5,ENSG00000106245,BUD31,protein_coding,ENSG00000106245.5 (BUD31)
ENSG00000106246.9,ENSG00000106246,PTCD1,protein_coding,ENSG00000106246.9 (PTCD1)
ENSG00000106258.9,ENSG00000106258,CYP3A5,protein_coding,ENSG00000106258.9 (CYP3A5)
ENSG00000106261.12,ENSG00000106261,ZKSCAN1,protein_coding,ENSG00000106261.12 (ZKSCAN1)
ENSG00000106263.12,ENSG00000106263,EIF3B,protein_coding,ENSG00000106263.12 (EIF3B)
ENSG00000106266.4,ENSG00000106266,SNX8,protein_coding,ENSG00000106266.4 (SNX8)
ENSG00000106268.11,ENSG00000106268,NUDT1,protein_coding,ENSG00000106268.11 (NUDT1)
ENSG00000106290.10,ENSG00000106290,TAF6,protein_coding,ENSG00000106290.10 (TAF6)
ENSG00000106299.5,ENSG00000106299,WASL,protein_coding,ENSG00000106299.5 (WASL)
ENSG00000106302.5,ENSG00000106302,HYAL4,protein_coding,ENSG00000106302.5 (HYAL4)
ENSG00000106305.5,ENSG00000106305,AIMP2,protein_coding,ENSG00000106305.5 (AIMP2)
ENSG00000106327.8,ENSG00000106327,TFR2,protein_coding,ENSG00000106327.8 (TFR2)
ENSG00000106328.8,ENSG00000106328,FSCN3,protein_coding,ENSG00000106328.8 (FSCN3)
ENSG00000106330.6,ENSG00000106330,MOSPD3,protein_coding,ENSG00000106330.6 (MOSPD3)
ENSG00000106333.8,ENSG00000106333,PCOLCE,protein_coding,ENSG00000106333.8 (PCOLCE)
ENSG00000106336.8,ENSG00000106336,FBXO24,protein_coding,ENSG00000106336.8 (FBXO24)
ENSG00000106341.6,ENSG00000106341,PPP1R17,protein_coding,ENSG00000106341.6 (PPP1R17)
ENSG00000106344.3,ENSG00000106344,RBM28,protein_coding,ENSG00000106344.3 (RBM28)
ENSG00000106346.7,ENSG00000106346,USP42,protein_coding,ENSG00000106346.7 (USP42)
ENSG00000106348.12,ENSG00000106348,IMPDH1,protein_coding,ENSG00000106348.12 (IMPDH1)
ENSG00000106351.8,ENSG00000106351,AGFG2,protein_coding,ENSG00000106351.8 (AGFG2)
ENSG00000106355.5,ENSG00000106355,LSM5,protein_coding,ENSG00000106355.5 (LSM5)
ENSG00000106366.5,ENSG00000106366,SERPINE1,protein_coding,ENSG00000106366.5 (SERPINE1)
ENSG00000106367.9,ENSG00000106367,AP1S1,protein_coding,ENSG00000106367.9 (AP1S1)
ENSG00000106392.5,ENSG00000106392,C1GALT1,protein_coding,ENSG00000106392.5 (C1GALT1)
ENSG00000106397.6,ENSG00000106397,PLOD3,protein_coding,ENSG00000106397.6 (PLOD3)
ENSG00000106399.7,ENSG00000106399,RPA3,protein_coding,ENSG00000106399.7 (RPA3)
ENSG00000106400.7,ENSG00000106400,ZNHIT1,protein_coding,ENSG00000106400.7 (ZNHIT1)
ENSG00000106404.9,ENSG00000106404,CLDN15,protein_coding,ENSG00000106404.9 (CLDN15)
ENSG00000106415.8,ENSG00000106415,GLCCI1,protein_coding,ENSG00000106415.8 (GLCCI1)
ENSG00000106443.10,ENSG00000106443,PHF14,protein_coding,ENSG00000106443.10 (PHF14)
ENSG00000106459.10,ENSG00000106459,NRF1,protein_coding,ENSG00000106459.10 (NRF1)
ENSG00000106460.13,ENSG00000106460,TMEM106B,protein_coding,ENSG00000106460.13 (TMEM106B)
ENSG00000106462.6,ENSG00000106462,EZH2,protein_coding,ENSG00000106462.6 (EZH2)
ENSG00000106477.12,ENSG00000106477,CEP41,protein_coding,ENSG00000106477.12 (CEP41)
ENSG00000106479.6,ENSG00000106479,ZNF862,protein_coding,ENSG00000106479.6 (ZNF862)
ENSG00000106484.8,ENSG00000106484,MEST,protein_coding,ENSG00000106484.8 (MEST)
ENSG00000106524.4,ENSG00000106524,ANKMY2,protein_coding,ENSG00000106524.4 (ANKMY2)
ENSG00000106526.6,ENSG00000106526,ACTR3C,protein_coding,ENSG00000106526.6 (ACTR3C)
ENSG00000106538.5,ENSG00000106538,RARRES2,protein_coding,ENSG00000106538.5 (RARRES2)
ENSG00000106546.8,ENSG00000106546,AHR,protein_coding,ENSG00000106546.8 (AHR)
ENSG00000106554.7,ENSG00000106554,CHCHD3,protein_coding,ENSG00000106554.7 (CHCHD3)
ENSG00000106560.6,ENSG00000106560,GIMAP2,protein_coding,ENSG00000106560.6 (GIMAP2)
ENSG00000106565.12,ENSG00000106565,TMEM176B,protein_coding,ENSG00000106565.12 (TMEM176B)
ENSG00000106571.8,ENSG00000106571,GLI3,protein_coding,ENSG00000106571.8 (GLI3)
ENSG00000106588.6,ENSG00000106588,PSMA2,protein_coding,ENSG00000106588.6 (PSMA2)
ENSG00000106591.3,ENSG00000106591,MRPL32,protein_coding,ENSG00000106591.3 (MRPL32)
ENSG00000106603.12,ENSG00000106603,COA1,protein_coding,ENSG00000106603.12 (COA1)
ENSG00000106605.6,ENSG00000106605,BLVRA,protein_coding,ENSG00000106605.6 (BLVRA)
ENSG00000106608.12,ENSG00000106608,URGCP,protein_coding,ENSG00000106608.12 (URGCP)
ENSG00000106609.11,ENSG00000106609,TMEM248,protein_coding,ENSG00000106609.11 (TMEM248)
ENSG00000106610.10,ENSG00000106610,STAG3L4,transcribed_unprocessed_pseudogene,ENSG00000106610.10 (STAG3L4)
ENSG00000106615.5,ENSG00000106615,RHEB,protein_coding,ENSG00000106615.5 (RHEB)
ENSG00000106617.8,ENSG00000106617,PRKAG2,protein_coding,ENSG00000106617.8 (PRKAG2)
ENSG00000106624.4,ENSG00000106624,AEBP1,protein_coding,ENSG00000106624.4 (AEBP1)
ENSG00000106628.6,ENSG00000106628,POLD2,protein_coding,ENSG00000106628.6 (POLD2)
ENSG00000106633.11,ENSG00000106633,GCK,protein_coding,ENSG00000106633.11 (GCK)
ENSG00000106635.3,ENSG00000106635,BCL7B,protein_coding,ENSG00000106635.3 (BCL7B)
ENSG00000106636.3,ENSG00000106636,YKT6,protein_coding,ENSG00000106636.3 (YKT6)
ENSG00000106638.9,ENSG00000106638,TBL2,protein_coding,ENSG00000106638.9 (TBL2)
ENSG00000106665.10,ENSG00000106665,CLIP2,protein_coding,ENSG00000106665.10 (CLIP2)
ENSG00000106682.10,ENSG00000106682,EIF4H,protein_coding,ENSG00000106682.10 (EIF4H)
ENSG00000106683.8,ENSG00000106683,LIMK1,protein_coding,ENSG00000106683.8 (LIMK1)
ENSG00000117868.9,ENSG00000117868,ESYT2,protein_coding,ENSG00000117868.9 (ESYT2)
ENSG00000121716.11,ENSG00000121716,PILRB,protein_coding,ENSG00000121716.11 (PILRB)
ENSG00000122507.15,ENSG00000122507,BBS9,protein_coding,ENSG00000122507.15 (BBS9)
ENSG00000122512.9,ENSG00000122512,PMS2,protein_coding,ENSG00000122512.9 (PMS2)
ENSG00000122515.9,ENSG00000122515,ZMIZ2,protein_coding,ENSG00000122515.9 (ZMIZ2)
ENSG00000122545.12,ENSG00000122545,SEPT7,protein_coding,ENSG00000122545.12 (SEPT7)
ENSG00000122547.6,ENSG00000122547,EEPD1,protein_coding,ENSG00000122547.6 (EEPD1)
ENSG00000122550.11,ENSG00000122550,KLHL7,protein_coding,ENSG00000122550.11 (KLHL7)
ENSG00000122557.4,ENSG00000122557,HERPUD2,protein_coding,ENSG00000122557.4 (HERPUD2)
ENSG00000122565.13,ENSG00000122565,CBX3,protein_coding,ENSG00000122565.13 (CBX3)
ENSG00000122566.15,ENSG00000122566,HNRNPA2B1,protein_coding,ENSG00000122566.15 (HNRNPA2B1)
ENSG00000122591.7,ENSG00000122591,FAM126A,protein_coding,ENSG00000122591.7 (FAM126A)
ENSG00000122641.9,ENSG00000122641,INHBA,protein_coding,ENSG00000122641.9 (INHBA)
ENSG00000122642.6,ENSG00000122642,FKBP9,protein_coding,ENSG00000122642.6 (FKBP9)
ENSG00000122643.13,ENSG00000122643,NT5C3A,protein_coding,ENSG00000122643.13 (NT5C3A)
ENSG00000122644.8,ENSG00000122644,ARL4A,protein_coding,ENSG00000122644.8 (ARL4A)
ENSG00000122674.8,ENSG00000122674,CCZ1,protein_coding,ENSG00000122674.8 (CCZ1)
ENSG00000122678.10,ENSG00000122678,POLM,protein_coding,ENSG00000122678.10 (POLM)
ENSG00000122687.13,ENSG00000122687,FTSJ2,protein_coding,ENSG00000122687.13 (FTSJ2)
ENSG00000122778.5,ENSG00000122778,KIAA1549,protein_coding,ENSG00000122778.5 (KIAA1549)
ENSG00000122779.10,ENSG00000122779,TRIM24,protein_coding,ENSG00000122779.10 (TRIM24)
ENSG00000122783.11,ENSG00000122783,C7orf49,protein_coding,ENSG00000122783.11 (C7orf49)
ENSG00000122786.13,ENSG00000122786,CALD1,protein_coding,ENSG00000122786.13 (CALD1)
ENSG00000123965.12,ENSG00000123965,PMS2P5,unprocessed_pseudogene,ENSG00000123965.12 (PMS2P5)
ENSG00000126522.10,ENSG00000126522,ASL,protein_coding,ENSG00000126522.10 (ASL)
ENSG00000126524.4,ENSG00000126524,SBDS,protein_coding,ENSG00000126524.4 (SBDS)
ENSG00000126870.11,ENSG00000126870,WDR60,protein_coding,ENSG00000126870.11 (WDR60)
ENSG00000127362.2,ENSG00000127362,TAS2R3,protein_coding,ENSG00000127362.2 (TAS2R3)
ENSG00000127364.2,ENSG00000127364,TAS2R4,protein_coding,ENSG00000127364.2 (TAS2R4)
ENSG00000127366.4,ENSG00000127366,TAS2R5,protein_coding,ENSG00000127366.4 (TAS2R5)
ENSG00000127399.10,ENSG00000127399,LRRC61,protein_coding,ENSG00000127399.10 (LRRC61)
ENSG00000127914.11,ENSG00000127914,AKAP9,protein_coding,ENSG00000127914.11 (AKAP9)
ENSG00000127920.4,ENSG00000127920,GNG11,protein_coding,ENSG00000127920.4 (GNG11)
ENSG00000127922.5,ENSG00000127922,SHFM1,protein_coding,ENSG00000127922.5 (SHFM1)
ENSG00000127946.12,ENSG00000127946,HIP1,protein_coding,ENSG00000127946.12 (HIP1)
ENSG00000127947.9,ENSG00000127947,PTPN12,protein_coding,ENSG00000127947.9 (PTPN12)
