ANNOTATION,MEDIATOR,TEST,POTENTIAL_SET,TYPE,TEST_STAT,GREATER,LESS,TWO_SIDED,GREATER.ADJ,LESS.ADJ
ENCFF776DPQ,Slice Stability,Jonckheere-Terpstra Test,2,AVE,849.5,0.4314,0.587,0.8196,0.9956866310160428,0.6795886597938144
ENCFF776DPQ,Slice Stability,Jonckheere-Terpstra Test,3,TSS,265,0.8134,0.194,0.384,0.9956866310160428,0.4873870246085012
ENCFF776DPQ,Slice Stability,Jonckheere-Terpstra Test,3,AVE,268,0.8058,0.2058,0.4212,0.9956866310160428,0.49808922413793105
ENCFF279CYY,Slice Stability,Jonckheere-Terpstra Test,1,TSS,5160.5,0.7972,0.207,0.408,0.9956866310160428,0.4982561027837259
ENCFF279CYY,Slice Stability,Jonckheere-Terpstra Test,1,AVE,5189.5,0.7712,0.2278,0.466,0.9956866310160428,0.5158641434262947
ENCFF279CYY,Slice Stability,Jonckheere-Terpstra Test,2,TSS,709.5,0.9212,0.0734,0.1532,0.9956866310160428,0.3203596899224806
ENCFF279CYY,Slice Stability,Jonckheere-Terpstra Test,2,AVE,795.5,0.6606,0.3404,0.6756,0.9956866310160428,0.5691605224963715
ENCFF279CYY,Slice Stability,Jonckheere-Terpstra Test,3,TSS,239.5,0.9358,0.069,0.1368,0.9956866310160428,0.3117448
ENCFF279CYY,Slice Stability,Jonckheere-Terpstra Test,3,AVE,248,0.9042,0.1004,0.1932,0.9956866310160428,0.3582227848101266
ENCFF340JIF,Slice Stability,Jonckheere-Terpstra Test,1,TSS,5149.5,0.7976,0.1926,0.3996,0.9956866310160428,0.48654921348314606
ENCFF340JIF,Slice Stability,Jonckheere-Terpstra Test,1,AVE,5415.5,0.5344,0.467,0.9272,0.9956866310160428,0.6243345238095238
ENCFF340JIF,Slice Stability,Jonckheere-Terpstra Test,2,TSS,874.5,0.314,0.6884,0.62,0.9956866310160428,0.7462865125240847
ENCFF340JIF,Slice Stability,Jonckheere-Terpstra Test,2,AVE,843.5,0.471,0.5664,0.906,0.9956866310160428,0.6688403785488959
ENCFF340JIF,Slice Stability,Jonckheere-Terpstra Test,3,TSS,249,0.901,0.1098,0.218,0.9956866310160428,0.3794012307692307
ENCFF340JIF,Slice Stability,Jonckheere-Terpstra Test,3,AVE,250,0.8966,0.106,0.2092,0.9956866310160428,0.3696832298136646
ENCFF313LYI,Slice Stability,Jonckheere-Terpstra Test,1,TSS,6073.5,0.0334,0.966,0.0672,0.9956866310160428,0.9703202146690518
ENCFF313LYI,Slice Stability,Jonckheere-Terpstra Test,1,AVE,5891.5,0.0966,0.8994,0.206,0.9956866310160428,0.9066662477558348
ENCFF313LYI,Slice Stability,Jonckheere-Terpstra Test,2,TSS,881.5,0.28,0.7142,0.5612,0.9956866310160428,0.7591903773584905
ENCFF313LYI,Slice Stability,Jonckheere-Terpstra Test,2,AVE,937.5,0.1214,0.889,0.2392,0.9956866310160428,0.8977940647482014
ENCFF313LYI,Slice Stability,Jonckheere-Terpstra Test,3,TSS,240,0.929,0.0694,0.1212,0.9956866310160428,0.3117448
ENCFF313LYI,Slice Stability,Jonckheere-Terpstra Test,3,AVE,232,0.9554,0.0448,0.0964,0.9956866310160428,0.30686627906976743
ENCFF831ZHL,Slice Stability,Jonckheere-Terpstra Test,1,TSS,5276.5,0.6886,0.3214,0.6144,0.9956866310160428,0.5659919999999999
ENCFF831ZHL,Slice Stability,Jonckheere-Terpstra Test,1,AVE,5522.5,0.4218,0.5862,0.8332,0.9956866310160428,0.6795886597938144
ENCFF831ZHL,Slice Stability,Jonckheere-Terpstra Test,2,TSS,948.5,0.0912,0.91,0.1752,0.9956866310160428,0.9165291479820629
ENCFF831ZHL,Slice Stability,Jonckheere-Terpstra Test,2,AVE,927.5,0.1392,0.8636,0.276,0.9956866310160428,0.8747045987376013
ENCFF831ZHL,Slice Stability,Jonckheere-Terpstra Test,3,TSS,226,0.9644,0.035,0.0648,0.9956866310160428,0.30686627906976743
ENCFF831ZHL,Slice Stability,Jonckheere-Terpstra Test,3,AVE,212,0.9844,0.0144,0.0336,0.9956866310160428,0.30686627906976743
ENCFF039HDL,Slice Stability,Jonckheere-Terpstra Test,1,TSS,5312.5,0.638,0.3512,0.7036,0.9956866310160428,0.5693722460658083
ENCFF039HDL,Slice Stability,Jonckheere-Terpstra Test,1,AVE,5270.5,0.713,0.298,0.618,0.9956866310160428,0.5502515599343186
ENCFF039HDL,Slice Stability,Jonckheere-Terpstra Test,2,TSS,869.5,0.332,0.6616,0.6456,0.9956866310160428,0.7327187376725838
ENCFF039HDL,Slice Stability,Jonckheere-Terpstra Test,2,AVE,903.5,0.2062,0.7892,0.4,0.9956866310160428,0.8130932110091743
ENCFF039HDL,Slice Stability,Jonckheere-Terpstra Test,3,TSS,248,0.9,0.0916,0.2016,0.9956866310160428,0.349887074829932
ENCFF039HDL,Slice Stability,Jonckheere-Terpstra Test,3,AVE,279.5,0.7074,0.2984,0.5844,0.9956866310160428,0.5502515599343186
ENCFF028KBY,Slice Stability,Jonckheere-Terpstra Test,1,TSS,5322.5,0.643,0.3602,0.7416,0.9956866310160428,0.5744025531914894
ENCFF028KBY,Slice Stability,Jonckheere-Terpstra Test,1,AVE,5412.5,0.5434,0.4652,0.922,0.9956866310160428,0.6241572281959379
ENCFF028KBY,Slice Stability,Jonckheere-Terpstra Test,2,TSS,804.5,0.6254,0.3778,0.7652,0.9956866310160428,0.5809571623465212
ENCFF028KBY,Slice Stability,Jonckheere-Terpstra Test,2,AVE,778.5,0.7328,0.256,0.534,0.9956866310160428,0.5230195804195805
ENCFF028KBY,Slice Stability,Jonckheere-Terpstra Test,3,TSS,266,0.7952,0.1928,0.3956,0.9956866310160428,0.48654921348314606
ENCFF028KBY,Slice Stability,Jonckheere-Terpstra Test,3,AVE,264,0.812,0.1796,0.38,0.9956866310160428,0.4679600928074246
ENCFF309OEW,Slice Stability,Jonckheere-Terpstra Test,1,TSS,5269.5,0.6918,0.2834,0.5936,0.9956866310160428,0.5374492411467117
ENCFF309OEW,Slice Stability,Jonckheere-Terpstra Test,1,AVE,5284.5,0.6768,0.324,0.6624,0.9956866310160428,0.5659919999999999
ENCFF309OEW,Slice Stability,Jonckheere-Terpstra Test,2,TSS,898.5,0.2246,0.778,0.4408,0.9956866310160428,0.8045064456721915
ENCFF309OEW,Slice Stability,Jonckheere-Terpstra Test,2,AVE,909.5,0.1858,0.8138,0.3828,0.9956866310160428,0.834609497716895
ENCFF309OEW,Slice Stability,Jonckheere-Terpstra Test,3,TSS,215,0.9836,0.0222,0.0404,0.9956866310160428,0.30686627906976743
ENCFF309OEW,Slice Stability,Jonckheere-Terpstra Test,3,AVE,215,0.984,0.02,0.0428,0.9956866310160428,0.30686627906976743
ENCFF601YET,Slice Stability,Jonckheere-Terpstra Test,1,TSS,5103.5,0.841,0.166,0.3188,0.9956866310160428,0.45463825665859564
ENCFF601YET,Slice Stability,Jonckheere-Terpstra Test,1,AVE,5350.5,0.6034,0.4052,0.7468,0.9956866310160428,0.5909605194805195
ENCFF601YET,Slice Stability,Jonckheere-Terpstra Test,2,TSS,828.5,0.5174,0.4884,0.992,0.9956866310160428,0.6290343642611684
ENCFF601YET,Slice Stability,Jonckheere-Terpstra Test,2,AVE,877.5,0.309,0.692,0.6088,0.9956866310160428,0.7464393474088292
ENCFF601YET,Slice Stability,Jonckheere-Terpstra Test,3,TSS,238,0.94,0.0578,0.1188,0.9956866310160428,0.3117448
ENCFF601YET,Slice Stability,Jonckheere-Terpstra Test,3,AVE,236,0.9454,0.0628,0.1244,0.9956866310160428,0.3117448
ENCFF803DJF,Slice Stability,Jonckheere-Terpstra Test,1,TSS,5337.5,0.6164,0.3776,0.7368,0.9956866310160428,0.5809571623465212
ENCFF803DJF,Slice Stability,Jonckheere-Terpstra Test,1,AVE,5453.5,0.4858,0.5022,1,0.9956866310160428,0.6372549152542373
ENCFF803DJF,Slice Stability,Jonckheere-Terpstra Test,2,TSS,836.5,0.4674,0.5208,0.9636,0.9956866310160428,0.6482095132743363
ENCFF803DJF,Slice Stability,Jonckheere-Terpstra Test,2,AVE,847.5,0.4364,0.5796,0.87,0.9956866310160428,0.6768256994818653
ENCFF803DJF,Slice Stability,Jonckheere-Terpstra Test,3,TSS,254,0.8744,0.12,0.2456,0.9956866310160428,0.40441369047619047
ENCFF803DJF,Slice Stability,Jonckheere-Terpstra Test,3,AVE,272,0.7614,0.2446,0.4744,0.9956866310160428,0.5230195804195805
ENCFF775CVC,Slice Stability,Jonckheere-Terpstra Test,1,TSS,5314.5,0.6498,0.3606,0.7216,0.9956866310160428,0.5744025531914894
ENCFF775CVC,Slice Stability,Jonckheere-Terpstra Test,1,AVE,5566.5,0.3578,0.617,0.7392,0.9956866310160428,0.6991836528758829
ENCFF775CVC,Slice Stability,Jonckheere-Terpstra Test,2,TSS,757.5,0.8038,0.1984,0.4184,0.9956866310160428,0.4921454945054945
ENCFF775CVC,Slice Stability,Jonckheere-Terpstra Test,2,AVE,773.5,0.745,0.2664,0.508,0.9956866310160428,0.5230195804195805
ENCFF775CVC,Slice Stability,Jonckheere-Terpstra Test,3,TSS,209,0.988,0.0122,0.0252,0.9956866310160428,0.30686627906976743
ENCFF775CVC,Slice Stability,Jonckheere-Terpstra Test,3,AVE,209,0.989,0.0112,0.0288,0.9956866310160428,0.30686627906976743
ENCFF600UCV,Slice Stability,Jonckheere-Terpstra Test,1,TSS,5201.5,0.7608,0.252,0.4788,0.9956866310160428,0.5230195804195805
ENCFF600UCV,Slice Stability,Jonckheere-Terpstra Test,1,AVE,5350.5,0.611,0.3996,0.7612,0.9956866310160428,0.5873701570680628
ENCFF600UCV,Slice Stability,Jonckheere-Terpstra Test,2,TSS,777.5,0.7348,0.268,0.5196,0.9956866310160428,0.5239369150779896
ENCFF600UCV,Slice Stability,Jonckheere-Terpstra Test,2,AVE,792.5,0.6868,0.3352,0.634,0.9956866310160428,0.5691605224963715
ENCFF600UCV,Slice Stability,Jonckheere-Terpstra Test,3,TSS,263,0.8228,0.1778,0.3348,0.9956866310160428,0.46539209302325585
ENCFF600UCV,Slice Stability,Jonckheere-Terpstra Test,3,AVE,267,0.7958,0.2072,0.412,0.9956866310160428,0.4982561027837259
ENCFF839SCO,Slice Stability,Jonckheere-Terpstra Test,1,TSS,5213.5,0.7464,0.2592,0.512,0.9956866310160428,0.5230195804195805
ENCFF839SCO,Slice Stability,Jonckheere-Terpstra Test,1,AVE,5188.5,0.761,0.2268,0.4536,0.9956866310160428,0.5158641434262947
ENCFF839SCO,Slice Stability,Jonckheere-Terpstra Test,2,TSS,839.5,0.4686,0.5366,0.982,0.9956866310160428,0.6535811279826463
ENCFF839SCO,Slice Stability,Jonckheere-Terpstra Test,2,AVE,798.5,0.6558,0.3474,0.7228,0.9956866310160428,0.5691605224963715
ENCFF839SCO,Slice Stability,Jonckheere-Terpstra Test,3,TSS,271,0.777,0.226,0.4472,0.9956866310160428,0.5158641434262947
ENCFF839SCO,Slice Stability,Jonckheere-Terpstra Test,3,AVE,259,0.8464,0.1502,0.306,0.9956866310160428,0.44219948051948055
ENCFF557SNT,Slice Stability,Jonckheere-Terpstra Test,1,TSS,4926.5,0.9366,0.0648,0.1312,0.9956866310160428,0.3117448
ENCFF557SNT,Slice Stability,Jonckheere-Terpstra Test,1,AVE,5147,0.796,0.2026,0.3868,0.9956866310160428,0.49460826086956516
ENCFF557SNT,Slice Stability,Jonckheere-Terpstra Test,2,TSS,829.5,0.5074,0.4926,0.9888,0.9956866310160428,0.6293399317406143
ENCFF557SNT,Slice Stability,Jonckheere-Terpstra Test,2,AVE,899.5,0.216,0.7778,0.4584,0.9956866310160428,0.8045064456721915
ENCFF557SNT,Slice Stability,Jonckheere-Terpstra Test,3,TSS,239,0.9374,0.0676,0.1412,0.9956866310160428,0.3117448
ENCFF557SNT,Slice Stability,Jonckheere-Terpstra Test,3,AVE,240,0.9306,0.0712,0.1368,0.9956866310160428,0.3153207843137255
ENCFF344JQP,Slice Stability,Jonckheere-Terpstra Test,1,TSS,5205.5,0.7502,0.2456,0.5036,0.9956866310160428,0.5230195804195805
ENCFF344JQP,Slice Stability,Jonckheere-Terpstra Test,1,AVE,5358,0.5872,0.4042,0.7744,0.9956866310160428,0.5908527958387516
ENCFF344JQP,Slice Stability,Jonckheere-Terpstra Test,2,TSS,821.5,0.5404,0.4522,0.9164,0.9956866310160428,0.6198851628468034
ENCFF344JQP,Slice Stability,Jonckheere-Terpstra Test,2,AVE,820.5,0.546,0.4508,0.8996,0.9956866310160428,0.6198851628468034
ENCFF344JQP,Slice Stability,Jonckheere-Terpstra Test,3,TSS,245,0.9182,0.0872,0.1656,0.9956866310160428,0.341204181184669
ENCFF344JQP,Slice Stability,Jonckheere-Terpstra Test,3,AVE,224,0.969,0.0304,0.0612,0.9956866310160428,0.30686627906976743
ENCFF535BIH,Slice Stability,Jonckheere-Terpstra Test,1,TSS,5484.5,0.4612,0.5326,0.9072,0.9956866310160428,0.6525837133550489
ENCFF535BIH,Slice Stability,Jonckheere-Terpstra Test,1,AVE,5427.5,0.5298,0.4684,0.938,0.9956866310160428,0.6247099882491186
ENCFF535BIH,Slice Stability,Jonckheere-Terpstra Test,2,TSS,767.5,0.7746,0.23,0.4452,0.9956866310160428,0.5158641434262947
ENCFF535BIH,Slice Stability,Jonckheere-Terpstra Test,2,AVE,788.5,0.691,0.3122,0.6376,0.9956866310160428,0.56096096
ENCFF535BIH,Slice Stability,Jonckheere-Terpstra Test,3,TSS,283,0.675,0.3248,0.6684,0.9956866310160428,0.5659919999999999
ENCFF535BIH,Slice Stability,Jonckheere-Terpstra Test,3,AVE,275,0.7462,0.2664,0.524,0.9956866310160428,0.5230195804195805
ENCFF105MPH,Slice Stability,Jonckheere-Terpstra Test,1,TSS,5493,0.4534,0.5604,0.9084,0.9956866310160428,0.6659568253968253
ENCFF105MPH,Slice Stability,Jonckheere-Terpstra Test,1,AVE,5304.5,0.6608,0.344,0.6864,0.9956866310160428,0.5691605224963715
ENCFF105MPH,Slice Stability,Jonckheere-Terpstra Test,2,TSS,758.5,0.8094,0.2064,0.402,0.9956866310160428,0.4982561027837259
ENCFF105MPH,Slice Stability,Jonckheere-Terpstra Test,2,AVE,731.5,0.8808,0.1204,0.248,0.9956866310160428,0.40441369047619047
ENCFF105MPH,Slice Stability,Jonckheere-Terpstra Test,3,TSS,236,0.9454,0.0572,0.124,0.9956866310160428,0.3117448
ENCFF105MPH,Slice Stability,Jonckheere-Terpstra Test,3,AVE,223,0.9686,0.0304,0.0568,0.9956866310160428,0.30686627906976743
ENCFF424MMT,Slice Stability,Jonckheere-Terpstra Test,1,TSS,5349.5,0.6136,0.397,0.8048,0.9956866310160428,0.5858488830486203
ENCFF424MMT,Slice Stability,Jonckheere-Terpstra Test,1,AVE,5373.5,0.5842,0.4184,0.8376,0.9956866310160428,0.5988379617834395
ENCFF424MMT,Slice Stability,Jonckheere-Terpstra Test,2,TSS,780.5,0.7242,0.2832,0.5516,0.9956866310160428,0.5374492411467117
ENCFF424MMT,Slice Stability,Jonckheere-Terpstra Test,2,AVE,780.5,0.7188,0.2692,0.5716,0.9956866310160428,0.5239369150779896
ENCFF424MMT,Slice Stability,Jonckheere-Terpstra Test,3,TSS,219,0.9762,0.0248,0.044,0.9956866310160428,0.30686627906976743
ENCFF424MMT,Slice Stability,Jonckheere-Terpstra Test,3,AVE,216,0.979,0.0212,0.0468,0.9956866310160428,0.30686627906976743
ENCFF107LDM,Slice Stability,Jonckheere-Terpstra Test,1,TSS,5328.5,0.6364,0.3622,0.7496,0.9956866310160428,0.5761068531468532
