ANNOTATION,POTENTIAL_SET,TYPE,GREATER,LESS,TWO_SIDED,N,GREATER.ADJ,LESS.ADJ
Enformer:ENCFF028KBY,1,AVE,0.868934620999062,0.131481449017279,0.262962898034557,166,0.95530070672252,0.9197437954954565
Enformer:ENCFF028KBY,1,TSS,0.95921419262356,0.040957128716193,0.081914257432386,166,0.9765285282304835,0.9197437954954565
Enformer:ENCFF028KBY,2,AVE,0.568673370671015,0.434221680772279,0.868443361544558,66,0.9544144173923543,0.9197437954954565
Enformer:ENCFF028KBY,2,TSS,0.391250948094962,0.611573208032725,0.782501896189923,66,0.9544144173923543,0.9450960183372183
Enformer:ENCFF028KBY,3,AVE,0.710177282598364,0.295967224119287,0.591934448238575,41,0.9544144173923543,0.9197437954954565
Enformer:ENCFF028KBY,3,TSS,0.514253431252071,0.492872146769054,0.985744293538108,41,0.9544144173923543,0.9201860025054005
Enformer:ENCFF309OEW,1,AVE,0.85737994606243,0.14306084020387,0.286121680407741,166,0.9544144173923543,0.9197437954954565
Enformer:ENCFF309OEW,1,TSS,0.959128568365528,0.0410430445178506,0.0820860890357012,166,0.9765285282304835,0.9197437954954565
Enformer:ENCFF309OEW,2,AVE,0.137153427452444,0.864455822224007,0.274306854904888,66,0.9544144173923543,0.9653228792238585
Enformer:ENCFF309OEW,2,TSS,0.254991723172574,0.747366375042631,0.509983446345148,66,0.9544144173923543,0.9542250008328573
Enformer:ENCFF309OEW,3,AVE,0.619341998200581,0.387482999385038,0.774965998770075,41,0.9544144173923543,0.9197437954954565
Enformer:ENCFF309OEW,3,TSS,0.76260684965923,0.242949795048493,0.485899590096986,41,0.9544144173923543,0.9197437954954565
Enformer:ENCFF601YET,1,AVE,0.951599486605498,0.0485971541195623,0.0971943082391246,166,0.9758220189918196,0.9197437954954565
Enformer:ENCFF601YET,1,TSS,0.971467399727674,0.0286603415093699,0.0573206830187399,166,0.9834329116893675,0.9197437954954565
Enformer:ENCFF601YET,2,AVE,0.201706321456928,0.800358804254441,0.403412642913856,66,0.9544144173923543,0.9542250008328573
Enformer:ENCFF601YET,2,TSS,0.325368496060516,0.677277845278574,0.650736992121031,66,0.9544144173923543,0.952725949053049
Enformer:ENCFF601YET,3,AVE,0.619341998200581,0.387482999385038,0.774965998770075,41,0.9544144173923543,0.9197437954954565
Enformer:ENCFF601YET,3,TSS,0.401235826739882,0.605657051661602,0.802471653479764,41,0.9544144173923543,0.9414281017437992
Enformer:ENCFF803DJF,1,AVE,0.839506397596038,0.160970357090772,0.321940714181543,166,0.9544144173923543,0.9197437954954565
Enformer:ENCFF803DJF,1,TSS,0.832747822327661,0.167741854082192,0.335483708164383,166,0.9544144173923543,0.9197437954954565
Enformer:ENCFF803DJF,2,AVE,0.620009799263778,0.382796278624511,0.765592557249023,66,0.9544144173923543,0.9197437954954565
Enformer:ENCFF803DJF,2,TSS,0.733261793583793,0.269224516656206,0.538449033312411,66,0.9544144173923543,0.9197437954954565
Enformer:ENCFF803DJF,3,AVE,0.652874322785231,0.353746788071336,0.707493576142672,41,0.9544144173923543,0.9197437954954565
Enformer:ENCFF803DJF,3,TSS,0.697829137281448,0.308432203000059,0.616864406000119,41,0.9544144173923543,0.9197437954954565
Enformer:ENCFF775CVC,1,AVE,0.723709116433032,0.276944627949521,0.553889255899041,166,0.9544144173923543,0.9197437954954565
Enformer:ENCFF775CVC,1,TSS,0.878253831774772,0.122141411554263,0.244282823108525,166,0.9580950892088421,0.9197437954954565
Enformer:ENCFF775CVC,2,AVE,0.223052112284556,0.779138675989618,0.446104224569112,66,0.9544144173923543,0.9542250008328573
Enformer:ENCFF775CVC,2,TSS,0.294226972469719,0.708304893602519,0.588453944939438,66,0.9544144173923543,0.9542250008328573
Enformer:ENCFF775CVC,3,AVE,0.704032775880713,0.302170862718552,0.604341725437105,41,0.9544144173923543,0.9197437954954565
Enformer:ENCFF775CVC,3,TSS,0.745729010532008,0.26003359113063,0.520067182261261,41,0.9544144173923543,0.9197437954954565
Enformer:ENCFF600UCV,1,AVE,0.284185379862296,0.716476594707432,0.568370759724591,166,0.9544144173923543,0.9542250008328573
Enformer:ENCFF600UCV,1,TSS,0.455667233479645,0.545107240144541,0.91133446695929,166,0.9544144173923543,0.9201860025054005
Enformer:ENCFF600UCV,2,AVE,0.388426791967275,0.614391477902694,0.776853583934551,66,0.9544144173923543,0.9450960183372183
Enformer:ENCFF600UCV,2,TSS,0.227470605863449,0.774744776847715,0.454941211726898,66,0.9544144173923543,0.9542250008328573
Enformer:ENCFF600UCV,3,AVE,0.40815958189155,0.598764173260118,0.816319163783101,41,0.9544144173923543,0.9406768627262021
Enformer:ENCFF600UCV,3,TSS,0.254270989467992,0.751423943176865,0.508541978935984,41,0.9544144173923543,0.9542250008328573
Enformer:ENCFF839SCO,1,AVE,0.710492395000613,0.290176160684524,0.580352321369048,166,0.9544144173923543,0.9197437954954565
Enformer:ENCFF839SCO,1,TSS,0.886722618309156,0.113652969816672,0.227305939633344,166,0.9583351080532508,0.9197437954954565
Enformer:ENCFF839SCO,2,AVE,0.234189853307379,0.76806202426708,0.468379706614757,66,0.9544144173923543,0.9542250008328573
Enformer:ENCFF839SCO,2,TSS,0.212222355328513,0.789906115228814,0.424444710657026,66,0.9544144173923543,0.9542250008328573
Enformer:ENCFF839SCO,3,AVE,0.639587562241693,0.367120783892162,0.734241567784324,41,0.9544144173923543,0.9197437954954565
Enformer:ENCFF839SCO,3,TSS,0.471511326106852,0.535593807679183,0.943022652213704,41,0.9544144173923543,0.9201860025054005
Enformer:ENCFF557SNT,1,AVE,0.637700771385787,0.363039524407109,0.726079048814217,166,0.9544144173923543,0.9197437954954565
Enformer:ENCFF557SNT,1,TSS,0.740435817027071,0.260197714562576,0.520395429125151,166,0.9544144173923543,0.9197437954954565
Enformer:ENCFF557SNT,2,AVE,0.320084761535723,0.682543571312272,0.640169523071447,66,0.9544144173923543,0.9540385978193838
Enformer:ENCFF557SNT,2,TSS,0.355035419661526,0.647701570896268,0.710070839323052,66,0.9544144173923543,0.952725949053049
Enformer:ENCFF557SNT,3,AVE,0.639587562241693,0.367120783892162,0.734241567784324,41,0.9544144173923543,0.9197437954954565
Enformer:ENCFF557SNT,3,TSS,0.632879216107838,0.3738699449434,0.7477398898868,41,0.9544144173923543,0.9197437954954565
Enformer:ENCFF344JQP,1,AVE,0.264015520669678,0.736622765464334,0.528031041339355,166,0.9544144173923543,0.9542250008328573
Enformer:ENCFF344JQP,1,TSS,0.760886952292727,0.239719564406311,0.479439128812622,166,0.9544144173923543,0.9197437954954565
Enformer:ENCFF344JQP,2,AVE,0.191507940616552,0.810493014237709,0.383015881233104,66,0.9544144173923543,0.9542250008328573
Enformer:ENCFF344JQP,2,TSS,0.472122606730932,0.530806294274528,0.944245213461864,66,0.9544144173923543,0.9201860025054005
Enformer:ENCFF344JQP,3,AVE,0.632879216107838,0.3738699449434,0.7477398898868,41,0.9544144173923543,0.9197437954954565
Enformer:ENCFF344JQP,3,TSS,0.722283436420562,0.283738721562722,0.567477443125444,41,0.9544144173923543,0.9197437954954565
Enformer:ENCFF535BIH,1,AVE,0.495323853738994,0.505455458859471,0.990647707477987,166,0.9544144173923543,0.9201860025054005
Enformer:ENCFF535BIH,1,TSS,0.490648349913013,0.510130793168706,0.981296699826027,166,0.9544144173923543,0.9201860025054005
Enformer:ENCFF535BIH,2,AVE,0.460417629666656,0.542503662401234,0.920835259333312,66,0.9544144173923543,0.9201860025054005
Enformer:ENCFF535BIH,2,TSS,0.193522590806215,0.808491253672221,0.387045181612431,66,0.9544144173923543,0.9542250008328573
Enformer:ENCFF535BIH,3,AVE,0.340550906923022,0.665975763159944,0.681101813846044,41,0.9544144173923543,0.952725949053049
Enformer:ENCFF535BIH,3,TSS,0.0579325037329835,0.944109280133532,0.115865007465967,41,0.9544144173923543,0.9772618299346308
Enformer:ENCFF105MPH,1,AVE,0.627883150383931,0.372856066167402,0.745712132334804,166,0.9544144173923543,0.9197437954954565
Enformer:ENCFF105MPH,1,TSS,0.335807577373375,0.664904523265227,0.671615154746749,166,0.9544144173923543,0.952725949053049
Enformer:ENCFF105MPH,2,AVE,0.212222355328513,0.789906115228814,0.424444710657026,66,0.9544144173923543,0.9542250008328573
Enformer:ENCFF105MPH,2,TSS,0.140410952054391,0.861224319935656,0.280821904108781,66,0.9544144173923543,0.9647080763529493
Enformer:ENCFF105MPH,3,AVE,0.639587562241693,0.367120783892162,0.734241567784324,41,0.9544144173923543,0.9197437954954565
Enformer:ENCFF105MPH,3,TSS,0.471511326106852,0.535593807679183,0.943022652213704,41,0.9544144173923543,0.9201860025054005
Enformer:ENCFF424MMT,1,AVE,0.6908176144932,0.309871145423464,0.619742290846928,166,0.9544144173923543,0.9197437954954565
Enformer:ENCFF424MMT,1,TSS,0.595705609210674,0.405051408938449,0.810102817876898,166,0.9544144173923543,0.9197437954954565
Enformer:ENCFF424MMT,2,AVE,0.173966950883017,0.827917032276897,0.347933901766034,66,0.9544144173923543,0.9542250008328573
Enformer:ENCFF424MMT,2,TSS,0.082619970945039,0.918495663957052,0.165239941890078,66,0.9544144173923543,0.9755084703567709
Enformer:ENCFF424MMT,3,AVE,0.584887867855485,0.422091368771537,0.844182737543075,41,0.9544144173923543,0.9197437954954565
Enformer:ENCFF424MMT,3,TSS,0.773507782616188,0.231907013020263,0.463814026040526,41,0.9544144173923543,0.9197437954954565
Enformer:ENCFF107LDM,1,AVE,0.584314259228781,0.416447802880752,0.832895605761504,166,0.9544144173923543,0.9197437954954565
Enformer:ENCFF107LDM,1,TSS,0.751701694495124,0.248917274696064,0.497834549392128,166,0.9544144173923543,0.9197437954954565
Enformer:ENCFF107LDM,2,AVE,0.123135899330583,0.87835726930787,0.246271798661166,66,0.9544144173923543,0.9692715875195635
Enformer:ENCFF107LDM,2,TSS,0.106053672909209,0.895288444779797,0.212107345818418,66,0.9544144173923543,0.9725251577249853
Enformer:ENCFF107LDM,3,AVE,0.353746788071336,0.652874322785231,0.707493576142672,41,0.9544144173923543,0.952725949053049
Enformer:ENCFF107LDM,3,TSS,0.415112132144515,0.59184041810845,0.830224264289029,41,0.9544144173923543,0.9363197638517975
Enformer:ENCFF185INW,1,AVE,0.708484562251361,0.292186155567545,0.58437231113509,166,0.9544144173923543,0.9197437954954565
Enformer:ENCFF185INW,1,TSS,0.784447666238245,0.216124448024986,0.432248896049971,166,0.9544144173923543,0.9197437954954565
Enformer:ENCFF185INW,2,AVE,0.284161095584006,0.718329400573831,0.568322191168012,66,0.9544144173923543,0.9542250008328573
Enformer:ENCFF185INW,2,TSS,0.336040006308571,0.666640993820646,0.672080012617142,66,0.9544144173923543,0.952725949053049
Enformer:ENCFF185INW,3,AVE,0.5,0.507127853230946,1,41,0.9544144173923543,0.9201860025054005
Enformer:ENCFF185INW,3,TSS,0.612517000614963,0.394342948338398,0.788685896676796,41,0.9544144173923543,0.9197437954954565
Enformer:ENCFF481DWO,1,AVE,0.661338106090495,0.339376922025955,0.67875384405191,166,0.9544144173923543,0.9197437954954565
Enformer:ENCFF481DWO,1,TSS,0.505455458859471,0.495323853738994,0.990647707477987,166,0.9544144173923543,0.9201860025054005
Enformer:ENCFF481DWO,2,AVE,0.104710783718669,0.896618987421653,0.209421567437338,66,0.9544144173923543,0.9725251577249853
Enformer:ENCFF481DWO,2,TSS,0.325368496060516,0.677277845278574,0.650736992121031,66,0.9544144173923543,0.952725949053049
Enformer:ENCFF481DWO,3,AVE,0.514253431252071,0.492872146769054,0.985744293538108,41,0.9544144173923543,0.9201860025054005
Enformer:ENCFF481DWO,3,TSS,0.436121342376777,0.570904842117939,0.872242684753554,41,0.9544144173923543,0.9263290573492726
Enformer:ENCFF898IWR,1,AVE,0.766905749596925,0.233692319542331,0.467384639084662,166,0.9544144173923543,0.9197437954954565
Enformer:ENCFF898IWR,1,TSS,0.507793259841821,0.492985981376677,0.985971962753353,166,0.9544144173923543,0.9201860025054005
Enformer:ENCFF898IWR,2,AVE,0.0944153394770961,0.906817276469902,0.188830678954192,66,0.9544144173923543,0.9751095213136791
Enformer:ENCFF898IWR,2,TSS,0.262134514230058,0.740257758105937,0.524269028460117,66,0.9544144173923543,0.9542250008328573
Enformer:ENCFF898IWR,3,AVE,0.40815958189155,0.598764173260118,0.816319163783101,41,0.9544144173923543,0.9406768627262021
Enformer:ENCFF898IWR,3,TSS,0.26003359113063,0.745729010532008,0.520067182261261,41,0.9544144173923543,0.9542250008328573
Enformer:ENCFF399SZY,1,AVE,0.439443151923027,0.561327112252632,0.878886303846054,166,0.9544144173923543,0.9201860025054005
Enformer:ENCFF399SZY,1,TSS,0.557473526759448,0.443297855338345,0.88659571067669,166,0.9544144173923543,0.9197437954954565
Enformer:ENCFF399SZY,2,AVE,0.539582370333344,0.463341059748071,0.926682119496143,66,0.9544144173923543,0.9197437954954565
Enformer:ENCFF399SZY,2,TSS,0.325368496060516,0.677277845278574,0.650736992121031,66,0.9544144173923543,0.952725949053049
Enformer:ENCFF399SZY,3,AVE,0.556832256061254,0.450232165058027,0.900464330116055,41,0.9544144173923543,0.9197437954954565
Enformer:ENCFF399SZY,3,TSS,0.556832256061254,0.450232165058027,0.900464330116055,41,0.9544144173923543,0.9197437954954565
Enformer:ENCFF806TFL,1,AVE,0.248298305504876,0.752319842137837,0.496596611009752,166,0.9544144173923543,0.9542250008328573
Enformer:ENCFF806TFL,1,TSS,0.468079737380774,0.532697080805012,0.936159474761547,166,0.9544144173923543,0.9201860025054005
Enformer:ENCFF806TFL,2,AVE,0.114367838604981,0.887049172887845,0.228735677209962,66,0.9544144173923543,0.9695653750169468
Enformer:ENCFF806TFL,2,TSS,0.114367838604981,0.887049172887845,0.228735677209962,66,0.9544144173923543,0.9695653750169468
Enformer:ENCFF806TFL,3,AVE,0.321122017223091,0.685250235546279,0.642244034446182,41,0.9544144173923543,0.9542250008328573
Enformer:ENCFF806TFL,3,TSS,0.265862804597744,0.73996640886937,0.531725609195487,41,0.9544144173923543,0.9542250008328573
