"GENE_ID","GEUVADIS","IN_GENCODE","CHR","LEFT","TSS","RIGHT","DIRECTION"
"27","ENSG00000013364","ENSG00000013364.14",TRUE,"chr16",28831715,29831715,30831715,"+"
"28","ENSG00000033011","ENSG00000033011.6",TRUE,"chr16",4083703,5083703,6083703,"+"
"29","ENSG00000034713","ENSG00000034713.3",TRUE,"chr16",74600273,75600273,76600273,"+"
"30","ENSG00000038358","ENSG00000038358.10",TRUE,"chr16",66906955,67906955,68906955,"+"
"31","ENSG00000038532","ENSG00000038532.9",TRUE,"chr16",10038421,11038421,12038421,"+"
"32","ENSG00000039068","ENSG00000039068.12",TRUE,"chr16",67771195,68771195,69771195,"+"
"33","ENSG00000039523","ENSG00000039523.11",TRUE,"chr16",66552321,67552321,68552321,"+"
"34","ENSG00000040199","ENSG00000040199.13",TRUE,"chr16",70758604,71758604,72758604,"-"
"35","ENSG00000047578","ENSG00000047578.7",TRUE,"chr16",26561454,27561454,28561454,"+"
"36","ENSG00000048462","ENSG00000048462.5",TRUE,"chr16",11059067,12059067,13059067,"+"
"37","ENSG00000048471","ENSG00000048471.8",TRUE,"chr16",11070591,12070591,13070591,"+"
"38","ENSG00000050820","ENSG00000050820.12",TRUE,"chr16",74301951,75301951,76301951,"-"
"39","ENSG00000051108","ENSG00000051108.10",TRUE,"chr16",55966054,56966054,57966054,"+"
"40","ENSG00000051523","ENSG00000051523.6",TRUE,"chr16",87717462,88717462,89717462,"-"
"41","ENSG00000058600","ENSG00000058600.11",TRUE,"chr16",21308696,22308696,23308696,"+"
"42","ENSG00000059122","ENSG00000059122.12",TRUE,"chr16",1961932,2961932,3961932,"+"
"43","ENSG00000059145","ENSG00000059145.13",TRUE,"chr16",464752,1464752,2464752,"-"
"44","ENSG00000062038","ENSG00000062038.8",TRUE,"chr16",67670092,68670092,69670092,"+"
"45","ENSG00000063854","ENSG00000063854.7",TRUE,"chr16",877158,1877158,2877158,"-"
"46","ENSG00000064270","ENSG00000064270.7",TRUE,"chr16",83402133,84402133,85402133,"+"
"47","ENSG00000065054","ENSG00000065054.8",TRUE,"chr16",1075357,2075357,3075357,"+"
"48","ENSG00000065057","ENSG00000065057.2",TRUE,"chr16",1097867,2097867,3097867,"-"
"49","ENSG00000065427","ENSG00000065427.10",TRUE,"chr16",74682541,75682541,76682541,"-"
"50","ENSG00000065457","ENSG00000065457.5",TRUE,"chr16",74657198,75657198,76657198,"-"
"51","ENSG00000066654","ENSG00000066654.8",TRUE,"chr16",19753406,20753406,21753406,"-"
"52","ENSG00000067365","ENSG00000067365.10",TRUE,"chr16",7715540,8715540,9715540,"+"
"53","ENSG00000067836","ENSG00000067836.7",TRUE,"chr16",3852881,4852881,5852881,"-"
"54","ENSG00000067955","ENSG00000067955.8",TRUE,"chr16",66062887,67062887,68062887,"+"
"55","ENSG00000069329","ENSG00000069329.10",TRUE,"chr16",45723430,46723430,47723430,"-"
"56","ENSG00000069345","ENSG00000069345.7",TRUE,"chr16",46007585,47007585,48007585,"-"
"57","ENSG00000070761","ENSG00000070761.3",TRUE,"chr16",57163285,58163285,59163285,"-"
"58","ENSG00000070770","ENSG00000070770.3",TRUE,"chr16",57232010,58232010,59232010,"-"
"59","ENSG00000070915","ENSG00000070915.5",TRUE,"chr16",55899119,56899119,57899119,"+"
"60","ENSG00000072736","ENSG00000072736.13",TRUE,"chr16",67118654,68118654,69118654,"+"
"61","ENSG00000072864","ENSG00000072864.8",TRUE,"chr16",14737124,15737124,16737124,"+"
"62","ENSG00000074071","ENSG00000074071.8",TRUE,"chr16",823151,1823151,2823151,"-"
"63","ENSG00000075399","ENSG00000075399.7",TRUE,"chr16",88787306,89787306,90787306,"-"
"64","ENSG00000076344","ENSG00000076344.11",TRUE,"chr16",-674020,325980,1325980,"-"
"65","ENSG00000077235","ENSG00000077235.12",TRUE,"chr16",26561234,27561234,28561234,"-"
"66","ENSG00000077238","ENSG00000077238.8",TRUE,"chr16",26324989,27324989,28324989,"+"
"67","ENSG00000079616","ENSG00000079616.8",TRUE,"chr16",28802040,29802040,30802040,"+"
"68","ENSG00000080603","ENSG00000080603.12",TRUE,"chr16",29709530,30709530,31709530,"+"
"69","ENSG00000083093","ENSG00000083093.5",TRUE,"chr16",22652631,23652631,24652631,"-"
"70","ENSG00000083799","ENSG00000083799.12",TRUE,"chr16",49775961,50775961,51775961,"+"
"71","ENSG00000085644","ENSG00000085644.9",TRUE,"chr16",2179778,3179778,4179778,"+"
"72","ENSG00000085721","ENSG00000085721.8",TRUE,"chr16",14188168,15188168,16188168,"-"
"73","ENSG00000086504","ENSG00000086504.10",TRUE,"chr16",-578711,421289,1421289,"-"
"74","ENSG00000087237","ENSG00000087237.6",TRUE,"chr16",55995835,56995835,57995835,"+"
"75","ENSG00000087250","ENSG00000087250.4",TRUE,"chr16",55622986,56622986,57622986,"+"
"76","ENSG00000087258","ENSG00000087258.9",TRUE,"chr16",55225302,56225302,57225302,"+"
"77","ENSG00000087263","ENSG00000087263.11",TRUE,"chr16",55485433,56485433,57485433,"+"
"78","ENSG00000088682","ENSG00000088682.9",TRUE,"chr16",56481337,57481337,58481337,"+"
"79","ENSG00000089280","ENSG00000089280.13",TRUE,"chr16",30191459,31191459,32191459,"+"
"80","ENSG00000089486","ENSG00000089486.10",TRUE,"chr16",3588829,4588829,5588829,"-"
"81","ENSG00000089505","ENSG00000089505.12",TRUE,"chr16",65600296,66600296,67600296,"+"
"82","ENSG00000090238","ENSG00000090238.7",TRUE,"chr16",29108236,30108236,31108236,"-"
"83","ENSG00000090447","ENSG00000090447.7",TRUE,"chr16",3323076,4323076,5323076,"-"
"84","ENSG00000090565","ENSG00000090565.10",TRUE,"chr16",-524351,475649,1475649,"+"
"85","ENSG00000090581","ENSG00000090581.5",TRUE,"chr16",401932,1401932,2401932,"+"
"86","ENSG00000090857","ENSG00000090857.8",TRUE,"chr16",69148235,70148235,71148235,"+"
"87","ENSG00000090861","ENSG00000090861.9",TRUE,"chr16",69323610,70323610,71323610,"-"
"88","ENSG00000090863","ENSG00000090863.7",TRUE,"chr16",73641042,74641042,75641042,"-"
"89","ENSG00000090905","ENSG00000090905.13",TRUE,"chr16",23621530,24621530,25621530,"+"
"90","ENSG00000091262","ENSG00000091262.9",TRUE,"chr16",15317379,16317379,17317379,"-"
"91","ENSG00000091651","ENSG00000091651.4",TRUE,"chr16",45723555,46723555,47723555,"+"
"92","ENSG00000095906","ENSG00000095906.11",TRUE,"chr16",832933,1832933,2832933,"+"
"93","ENSG00000099364","ENSG00000099364.12",TRUE,"chr16",29934376,30934376,31934376,"+"
"94","ENSG00000099365","ENSG00000099365.5",TRUE,"chr16",30021959,31021959,32021959,"-"
"95","ENSG00000099377","ENSG00000099377.9",TRUE,"chr16",29996528,30996528,31996528,"+"
"96","ENSG00000099381","ENSG00000099381.12",TRUE,"chr16",29969075,30969075,31969075,"+"
"97","ENSG00000099385","ENSG00000099385.7",TRUE,"chr16",29905623,30905623,31905623,"-"
"98","ENSG00000099769","ENSG00000099769.5",TRUE,"chr16",844972,1844972,2844972,"-"
"99","ENSG00000100726","ENSG00000100726.9",TRUE,"chr16",543345,1543345,2543345,"+"
"100","ENSG00000102858","ENSG00000102858.7",TRUE,"chr16",3666494,4666494,5666494,"+"
"101","ENSG00000102870","ENSG00000102870.4",TRUE,"chr16",29798526,30798526,31798526,"-"
"102","ENSG00000102871","ENSG00000102871.11",TRUE,"chr16",66193812,67193812,68193812,"-"
"103","ENSG00000102878","ENSG00000102878.9",TRUE,"chr16",66198584,67198584,68198584,"+"
"104","ENSG00000102879","ENSG00000102879.11",TRUE,"chr16",29194148,30194148,31194148,"+"
"105","ENSG00000102882","ENSG00000102882.7",TRUE,"chr16",29134827,30134827,31134827,"-"
"106","ENSG00000102886","ENSG00000102886.10",TRUE,"chr16",29124858,30124858,31124858,"-"
"107","ENSG00000102890","ENSG00000102890.10",TRUE,"chr16",66233014,67233014,68233014,"+"
"108","ENSG00000102893","ENSG00000102893.11",TRUE,"chr16",46495034,47495034,48495034,"+"
"109","ENSG00000102897","ENSG00000102897.5",TRUE,"chr16",19911190,20911190,21911190,"+"
"110","ENSG00000102898","ENSG00000102898.5",TRUE,"chr16",66880826,67880826,68880826,"+"
"111","ENSG00000102900","ENSG00000102900.7",TRUE,"chr16",55764030,56764030,57764030,"+"
"112","ENSG00000102901","ENSG00000102901.8",TRUE,"chr16",66881714,67881714,68881714,"-"
"113","ENSG00000102904","ENSG00000102904.10",TRUE,"chr16",66840668,67840668,68840668,"+"
"114","ENSG00000102908","ENSG00000102908.15",TRUE,"chr16",68598997,69598997,70598997,"+"
"115","ENSG00000102910","ENSG00000102910.7",TRUE,"chr16",47278211,48278211,49278211,"+"
"116","ENSG00000102921","ENSG00000102921.3",TRUE,"chr16",47654059,48654059,49654059,"-"
"117","ENSG00000102931","ENSG00000102931.3",TRUE,"chr16",56279171,57279171,58279171,"+"
"118","ENSG00000102934","ENSG00000102934.5",TRUE,"chr16",56318584,57318584,58318584,"-"
"119","ENSG00000102935","ENSG00000102935.7",TRUE,"chr16",48891830,49891830,50891830,"-"
"120","ENSG00000102962","ENSG00000102962.4",TRUE,"chr16",56392695,57392695,58392695,"+"
"121","ENSG00000102967","ENSG00000102967.6",TRUE,"chr16",71042487,72042487,73042487,"+"
"122","ENSG00000102970","ENSG00000102970.6",TRUE,"chr16",56438679,57438679,58438679,"+"
"123","ENSG00000102974","ENSG00000102974.10",TRUE,"chr16",66596370,67596370,68596370,"+"
"124","ENSG00000102977","ENSG00000102977.8",TRUE,"chr16",66694718,67694718,68694718,"-"
"125","ENSG00000102978","ENSG00000102978.8",TRUE,"chr16",56496572,57496572,58496572,"+"
"126","ENSG00000102981","ENSG00000102981.4",TRUE,"chr16",66694849,67694849,68694849,"+"
"127","ENSG00000102984","ENSG00000102984.9",TRUE,"chr16",70929239,71929239,72929239,"-"
"128","ENSG00000102996","ENSG00000102996.4",TRUE,"chr16",57059658,58059658,59059658,"+"
"129","ENSG00000103005","ENSG00000103005.5",TRUE,"chr16",57033450,58033450,59033450,"+"
"130","ENSG00000103018","ENSG00000103018.11",TRUE,"chr16",68458522,69458522,70458522,"+"
"131","ENSG00000103021","ENSG00000103021.5",TRUE,"chr16",57265061,58265061,59265061,"+"
"132","ENSG00000103023","ENSG00000103023.7",TRUE,"chr16",57328951,58328951,59328951,"-"
"133","ENSG00000103024","ENSG00000103024.3",TRUE,"chr16",821562,1821562,2821562,"-"
"134","ENSG00000103034","ENSG00000103034.10",TRUE,"chr16",57496750,58496750,59496750,"+"
"135","ENSG00000103035","ENSG00000103035.5",TRUE,"chr16",73330712,74330712,75330712,"+"
"136","ENSG00000103037","ENSG00000103037.6",TRUE,"chr16",57549383,58549383,59549383,"+"
"137","ENSG00000103042","ENSG00000103042.4",TRUE,"chr16",57718674,58718674,59718674,"-"
"138","ENSG00000103043","ENSG00000103043.10",TRUE,"chr16",69835063,70835063,71835063,"-"
"139","ENSG00000103044","ENSG00000103044.6",TRUE,"chr16",68139556,69139556,70139556,"+"
"140","ENSG00000103047","ENSG00000103047.2",TRUE,"chr16",67877434,68877434,69877434,"+"
"141","ENSG00000103051","ENSG00000103051.13",TRUE,"chr16",69557463,70557463,71557463,"-"
"142","ENSG00000103056","ENSG00000103056.7",TRUE,"chr16",67482411,68482411,69482411,"-"
"143","ENSG00000103061","ENSG00000103061.6",TRUE,"chr16",67344849,68344849,69344849,"-"
"144","ENSG00000103064","ENSG00000103064.9",TRUE,"chr16",67298419,68298419,69298419,"+"
"145","ENSG00000103066","ENSG00000103066.8",TRUE,"chr16",67279207,68279207,69279207,"+"
"146","ENSG00000103067","ENSG00000103067.7",TRUE,"chr16",67272005,68272005,69272005,"-"
"147","ENSG00000103089","ENSG00000103089.4",TRUE,"chr16",73808729,74808729,75808729,"-"
"148","ENSG00000103091","ENSG00000103091.10",TRUE,"chr16",74034071,75034071,76034071,"-"
"149","ENSG00000103111","ENSG00000103111.10",TRUE,"chr16",76224732,77224732,78224732,"+"
"150","ENSG00000103121","ENSG00000103121.4",TRUE,"chr16",80053875,81053875,82053875,"-"
"151","ENSG00000103126","ENSG00000103126.10",TRUE,"chr16",-597277,402723,1402723,"-"
"152","ENSG00000103145","ENSG00000103145.5",TRUE,"chr16",2074287,3074287,4074287,"-"
"153","ENSG00000103148","ENSG00000103148.9",TRUE,"chr16",-811324,188676,1188676,"-"
"154","ENSG00000103150","ENSG00000103150.4",TRUE,"chr16",82932720,83932720,84932720,"+"
"155","ENSG00000103152","ENSG00000103152.7",TRUE,"chr16",-872994,127006,1127006,"+"
"156","ENSG00000103160","ENSG00000103160.6",TRUE,"chr16",83178797,84178797,85178797,"-"
"157","ENSG00000103168","ENSG00000103168.12",TRUE,"chr16",83220676,84220676,85220676,"-"
"158","ENSG00000103174","ENSG00000103174.6",TRUE,"chr16",4084142,5084142,6084142,"-"
"159","ENSG00000103187","ENSG00000103187.5",TRUE,"chr16",83651684,84651684,85651684,"-"
"160","ENSG00000103194","ENSG00000103194.10",TRUE,"chr16",83733592,84733592,85733592,"+"
"161","ENSG00000103196","ENSG00000103196.7",TRUE,"chr16",83853591,84853591,85853591,"+"
"162","ENSG00000103197","ENSG00000103197.12",TRUE,"chr16",1097968,2097968,3097968,"+"
"163","ENSG00000103199","ENSG00000103199.8",TRUE,"chr16",3817625,4817625,5817625,"-"
"164","ENSG00000103202","ENSG00000103202.7",TRUE,"chr16",-553275,446725,1446725,"+"
"165","ENSG00000103222","ENSG00000103222.13",TRUE,"chr16",15042995,16042995,17042995,"+"
"166","ENSG00000103226","ENSG00000103226.13",TRUE,"chr16",15326363,16326363,17326363,"+"
"167","ENSG00000103227","ENSG00000103227.12",TRUE,"chr16",31318,1031318,2031318,"-"
"168","ENSG00000103245","ENSG00000103245.8",TRUE,"chr16",-208671,791329,1791329,"-"
"169","ENSG00000103248","ENSG00000103248.12",TRUE,"chr16",85588841,86588841,87588841,"-"
"170","ENSG00000103249","ENSG00000103249.11",TRUE,"chr16",525085,1525085,2525085,"-"
"171","ENSG00000103253","ENSG00000103253.12",TRUE,"chr16",-223064,776936,1776936,"+"
"172","ENSG00000103254","ENSG00000103254.5",TRUE,"chr16",-229419,770581,1770581,"+"
"173","ENSG00000103257","ENSG00000103257.4",TRUE,"chr16",86903113,87903113,88903113,"-"
"174","ENSG00000103260","ENSG00000103260.3",TRUE,"chr16",-234882,765118,1765118,"+"
"175","ENSG00000103264","ENSG00000103264.10",TRUE,"chr16",86425748,87425748,88425748,"-"
"176","ENSG00000103266","ENSG00000103266.5",TRUE,"chr16",-269776,730224,1730224,"+"
"177","ENSG00000103269","ENSG00000103269.9",TRUE,"chr16",-274329,725671,1725671,"+"
"178","ENSG00000103274","ENSG00000103274.6",TRUE,"chr16",9837643,10837643,11837643,"+"
"179","ENSG00000103275","ENSG00000103275.14",TRUE,"chr16",358881,1358881,2358881,"+"
"180","ENSG00000103310","ENSG00000103310.6",TRUE,"chr16",20225831,21225831,22225831,"-"
"181","ENSG00000103313","ENSG00000103313.6",TRUE,"chr16",2306633,3306633,4306633,"-"
"182","ENSG00000103316","ENSG00000103316.6",TRUE,"chr16",20314404,21314404,22314404,"-"
"183","ENSG00000103319","ENSG00000103319.7",TRUE,"chr16",21217599,22217599,23217599,"+"
"184","ENSG00000103326","ENSG00000103326.5",TRUE,"chr16",-422288,577712,1577712,"+"
"185","ENSG00000103335","ENSG00000103335.14",TRUE,"chr16",87851628,88851628,89851628,"-"
"186","ENSG00000103342","ENSG00000103342.8",TRUE,"chr16",11009939,12009939,13009939,"-"
"187","ENSG00000103343","ENSG00000103343.8",TRUE,"chr16",2451215,3451215,4451215,"+"
"188","ENSG00000103351","ENSG00000103351.8",TRUE,"chr16",2550976,3550976,4550976,"+"
"189","ENSG00000103353","ENSG00000103353.10",TRUE,"chr16",22569042,23569042,24569042,"+"
"190","ENSG00000103356","ENSG00000103356.10",TRUE,"chr16",22569052,23569052,24569052,"-"
"191","ENSG00000103363","ENSG00000103363.10",TRUE,"chr16",1827281,2827281,3827281,"-"
"192","ENSG00000103365","ENSG00000103365.10",TRUE,"chr16",22533316,23533316,24533316,"-"
"193","ENSG00000103381","ENSG00000103381.7",TRUE,"chr16",11897744,12897744,13897744,"-"
"194","ENSG00000103404","ENSG00000103404.10",TRUE,"chr16",22160773,23160773,24160773,"-"
"195","ENSG00000103415","ENSG00000103415.7",TRUE,"chr16",3524691,4524691,5524691,"+"
"196","ENSG00000103423","ENSG00000103423.9",TRUE,"chr16",3475806,4475806,5475806,"+"
"197","ENSG00000103429","ENSG00000103429.6",TRUE,"chr16",13726788,14726788,15726788,"+"
"198","ENSG00000103472","ENSG00000103472.5",TRUE,"chr16",28086297,29086297,30086297,"+"
"199","ENSG00000103479","ENSG00000103479.9",TRUE,"chr16",52467889,53467889,54467889,"+"
"200","ENSG00000103485","ENSG00000103485.12",TRUE,"chr16",28674600,29674600,30674600,"+"
"201","ENSG00000103489","ENSG00000103489.7",TRUE,"chr16",16564817,17564817,18564817,"-"
"202","ENSG00000103490","ENSG00000103490.12",TRUE,"chr16",30214771,31214771,32214771,"-"
"203","ENSG00000103494","ENSG00000103494.7",TRUE,"chr16",52737850,53737850,54737850,"-"
"204","ENSG00000103495","ENSG00000103495.8",TRUE,"chr16",28817427,29817427,30817427,"+"
"205","ENSG00000103496","ENSG00000103496.10",TRUE,"chr16",30044210,31044210,32044210,"+"
"206","ENSG00000103502","ENSG00000103502.8",TRUE,"chr16",28874735,29874735,30874735,"-"
"207","ENSG00000103507","ENSG00000103507.9",TRUE,"chr16",30117428,31117428,32117428,"+"
"208","ENSG00000103510","ENSG00000103510.14",TRUE,"chr16",30125810,31125810,32125810,"+"
"209","ENSG00000103512","ENSG00000103512.9",TRUE,"chr16",13927578,14927578,15927578,"+"
"210","ENSG00000103522","ENSG00000103522.11",TRUE,"chr16",26413495,27413495,28413495,"+"
"211","ENSG00000103528","ENSG00000103528.12",TRUE,"chr16",18179293,19179293,20179293,"+"
"212","ENSG00000103534","ENSG00000103534.11",TRUE,"chr16",18421818,19421818,20421818,"+"
"213","ENSG00000103540","ENSG00000103540.12",TRUE,"chr16",18535133,19535133,20535133,"+"
"214","ENSG00000103544","ENSG00000103544.10",TRUE,"chr16",18566562,19566562,20566562,"+"
"215","ENSG00000103549","ENSG00000103549.15",TRUE,"chr16",29773066,30773066,31773066,"+"
"216","ENSG00000103550","ENSG00000103550.9",TRUE,"chr16",18729557,19729557,20729557,"-"
"217","ENSG00000104731","ENSG00000104731.9",TRUE,"chr16",86799598,87799598,88799598,"-"
"218","ENSG00000118557","ENSG00000118557.11",TRUE,"chr16",71210777,72210777,73210777,"-"
"219","ENSG00000118894","ENSG00000118894.9",TRUE,"chr16",4147796,5147796,6147796,"-"
"220","ENSG00000118898","ENSG00000118898.9",TRUE,"chr16",4010742,5010742,6010742,"-"
"221","ENSG00000118900","ENSG00000118900.9",TRUE,"chr16",3896666,4896666,5896666,"+"
"222","ENSG00000121270","ENSG00000121270.11",TRUE,"chr16",47281479,48281479,49281479,"-"
"223","ENSG00000121274","ENSG00000121274.8",TRUE,"chr16",49186822,50186822,51186822,"+"
"224","ENSG00000121281","ENSG00000121281.7",TRUE,"chr16",49280048,50280048,51280048,"+"
"225","ENSG00000122257","ENSG00000122257.14",TRUE,"chr16",23549014,24549014,25549014,"+"
"226","ENSG00000122299","ENSG00000122299.7",TRUE,"chr16",10891114,11891114,12891114,"-"
"227","ENSG00000122386","ENSG00000122386.6",TRUE,"chr16",2162561,3162561,4162561,"+"
"228","ENSG00000122390","ENSG00000122390.12",TRUE,"chr16",2493649,3493649,4493649,"+"
"229","ENSG00000124067","ENSG00000124067.11",TRUE,"chr16",67003504,68003504,69003504,"-"
"230","ENSG00000124074","ENSG00000124074.6",TRUE,"chr16",66701168,67701168,68701168,"-"
"231","ENSG00000124391","ENSG00000124391.4",TRUE,"chr16",87704980,88704980,89704980,"+"
"232","ENSG00000125107","ENSG00000125107.11",TRUE,"chr16",57663789,58663789,59663789,"-"
"233","ENSG00000125122","ENSG00000125122.10",TRUE,"chr16",66260951,67260951,68260951,"-"
"234","ENSG00000125124","ENSG00000125124.6",TRUE,"chr16",55616579,56616579,57616579,"-"
"235","ENSG00000125144","ENSG00000125144.9",TRUE,"chr16",55701977,56701977,57701977,"-"
"236","ENSG00000125148","ENSG00000125148.6",TRUE,"chr16",55642496,56642496,57642496,"+"
"237","ENSG00000125149","ENSG00000125149.6",TRUE,"chr16",66143844,67143844,68143844,"+"
"238","ENSG00000125166","ENSG00000125166.7",TRUE,"chr16",57768246,58768246,59768246,"-"
"239","ENSG00000125170","ENSG00000125170.6",TRUE,"chr16",56521239,57521239,58521239,"-"
"240","ENSG00000126602","ENSG00000126602.6",TRUE,"chr16",2767554,3767554,4767554,"-"
"241","ENSG00000126603","ENSG00000126603.4",TRUE,"chr16",3364762,4364762,5364762,"+"
"242","ENSG00000126856","ENSG00000126856.8",TRUE,"chr16",89158480,90158480,91158480,"-"
"243","ENSG00000127554","ENSG00000127554.11",TRUE,"chr16",1034194,2034194,3034194,"+"
"244","ENSG00000127561","ENSG00000127561.8",TRUE,"chr16",1039661,2039661,3039661,"+"
"245","ENSG00000127564","ENSG00000127564.11",TRUE,"chr16",2030480,3030480,4030480,"-"
"246","ENSG00000127578","ENSG00000127578.6",TRUE,"chr16",-320761,679239,1679239,"+"
"247","ENSG00000127580","ENSG00000127580.11",TRUE,"chr16",-259556,740444,1740444,"-"
"248","ENSG00000127585","ENSG00000127585.7",TRUE,"chr16",-244192,755808,1755808,"-"
"249","ENSG00000127586","ENSG00000127586.11",TRUE,"chr16",-161954,838046,1838046,"+"
"250","ENSG00000129636","ENSG00000129636.8",TRUE,"chr16",46498060,47498060,48498060,"-"
"251","ENSG00000129910","ENSG00000129910.3",TRUE,"chr16",88238156,89238156,90238156,"+"
"252","ENSG00000129925","ENSG00000129925.5",TRUE,"chr16",-562887,437113,1437113,"-"
"253","ENSG00000129993","ENSG00000129993.10",TRUE,"chr16",88043615,89043615,90043615,"-"
"254","ENSG00000130731","ENSG00000130731.11",TRUE,"chr16",-313634,686366,1686366,"-"
"255","ENSG00000131143","ENSG00000131143.4",TRUE,"chr16",84832239,85832239,86832239,"+"
"256","ENSG00000131148","ENSG00000131148.3",TRUE,"chr16",84833214,85833214,86833214,"-"
"257","ENSG00000131149","ENSG00000131149.13",TRUE,"chr16",84203131,85203131,86203131,"+"
"258","ENSG00000131153","ENSG00000131153.3",TRUE,"chr16",84723679,85723679,86723679,"-"
"259","ENSG00000131165","ENSG00000131165.10",TRUE,"chr16",88724146,89724146,90724146,"-"
"260","ENSG00000131634","ENSG00000131634.9",TRUE,"chr16",578689,1578689,2578689,"+"
"261","ENSG00000131650","ENSG00000131650.9",TRUE,"chr16",2014217,3014217,4014217,"+"
"262","ENSG00000131652","ENSG00000131652.9",TRUE,"chr16",2074028,3074028,4074028,"+"
"263","ENSG00000131653","ENSG00000131653.8",TRUE,"chr16",1205699,2205699,3205699,"+"
"264","ENSG00000131797","ENSG00000131797.8",TRUE,"chr16",30711911,31711911,32711911,"+"
"265","ENSG00000132207","ENSG00000132207.12",TRUE,"chr16",29205196,30205196,31205196,"+"
"266","ENSG00000132600","ENSG00000132600.11",TRUE,"chr16",67344877,68344877,69344877,"+"
"267","ENSG00000132603","ENSG00000132603.9",TRUE,"chr16",68371899,69371899,70371899,"+"
"268","ENSG00000132604","ENSG00000132604.3",TRUE,"chr16",68442474,69442474,70442474,"-"
"269","ENSG00000132612","ENSG00000132612.13",TRUE,"chr16",68345253,69345253,70345253,"+"
"270","ENSG00000132613","ENSG00000132613.9",TRUE,"chr16",69719956,70719956,71719956,"-"
"271","ENSG00000133392","ENSG00000133392.10",TRUE,"chr16",14950885,15950885,16950885,"-"
"272","ENSG00000133393","ENSG00000133393.8",TRUE,"chr16",14982482,15982482,16982482,"-"
"273","ENSG00000134398","ENSG00000134398.8",TRUE,"chr16",22724547,23724547,24724547,"-"
"274","ENSG00000134419","ENSG00000134419.11",TRUE,"chr16",17801705,18801705,19801705,"-"
"275","ENSG00000135686","ENSG00000135686.8",TRUE,"chr16",83682117,84682117,85682117,"+"
"276","ENSG00000135697","ENSG00000135697.5",TRUE,"chr16",80272294,81272294,82272294,"+"
"277","ENSG00000135698","ENSG00000135698.5",TRUE,"chr16",81203829,82203829,83203829,"-"
"278","ENSG00000135702","ENSG00000135702.10",TRUE,"chr16",74570006,75570006,76570006,"-"
"279","ENSG00000135709","ENSG00000135709.8",TRUE,"chr16",84061357,85061357,86061357,"+"
"280","ENSG00000135720","ENSG00000135720.7",TRUE,"chr16",65785512,66785512,67785512,"-"
"281","ENSG00000135722","ENSG00000135722.3",TRUE,"chr16",66193835,67193835,68193835,"+"
"282","ENSG00000135723","ENSG00000135723.8",TRUE,"chr16",66281384,67281384,68281384,"-"
"283","ENSG00000135736","ENSG00000135736.5",TRUE,"chr16",56570483,57570483,58570483,"-"
"284","ENSG00000135740","ENSG00000135740.11",TRUE,"chr16",66271586,67271586,68271586,"+"
