"GENE_ID","GEUVADIS","IN_GENCODE","CHR","LEFT","TSS","RIGHT","DIRECTION"
"110","ENSG00000084754","ENSG00000084754.6",TRUE,"chr2",25467540,26467540,27467540,"-"
"111","ENSG00000084764","ENSG00000084764.6",TRUE,"chr2",26193505,27193505,28193505,"+"
"112","ENSG00000084774","ENSG00000084774.8",TRUE,"chr2",26440237,27440237,28440237,"+"
"113","ENSG00000085449","ENSG00000085449.10",TRUE,"chr2",223810074,224810074,225810074,"-"
"114","ENSG00000085760","ENSG00000085760.8",TRUE,"chr2",54496483,55496483,56496483,"-"
"115","ENSG00000085978","ENSG00000085978.16",TRUE,"chr2",233118697,234118697,235118697,"+"
"116","ENSG00000085982","ENSG00000085982.8",TRUE,"chr2",233475428,234475428,235475428,"-"
"117","ENSG00000087338","ENSG00000087338.3",TRUE,"chr2",69056792,70056792,71056792,"+"
"118","ENSG00000088179","ENSG00000088179.4",TRUE,"chr2",119517498,120517498,121517498,"+"
"119","ENSG00000088205","ENSG00000088205.7",TRUE,"chr2",117572267,118572267,119572267,"+"
"120","ENSG00000091106","ENSG00000091106.14",TRUE,"chr2",31490801,32490801,33490801,"-"
"121","ENSG00000091409","ENSG00000091409.10",TRUE,"chr2",172292082,173292082,174292082,"+"
"122","ENSG00000091428","ENSG00000091428.11",TRUE,"chr2",172600002,173600002,174600002,"+"
"123","ENSG00000091436","ENSG00000091436.12",TRUE,"chr2",172940163,173940163,174940163,"+"
"124","ENSG00000095002","ENSG00000095002.7",TRUE,"chr2",46630206,47630206,48630206,"+"
"125","ENSG00000114933","ENSG00000114933.10",TRUE,"chr2",205951027,206951027,207951027,"-"
"126","ENSG00000114942","ENSG00000114942.9",TRUE,"chr2",206024309,207024309,208024309,"+"
"127","ENSG00000114948","ENSG00000114948.7",TRUE,"chr2",206308256,207308256,208308256,"+"
"128","ENSG00000114956","ENSG00000114956.14",TRUE,"chr2",73153953,74153953,75153953,"+"
"129","ENSG00000114978","ENSG00000114978.12",TRUE,"chr2",73406025,74406025,75406025,"-"
"130","ENSG00000114982","ENSG00000114982.12",TRUE,"chr2",96308524,97308524,98308524,"-"
"131","ENSG00000114988","ENSG00000114988.7",TRUE,"chr2",96405801,97405801,98405801,"-"
"132","ENSG00000114993","ENSG00000114993.11",TRUE,"chr2",73669549,74669549,75669549,"-"
"133","ENSG00000114999","ENSG00000114999.6",TRUE,"chr2",112239733,113239733,114239733,"+"
"134","ENSG00000115008","ENSG00000115008.5",TRUE,"chr2",112542070,113542070,114542070,"-"
"135","ENSG00000115009","ENSG00000115009.7",TRUE,"chr2",227670455,228670455,229670455,"+"
"136","ENSG00000115020","ENSG00000115020.11",TRUE,"chr2",208130979,209130979,210130979,"+"
"137","ENSG00000115042","ENSG00000115042.5",TRUE,"chr2",95068456,96068456,97068456,"+"
"138","ENSG00000115053","ENSG00000115053.10",TRUE,"chr2",231348352,232348352,233348352,"-"
"139","ENSG00000115073","ENSG00000115073.5",TRUE,"chr2",97280507,98280507,99280507,"-"
"140","ENSG00000115084","ENSG00000115084.8",TRUE,"chr2",113514270,114514270,115514270,"-"
"141","ENSG00000115085","ENSG00000115085.9",TRUE,"chr2",97330039,98330039,99330039,"+"
"142","ENSG00000115091","ENSG00000115091.5",TRUE,"chr2",113647640,114647640,115647640,"+"
"143","ENSG00000115107","ENSG00000115107.14",TRUE,"chr2",118981407,119981407,120981407,"+"
"144","ENSG00000115109","ENSG00000115109.9",TRUE,"chr2",119770653,120770653,121770653,"+"
"145","ENSG00000115112","ENSG00000115112.6",TRUE,"chr2",121042778,122042778,123042778,"-"
"146","ENSG00000115128","ENSG00000115128.6",TRUE,"chr2",23299243,24299243,25299243,"-"
"147","ENSG00000115129","ENSG00000115129.9",TRUE,"chr2",23308731,24308731,25308731,"-"
"148","ENSG00000115137","ENSG00000115137.7",TRUE,"chr2",24194963,25194963,26194963,"-"
"149","ENSG00000115138","ENSG00000115138.6",TRUE,"chr2",24391772,25391772,26391772,"-"
"150","ENSG00000115145","ENSG00000115145.5",TRUE,"chr2",152032277,153032277,154032277,"-"
"151","ENSG00000115155","ENSG00000115155.11",TRUE,"chr2",25781624,26781624,27781624,"-"
"152","ENSG00000115159","ENSG00000115159.10",TRUE,"chr2",156291802,157291802,158291802,"+"
"153","ENSG00000115163","ENSG00000115163.10",TRUE,"chr2",25987157,26987157,27987157,"+"
"154","ENSG00000115165","ENSG00000115165.5",TRUE,"chr2",157345473,158345473,159345473,"-"
"155","ENSG00000115170","ENSG00000115170.9",TRUE,"chr2",157732842,158732842,159732842,"-"
"156","ENSG00000115183","ENSG00000115183.9",TRUE,"chr2",158825152,159825152,160825152,"+"
"157","ENSG00000115194","ENSG00000115194.6",TRUE,"chr2",26498685,27498685,28498685,"-"
"158","ENSG00000115204","ENSG00000115204.9",TRUE,"chr2",26548547,27548547,28548547,"-"
"159","ENSG00000115207","ENSG00000115207.8",TRUE,"chr2",26579901,27579901,28579901,"-"
"160","ENSG00000115211","ENSG00000115211.10",TRUE,"chr2",26593324,27593324,28593324,"-"
"161","ENSG00000115216","ENSG00000115216.8",TRUE,"chr2",26650657,27650657,28650657,"+"
"162","ENSG00000115232","ENSG00000115232.8",TRUE,"chr2",181321929,182321929,183321929,"+"
"163","ENSG00000115233","ENSG00000115233.7",TRUE,"chr2",161164936,162164936,163164936,"+"
"164","ENSG00000115234","ENSG00000115234.6",TRUE,"chr2",26593363,27593363,28593363,"+"
"165","ENSG00000115239","ENSG00000115239.14",TRUE,"chr2",53087297,54087297,55087297,"-"
"166","ENSG00000115241","ENSG00000115241.8",TRUE,"chr2",26632458,27632458,28632458,"-"
"167","ENSG00000115267","ENSG00000115267.4",TRUE,"chr2",162175194,163175194,164175194,"-"
"168","ENSG00000115271","ENSG00000115271.6",TRUE,"chr2",162175350,163175350,164175350,"+"
"169","ENSG00000115274","ENSG00000115274.10",TRUE,"chr2",73682214,74682214,75682214,"+"
"170","ENSG00000115275","ENSG00000115275.7",TRUE,"chr2",73692537,74692537,75692537,"-"
"171","ENSG00000115282","ENSG00000115282.14",TRUE,"chr2",73710200,74710200,75710200,"+"
"172","ENSG00000115289","ENSG00000115289.8",TRUE,"chr2",73734822,74734822,75734822,"-"
"173","ENSG00000115295","ENSG00000115295.13",TRUE,"chr2",28320571,29320571,30320571,"+"
"174","ENSG00000115297","ENSG00000115297.8",TRUE,"chr2",73740590,74740590,75740590,"+"
"175","ENSG00000115306","ENSG00000115306.10",TRUE,"chr2",53683454,54683454,55683454,"+"
"176","ENSG00000115307","ENSG00000115307.11",TRUE,"chr2",73756887,74756887,75756887,"-"
"177","ENSG00000115310","ENSG00000115310.13",TRUE,"chr2",54339757,55339757,56339757,"-"
"178","ENSG00000115317","ENSG00000115317.7",TRUE,"chr2",73756852,74756852,75756852,"+"
"179","ENSG00000115318","ENSG00000115318.7",TRUE,"chr2",73782817,74782817,75782817,"-"
"180","ENSG00000115325","ENSG00000115325.9",TRUE,"chr2",73776153,74776153,75776153,"+"
"181","ENSG00000115339","ENSG00000115339.9",TRUE,"chr2",165651169,166651169,167651169,"-"
"182","ENSG00000115350","ENSG00000115350.7",TRUE,"chr2",74185770,75185770,76185770,"+"
"183","ENSG00000115353","ENSG00000115353.5",TRUE,"chr2",74426646,75426646,76426646,"-"
"184","ENSG00000115355","ENSG00000115355.11",TRUE,"chr2",54647031,55647031,56647031,"-"
"185","ENSG00000115363","ENSG00000115363.9",TRUE,"chr2",74796848,75796848,76796848,"-"
"186","ENSG00000115364","ENSG00000115364.9",TRUE,"chr2",74873909,75873909,76873909,"+"
"187","ENSG00000115365","ENSG00000115365.7",TRUE,"chr2",210342376,211342376,212342376,"-"
"188","ENSG00000115368","ENSG00000115368.5",TRUE,"chr2",189306172,190306172,191306172,"+"
"189","ENSG00000115392","ENSG00000115392.7",TRUE,"chr2",57468507,58468507,59468507,"-"
"190","ENSG00000115414","ENSG00000115414.13",TRUE,"chr2",215300796,216300796,217300796,"-"
"191","ENSG00000115415","ENSG00000115415.13",TRUE,"chr2",190885686,191885686,192885686,"-"
"192","ENSG00000115419","ENSG00000115419.8",TRUE,"chr2",190745547,191745547,192745547,"+"
"193","ENSG00000115421","ENSG00000115421.7",TRUE,"chr2",59983388,60983388,61983388,"+"
"194","ENSG00000115423","ENSG00000115423.13",TRUE,"chr2",83743579,84743579,85743579,"+"
"195","ENSG00000115425","ENSG00000115425.9",TRUE,"chr2",215947678,216947678,217947678,"-"
"196","ENSG00000115446","ENSG00000115446.7",TRUE,"chr2",98225042,99225042,100225042,"+"
"197","ENSG00000115457","ENSG00000115457.5",TRUE,"chr2",216497551,217497551,218497551,"+"
"198","ENSG00000115459","ENSG00000115459.12",TRUE,"chr2",84581517,85581517,86581517,"+"
"199","ENSG00000115464","ENSG00000115464.9",TRUE,"chr2",60698222,61698222,62698222,"-"
"200","ENSG00000115474","ENSG00000115474.6",TRUE,"chr2",232641275,233641275,234641275,"-"
"201","ENSG00000115484","ENSG00000115484.10",TRUE,"chr2",61115806,62115806,63115806,"-"
"202","ENSG00000115486","ENSG00000115486.6",TRUE,"chr2",84788670,85788670,86788670,"-"
"203","ENSG00000115504","ENSG00000115504.9",TRUE,"chr2",61900986,62900986,63900986,"+"
"204","ENSG00000115507","ENSG00000115507.5",TRUE,"chr2",62277192,63277192,64277192,"+"
"205","ENSG00000115514","ENSG00000115514.6",TRUE,"chr2",98957165,99957165,100957165,"-"
"206","ENSG00000115520","ENSG00000115520.4",TRUE,"chr2",197318147,198318147,199318147,"+"
"207","ENSG00000115524","ENSG00000115524.10",TRUE,"chr2",197299803,198299803,199299803,"-"
"208","ENSG00000115525","ENSG00000115525.11",TRUE,"chr2",85132322,86132322,87132322,"-"
"209","ENSG00000115526","ENSG00000115526.6",TRUE,"chr2",100034130,101034130,102034130,"-"
"210","ENSG00000115539","ENSG00000115539.9",TRUE,"chr2",100179455,101179455,102179455,"+"
"211","ENSG00000115540","ENSG00000115540.10",TRUE,"chr2",197380295,198380295,199380295,"+"
"212","ENSG00000115541","ENSG00000115541.6",TRUE,"chr2",197364864,198364864,199364864,"+"
"213","ENSG00000115548","ENSG00000115548.11",TRUE,"chr2",85667770,86667770,87667770,"+"
"214","ENSG00000115556","ENSG00000115556.8",TRUE,"chr2",218472578,219472578,220472578,"+"
"215","ENSG00000115561","ENSG00000115561.10",TRUE,"chr2",85790602,86790602,87790602,"-"
"216","ENSG00000115568","ENSG00000115568.11",TRUE,"chr2",218524378,219524378,220524378,"-"
"217","ENSG00000115590","ENSG00000115590.9",TRUE,"chr2",101608422,102608422,103608422,"+"
"218","ENSG00000115594","ENSG00000115594.7",TRUE,"chr2",101681004,102681004,103681004,"+"
"219","ENSG00000115596","ENSG00000115596.3",TRUE,"chr2",218724528,219724528,220724528,"+"
"220","ENSG00000115604","ENSG00000115604.6",TRUE,"chr2",101927989,102927989,103927989,"+"
"221","ENSG00000115607","ENSG00000115607.5",TRUE,"chr2",102035149,103035149,104035149,"+"
"222","ENSG00000115616","ENSG00000115616.2",TRUE,"chr2",102236012,103236012,104236012,"+"
"223","ENSG00000115641","ENSG00000115641.13",TRUE,"chr2",105054970,106054970,107054970,"-"
"224","ENSG00000115649","ENSG00000115649.11",TRUE,"chr2",219042828,220042828,221042828,"-"
"225","ENSG00000115652","ENSG00000115652.10",TRUE,"chr2",105810757,106810757,107810757,"-"
"226","ENSG00000115657","ENSG00000115657.7",TRUE,"chr2",219083716,220083716,221083716,"-"
"227","ENSG00000115661","ENSG00000115661.9",TRUE,"chr2",219110177,220110177,221110177,"+"
"228","ENSG00000115677","ENSG00000115677.12",TRUE,"chr2",241256476,242256476,243256476,"-"
"229","ENSG00000115685","ENSG00000115685.10",TRUE,"chr2",241088991,242088991,243088991,"+"
"230","ENSG00000115687","ENSG00000115687.9",TRUE,"chr2",241089679,242089679,243089679,"-"
"231","ENSG00000115694","ENSG00000115694.9",TRUE,"chr2",241449145,242449145,243449145,"-"
"232","ENSG00000115705","ENSG00000115705.15",TRUE,"chr2",377838,1377838,2377838,"+"
"233","ENSG00000115738","ENSG00000115738.5",TRUE,"chr2",7818975,8818975,9818975,"+"
"234","ENSG00000115750","ENSG00000115750.10",TRUE,"chr2",8983572,9983572,10983572,"+"
"235","ENSG00000115756","ENSG00000115756.8",TRUE,"chr2",9443015,10443015,11443015,"+"
"236","ENSG00000115758","ENSG00000115758.7",TRUE,"chr2",9588453,10588453,11588453,"-"
"237","ENSG00000115760","ENSG00000115760.9",TRUE,"chr2",31582096,32582096,33582096,"+"
"238","ENSG00000115761","ENSG00000115761.11",TRUE,"chr2",9830113,10830113,11830113,"-"
"239","ENSG00000115762","ENSG00000115762.12",TRUE,"chr2",130862420,131862420,132862420,"+"
"240","ENSG00000115806","ENSG00000115806.8",TRUE,"chr2",170784974,171784974,172784974,"+"
"241","ENSG00000115808","ENSG00000115808.6",TRUE,"chr2",36193679,37193679,38193679,"-"
"242","ENSG00000115816","ENSG00000115816.8",TRUE,"chr2",36458739,37458739,38458739,"-"
"243","ENSG00000115825","ENSG00000115825.5",TRUE,"chr2",36551976,37551976,38551976,"-"
"244","ENSG00000115827","ENSG00000115827.8",TRUE,"chr2",171290727,172290727,173290727,"+"
"245","ENSG00000115828","ENSG00000115828.11",TRUE,"chr2",36569970,37569970,38569970,"+"
"246","ENSG00000115839","ENSG00000115839.12",TRUE,"chr2",134809862,135809862,136809862,"+"
"247","ENSG00000115840","ENSG00000115840.9",TRUE,"chr2",171864766,172864766,173864766,"-"
"248","ENSG00000115841","ENSG00000115841.15",TRUE,"chr2",37150330,38150330,39150330,"+"
"249","ENSG00000115844","ENSG00000115844.6",TRUE,"chr2",171967628,172967628,173967628,"-"
"250","ENSG00000115850","ENSG00000115850.4",TRUE,"chr2",135594754,136594754,137594754,"-"
"251","ENSG00000115866","ENSG00000115866.6",TRUE,"chr2",135743670,136743670,137743670,"-"
"252","ENSG00000115875","ENSG00000115875.14",TRUE,"chr2",37978636,38978636,39978636,"-"
"253","ENSG00000115884","ENSG00000115884.6",TRUE,"chr2",19425194,20425194,21425194,"-"
"254","ENSG00000115896","ENSG00000115896.11",TRUE,"chr2",197669317,198669317,199669317,"+"
"255","ENSG00000115902","ENSG00000115902.5",TRUE,"chr2",64215611,65215611,66215611,"+"
"256","ENSG00000115904","ENSG00000115904.7",TRUE,"chr2",38351486,39351486,40351486,"-"
"257","ENSG00000115919","ENSG00000115919.9",TRUE,"chr2",142635226,143635226,144635226,"+"
"258","ENSG00000115935","ENSG00000115935.11",TRUE,"chr2",174547644,175547644,176547644,"-"
"259","ENSG00000115942","ENSG00000115942.4",TRUE,"chr2",200828403,201828403,202828403,"-"
"260","ENSG00000115944","ENSG00000115944.9",TRUE,"chr2",41652228,42652228,43652228,"-"
"261","ENSG00000115946","ENSG00000115946.3",TRUE,"chr2",67385020,68385020,69385020,"+"
"262","ENSG00000115947","ENSG00000115947.8",TRUE,"chr2",147779173,148779173,149779173,"-"
"263","ENSG00000115956","ENSG00000115956.9",TRUE,"chr2",67592414,68592414,69592414,"+"
"264","ENSG00000115963","ENSG00000115963.9",TRUE,"chr2",150395525,151395525,152395525,"-"
"265","ENSG00000115966","ENSG00000115966.11",TRUE,"chr2",175033110,176033110,177033110,"-"
"266","ENSG00000115970","ENSG00000115970.12",TRUE,"chr2",42823177,43823177,44823177,"-"
"267","ENSG00000115977","ENSG00000115977.13",TRUE,"chr2",68901481,69901481,70901481,"-"
"268","ENSG00000115993","ENSG00000115993.6",TRUE,"chr2",201316223,202316223,203316223,"-"
"269","ENSG00000115998","ENSG00000115998.3",TRUE,"chr2",69475747,70475747,71475747,"-"
"270","ENSG00000116001","ENSG00000116001.10",TRUE,"chr2",69475792,70475792,71475792,"-"
"271","ENSG00000116005","ENSG00000116005.7",TRUE,"chr2",69484518,70484518,71484518,"+"
"272","ENSG00000116016","ENSG00000116016.9",TRUE,"chr2",45520806,46520806,47520806,"+"
"273","ENSG00000116030","ENSG00000116030.12",TRUE,"chr2",202103322,203103322,204103322,"-"
"274","ENSG00000116044","ENSG00000116044.10",TRUE,"chr2",177257425,178257425,179257425,"-"
"275","ENSG00000116062","ENSG00000116062.7",TRUE,"chr2",46922669,47922669,48922669,"+"
"276","ENSG00000116095","ENSG00000116095.5",TRUE,"chr2",178345184,179345184,180345184,"+"
"277","ENSG00000116096","ENSG00000116096.5",TRUE,"chr2",72114511,73114511,74114511,"+"
"278","ENSG00000116106","ENSG00000116106.7",TRUE,"chr2",221438922,222438922,223438922,"-"
"279","ENSG00000116120","ENSG00000116120.8",TRUE,"chr2",222520811,223520811,224520811,"-"
"280","ENSG00000116127","ENSG00000116127.13",TRUE,"chr2",72612886,73612886,74612886,"+"
"281","ENSG00000118004","ENSG00000118004.12",TRUE,"chr2",2642422,3642422,4642422,"+"
"282","ENSG00000118242","ENSG00000118242.9",TRUE,"chr2",215898819,216898819,217898819,"-"
"283","ENSG00000118246","ENSG00000118246.9",TRUE,"chr2",206630081,207630081,208630081,"+"
