"GENE_ID","GEUVADIS","IN_GENCODE","CHR","LEFT","TSS","RIGHT","DIRECTION"
"37","ENSG00000034693","ENSG00000034693.8",TRUE,"chr6",142771942,143771942,144771942,"+"
"38","ENSG00000044090","ENSG00000044090.4",TRUE,"chr6",42021681,43021681,44021681,"-"
"39","ENSG00000047579","ENSG00000047579.13",TRUE,"chr6",14663289,15663289,16663289,"-"
"40","ENSG00000047932","ENSG00000047932.9",TRUE,"chr6",116923705,117923705,118923705,"-"
"41","ENSG00000048544","ENSG00000048544.5",TRUE,"chr6",41185599,42185599,43185599,"-"
"42","ENSG00000049618","ENSG00000049618.14",TRUE,"chr6",156097154,157097154,158097154,"+"
"43","ENSG00000050393","ENSG00000050393.6",TRUE,"chr6",12814800,13814800,14814800,"-"
"44","ENSG00000051620","ENSG00000051620.5",TRUE,"chr6",137724668,138724668,139724668,"+"
"45","ENSG00000054598","ENSG00000054598.4",TRUE,"chr6",610150,1610150,2610150,"+"
"46","ENSG00000055208","ENSG00000055208.12",TRUE,"chr6",148539777,149539777,150539777,"+"
"47","ENSG00000055211","ENSG00000055211.7",TRUE,"chr6",148887430,149887430,150887430,"+"
"48","ENSG00000056972","ENSG00000056972.13",TRUE,"chr6",110928109,111928109,112928109,"-"
"49","ENSG00000057657","ENSG00000057657.9",TRUE,"chr6",105441338,106441338,107441338,"+"
"50","ENSG00000057663","ENSG00000057663.8",TRUE,"chr6",105773666,106773666,107773666,"-"
"51","ENSG00000060303","ENSG00000060303.5",TRUE,"chr6",49825375,50825375,51825375,"-"
"52","ENSG00000060762","ENSG00000060762.13",TRUE,"chr6",165796501,166796501,167796501,"-"
"53","ENSG00000064995","ENSG00000064995.12",TRUE,"chr6",33855848,34855848,35855848,"-"
"54","ENSG00000064999","ENSG00000064999.11",TRUE,"chr6",33857032,34857032,35857032,"+"
"55","ENSG00000065029","ENSG00000065029.9",TRUE,"chr6",34226686,35226686,36226686,"+"
"56","ENSG00000065060","ENSG00000065060.12",TRUE,"chr6",33759792,34759792,35759792,"+"
"57","ENSG00000065308","ENSG00000065308.4",TRUE,"chr6",51441858,52441858,53441858,"-"
"58","ENSG00000065491","ENSG00000065491.8",TRUE,"chr6",36225548,37225548,38225548,"+"
"59","ENSG00000065609","ENSG00000065609.8",TRUE,"chr6",83419410,84419410,85419410,"-"
"60","ENSG00000065615","ENSG00000065615.7",TRUE,"chr6",83569375,84569375,85569375,"+"
"61","ENSG00000065833","ENSG00000065833.6",TRUE,"chr6",83140770,84140770,85140770,"-"
"62","ENSG00000066379","ENSG00000066379.10",TRUE,"chr6",29026676,30026676,31026676,"+"
"63","ENSG00000066651","ENSG00000066651.12",TRUE,"chr6",125307625,126307625,127307625,"+"
"64","ENSG00000071242","ENSG00000071242.7",TRUE,"chr6",166319939,167319939,168319939,"-"
"65","ENSG00000071994","ENSG00000071994.6",TRUE,"chr6",169893780,170893780,171893780,"-"
"66","ENSG00000074706","ENSG00000074706.9",TRUE,"chr6",153677926,154677926,155677926,"-"
"67","ENSG00000074935","ENSG00000074935.7",TRUE,"chr6",111408732,112408732,113408732,"-"
"68","ENSG00000078269","ENSG00000078269.9",TRUE,"chr6",157402895,158402895,159402895,"+"
"69","ENSG00000078401","ENSG00000078401.6",TRUE,"chr6",11290594,12290594,13290594,"+"
"70","ENSG00000079691","ENSG00000079691.13",TRUE,"chr6",24279306,25279306,26279306,"+"
"71","ENSG00000079819","ENSG00000079819.10",TRUE,"chr6",130384462,131384462,132384462,"-"
"72","ENSG00000079931","ENSG00000079931.10",TRUE,"chr6",131722614,132722614,133722614,"-"
"73","ENSG00000079950","ENSG00000079950.8",TRUE,"chr6",131834337,132834337,133834337,"-"
"74","ENSG00000080007","ENSG00000080007.6",TRUE,"chr6",73104551,74104551,75104551,"+"
"75","ENSG00000080546","ENSG00000080546.9",TRUE,"chr6",108416022,109416022,110416022,"-"
"76","ENSG00000081087","ENSG00000081087.10",TRUE,"chr6",107487058,108487058,109487058,"-"
"77","ENSG00000082269","ENSG00000082269.12",TRUE,"chr6",70122644,71122644,72122644,"+"
"78","ENSG00000082293","ENSG00000082293.7",TRUE,"chr6",69576448,70576448,71576448,"+"
"79","ENSG00000083097","ENSG00000083097.9",TRUE,"chr6",82777385,83777385,84777385,"+"
"80","ENSG00000083099","ENSG00000083099.6",TRUE,"chr6",89348468,90348468,91348468,"-"
"81","ENSG00000083123","ENSG00000083123.8",TRUE,"chr6",79816364,80816364,81816364,"+"
"82","ENSG00000085377","ENSG00000085377.8",TRUE,"chr6",104901937,105901937,106901937,"-"
"83","ENSG00000085382","ENSG00000085382.7",TRUE,"chr6",104307794,105307794,106307794,"-"
"84","ENSG00000085511","ENSG00000085511.14",TRUE,"chr6",160412759,161412759,162412759,"+"
"85","ENSG00000091831","ENSG00000091831.15",TRUE,"chr6",150977826,151977826,152977826,"+"
"86","ENSG00000091844","ENSG00000091844.2",TRUE,"chr6",152452417,153452417,154452417,"-"
"87","ENSG00000092820","ENSG00000092820.13",TRUE,"chr6",158240400,159240400,160240400,"-"
"88","ENSG00000093134","ENSG00000093134.8",TRUE,"chr6",132058074,133058074,134058074,"-"
"89","ENSG00000093144","ENSG00000093144.13",TRUE,"chr6",126664754,127664754,128664754,"-"
"90","ENSG00000095951","ENSG00000095951.11",TRUE,"chr6",11008995,12008995,13008995,"+"
"91","ENSG00000096060","ENSG00000096060.8",TRUE,"chr6",34696360,35696360,36696360,"-"
"92","ENSG00000096063","ENSG00000096063.10",TRUE,"chr6",34889119,35889119,36889119,"-"
"93","ENSG00000096070","ENSG00000096070.14",TRUE,"chr6",35164521,36164521,37164521,"+"
"94","ENSG00000096080","ENSG00000096080.6",TRUE,"chr6",42655528,43655528,44655528,"-"
"95","ENSG00000096092","ENSG00000096092.5",TRUE,"chr6",51535911,52535911,53535911,"+"
"96","ENSG00000096093","ENSG00000096093.9",TRUE,"chr6",51226921,52226921,53226921,"+"
"97","ENSG00000096264","ENSG00000096264.9",TRUE,"chr6",40303346,41303346,42303346,"+"
"98","ENSG00000096384","ENSG00000096384.13",TRUE,"chr6",43213903,44213903,45213903,"+"
"99","ENSG00000096401","ENSG00000096401.7",TRUE,"chr6",43355443,44355443,45355443,"+"
"100","ENSG00000096433","ENSG00000096433.5",TRUE,"chr6",32588142,33588142,34588142,"+"
"101","ENSG00000096654","ENSG00000096654.10",TRUE,"chr6",26440897,27440897,28440897,"-"
"102","ENSG00000096696","ENSG00000096696.8",TRUE,"chr6",6541850,7541850,8541850,"+"
"103","ENSG00000111801","ENSG00000111801.10",TRUE,"chr6",25440700,26440700,27440700,"+"
"104","ENSG00000111802","ENSG00000111802.8",TRUE,"chr6",23667158,24667158,25667158,"-"
"105","ENSG00000111816","ENSG00000111816.5",TRUE,"chr6",115382054,116382054,117382054,"-"
"106","ENSG00000111817","ENSG00000111817.11",TRUE,"chr6",115575336,116575336,117575336,"+"
"107","ENSG00000111832","ENSG00000111832.8",TRUE,"chr6",115892572,116892572,117892572,"+"
"108","ENSG00000111834","ENSG00000111834.7",TRUE,"chr6",115937642,116937642,117937642,"+"
"109","ENSG00000111837","ENSG00000111837.7",TRUE,"chr6",9838786,10838786,11838786,"-"
"110","ENSG00000111843","ENSG00000111843.8",TRUE,"chr6",9723148,10723148,11723148,"+"
"111","ENSG00000111845","ENSG00000111845.4",TRUE,"chr6",9695205,10695205,11695205,"+"
"112","ENSG00000111846","ENSG00000111846.11",TRUE,"chr6",9492456,10492456,11492456,"+"
"113","ENSG00000111850","ENSG00000111850.5",TRUE,"chr6",87032301,88032301,89032301,"+"
"114","ENSG00000111859","ENSG00000111859.12",TRUE,"chr6",10382581,11382581,12382581,"-"
"115","ENSG00000111860","ENSG00000111860.9",TRUE,"chr6",118031238,119031238,120031238,"-"
"116","ENSG00000111863","ENSG00000111863.7",TRUE,"chr6",10807279,11807279,12807279,"-"
"117","ENSG00000111875","ENSG00000111875.6",TRUE,"chr6",118215316,119215316,120215316,"+"
"118","ENSG00000111877","ENSG00000111877.12",TRUE,"chr6",118256327,119256327,120256327,"-"
"119","ENSG00000111879","ENSG00000111879.14",TRUE,"chr6",118470552,119470552,120470552,"-"
"120","ENSG00000111880","ENSG00000111880.10",TRUE,"chr6",88673337,89673337,90673337,"-"
"121","ENSG00000111885","ENSG00000111885.5",TRUE,"chr6",118670926,119670926,120670926,"-"
"122","ENSG00000111886","ENSG00000111886.8",TRUE,"chr6",89025018,90025018,91025018,"-"
"123","ENSG00000111897","ENSG00000111897.5",TRUE,"chr6",121792952,122792952,123792952,"-"
"124","ENSG00000111906","ENSG00000111906.12",TRUE,"chr6",124623224,125623224,126623224,"-"
"125","ENSG00000111907","ENSG00000111907.15",TRUE,"chr6",124440195,125440195,126440195,"+"
"126","ENSG00000111911","ENSG00000111911.5",TRUE,"chr6",125277916,126277916,127277916,"+"
"127","ENSG00000111912","ENSG00000111912.13",TRUE,"chr6",125102307,126102307,127102307,"+"
"128","ENSG00000111913","ENSG00000111913.11",TRUE,"chr6",24042398,25042398,26042398,"-"
"129","ENSG00000111961","ENSG00000111961.11",TRUE,"chr6",147593440,148593440,149593440,"+"
"130","ENSG00000111962","ENSG00000111962.7",TRUE,"chr6",148068166,149068166,150068166,"+"
"131","ENSG00000111981","ENSG00000111981.3",TRUE,"chr6",149285079,150285079,151285079,"+"
"132","ENSG00000112029","ENSG00000112029.5",TRUE,"chr6",152304714,153304714,154304714,"-"
"133","ENSG00000112031","ENSG00000112031.11",TRUE,"chr6",152323844,153323844,154323844,"-"
"134","ENSG00000112033","ENSG00000112033.9",TRUE,"chr6",34310335,35310335,36310335,"+"
"135","ENSG00000112038","ENSG00000112038.12",TRUE,"chr6",153331631,154331631,155331631,"+"
"136","ENSG00000112039","ENSG00000112039.3",TRUE,"chr6",34420115,35420115,36420115,"+"
"137","ENSG00000112062","ENSG00000112062.6",TRUE,"chr6",34995454,35995454,36995454,"+"
"138","ENSG00000112078","ENSG00000112078.9",TRUE,"chr6",35410544,36410544,37410544,"+"
"139","ENSG00000112079","ENSG00000112079.8",TRUE,"chr6",35515256,36515256,37515256,"-"
"140","ENSG00000112081","ENSG00000112081.10",TRUE,"chr6",35562130,36562130,37562130,"+"
"141","ENSG00000112096","ENSG00000112096.11",TRUE,"chr6",159183561,160183561,161183561,"-"
"142","ENSG00000112110","ENSG00000112110.5",TRUE,"chr6",159210844,160210844,161210844,"+"
"143","ENSG00000112118","ENSG00000112118.9",TRUE,"chr6",51149679,52149679,53149679,"-"
"144","ENSG00000112130","ENSG00000112130.12",TRUE,"chr6",36321755,37321755,38321755,"+"
"145","ENSG00000112137","ENSG00000112137.11",TRUE,"chr6",11716786,12716786,13716786,"+"
"146","ENSG00000112139","ENSG00000112139.9",TRUE,"chr6",36667082,37667082,38667082,"-"
"147","ENSG00000112144","ENSG00000112144.11",TRUE,"chr6",51926622,52926622,53926622,"-"
"148","ENSG00000112146","ENSG00000112146.10",TRUE,"chr6",51916789,52916789,53916789,"+"
"149","ENSG00000112149","ENSG00000112149.5",TRUE,"chr6",13117487,14117487,15117487,"+"
"150","ENSG00000112159","ENSG00000112159.6",TRUE,"chr6",89529513,90529513,91529513,"-"
"151","ENSG00000112167","ENSG00000112167.5",TRUE,"chr6",38082962,39082962,40082962,"-"
"152","ENSG00000112182","ENSG00000112182.9",TRUE,"chr6",90006627,91006627,92006627,"-"
"153","ENSG00000112195","ENSG00000112195.8",TRUE,"chr6",40168887,41168887,42168887,"-"
"154","ENSG00000112200","ENSG00000112200.11",TRUE,"chr6",55951642,56951642,57951642,"+"
"155","ENSG00000112208","ENSG00000112208.8",TRUE,"chr6",56037124,57037124,58037124,"+"
"156","ENSG00000112210","ENSG00000112210.6",TRUE,"chr6",56087105,57087105,58087105,"-"
"157","ENSG00000112218","ENSG00000112218.5",TRUE,"chr6",96285353,97285353,98285353,"-"
"158","ENSG00000112234","ENSG00000112234.3",TRUE,"chr6",98395882,99395882,100395882,"-"
"159","ENSG00000112237","ENSG00000112237.8",TRUE,"chr6",99016701,100016701,101016701,"-"
"160","ENSG00000112238","ENSG00000112238.10",TRUE,"chr6",99054650,100054650,101054650,"+"
"161","ENSG00000112242","ENSG00000112242.9",TRUE,"chr6",19402110,20402110,21402110,"+"
"162","ENSG00000112245","ENSG00000112245.4",TRUE,"chr6",63231651,64231651,65231651,"+"
"163","ENSG00000112249","ENSG00000112249.9",TRUE,"chr6",100329248,101329248,102329248,"-"
"164","ENSG00000112276","ENSG00000112276.9",TRUE,"chr6",104585032,105585032,106585032,"-"
"165","ENSG00000112280","ENSG00000112280.11",TRUE,"chr6",70012787,71012787,72012787,"-"
"166","ENSG00000112282","ENSG00000112282.12",TRUE,"chr6",130949382,131949382,132949382,"-"
"167","ENSG00000112290","ENSG00000112290.8",TRUE,"chr6",109501207,110501207,111501207,"-"
"168","ENSG00000112293","ENSG00000112293.8",TRUE,"chr6",23495433,24495433,25495433,"-"
"169","ENSG00000112294","ENSG00000112294.8",TRUE,"chr6",23495095,24495095,25495095,"+"
"170","ENSG00000112297","ENSG00000112297.9",TRUE,"chr6",105808592,106808592,107808592,"+"
"171","ENSG00000112299","ENSG00000112299.7",TRUE,"chr6",132035194,133035194,134035194,"-"
"172","ENSG00000112303","ENSG00000112303.9",TRUE,"chr6",132084598,133084598,134084598,"-"
"173","ENSG00000112304","ENSG00000112304.5",TRUE,"chr6",23667263,24667263,25667263,"+"
"174","ENSG00000112305","ENSG00000112305.9",TRUE,"chr6",70377479,71377479,72377479,"+"
"175","ENSG00000112306","ENSG00000112306.7",TRUE,"chr6",132135708,133135708,134135708,"+"
"176","ENSG00000112308","ENSG00000112308.7",TRUE,"chr6",23720226,24720226,25720226,"-"
"177","ENSG00000112309","ENSG00000112309.6",TRUE,"chr6",70666763,71666763,72666763,"-"
"178","ENSG00000112312","ENSG00000112312.5",TRUE,"chr6",23775159,24775159,25775159,"+"
"179","ENSG00000112319","ENSG00000112319.13",TRUE,"chr6",132561652,133561652,134561652,"+"
"180","ENSG00000112320","ENSG00000112320.6",TRUE,"chr6",106811310,107811310,108811310,"+"
"181","ENSG00000112335","ENSG00000112335.10",TRUE,"chr6",107582450,108582450,109582450,"-"
"182","ENSG00000112339","ENSG00000112339.10",TRUE,"chr6",134424194,135424194,136424194,"-"
"183","ENSG00000112343","ENSG00000112343.7",TRUE,"chr6",24963030,25963030,26963030,"+"
"184","ENSG00000112357","ENSG00000112357.7",TRUE,"chr6",136143702,137143702,138143702,"+"
"185","ENSG00000112365","ENSG00000112365.4",TRUE,"chr6",108804422,109804422,110804422,"-"
"186","ENSG00000112367","ENSG00000112367.6",TRUE,"chr6",109011812,110011812,111011812,"+"
"187","ENSG00000112378","ENSG00000112378.9",TRUE,"chr6",137428556,138428556,139428556,"-"
"188","ENSG00000112379","ENSG00000112379.7",TRUE,"chr6",137483076,138483076,139483076,"+"
"189","ENSG00000112394","ENSG00000112394.9",TRUE,"chr6",110408706,111408706,112408706,"+"
"190","ENSG00000112406","ENSG00000112406.4",TRUE,"chr6",138456217,139456217,140456217,"+"
"191","ENSG00000112419","ENSG00000112419.9",TRUE,"chr6",142857982,143857982,144857982,"+"
"192","ENSG00000112425","ENSG00000112425.8",TRUE,"chr6",145057159,146057159,147057159,"-"
"193","ENSG00000112473","ENSG00000112473.10",TRUE,"chr6",32168222,33168222,34168222,"+"
"194","ENSG00000112486","ENSG00000112486.10",TRUE,"chr6",166525295,167525295,168525295,"+"
"195","ENSG00000112511","ENSG00000112511.13",TRUE,"chr6",32378176,33378176,34378176,"+"
"196","ENSG00000112514","ENSG00000112514.10",TRUE,"chr6",32386094,33386094,34386094,"-"
"197","ENSG00000112531","ENSG00000112531.12",TRUE,"chr6",162835032,163835032,164835032,"+"
"198","ENSG00000112541","ENSG00000112541.7",TRUE,"chr6",165401566,166401566,167401566,"-"
"199","ENSG00000112561","ENSG00000112561.12",TRUE,"chr6",40703997,41703997,42703997,"-"
"200","ENSG00000112576","ENSG00000112576.8",TRUE,"chr6",41018095,42018095,43018095,"-"
"201","ENSG00000112578","ENSG00000112578.5",TRUE,"chr6",40889237,41889237,42889237,"+"
"202","ENSG00000112584","ENSG00000112584.8",TRUE,"chr6",169599791,170599791,171599791,"+"
"203","ENSG00000112592","ENSG00000112592.6",TRUE,"chr6",169863390,170863390,171863390,"+"
"204","ENSG00000112599","ENSG00000112599.7",TRUE,"chr6",41162694,42162694,43162694,"-"
"205","ENSG00000112619","ENSG00000112619.6",TRUE,"chr6",41690335,42690335,43690335,"-"
"206","ENSG00000112624","ENSG00000112624.6",TRUE,"chr6",41714696,42714696,43714696,"+"
"207","ENSG00000112640","ENSG00000112640.9",TRUE,"chr6",41952291,42952291,43952291,"+"
"208","ENSG00000112651","ENSG00000112651.7",TRUE,"chr6",42027176,43027176,44027176,"-"
"209","ENSG00000112655","ENSG00000112655.10",TRUE,"chr6",42044045,43044045,44044045,"+"
"210","ENSG00000112658","ENSG00000112658.6",TRUE,"chr6",42139007,43139007,44139007,"+"
"211","ENSG00000112659","ENSG00000112659.8",TRUE,"chr6",42149922,43149922,44149922,"+"
"212","ENSG00000112667","ENSG00000112667.8",TRUE,"chr6",42197219,43197219,44197219,"-"
"213","ENSG00000112679","ENSG00000112679.9",TRUE,"chr6",-708370,291630,1291630,"+"
"214","ENSG00000112685","ENSG00000112685.8",TRUE,"chr6",-306861,693139,1693139,"-"
"215","ENSG00000112695","ENSG00000112695.7",TRUE,"chr6",74960039,75960039,76960039,"-"
"216","ENSG00000112697","ENSG00000112697.10",TRUE,"chr6",74994664,75994664,76994664,"-"
"217","ENSG00000112699","ENSG00000112699.6",TRUE,"chr6",1245839,2245839,3245839,"-"
"218","ENSG00000112701","ENSG00000112701.12",TRUE,"chr6",75311225,76311225,77311225,"+"
"219","ENSG00000112706","ENSG00000112706.7",TRUE,"chr6",75782395,76782395,77782395,"-"
"220","ENSG00000112715","ENSG00000112715.16",TRUE,"chr6",42737921,43737921,44737921,"+"
"221","ENSG00000112739","ENSG00000112739.11",TRUE,"chr6",3021501,4021501,5021501,"+"
"222","ENSG00000112742","ENSG00000112742.5",TRUE,"chr6",79713604,80713604,81713604,"+"
"223","ENSG00000112759","ENSG00000112759.11",TRUE,"chr6",43187290,44187290,45187290,"+"
"224","ENSG00000112761","ENSG00000112761.12",TRUE,"chr6",111375278,112375278,113375278,"+"
"225","ENSG00000112763","ENSG00000112763.10",TRUE,"chr6",25458132,26458132,27458132,"+"
"226","ENSG00000112773","ENSG00000112773.11",TRUE,"chr6",81462491,82462491,83462491,"-"
"227","ENSG00000112782","ENSG00000112782.10",TRUE,"chr6",45048085,46048085,47048085,"-"
"228","ENSG00000112796","ENSG00000112796.4",TRUE,"chr6",45138717,46138717,47138717,"-"
"229","ENSG00000112799","ENSG00000112799.3",TRUE,"chr6",5588341,6588341,7588341,"+"
"230","ENSG00000112812","ENSG00000112812.10",TRUE,"chr6",26215480,27215480,28215480,"+"
"231","ENSG00000118402","ENSG00000118402.5",TRUE,"chr6",79657270,80657270,81657270,"-"
"232","ENSG00000118407","ENSG00000118407.9",TRUE,"chr6",75203516,76203516,77203516,"-"
"233","ENSG00000118412","ENSG00000118412.8",TRUE,"chr6",89539613,90539613,91539613,"+"
"234","ENSG00000118418","ENSG00000118418.10",TRUE,"chr6",78944455,79944455,80944455,"-"
"235","ENSG00000118420","ENSG00000118420.12",TRUE,"chr6",82775560,83775560,84775560,"-"
"236","ENSG00000118432","ENSG00000118432.11",TRUE,"chr6",87876066,88876066,89876066,"-"
"237","ENSG00000118482","ENSG00000118482.7",TRUE,"chr6",63345707,64345707,65345707,"+"
"238","ENSG00000118491","ENSG00000118491.7",TRUE,"chr6",143185573,144185573,145185573,"+"
"239","ENSG00000118495","ENSG00000118495.12",TRUE,"chr6",143385736,144385736,145385736,"-"
"240","ENSG00000118496","ENSG00000118496.3",TRUE,"chr6",145135931,146135931,147135931,"-"
"241","ENSG00000118503","ENSG00000118503.9",TRUE,"chr6",137188351,138188351,139188351,"+"
"242","ENSG00000118507","ENSG00000118507.11",TRUE,"chr6",130456607,131456607,132456607,"+"
"243","ENSG00000118508","ENSG00000118508.4",TRUE,"chr6",145864969,146864969,147864969,"+"
"244","ENSG00000118513","ENSG00000118513.13",TRUE,"chr6",134502446,135502446,136502446,"+"
"245","ENSG00000118514","ENSG00000118514.9",TRUE,"chr6",134271253,135271253,136271253,"-"
"246","ENSG00000118515","ENSG00000118515.7",TRUE,"chr6",133639250,134639250,135639250,"-"
"247","ENSG00000118518","ENSG00000118518.10",TRUE,"chr6",126587871,127587871,128587871,"+"
"248","ENSG00000118520","ENSG00000118520.7",TRUE,"chr6",130791972,131791972,132791972,"+"
"249","ENSG00000118689","ENSG00000118689.9",TRUE,"chr6",107881038,108881038,109881038,"+"
"250","ENSG00000118690","ENSG00000118690.8",TRUE,"chr6",108169619,109169619,110169619,"+"
"251","ENSG00000119899","ENSG00000119899.11",TRUE,"chr6",73363715,74363715,75363715,"-"
"252","ENSG00000119900","ENSG00000119900.6",TRUE,"chr6",70998514,71998514,72998514,"+"
"253","ENSG00000120253","ENSG00000120253.8",TRUE,"chr6",149070801,150070801,151070801,"-"
"254","ENSG00000120254","ENSG00000120254.10",TRUE,"chr6",150186815,151186815,152186815,"+"
"255","ENSG00000120256","ENSG00000120256.4",TRUE,"chr6",149185495,150185495,151185495,"-"
"256","ENSG00000120265","ENSG00000120265.12",TRUE,"chr6",149070579,150070579,151070579,"+"
"257","ENSG00000120278","ENSG00000120278.9",TRUE,"chr6",149921019,150921019,151921019,"+"
"258","ENSG00000120437","ENSG00000120437.7",TRUE,"chr6",159183077,160183077,161183077,"+"
"259","ENSG00000120438","ENSG00000120438.7",TRUE,"chr6",159210735,160210735,161210735,"-"
"260","ENSG00000122194","ENSG00000122194.12",TRUE,"chr6",160123270,161123270,162123270,"+"
"261","ENSG00000122335","ENSG00000122335.8",TRUE,"chr6",157589312,158589312,159589312,"-"
"262","ENSG00000123500","ENSG00000123500.5",TRUE,"chr6",115479910,116479910,117479910,"-"
"263","ENSG00000123505","ENSG00000123505.9",TRUE,"chr6",110195973,111195973,112195973,"+"
"264","ENSG00000123545","ENSG00000123545.5",TRUE,"chr6",96345767,97345767,98345767,"-"
"265","ENSG00000123552","ENSG00000123552.12",TRUE,"chr6",98969604,99969604,100969604,"-"
"266","ENSG00000124491","ENSG00000124491.9",TRUE,"chr6",5321246,6321246,7321246,"-"
"267","ENSG00000124493","ENSG00000124493.8",TRUE,"chr6",33123399,34123399,35123399,"-"
"268","ENSG00000124496","ENSG00000124496.8",TRUE,"chr6",41419789,42419789,43419789,"-"
"269","ENSG00000124507","ENSG00000124507.4",TRUE,"chr6",33433838,34433838,35433838,"+"
"270","ENSG00000124508","ENSG00000124508.12",TRUE,"chr6",25383324,26383324,27383324,"+"
"271","ENSG00000124523","ENSG00000124523.9",TRUE,"chr6",12574459,13574459,14574459,"+"
"272","ENSG00000124529","ENSG00000124529.3",TRUE,"chr6",25027480,26027480,27027480,"-"
"273","ENSG00000124532","ENSG00000124532.9",TRUE,"chr6",23403136,24403136,25403136,"+"
"274","ENSG00000124535","ENSG00000124535.10",TRUE,"chr6",1765627,2765627,3765627,"+"
"275","ENSG00000124541","ENSG00000124541.5",TRUE,"chr6",41989361,42989361,43989361,"+"
"276","ENSG00000124549","ENSG00000124549.9",TRUE,"chr6",25421619,26421619,27421619,"+"
"277","ENSG00000124557","ENSG00000124557.7",TRUE,"chr6",25500531,26500531,27500531,"+"
"278","ENSG00000124562","ENSG00000124562.5",TRUE,"chr6",33725282,34725282,35725282,"+"
"279","ENSG00000124570","ENSG00000124570.11",TRUE,"chr6",1972399,2972399,3972399,"-"
"280","ENSG00000124571","ENSG00000124571.12",TRUE,"chr6",42543775,43543775,44543775,"-"
"281","ENSG00000124574","ENSG00000124574.9",TRUE,"chr6",42395104,43395104,44395104,"+"
"282","ENSG00000124575","ENSG00000124575.5",TRUE,"chr6",25235215,26235215,27235215,"-"
"283","ENSG00000124587","ENSG00000124587.9",TRUE,"chr6",41946919,42946919,43946919,"-"
