"GENE_ID","GEUVADIS","IN_GENCODE","CHR","LEFT","TSS","RIGHT","DIRECTION"
"25","ENSG00000086061","ENSG00000086061.10",TRUE,"chr9",32025271,33025271,34025271,"+"
"26","ENSG00000086062","ENSG00000086062.7",TRUE,"chr9",32167354,33167354,34167354,"-"
"27","ENSG00000086065","ENSG00000086065.8",TRUE,"chr9",32264877,33264877,34264877,"+"
"28","ENSG00000086102","ENSG00000086102.13",TRUE,"chr9",32290510,33290510,34290510,"+"
"29","ENSG00000090054","ENSG00000090054.8",TRUE,"chr9",93877695,94877695,95877695,"-"
"30","ENSG00000095203","ENSG00000095203.8",TRUE,"chr9",111083339,112083339,113083339,"-"
"31","ENSG00000095209","ENSG00000095209.7",TRUE,"chr9",107456822,108456822,109456822,"+"
"32","ENSG00000095261","ENSG00000095261.8",TRUE,"chr9",122605229,123605229,124605229,"-"
"33","ENSG00000095303","ENSG00000095303.10",TRUE,"chr9",124132809,125132809,126132809,"+"
"34","ENSG00000095319","ENSG00000095319.8",TRUE,"chr9",130709978,131709978,132709978,"+"
"35","ENSG00000095321","ENSG00000095321.10",TRUE,"chr9",130873468,131873468,132873468,"-"
"36","ENSG00000095370","ENSG00000095370.14",TRUE,"chr9",129540989,130540989,131540989,"-"
"37","ENSG00000095380","ENSG00000095380.10",TRUE,"chr9",99819014,100819014,101819014,"+"
"38","ENSG00000095383","ENSG00000095383.14",TRUE,"chr9",100017931,101017931,102017931,"-"
"39","ENSG00000095397","ENSG00000095397.9",TRUE,"chr9",116267753,117267753,118267753,"-"
"40","ENSG00000096872","ENSG00000096872.10",TRUE,"chr9",25947037,26947037,27947037,"+"
"41","ENSG00000096968","ENSG00000096968.7",TRUE,"chr9",3984390,4984390,5984390,"+"
"42","ENSG00000097007","ENSG00000097007.11",TRUE,"chr9",132588403,133588403,134588403,"+"
"43","ENSG00000099219","ENSG00000099219.9",TRUE,"chr9",4833117,5833117,6833117,"-"
"44","ENSG00000099810","ENSG00000099810.12",TRUE,"chr9",20802635,21802635,22802635,"+"
"45","ENSG00000106686","ENSG00000106686.12",TRUE,"chr9",3666674,4666674,5666674,"-"
"46","ENSG00000106688","ENSG00000106688.7",TRUE,"chr9",3490468,4490468,5490468,"+"
"47","ENSG00000106689","ENSG00000106689.6",TRUE,"chr9",125763949,126763949,127763949,"+"
"48","ENSG00000106692","ENSG00000106692.8",TRUE,"chr9",107320403,108320403,109320403,"+"
"49","ENSG00000106701","ENSG00000106701.7",TRUE,"chr9",107210077,108210077,109210077,"+"
"50","ENSG00000106714","ENSG00000106714.12",TRUE,"chr9",38288312,39288312,40288312,"-"
"51","ENSG00000106723","ENSG00000106723.11",TRUE,"chr9",90003345,91003345,92003345,"+"
"52","ENSG00000106733","ENSG00000106733.15",TRUE,"chr9",76703133,77703133,78703133,"-"
"53","ENSG00000106771","ENSG00000106771.7",TRUE,"chr9",110882227,111882227,112882227,"-"
"54","ENSG00000106772","ENSG00000106772.11",TRUE,"chr9",78521030,79521030,80521030,"-"
"55","ENSG00000106780","ENSG00000106780.7",TRUE,"chr9",122476748,123476748,124476748,"-"
"56","ENSG00000106785","ENSG00000106785.9",TRUE,"chr9",99881504,100881504,101881504,"-"
"57","ENSG00000106789","ENSG00000106789.8",TRUE,"chr9",99954919,100954919,101954919,"-"
"58","ENSG00000106799","ENSG00000106799.6",TRUE,"chr9",100866320,101866320,102866320,"+"
"59","ENSG00000106803","ENSG00000106803.5",TRUE,"chr9",100984346,101984346,102984346,"+"
"60","ENSG00000106804","ENSG00000106804.5",TRUE,"chr9",122812553,123812553,124812553,"-"
"61","ENSG00000106809","ENSG00000106809.6",TRUE,"chr9",94166978,95166978,96166978,"-"
"62","ENSG00000106823","ENSG00000106823.8",TRUE,"chr9",94298937,95298937,96298937,"-"
"63","ENSG00000106829","ENSG00000106829.12",TRUE,"chr9",81186688,82186688,83186688,"+"
"64","ENSG00000106853","ENSG00000106853.11",TRUE,"chr9",113362173,114362173,115362173,"-"
"65","ENSG00000106868","ENSG00000106868.12",TRUE,"chr9",113937577,114937577,115937577,"-"
"66","ENSG00000106927","ENSG00000106927.5",TRUE,"chr9",115840608,116840608,117840608,"-"
"67","ENSG00000106948","ENSG00000106948.11",TRUE,"chr9",116156685,117156685,118156685,"-"
"68","ENSG00000106952","ENSG00000106952.3",TRUE,"chr9",116692875,117692875,118692875,"-"
"69","ENSG00000106976","ENSG00000106976.12",TRUE,"chr9",129953934,130953934,131953934,"+"
"70","ENSG00000106991","ENSG00000106991.8",TRUE,"chr9",129616937,130616937,131616937,"-"
"71","ENSG00000106992","ENSG00000106992.13",TRUE,"chr9",129639954,130639954,131639954,"-"
"72","ENSG00000106993","ENSG00000106993.7",TRUE,"chr9",3679559,4679559,5679559,"+"
"73","ENSG00000107014","ENSG00000107014.7",TRUE,"chr9",4304716,5304716,6304716,"-"
"74","ENSG00000107018","ENSG00000107018.5",TRUE,"chr9",4339876,5339876,6339876,"-"
"75","ENSG00000107020","ENSG00000107020.5",TRUE,"chr9",4437925,5437925,6437925,"-"
"76","ENSG00000107021","ENSG00000107021.11",TRUE,"chr9",130549532,131549532,132549532,"+"
"77","ENSG00000107036","ENSG00000107036.7",TRUE,"chr9",4629025,5629025,6629025,"+"
"78","ENSG00000107077","ENSG00000107077.12",TRUE,"chr9",5720863,6720863,7720863,"+"
"79","ENSG00000107099","ENSG00000107099.9",TRUE,"chr9",-785146,214854,1214854,"+"
"80","ENSG00000107104","ENSG00000107104.12",TRUE,"chr9",-529709,470291,1470291,"+"
"81","ENSG00000107130","ENSG00000107130.6",TRUE,"chr9",131934683,132934683,133934683,"+"
"82","ENSG00000107140","ENSG00000107140.9",TRUE,"chr9",34605259,35605259,36605259,"+"
"83","ENSG00000107159","ENSG00000107159.7",TRUE,"chr9",34673915,35673915,36673915,"+"
"84","ENSG00000107164","ENSG00000107164.13",TRUE,"chr9",132454352,133454352,134454352,"+"
"85","ENSG00000107175","ENSG00000107175.6",TRUE,"chr9",34732595,35732595,36732595,"+"
"86","ENSG00000107185","ENSG00000107185.8",TRUE,"chr9",34749284,35749284,36749284,"+"
"87","ENSG00000107201","ENSG00000107201.4",TRUE,"chr9",31526206,32526206,33526206,"-"
"88","ENSG00000107223","ENSG00000107223.8",TRUE,"chr9",138760760,139760760,140760760,"-"
"89","ENSG00000107242","ENSG00000107242.11",TRUE,"chr9",70320156,71320156,72320156,"+"
"90","ENSG00000107249","ENSG00000107249.15",TRUE,"chr9",3348392,4348392,5348392,"-"
"91","ENSG00000107262","ENSG00000107262.11",TRUE,"chr9",32264718,33264718,34264718,"-"
"92","ENSG00000107263","ENSG00000107263.12",TRUE,"chr9",133615463,134615463,135615463,"-"
"93","ENSG00000107281","ENSG00000107281.5",TRUE,"chr9",138940631,139940631,140940631,"-"
"94","ENSG00000107290","ENSG00000107290.9",TRUE,"chr9",134230373,135230373,136230373,"-"
"95","ENSG00000107331","ENSG00000107331.10",TRUE,"chr9",138923374,139923374,140923374,"-"
"96","ENSG00000107338","ENSG00000107338.8",TRUE,"chr9",37069224,38069224,39069224,"-"
"97","ENSG00000107341","ENSG00000107341.4",TRUE,"chr9",32817158,33817158,34817158,"+"
"98","ENSG00000107362","ENSG00000107362.9",TRUE,"chr9",73526109,74526109,75526109,"-"
"99","ENSG00000107371","ENSG00000107371.7",TRUE,"chr9",36832114,37832114,38832114,"-"
"100","ENSG00000107372","ENSG00000107372.8",TRUE,"chr9",73980151,74980151,75980151,"-"
"101","ENSG00000119125","ENSG00000119125.12",TRUE,"chr9",73729511,74729511,75729511,"+"
"102","ENSG00000119138","ENSG00000119138.3",TRUE,"chr9",72029573,73029573,74029573,"-"
"103","ENSG00000119139","ENSG00000119139.11",TRUE,"chr9",70736180,71736180,72736180,"+"
"104","ENSG00000119314","ENSG00000119314.11",TRUE,"chr9",114095944,115095944,116095944,"-"
"105","ENSG00000119318","ENSG00000119318.7",TRUE,"chr9",109045418,110045418,111045418,"+"
"106","ENSG00000119321","ENSG00000119321.4",TRUE,"chr9",114983598,115983598,116983598,"-"
"107","ENSG00000119326","ENSG00000119326.10",TRUE,"chr9",110775802,111775802,112775802,"-"
"108","ENSG00000119328","ENSG00000119328.7",TRUE,"chr9",110696680,111696680,112696680,"+"
"109","ENSG00000119333","ENSG00000119333.7",TRUE,"chr9",130419126,131419126,132419126,"-"
"110","ENSG00000119335","ENSG00000119335.11",TRUE,"chr9",130445703,131445703,132445703,"+"
"111","ENSG00000119383","ENSG00000119383.15",TRUE,"chr9",130873229,131873229,132873229,"+"
"112","ENSG00000119392","ENSG00000119392.10",TRUE,"chr9",130266934,131266934,132266934,"+"
"113","ENSG00000119396","ENSG00000119396.6",TRUE,"chr9",122985292,123985292,124985292,"-"
"114","ENSG00000119397","ENSG00000119397.10",TRUE,"chr9",122837031,123837031,124837031,"+"
"115","ENSG00000119401","ENSG00000119401.9",TRUE,"chr9",118449584,119449584,120449584,"+"
"116","ENSG00000119402","ENSG00000119402.10",TRUE,"chr9",122555694,123555694,124555694,"-"
"117","ENSG00000119403","ENSG00000119403.8",TRUE,"chr9",122657174,123657174,124657174,"-"
"118","ENSG00000119408","ENSG00000119408.11",TRUE,"chr9",126019885,127019885,128019885,"+"
"119","ENSG00000119411","ENSG00000119411.10",TRUE,"chr9",115111821,116111821,117111821,"+"
"120","ENSG00000119414","ENSG00000119414.7",TRUE,"chr9",126952218,127952218,128952218,"-"
"121","ENSG00000119421","ENSG00000119421.5",TRUE,"chr9",123922058,124922058,125922058,"-"
"122","ENSG00000119431","ENSG00000119431.5",TRUE,"chr9",115139266,116139266,117139266,"-"
"123","ENSG00000119446","ENSG00000119446.8",TRUE,"chr9",124027119,125027119,126027119,"-"
"124","ENSG00000119471","ENSG00000119471.10",TRUE,"chr9",114142360,115142360,116142360,"+"
"125","ENSG00000119487","ENSG00000119487.11",TRUE,"chr9",127469513,128469513,129469513,"-"
"126","ENSG00000119508","ENSG00000119508.12",TRUE,"chr9",101584137,102584137,103584137,"+"
"127","ENSG00000119509","ENSG00000119509.7",TRUE,"chr9",101861525,102861525,103861525,"+"
"128","ENSG00000119514","ENSG00000119514.5",TRUE,"chr9",100569952,101569952,102569952,"+"
"129","ENSG00000119522","ENSG00000119522.11",TRUE,"chr9",125692431,126692431,127692431,"-"
"130","ENSG00000119523","ENSG00000119523.8",TRUE,"chr9",100984224,101984224,102984224,"-"
"131","ENSG00000120158","ENSG00000120158.6",TRUE,"chr9",3792944,4792944,5792944,"+"
"132","ENSG00000120159","ENSG00000120159.7",TRUE,"chr9",25892801,26892801,27892801,"-"
"133","ENSG00000120162","ENSG00000120162.8",TRUE,"chr9",26529812,27529812,28529812,"-"
"134","ENSG00000120215","ENSG00000120215.5",TRUE,"chr9",4890889,5890889,6890889,"+"
"135","ENSG00000120217","ENSG00000120217.9",TRUE,"chr9",4450503,5450503,6450503,"+"
"136","ENSG00000120235","ENSG00000120235.3",TRUE,"chr9",20351377,21351377,22351377,"-"
"137","ENSG00000122140","ENSG00000122140.6",TRUE,"chr9",137391830,138391830,139391830,"+"
"138","ENSG00000122692","ENSG00000122692.7",TRUE,"chr9",32076672,33076672,34076672,"-"
"139","ENSG00000122694","ENSG00000122694.10",TRUE,"chr9",35136533,36136533,37136533,"+"
"140","ENSG00000122696","ENSG00000122696.8",TRUE,"chr9",36904350,37904350,38904350,"-"
"141","ENSG00000122705","ENSG00000122705.10",TRUE,"chr9",35190853,36190853,37190853,"+"
"142","ENSG00000122707","ENSG00000122707.7",TRUE,"chr9",35036910,36036910,37036910,"+"
"143","ENSG00000122728","ENSG00000122728.6",TRUE,"chr9",31635667,32635667,33635667,"-"
"144","ENSG00000122729","ENSG00000122729.11",TRUE,"chr9",31384601,32384601,33384601,"+"
"145","ENSG00000122733","ENSG00000122733.9",TRUE,"chr9",33957605,34957605,35957605,"+"
"146","ENSG00000122741","ENSG00000122741.11",TRUE,"chr9",36800551,37800551,38800551,"+"
"147","ENSG00000123453","ENSG00000123453.10",TRUE,"chr9",135605077,136605077,137605077,"-"
"148","ENSG00000123454","ENSG00000123454.5",TRUE,"chr9",135501485,136501485,137501485,"+"
"149","ENSG00000123975","ENSG00000123975.4",TRUE,"chr9",90926110,91926110,92926110,"+"
"150","ENSG00000125385","ENSG00000125385.9",TRUE,"chr9",36046832,37046832,38046832,"+"
"151","ENSG00000125482","ENSG00000125482.7",TRUE,"chr9",134282238,135282238,136282238,"-"
"152","ENSG00000125484","ENSG00000125484.6",TRUE,"chr9",134545422,135545422,136545422,"+"
"153","ENSG00000125485","ENSG00000125485.12",TRUE,"chr9",134545788,135545788,136545788,"-"
"154","ENSG00000126878","ENSG00000126878.8",TRUE,"chr9",132971863,133971863,134971863,"+"
"155","ENSG00000126882","ENSG00000126882.8",TRUE,"chr9",133151897,134151897,135151897,"-"
"156","ENSG00000126883","ENSG00000126883.11",TRUE,"chr9",133000973,134000973,135000973,"+"
"157","ENSG00000127080","ENSG00000127080.5",TRUE,"chr9",94432413,95432413,96432413,"-"
"158","ENSG00000127081","ENSG00000127081.9",TRUE,"chr9",94640320,95640320,96640320,"-"
"159","ENSG00000127084","ENSG00000127084.12",TRUE,"chr9",94709805,95709805,96709805,"+"
"160","ENSG00000127191","ENSG00000127191.11",TRUE,"chr9",138776364,139776364,140776364,"+"
"161","ENSG00000130222","ENSG00000130222.6",TRUE,"chr9",91219927,92219927,93219927,"+"
"162","ENSG00000130559","ENSG00000130559.14",TRUE,"chr9",137799392,138799392,139799392,"-"
"163","ENSG00000130560","ENSG00000130560.4",TRUE,"chr9",137853219,138853219,139853219,"-"
"164","ENSG00000130635","ENSG00000130635.10",TRUE,"chr9",136533649,137533649,138533649,"+"
"165","ENSG00000130653","ENSG00000130653.9",TRUE,"chr9",139444854,140444854,141444854,"-"
"166","ENSG00000130707","ENSG00000130707.12",TRUE,"chr9",132320348,133320348,134320348,"+"
"167","ENSG00000130713","ENSG00000130713.10",TRUE,"chr9",132569108,133569108,134569108,"+"
"168","ENSG00000130714","ENSG00000130714.10",TRUE,"chr9",133378176,134378176,135378176,"+"
"169","ENSG00000130717","ENSG00000130717.8",TRUE,"chr9",133406651,134406651,135406651,"-"
"170","ENSG00000130720","ENSG00000130720.6",TRUE,"chr9",132814673,133814673,134814673,"-"
"171","ENSG00000130950","ENSG00000130950.8",TRUE,"chr9",96090926,97090926,98090926,"-"
"172","ENSG00000130956","ENSG00000130956.9",TRUE,"chr9",98212451,99212451,100212451,"+"
"173","ENSG00000130957","ENSG00000130957.4",TRUE,"chr9",96356106,97356106,98356106,"-"
"174","ENSG00000130958","ENSG00000130958.7",TRUE,"chr9",98145993,99145993,100145993,"-"
"175","ENSG00000131669","ENSG00000131669.5",TRUE,"chr9",94896533,95896533,96896533,"-"
"176","ENSG00000132498","ENSG00000132498.4",TRUE,"chr9",42133544,43133544,44133544,"-"
"177","ENSG00000134996","ENSG00000134996.11",TRUE,"chr9",76703430,77703430,78703430,"+"
"178","ENSG00000135002","ENSG00000135002.7",TRUE,"chr9",78009433,79009433,80009433,"-"
"179","ENSG00000135018","ENSG00000135018.9",TRUE,"chr9",85322873,86322873,87322873,"-"
"180","ENSG00000135040","ENSG00000135040.11",TRUE,"chr9",87556061,88556061,89556061,"+"
"181","ENSG00000135045","ENSG00000135045.6",TRUE,"chr9",76567828,77567828,78567828,"-"
"182","ENSG00000135046","ENSG00000135046.9",TRUE,"chr9",74766781,75766781,76766781,"+"
"183","ENSG00000135047","ENSG00000135047.9",TRUE,"chr9",89338966,90338966,91338966,"+"
"184","ENSG00000135048","ENSG00000135048.9",TRUE,"chr9",73431606,74431606,75431606,"-"
"185","ENSG00000135049","ENSG00000135049.11",TRUE,"chr9",87356944,88356944,89356944,"-"
"186","ENSG00000135052","ENSG00000135052.11",TRUE,"chr9",87715088,88715088,89715088,"-"
"187","ENSG00000135063","ENSG00000135063.12",TRUE,"chr9",70939483,71939483,72939483,"+"
"188","ENSG00000135069","ENSG00000135069.8",TRUE,"chr9",79912041,80912041,81912041,"+"
"189","ENSG00000135070","ENSG00000135070.9",TRUE,"chr9",87898017,88898017,89898017,"-"
"190","ENSG00000136783","ENSG00000136783.9",TRUE,"chr9",106509964,107509964,108509964,"+"
"191","ENSG00000136802","ENSG00000136802.7",TRUE,"chr9",130644412,131644412,132644412,"+"
"192","ENSG00000136807","ENSG00000136807.6",TRUE,"chr9",129547958,130547958,131547958,"+"
"193","ENSG00000136810","ENSG00000136810.8",TRUE,"chr9",112018787,113018787,114018787,"-"
"194","ENSG00000136811","ENSG00000136811.9",TRUE,"chr9",130217465,131217465,132217465,"+"
"195","ENSG00000136813","ENSG00000136813.8",TRUE,"chr9",113247025,114247025,115247025,"-"
"196","ENSG00000136816","ENSG00000136816.10",TRUE,"chr9",131565436,132565436,133565436,"+"
"197","ENSG00000136819","ENSG00000136819.8",TRUE,"chr9",131598142,132598142,133598142,"-"
"198","ENSG00000136824","ENSG00000136824.13",TRUE,"chr9",105856541,106856541,107856541,"+"
"199","ENSG00000136826","ENSG00000136826.9",TRUE,"chr9",109252763,110252763,111252763,"-"
"200","ENSG00000136827","ENSG00000136827.9",TRUE,"chr9",131586523,132586523,133586523,"-"
"201","ENSG00000136828","ENSG00000136828.13",TRUE,"chr9",128677053,129677053,130677053,"+"
"202","ENSG00000136830","ENSG00000136830.5",TRUE,"chr9",129341268,130341268,131341268,"-"
"203","ENSG00000136840","ENSG00000136840.12",TRUE,"chr9",129679320,130679320,131679320,"-"
"204","ENSG00000136842","ENSG00000136842.8",TRUE,"chr9",99263462,100263462,101263462,"+"
"205","ENSG00000136848","ENSG00000136848.12",TRUE,"chr9",123329336,124329336,125329336,"+"
"206","ENSG00000136854","ENSG00000136854.12",TRUE,"chr9",129341649,130341649,131341649,"+"
"207","ENSG00000136856","ENSG00000136856.11",TRUE,"chr9",129159417,130159417,131159417,"+"
"208","ENSG00000136859","ENSG00000136859.5",TRUE,"chr9",128884914,129884914,130884914,"-"
"209","ENSG00000136861","ENSG00000136861.11",TRUE,"chr9",122342448,123342448,124342448,"-"
"210","ENSG00000136866","ENSG00000136866.9",TRUE,"chr9",114819039,115819039,116819039,"-"
"211","ENSG00000136867","ENSG00000136867.6",TRUE,"chr9",114913256,115913256,116913256,"+"
"212","ENSG00000136868","ENSG00000136868.8",TRUE,"chr9",114983824,115983824,116983824,"+"
"213","ENSG00000136869","ENSG00000136869.13",TRUE,"chr9",119466453,120466453,121466453,"+"
"214","ENSG00000136870","ENSG00000136870.6",TRUE,"chr9",103161133,104161133,105161133,"+"
"215","ENSG00000136872","ENSG00000136872.10",TRUE,"chr9",103211946,104211946,105211946,"-"
"216","ENSG00000136874","ENSG00000136874.6",TRUE,"chr9",101668936,102668936,103668936,"+"
"217","ENSG00000136875","ENSG00000136875.7",TRUE,"chr9",115037922,116037922,117037922,"+"
"218","ENSG00000136877","ENSG00000136877.9",TRUE,"chr9",129556876,130556876,131556876,"+"
"219","ENSG00000136878","ENSG00000136878.7",TRUE,"chr9",131596977,132596977,133596977,"+"
"220","ENSG00000136881","ENSG00000136881.7",TRUE,"chr9",103147682,104147682,105147682,"-"
"221","ENSG00000136888","ENSG00000136888.6",TRUE,"chr9",116349986,117349986,118349986,"+"
"222","ENSG00000136891","ENSG00000136891.8",TRUE,"chr9",102115224,103115224,104115224,"-"
"223","ENSG00000136895","ENSG00000136895.11",TRUE,"chr9",128986544,129986544,130986544,"+"
"224","ENSG00000136897","ENSG00000136897.6",TRUE,"chr9",103160900,104160900,105160900,"-"
"225","ENSG00000136908","ENSG00000136908.13",TRUE,"chr9",129700133,130700133,131700133,"-"
"226","ENSG00000136925","ENSG00000136925.9",TRUE,"chr9",99395650,100395650,101395650,"-"
"227","ENSG00000136928","ENSG00000136928.4",TRUE,"chr9",100471217,101471217,102471217,"-"
"228","ENSG00000136930","ENSG00000136930.8",TRUE,"chr9",126177723,127177723,128177723,"-"
"229","ENSG00000136931","ENSG00000136931.5",TRUE,"chr9",126269699,127269699,128269699,"-"
"230","ENSG00000136932","ENSG00000136932.8",TRUE,"chr9",99684798,100684798,101684798,"-"
"231","ENSG00000136933","ENSG00000136933.12",TRUE,"chr9",126962821,127962821,128962821,"+"
"232","ENSG00000136935","ENSG00000136935.8",TRUE,"chr9",126710771,127710771,128710771,"-"
"233","ENSG00000136936","ENSG00000136936.6",TRUE,"chr9",99459622,100459622,101459622,"-"
"234","ENSG00000136937","ENSG00000136937.7",TRUE,"chr9",99395950,100395950,101395950,"+"
"235","ENSG00000136938","ENSG00000136938.7",TRUE,"chr9",99745623,100745623,101745623,"+"
"236","ENSG00000136940","ENSG00000136940.9",TRUE,"chr9",124590867,125590867,126590867,"-"
"237","ENSG00000136942","ENSG00000136942.9",TRUE,"chr9",126624260,127624260,128624260,"-"
"238","ENSG00000136943","ENSG00000136943.6",TRUE,"chr9",98918838,99918838,100918838,"-"
"239","ENSG00000136950","ENSG00000136950.9",TRUE,"chr9",126624409,127624409,128624409,"+"
"240","ENSG00000137038","ENSG00000137038.7",TRUE,"chr9",6888380,7888380,8888380,"-"
"241","ENSG00000137040","ENSG00000137040.8",TRUE,"chr9",5015625,6015625,7015625,"-"
"242","ENSG00000137054","ENSG00000137054.10",TRUE,"chr9",36485945,37485945,38485945,"+"
"243","ENSG00000137055","ENSG00000137055.10",TRUE,"chr9",25947240,26947240,27947240,"-"
"244","ENSG00000137070","ENSG00000137070.12",TRUE,"chr9",33650699,34650699,35650699,"+"
"245","ENSG00000137073","ENSG00000137073.14",TRUE,"chr9",33049386,34049386,35049386,"-"
"246","ENSG00000137074","ENSG00000137074.12",TRUE,"chr9",32025128,33025128,34025128,"-"
"247","ENSG00000137075","ENSG00000137075.11",TRUE,"chr9",35487545,36487545,37487545,"-"
"248","ENSG00000137076","ENSG00000137076.12",TRUE,"chr9",34732192,35732192,36732192,"-"
"249","ENSG00000137078","ENSG00000137078.4",TRUE,"chr9",34650947,35650947,36650947,"-"
"250","ENSG00000137090","ENSG00000137090.6",TRUE,"chr9",-158310,841690,1841690,"+"
"251","ENSG00000137094","ENSG00000137094.9",TRUE,"chr9",33989638,34989638,35989638,"+"
"252","ENSG00000137098","ENSG00000137098.9",TRUE,"chr9",34812269,35812269,36812269,"-"
"253","ENSG00000137100","ENSG00000137100.10",TRUE,"chr9",33620520,34620520,35620520,"-"
"254","ENSG00000137101","ENSG00000137101.6",TRUE,"chr9",34646807,35646807,36646807,"-"
"255","ENSG00000137103","ENSG00000137103.11",TRUE,"chr9",34814448,35814448,36814448,"+"
"256","ENSG00000137106","ENSG00000137106.11",TRUE,"chr9",36422663,37422663,38422663,"+"
"257","ENSG00000137124","ENSG00000137124.5",TRUE,"chr9",37392699,38392699,39392699,"+"
"258","ENSG00000137133","ENSG00000137133.5",TRUE,"chr9",34815351,35815351,36815351,"-"
"259","ENSG00000137135","ENSG00000137135.12",TRUE,"chr9",34675863,35675863,36675863,"-"
"260","ENSG00000137142","ENSG00000137142.4",TRUE,"chr9",37424451,38424451,39424451,"-"
"261","ENSG00000137145","ENSG00000137145.13",TRUE,"chr9",18230433,19230433,20230433,"+"
"262","ENSG00000137154","ENSG00000137154.8",TRUE,"chr9",18380234,19380234,20380234,"-"
"263","ENSG00000138835","ENSG00000138835.17",TRUE,"chr9",115207011,116207011,117207011,"+"
"264","ENSG00000147852","ENSG00000147852.9",TRUE,"chr9",1621182,2621182,3621182,"+"
"265","ENSG00000147853","ENSG00000147853.10",TRUE,"chr9",3742043,4742043,5742043,"-"
"266","ENSG00000147854","ENSG00000147854.11",TRUE,"chr9",5413151,6413151,7413151,"+"
"267","ENSG00000147862","ENSG00000147862.9",TRUE,"chr9",13398982,14398982,15398982,"-"
"268","ENSG00000147872","ENSG00000147872.5",TRUE,"chr9",18149288,19149288,20149288,"-"
"269","ENSG00000147874","ENSG00000147874.6",TRUE,"chr9",18102902,19102902,20102902,"-"
"270","ENSG00000147883","ENSG00000147883.8",TRUE,"chr9",21009304,22009304,23009304,"-"
"271","ENSG00000147889","ENSG00000147889.10",TRUE,"chr9",20995300,21995300,22995300,"-"
"272","ENSG00000147894","ENSG00000147894.10",TRUE,"chr9",26573864,27573864,28573864,"-"
"273","ENSG00000147905","ENSG00000147905.12",TRUE,"chr9",36120571,37120571,38120571,"+"
"274","ENSG00000147912","ENSG00000147912.8",TRUE,"chr9",36576377,37576377,38576377,"-"
"275","ENSG00000147955","ENSG00000147955.10",TRUE,"chr9",33637841,34637841,35637841,"-"
"276","ENSG00000147996","ENSG00000147996.10",TRUE,"chr9",69497240,70497240,71497240,"-"
"277","ENSG00000148019","ENSG00000148019.7",TRUE,"chr9",79850978,80850978,81850978,"+"
"278","ENSG00000148053","ENSG00000148053.11",TRUE,"chr9",86283466,87283466,88283466,"+"
"279","ENSG00000148057","ENSG00000148057.10",TRUE,"chr9",85237964,86237964,87237964,"+"
"280","ENSG00000148090","ENSG00000148090.7",TRUE,"chr9",93124200,94124200,95124200,"-"
"281","ENSG00000148110","ENSG00000148110.10",TRUE,"chr9",96136851,97136851,98136851,"+"
"282","ENSG00000148120","ENSG00000148120.9",TRUE,"chr9",96488981,97488981,98488981,"+"
"283","ENSG00000148143","ENSG00000148143.8",TRUE,"chr9",108625447,109625447,110625447,"+"
