"GENE_ID","GEUVADIS","IN_GENCODE","CHR","LEFT","TSS","RIGHT","DIRECTION"
"63","ENSG00000065361","ENSG00000065361.7",TRUE,"chr12",55470583,56470583,57470583,"+"
"64","ENSG00000065970","ENSG00000065970.4",TRUE,"chr12",7185312,8185312,9185312,"+"
"65","ENSG00000066084","ENSG00000066084.7",TRUE,"chr12",49898768,50898768,51898768,"+"
"66","ENSG00000066117","ENSG00000066117.9",TRUE,"chr12",49478983,50478983,51478983,"+"
"67","ENSG00000067182","ENSG00000067182.3",TRUE,"chr12",5451280,6451280,7451280,"-"
"68","ENSG00000067798","ENSG00000067798.8",TRUE,"chr12",76718421,77718421,78718421,"+"
"69","ENSG00000069431","ENSG00000069431.6",TRUE,"chr12",21095477,22095477,23095477,"-"
"70","ENSG00000069493","ENSG00000069493.9",TRUE,"chr12",8817565,9817565,10817565,"+"
"71","ENSG00000070018","ENSG00000070018.4",TRUE,"chr12",11419978,12419978,13419978,"-"
"72","ENSG00000070019","ENSG00000070019.3",TRUE,"chr12",13849533,14849533,15849533,"-"
"73","ENSG00000070961","ENSG00000070961.10",TRUE,"chr12",89103077,90103077,91103077,"-"
"74","ENSG00000072609","ENSG00000072609.10",TRUE,"chr12",132532890,133532890,134532890,"-"
"75","ENSG00000073060","ENSG00000073060.9",TRUE,"chr12",124367214,125367214,126367214,"-"
"76","ENSG00000073614","ENSG00000073614.6",TRUE,"chr12",-501514,498486,1498486,"-"
"77","ENSG00000075089","ENSG00000075089.5",TRUE,"chr12",99592900,100592900,101592900,"+"
"78","ENSG00000075188","ENSG00000075188.3",TRUE,"chr12",101513898,102513898,103513898,"-"
"79","ENSG00000075415","ENSG00000075415.8",TRUE,"chr12",97987369,98987369,99987369,"+"
"80","ENSG00000075856","ENSG00000075856.6",TRUE,"chr12",107955176,108955176,109955176,"-"
"81","ENSG00000076067","ENSG00000076067.6",TRUE,"chr12",55915604,56915604,57915604,"+"
"82","ENSG00000076108","ENSG00000076108.7",TRUE,"chr12",56030600,57030600,58030600,"-"
"83","ENSG00000076248","ENSG00000076248.4",TRUE,"chr12",108535402,109535402,110535402,"+"
"84","ENSG00000076513","ENSG00000076513.10",TRUE,"chr12",109436991,110436991,111436991,"+"
"85","ENSG00000076555","ENSG00000076555.10",TRUE,"chr12",108554400,109554400,110554400,"+"
"86","ENSG00000078237","ENSG00000078237.4",TRUE,"chr12",3416929,4416929,5416929,"+"
"87","ENSG00000078246","ENSG00000078246.10",TRUE,"chr12",1986389,2986389,3986389,"+"
"88","ENSG00000079337","ENSG00000079337.10",TRUE,"chr12",47164823,48164823,49164823,"-"
"89","ENSG00000079387","ENSG00000079387.9",TRUE,"chr12",47499862,48499862,49499862,"-"
"90","ENSG00000080371","ENSG00000080371.4",TRUE,"chr12",71148643,72148643,73148643,"+"
"91","ENSG00000081760","ENSG00000081760.11",TRUE,"chr12",124549980,125549980,126549980,"+"
"92","ENSG00000082805","ENSG00000082805.12",TRUE,"chr12",99675,1099675,2099675,"+"
"93","ENSG00000084110","ENSG00000084110.6",TRUE,"chr12",95390143,96390143,97390143,"-"
"94","ENSG00000084112","ENSG00000084112.8",TRUE,"chr12",108251366,109251366,110251366,"-"
"95","ENSG00000084444","ENSG00000084444.9",TRUE,"chr12",12197315,13197315,14197315,"+"
"96","ENSG00000084463","ENSG00000084463.2",TRUE,"chr12",13956420,14956420,15956420,"-"
"97","ENSG00000086598","ENSG00000086598.4",TRUE,"chr12",123069080,124069080,125069080,"+"
"98","ENSG00000087448","ENSG00000087448.5",TRUE,"chr12",26932981,27932981,28932981,"+"
"99","ENSG00000087470","ENSG00000087470.12",TRUE,"chr12",31832134,32832134,33832134,"+"
"100","ENSG00000087494","ENSG00000087494.10",TRUE,"chr12",27125666,28125666,29125666,"-"
"101","ENSG00000087502","ENSG00000087502.12",TRUE,"chr12",28534122,29534122,30534122,"-"
"102","ENSG00000088986","ENSG00000088986.6",TRUE,"chr12",119907653,120907653,121907653,"+"
"103","ENSG00000088992","ENSG00000088992.13",TRUE,"chr12",116537284,117537284,118537284,"-"
"104","ENSG00000089009","ENSG00000089009.9",TRUE,"chr12",111856642,112856642,113856642,"-"
"105","ENSG00000089022","ENSG00000089022.8",TRUE,"chr12",111280032,112280032,113280032,"+"
"106","ENSG00000089041","ENSG00000089041.11",TRUE,"chr12",120570622,121570622,122570622,"+"
"107","ENSG00000089053","ENSG00000089053.7",TRUE,"chr12",120837699,121837699,122837699,"-"
"108","ENSG00000089060","ENSG00000089060.6",TRUE,"chr12",112797298,113797298,114797298,"-"
"109","ENSG00000089094","ENSG00000089094.10",TRUE,"chr12",121018928,122018928,123018928,"-"
"110","ENSG00000089127","ENSG00000089127.7",TRUE,"chr12",112343661,113343661,114343661,"+"
"111","ENSG00000089154","ENSG00000089154.6",TRUE,"chr12",119632518,120632518,121632518,"-"
"112","ENSG00000089157","ENSG00000089157.11",TRUE,"chr12",119639038,120639038,121639038,"-"
"113","ENSG00000089159","ENSG00000089159.10",TRUE,"chr12",119703574,120703574,121703574,"-"
"114","ENSG00000089163","ENSG00000089163.4",TRUE,"chr12",119740119,120740119,121740119,"+"
"115","ENSG00000089220","ENSG00000089220.3",TRUE,"chr12",117573929,118573929,119573929,"+"
"116","ENSG00000089234","ENSG00000089234.10",TRUE,"chr12",111123760,112123760,113123760,"-"
"117","ENSG00000089248","ENSG00000089248.6",TRUE,"chr12",111451152,112451152,113451152,"+"
"118","ENSG00000089250","ENSG00000089250.13",TRUE,"chr12",116889975,117889975,118889975,"-"
"119","ENSG00000089692","ENSG00000089692.3",TRUE,"chr12",5881678,6881678,7881678,"+"
"120","ENSG00000089693","ENSG00000089693.6",TRUE,"chr12",5876641,6876641,7876641,"-"
"121","ENSG00000089818","ENSG00000089818.11",TRUE,"chr12",7229535,8229535,9229535,"+"
"122","ENSG00000090376","ENSG00000090376.4",TRUE,"chr12",65582975,66582975,67582975,"+"
"123","ENSG00000090612","ENSG00000090612.14",TRUE,"chr12",132757995,133757995,134757995,"+"
"124","ENSG00000090615","ENSG00000090615.7",TRUE,"chr12",132405664,133405664,134405664,"-"
"125","ENSG00000090975","ENSG00000090975.8",TRUE,"chr12",122635637,123635637,124635637,"-"
"126","ENSG00000091039","ENSG00000091039.11",TRUE,"chr12",75953589,76953589,77953589,"-"
"127","ENSG00000092841","ENSG00000092841.13",TRUE,"chr12",55552130,56552130,57552130,"+"
"128","ENSG00000094914","ENSG00000094914.8",TRUE,"chr12",52718648,53718648,54718648,"-"
"129","ENSG00000094916","ENSG00000094916.8",TRUE,"chr12",53673917,54673917,55673917,"-"
"130","ENSG00000102189","ENSG00000102189.11",TRUE,"chr12",92323107,93323107,94323107,"-"
"131","ENSG00000110799","ENSG00000110799.9",TRUE,"chr12",5233936,6233936,7233936,"-"
"132","ENSG00000110801","ENSG00000110801.8",TRUE,"chr12",121326638,122326638,123326638,"+"
"133","ENSG00000110811","ENSG00000110811.13",TRUE,"chr12",5937572,6937572,7937572,"+"
"134","ENSG00000110841","ENSG00000110841.8",TRUE,"chr12",26676364,27676364,28676364,"+"
"135","ENSG00000110844","ENSG00000110844.8",TRUE,"chr12",48962001,49962001,50962001,"+"
"136","ENSG00000110848","ENSG00000110848.4",TRUE,"chr12",8913497,9913497,10913497,"-"
"137","ENSG00000110851","ENSG00000110851.7",TRUE,"chr12",107155049,108155049,109155049,"-"
"138","ENSG00000110852","ENSG00000110852.4",TRUE,"chr12",9021985,10021985,11021985,"-"
"139","ENSG00000110871","ENSG00000110871.9",TRUE,"chr12",119972237,120972237,121972237,"-"
"140","ENSG00000110876","ENSG00000110876.8",TRUE,"chr12",108027670,109027670,110027670,"-"
"141","ENSG00000110880","ENSG00000110880.6",TRUE,"chr12",108125302,109125302,110125302,"-"
"142","ENSG00000110881","ENSG00000110881.6",TRUE,"chr12",49451331,50451331,51451331,"+"
"143","ENSG00000110888","ENSG00000110888.12",TRUE,"chr12",29907885,30907885,31907885,"-"
"144","ENSG00000110900","ENSG00000110900.10",TRUE,"chr12",30079362,31079362,32079362,"+"
"145","ENSG00000110906","ENSG00000110906.8",TRUE,"chr12",108915164,109915164,110915164,"-"
"146","ENSG00000110911","ENSG00000110911.10",TRUE,"chr12",50422349,51422349,52422349,"-"
"147","ENSG00000110917","ENSG00000110917.3",TRUE,"chr12",120124952,121124952,122124952,"+"
"148","ENSG00000110921","ENSG00000110921.7",TRUE,"chr12",109011060,110011060,111011060,"+"
"149","ENSG00000110925","ENSG00000110925.2",TRUE,"chr12",50477447,51477447,52477447,"-"
"150","ENSG00000110931","ENSG00000110931.12",TRUE,"chr12",120736111,121736111,122736111,"-"
"151","ENSG00000110934","ENSG00000110934.5",TRUE,"chr12",50718452,51718452,52718452,"-"
"152","ENSG00000110944","ENSG00000110944.4",TRUE,"chr12",55727958,56727958,57727958,"+"
"153","ENSG00000110955","ENSG00000110955.3",TRUE,"chr12",56039768,57039768,58039768,"-"
"154","ENSG00000110958","ENSG00000110958.10",TRUE,"chr12",56082192,57082192,58082192,"-"
"155","ENSG00000110987","ENSG00000110987.4",TRUE,"chr12",121457328,122457328,123457328,"+"
"156","ENSG00000111011","ENSG00000111011.10",TRUE,"chr12",122011547,123011547,124011547,"-"
"157","ENSG00000111012","ENSG00000111012.4",TRUE,"chr12",57162769,58162769,59162769,"-"
"158","ENSG00000111046","ENSG00000111046.3",TRUE,"chr12",80101413,81101413,82101413,"+"
"159","ENSG00000111052","ENSG00000111052.3",TRUE,"chr12",80331713,81331713,82331713,"-"
"160","ENSG00000111057","ENSG00000111057.6",TRUE,"chr12",52342655,53342655,54342655,"+"
"161","ENSG00000111077","ENSG00000111077.10",TRUE,"chr12",52440753,53440753,54440753,"+"
"162","ENSG00000111087","ENSG00000111087.4",TRUE,"chr12",56853568,57853568,58853568,"+"
"163","ENSG00000111110","ENSG00000111110.6",TRUE,"chr12",62328930,63328930,64328930,"-"
"164","ENSG00000111142","ENSG00000111142.9",TRUE,"chr12",94867296,95867296,96867296,"+"
"165","ENSG00000111144","ENSG00000111144.5",TRUE,"chr12",95437298,96437298,97437298,"-"
"166","ENSG00000111145","ENSG00000111145.3",TRUE,"chr12",95588153,96588153,97588153,"+"
"167","ENSG00000111181","ENSG00000111181.8",TRUE,"chr12",-676264,323736,1323736,"-"
"168","ENSG00000111186","ENSG00000111186.8",TRUE,"chr12",639057,1639057,2639057,"+"
"169","ENSG00000111196","ENSG00000111196.5",TRUE,"chr12",9766208,10766208,11766208,"-"
"170","ENSG00000111203","ENSG00000111203.7",TRUE,"chr12",1921788,2921788,3921788,"+"
"171","ENSG00000111206","ENSG00000111206.8",TRUE,"chr12",1986340,2986340,3986340,"-"
"172","ENSG00000111215","ENSG00000111215.5",TRUE,"chr12",10002074,11002074,12002074,"-"
"173","ENSG00000111224","ENSG00000111224.8",TRUE,"chr12",2982614,3982614,4982614,"-"
"174","ENSG00000111229","ENSG00000111229.9",TRUE,"chr12",109888227,110888227,111888227,"-"
"175","ENSG00000111231","ENSG00000111231.3",TRUE,"chr12",109907073,110907073,111907073,"-"
"176","ENSG00000111237","ENSG00000111237.12",TRUE,"chr12",109939916,110939916,111939916,"-"
"177","ENSG00000111245","ENSG00000111245.8",TRUE,"chr12",110359247,111359247,112359247,"-"
"178","ENSG00000111247","ENSG00000111247.10",TRUE,"chr12",3647964,4647964,5647964,"+"
"179","ENSG00000111249","ENSG00000111249.7",TRUE,"chr12",110471969,111471969,112471969,"+"
"180","ENSG00000111252","ENSG00000111252.5",TRUE,"chr12",110843727,111843727,112843727,"+"
"181","ENSG00000111254","ENSG00000111254.2",TRUE,"chr12",3758217,4758217,5758217,"-"
"182","ENSG00000111261","ENSG00000111261.8",TRUE,"chr12",11503176,12503176,13503176,"-"
"183","ENSG00000111262","ENSG00000111262.4",TRUE,"chr12",4019071,5019071,6019071,"+"
"184","ENSG00000111266","ENSG00000111266.4",TRUE,"chr12",11715797,12715797,13715797,"-"
"185","ENSG00000111269","ENSG00000111269.2",TRUE,"chr12",11764761,12764761,13764761,"+"
"186","ENSG00000111271","ENSG00000111271.9",TRUE,"chr12",111123857,112123857,113123857,"+"
"187","ENSG00000111275","ENSG00000111275.6",TRUE,"chr12",111204691,112204691,113204691,"+"
"188","ENSG00000111276","ENSG00000111276.5",TRUE,"chr12",11838432,12838432,13838432,"+"
"189","ENSG00000111291","ENSG00000111291.4",TRUE,"chr12",12105081,13105081,14105081,"-"
"190","ENSG00000111300","ENSG00000111300.5",TRUE,"chr12",111546600,112546600,113546600,"-"
"191","ENSG00000111321","ENSG00000111321.5",TRUE,"chr12",5484211,6484211,7484211,"+"
"192","ENSG00000111325","ENSG00000111325.12",TRUE,"chr12",122459127,123459127,124459127,"+"
"193","ENSG00000111328","ENSG00000111328.2",TRUE,"chr12",122756881,123756881,124756881,"-"
"194","ENSG00000111331","ENSG00000111331.7",TRUE,"chr12",112375856,113375856,114375856,"+"
"195","ENSG00000111335","ENSG00000111335.8",TRUE,"chr12",112416200,113416200,114416200,"+"
"196","ENSG00000111344","ENSG00000111344.7",TRUE,"chr12",112574044,113574044,114574044,"-"
"197","ENSG00000111348","ENSG00000111348.4",TRUE,"chr12",14114662,15114662,16114662,"-"
"198","ENSG00000111358","ENSG00000111358.7",TRUE,"chr12",123118286,124118286,125118286,"+"
"199","ENSG00000111361","ENSG00000111361.7",TRUE,"chr12",123118313,124118313,125118313,"-"
"200","ENSG00000111364","ENSG00000111364.9",TRUE,"chr12",123086624,124086624,125086624,"+"
"201","ENSG00000111371","ENSG00000111371.10",TRUE,"chr12",45663800,46663800,47663800,"-"
"202","ENSG00000111405","ENSG00000111405.4",TRUE,"chr12",47119350,48119350,49119350,"-"
"203","ENSG00000111412","ENSG00000111412.4",TRUE,"chr12",116175875,117175875,118175875,"-"
"204","ENSG00000111424","ENSG00000111424.6",TRUE,"chr12",47336831,48336831,49336831,"-"
"205","ENSG00000111445","ENSG00000111445.9",TRUE,"chr12",117451393,118451393,119451393,"+"
"206","ENSG00000111450","ENSG00000111450.9",TRUE,"chr12",130323811,131323811,132323811,"-"
"207","ENSG00000111452","ENSG00000111452.8",TRUE,"chr12",130438452,131438452,132438452,"+"
"208","ENSG00000111481","ENSG00000111481.5",TRUE,"chr12",53694986,54694986,55694986,"+"
"209","ENSG00000111490","ENSG00000111490.7",TRUE,"chr12",64153264,65153264,66153264,"+"
"210","ENSG00000111530","ENSG00000111530.6",TRUE,"chr12",66663138,67663138,68663138,"+"
"211","ENSG00000111536","ENSG00000111536.4",TRUE,"chr12",67619590,68619590,69619590,"-"
"212","ENSG00000111537","ENSG00000111537.4",TRUE,"chr12",67553520,68553520,69553520,"-"
"213","ENSG00000111540","ENSG00000111540.10",TRUE,"chr12",55367697,56367697,57367697,"+"
"214","ENSG00000111554","ENSG00000111554.10",TRUE,"chr12",67726161,68726161,69726161,"-"
"215","ENSG00000111581","ENSG00000111581.5",TRUE,"chr12",68080731,69080731,70080731,"+"
"216","ENSG00000111596","ENSG00000111596.7",TRUE,"chr12",69636782,70636782,71636782,"+"
"217","ENSG00000111602","ENSG00000111602.7",TRUE,"chr12",55843210,56843210,57843210,"-"
"218","ENSG00000111605","ENSG00000111605.12",TRUE,"chr12",68633349,69633349,70633349,"+"
"219","ENSG00000111615","ENSG00000111615.8",TRUE,"chr12",74905416,75905416,76905416,"-"
"220","ENSG00000111639","ENSG00000111639.3",TRUE,"chr12",5603007,6603007,7603007,"-"
"221","ENSG00000111640","ENSG00000111640.8",TRUE,"chr12",5643678,6643678,7643678,"+"
"222","ENSG00000111641","ENSG00000111641.6",TRUE,"chr12",5677857,6677857,7677857,"-"
"223","ENSG00000111642","ENSG00000111642.8",TRUE,"chr12",5723690,6723690,7723690,"-"
"224","ENSG00000111644","ENSG00000111644.3",TRUE,"chr12",5756599,6756599,7756599,"-"
"225","ENSG00000111647","ENSG00000111647.8",TRUE,"chr12",99536652,100536652,101536652,"-"
"226","ENSG00000111652","ENSG00000111652.4",TRUE,"chr12",5833180,6833180,7833180,"+"
"227","ENSG00000111653","ENSG00000111653.15",TRUE,"chr12",5772308,6772308,7772308,"-"
"228","ENSG00000111664","ENSG00000111664.6",TRUE,"chr12",5949118,6949118,7949118,"+"
"229","ENSG00000111665","ENSG00000111665.6",TRUE,"chr12",5960456,6960456,7960456,"-"
"230","ENSG00000111666","ENSG00000111666.5",TRUE,"chr12",101090725,102090725,103090725,"+"
"231","ENSG00000111667","ENSG00000111667.9",TRUE,"chr12",5961312,6961312,7961312,"+"
"232","ENSG00000111669","ENSG00000111669.9",TRUE,"chr12",5976283,6976283,7976283,"+"
"233","ENSG00000111670","ENSG00000111670.9",TRUE,"chr12",101224737,102224737,103224737,"-"
"234","ENSG00000111671","ENSG00000111671.5",TRUE,"chr12",5998522,6998522,7998522,"-"
"235","ENSG00000111674","ENSG00000111674.2",TRUE,"chr12",6022909,7022909,8022909,"+"
"236","ENSG00000111676","ENSG00000111676.8",TRUE,"chr12",6033626,7033626,8033626,"+"
"237","ENSG00000111678","ENSG00000111678.5",TRUE,"chr12",6052141,7052141,8052141,"+"
"238","ENSG00000111679","ENSG00000111679.11",TRUE,"chr12",6055631,7055631,8055631,"+"
"239","ENSG00000111684","ENSG00000111684.6",TRUE,"chr12",6125781,7125781,8125781,"-"
"240","ENSG00000111696","ENSG00000111696.7",TRUE,"chr12",103235012,104235012,105235012,"-"
"241","ENSG00000111707","ENSG00000111707.7",TRUE,"chr12",117814360,118814360,119814360,"+"
"242","ENSG00000111711","ENSG00000111711.4",TRUE,"chr12",20654715,21654715,22654715,"+"
"243","ENSG00000111713","ENSG00000111713.2",TRUE,"chr12",20757781,21757781,22757781,"-"
"244","ENSG00000111716","ENSG00000111716.8",TRUE,"chr12",20910791,21910791,22910791,"-"
"245","ENSG00000111725","ENSG00000111725.5",TRUE,"chr12",119105669,120105669,121105669,"+"
"246","ENSG00000111726","ENSG00000111726.8",TRUE,"chr12",21199152,22199152,23199152,"+"
"247","ENSG00000111727","ENSG00000111727.7",TRUE,"chr12",103458309,104458309,105458309,"+"
"248","ENSG00000111728","ENSG00000111728.5",TRUE,"chr12",21589975,22589975,23589975,"-"
"249","ENSG00000111729","ENSG00000111729.8",TRUE,"chr12",7276213,8276213,9276213,"+"
"250","ENSG00000111731","ENSG00000111731.8",TRUE,"chr12",21697480,22697480,23697480,"-"
"251","ENSG00000111732","ENSG00000111732.6",TRUE,"chr12",7765463,8765463,9765463,"-"
"252","ENSG00000111737","ENSG00000111737.6",TRUE,"chr12",119555306,120555306,121555306,"-"
"253","ENSG00000111752","ENSG00000111752.5",TRUE,"chr12",8066492,9066492,10066492,"+"
"254","ENSG00000111775","ENSG00000111775.2",TRUE,"chr12",119875893,120875893,121875893,"+"
"255","ENSG00000111785","ENSG00000111785.13",TRUE,"chr12",106168399,107168399,108168399,"+"
"256","ENSG00000111786","ENSG00000111786.3",TRUE,"chr12",119907551,120907551,121907551,"-"
"257","ENSG00000111788","ENSG00000111788.9",TRUE,"chr12",8429831,9429831,10429831,"+"
"258","ENSG00000111790","ENSG00000111790.9",TRUE,"chr12",26091403,27091403,28091403,"+"
"259","ENSG00000112787","ENSG00000112787.7",TRUE,"chr12",132066137,133066137,134066137,"+"
"260","ENSG00000118307","ENSG00000118307.12",TRUE,"chr12",24348096,25348096,26348096,"-"
"261","ENSG00000118308","ENSG00000118308.10",TRUE,"chr12",24157276,25157276,26157276,"+"
"262","ENSG00000118596","ENSG00000118596.7",TRUE,"chr12",58989810,59989810,60989810,"+"
"263","ENSG00000118600","ENSG00000118600.6",TRUE,"chr12",63173622,64173622,65173622,"+"
"264","ENSG00000118971","ENSG00000118971.3",TRUE,"chr12",3378937,4378937,5378937,"+"
"265","ENSG00000118976","ENSG00000118976.5",TRUE,"chr12",2948625,3948625,4948625,"+"
"266","ENSG00000119242","ENSG00000119242.4",TRUE,"chr12",123457378,124457378,125457378,"-"
"267","ENSG00000120647","ENSG00000120647.5",TRUE,"chr12",-501561,498439,1498439,"+"
"268","ENSG00000120798","ENSG00000120798.11",TRUE,"chr12",94467404,95467404,96467404,"-"
"269","ENSG00000120800","ENSG00000120800.4",TRUE,"chr12",100673883,101673883,102673883,"+"
"270","ENSG00000120802","ENSG00000120802.8",TRUE,"chr12",97909357,98909357,99909357,"+"
"271","ENSG00000120805","ENSG00000120805.9",TRUE,"chr12",100801550,101801550,102801550,"-"
"272","ENSG00000120820","ENSG00000120820.8",TRUE,"chr12",103457961,104457961,105457961,"-"
"273","ENSG00000120832","ENSG00000120832.5",TRUE,"chr12",106380938,107380938,108380938,"-"
"274","ENSG00000120833","ENSG00000120833.8",TRUE,"chr12",92963590,93963590,94963590,"+"
"275","ENSG00000120837","ENSG00000120837.3",TRUE,"chr12",103532019,104532019,105532019,"-"
"276","ENSG00000120860","ENSG00000120860.6",TRUE,"chr12",101455927,102455927,103455927,"-"
"277","ENSG00000120868","ENSG00000120868.9",TRUE,"chr12",98039068,99039068,100039068,"+"
"278","ENSG00000121316","ENSG00000121316.5",TRUE,"chr12",13720817,14720817,15720817,"-"
"279","ENSG00000121318","ENSG00000121318.2",TRUE,"chr12",9978957,10978957,11978957,"-"
"280","ENSG00000121350","ENSG00000121350.10",TRUE,"chr12",20590549,21590549,22590549,"+"
"281","ENSG00000121380","ENSG00000121380.7",TRUE,"chr12",11202778,12202778,13202778,"+"
"282","ENSG00000121749","ENSG00000121749.11",TRUE,"chr12",71233487,72233487,73233487,"+"
"283","ENSG00000122965","ENSG00000122965.6",TRUE,"chr12",113404130,114404130,115404130,"-"
