"GENE_ID","GEUVADIS","IN_GENCODE","CHR","LEFT","TSS","RIGHT","DIRECTION"
"62","ENSG00000068079","ENSG00000068079.3",TRUE,"chr17",40158757,41158757,42158757,"+"
"63","ENSG00000068097","ENSG00000068097.8",TRUE,"chr17",57156283,58156283,59156283,"-"
"64","ENSG00000068120","ENSG00000068120.8",TRUE,"chr17",39713485,40713485,41713485,"+"
"65","ENSG00000068137","ENSG00000068137.9",TRUE,"chr17",39829012,40829012,41829012,"-"
"66","ENSG00000068489","ENSG00000068489.7",TRUE,"chr17",56233093,57233093,58233093,"+"
"67","ENSG00000069188","ENSG00000069188.11",TRUE,"chr17",70640584,71640584,72640584,"-"
"68","ENSG00000070366","ENSG00000070366.8",TRUE,"chr17",1207079,2207079,3207079,"-"
"69","ENSG00000070444","ENSG00000070444.8",TRUE,"chr17",1304398,2304398,3304398,"-"
"70","ENSG00000070495","ENSG00000070495.8",TRUE,"chr17",73722881,74722881,75722881,"-"
"71","ENSG00000070540","ENSG00000070540.7",TRUE,"chr17",65453654,66453654,67453654,"-"
"72","ENSG00000070731","ENSG00000070731.4",TRUE,"chr17",73583038,74583038,75583038,"-"
"73","ENSG00000072134","ENSG00000072134.10",TRUE,"chr17",18118928,19118928,20118928,"+"
"74","ENSG00000072210","ENSG00000072210.12",TRUE,"chr17",18551449,19551449,20551449,"+"
"75","ENSG00000072310","ENSG00000072310.10",TRUE,"chr17",16740316,17740316,18740316,"-"
"76","ENSG00000072778","ENSG00000072778.12",TRUE,"chr17",6120444,7120444,8120444,"+"
"77","ENSG00000072818","ENSG00000072818.6",TRUE,"chr17",6239848,7239848,8239848,"+"
"78","ENSG00000072849","ENSG00000072849.6",TRUE,"chr17",4390131,5390131,6390131,"-"
"79","ENSG00000073350","ENSG00000073350.8",TRUE,"chr17",72521161,73521161,74521161,"+"
"80","ENSG00000073536","ENSG00000073536.11",TRUE,"chr17",32469323,33469323,34469323,"-"
"81","ENSG00000073584","ENSG00000073584.13",TRUE,"chr17",37804906,38804906,39804906,"-"
"82","ENSG00000073598","ENSG00000073598.3",TRUE,"chr17",32448634,33448634,34448634,"+"
"83","ENSG00000073605","ENSG00000073605.12",TRUE,"chr17",37076107,38076107,39076107,"-"
"84","ENSG00000073670","ENSG00000073670.7",TRUE,"chr17",41836356,42836356,43836356,"+"
"85","ENSG00000073861","ENSG00000073861.1",TRUE,"chr17",44810602,45810602,46810602,"+"
"86","ENSG00000073969","ENSG00000073969.13",TRUE,"chr17",43668035,44668035,45668035,"+"
"87","ENSG00000074356","ENSG00000074356.11",TRUE,"chr17",2749540,3749540,4749540,"-"
"88","ENSG00000074370","ENSG00000074370.13",TRUE,"chr17",2867758,3867758,4867758,"-"
"89","ENSG00000074660","ENSG00000074660.11",TRUE,"chr17",549038,1549038,2549038,"-"
"90","ENSG00000074755","ENSG00000074755.9",TRUE,"chr17",3046324,4046324,5046324,"-"
"91","ENSG00000075461","ENSG00000075461.4",TRUE,"chr17",63960823,64960823,65960823,"+"
"92","ENSG00000076351","ENSG00000076351.7",TRUE,"chr17",25734215,26734215,27734215,"-"
"93","ENSG00000076382","ENSG00000076382.8",TRUE,"chr17",25926043,26926043,27926043,"-"
"94","ENSG00000076604","ENSG00000076604.8",TRUE,"chr17",26071023,27071023,28071023,"+"
"95","ENSG00000078687","ENSG00000078687.11",TRUE,"chr17",74955322,75955322,76955322,"+"
"96","ENSG00000082641","ENSG00000082641.10",TRUE,"chr17",45125691,46125691,47125691,"+"
"97","ENSG00000083290","ENSG00000083290.13",TRUE,"chr17",18771249,19771249,20771249,"-"
"98","ENSG00000083454","ENSG00000083454.16",TRUE,"chr17",2599534,3599534,4599534,"-"
"99","ENSG00000083457","ENSG00000083457.6",TRUE,"chr17",2704482,3704482,4704482,"-"
"100","ENSG00000087095","ENSG00000087095.7",TRUE,"chr17",25368763,26368763,27368763,"+"
"101","ENSG00000087111","ENSG00000087111.14",TRUE,"chr17",25898812,26898812,27898812,"-"
"102","ENSG00000087152","ENSG00000087152.9",TRUE,"chr17",41277481,42277481,43277481,"-"
"103","ENSG00000087157","ENSG00000087157.11",TRUE,"chr17",75374730,76374730,77374730,"+"
"104","ENSG00000087191","ENSG00000087191.7",TRUE,"chr17",60904512,61904512,62904512,"+"
"105","ENSG00000087995","ENSG00000087995.10",TRUE,"chr17",59501236,60501236,61501236,"+"
"106","ENSG00000089558","ENSG00000089558.2",TRUE,"chr17",39333160,40333160,41333160,"-"
"107","ENSG00000089685","ENSG00000089685.7",TRUE,"chr17",75210267,76210267,77210267,"+"
"108","ENSG00000091536","ENSG00000091536.10",TRUE,"chr17",17012020,18012020,19012020,"+"
"109","ENSG00000091542","ENSG00000091542.7",TRUE,"chr17",17086392,18086392,19086392,"+"
"110","ENSG00000091592","ENSG00000091592.9",TRUE,"chr17",4522744,5522744,6522744,"-"
"111","ENSG00000091622","ENSG00000091622.10",TRUE,"chr17",5459875,6459875,7459875,"-"
"112","ENSG00000091640","ENSG00000091640.3",TRUE,"chr17",3871112,4871112,5871112,"-"
"113","ENSG00000091947","ENSG00000091947.4",TRUE,"chr17",41101314,42101314,43101314,"-"
"114","ENSG00000092871","ENSG00000092871.11",TRUE,"chr17",32416338,33416338,34416338,"-"
"115","ENSG00000092929","ENSG00000092929.5",TRUE,"chr17",72840633,73840633,74840633,"-"
"116","ENSG00000092931","ENSG00000092931.6",TRUE,"chr17",73731947,74731947,75731947,"+"
"117","ENSG00000094804","ENSG00000094804.4",TRUE,"chr17",37444131,38444131,39444131,"+"
"118","ENSG00000108256","ENSG00000108256.2",TRUE,"chr17",26621166,27621166,28621166,"-"
"119","ENSG00000108262","ENSG00000108262.9",TRUE,"chr17",26921072,27921072,28921072,"-"
"120","ENSG00000108298","ENSG00000108298.4",TRUE,"chr17",36356536,37356536,38356536,"+"
"121","ENSG00000108306","ENSG00000108306.6",TRUE,"chr17",36558776,37558776,38558776,"-"
"122","ENSG00000108309","ENSG00000108309.7",TRUE,"chr17",41385781,42385781,43385781,"+"
"123","ENSG00000108312","ENSG00000108312.10",TRUE,"chr17",41298994,42298994,43298994,"-"
"124","ENSG00000108342","ENSG00000108342.7",TRUE,"chr17",37171614,38171614,39171614,"+"
"125","ENSG00000108344","ENSG00000108344.9",TRUE,"chr17",37137060,38137060,39137060,"+"
"126","ENSG00000108349","ENSG00000108349.8",TRUE,"chr17",37296571,38296571,39296571,"+"
"127","ENSG00000108352","ENSG00000108352.5",TRUE,"chr17",37333263,38333263,39333263,"+"
"128","ENSG00000108370","ENSG00000108370.10",TRUE,"chr17",62096930,63096930,64096930,"+"
"129","ENSG00000108375","ENSG00000108375.7",TRUE,"chr17",55494956,56494956,57494956,"-"
"130","ENSG00000108379","ENSG00000108379.5",TRUE,"chr17",43910520,44910520,45910520,"-"
"131","ENSG00000108381","ENSG00000108381.6",TRUE,"chr17",2375668,3375668,4375668,"+"
"132","ENSG00000108384","ENSG00000108384.9",TRUE,"chr17",55769934,56769934,57769934,"+"
"133","ENSG00000108387","ENSG00000108387.9",TRUE,"chr17",55621729,56621729,57621729,"-"
"134","ENSG00000108389","ENSG00000108389.4",TRUE,"chr17",55595266,56595266,57595266,"-"
"135","ENSG00000108395","ENSG00000108395.8",TRUE,"chr17",56184282,57184282,58184282,"-"
"136","ENSG00000108405","ENSG00000108405.3",TRUE,"chr17",2819770,3819770,4819770,"-"
"137","ENSG00000108406","ENSG00000108406.4",TRUE,"chr17",56642919,57642919,58642919,"+"
"138","ENSG00000108423","ENSG00000108423.9",TRUE,"chr17",56970306,57970306,58970306,"-"
"139","ENSG00000108424","ENSG00000108424.4",TRUE,"chr17",44726842,45726842,46726842,"+"
"140","ENSG00000108433","ENSG00000108433.10",TRUE,"chr17",44000441,45000441,46000441,"+"
"141","ENSG00000108439","ENSG00000108439.4",TRUE,"chr17",45018872,46018872,47018872,"+"
"142","ENSG00000108443","ENSG00000108443.8",TRUE,"chr17",56970407,57970407,58970407,"+"
"143","ENSG00000108448","ENSG00000108448.13",TRUE,"chr17",17601311,18601311,19601311,"+"
"144","ENSG00000108465","ENSG00000108465.8",TRUE,"chr17",45045176,46045176,47045176,"+"
"145","ENSG00000108468","ENSG00000108468.9",TRUE,"chr17",45178840,46178840,47178840,"-"
"146","ENSG00000108469","ENSG00000108469.9",TRUE,"chr17",72663269,73663269,74663269,"-"
"147","ENSG00000108474","ENSG00000108474.7",TRUE,"chr17",15120505,16120505,17120505,"+"
"148","ENSG00000108479","ENSG00000108479.5",TRUE,"chr17",72761317,73761317,74761317,"-"
"149","ENSG00000108506","ENSG00000108506.6",TRUE,"chr17",59005377,60005377,61005377,"-"
"150","ENSG00000108509","ENSG00000108509.15",TRUE,"chr17",3890970,4890970,5890970,"-"
"151","ENSG00000108510","ENSG00000108510.4",TRUE,"chr17",59142639,60142639,61142639,"-"
"152","ENSG00000108511","ENSG00000108511.8",TRUE,"chr17",45682354,46682354,47682354,"-"
"153","ENSG00000108515","ENSG00000108515.12",TRUE,"chr17",3851387,4851387,5851387,"+"
"154","ENSG00000108518","ENSG00000108518.7",TRUE,"chr17",3852356,4852356,5852356,"-"
"155","ENSG00000108523","ENSG00000108523.11",TRUE,"chr17",3843303,4843303,5843303,"+"
"156","ENSG00000108528","ENSG00000108528.9",TRUE,"chr17",3843348,4843348,5843348,"-"
"157","ENSG00000108551","ENSG00000108551.3",TRUE,"chr17",16399709,17399709,18399709,"-"
"158","ENSG00000108556","ENSG00000108556.7",TRUE,"chr17",3837733,4837733,5837733,"-"
"159","ENSG00000108557","ENSG00000108557.12",TRUE,"chr17",16584772,17584772,18584772,"+"
"160","ENSG00000108559","ENSG00000108559.6",TRUE,"chr17",4322996,5322996,6322996,"-"
"161","ENSG00000108561","ENSG00000108561.4",TRUE,"chr17",4352150,5352150,6352150,"-"
"162","ENSG00000108576","ENSG00000108576.4",TRUE,"chr17",27563020,28563020,29563020,"-"
"163","ENSG00000108578","ENSG00000108578.8",TRUE,"chr17",27619074,28619074,29619074,"-"
"164","ENSG00000108582","ENSG00000108582.5",TRUE,"chr17",27705945,28705945,29705945,"+"
"165","ENSG00000108587","ENSG00000108587.9",TRUE,"chr17",27804380,28804380,29804380,"+"
"166","ENSG00000108588","ENSG00000108588.7",TRUE,"chr17",60853711,61853711,62853711,"-"
"167","ENSG00000108590","ENSG00000108590.6",TRUE,"chr17",5554954,6554954,7554954,"-"
"168","ENSG00000108591","ENSG00000108591.4",TRUE,"chr17",16991206,17991206,18991206,"+"
"169","ENSG00000108592","ENSG00000108592.9",TRUE,"chr17",60907372,61907372,62907372,"-"
"170","ENSG00000108599","ENSG00000108599.8",TRUE,"chr17",18881656,19881656,20881656,"-"
"171","ENSG00000108602","ENSG00000108602.12",TRUE,"chr17",18652256,19652256,20652256,"-"
"172","ENSG00000108604","ENSG00000108604.10",TRUE,"chr17",60920425,61920425,62920425,"-"
"173","ENSG00000108622","ENSG00000108622.5",TRUE,"chr17",61097994,62097994,63097994,"-"
"174","ENSG00000108639","ENSG00000108639.2",TRUE,"chr17",75164662,76164662,77164662,"+"
"175","ENSG00000108641","ENSG00000108641.9",TRUE,"chr17",18281506,19281506,20281506,"-"
"176","ENSG00000108651","ENSG00000108651.3",TRUE,"chr17",29228727,30228727,31228727,"-"
"177","ENSG00000108654","ENSG00000108654.5",TRUE,"chr17",61504317,62504317,63504317,"-"
"178","ENSG00000108666","ENSG00000108666.4",TRUE,"chr17",29677042,30677042,31677042,"-"
"179","ENSG00000108669","ENSG00000108669.10",TRUE,"chr17",75778379,76778379,77778379,"-"
"180","ENSG00000108671","ENSG00000108671.4",TRUE,"chr17",29771397,30771397,31771397,"+"
"181","ENSG00000108679","ENSG00000108679.5",TRUE,"chr17",75976029,76976029,77976029,"-"
"182","ENSG00000108702","ENSG00000108702.2",TRUE,"chr17",31690252,32690252,33690252,"-"
"183","ENSG00000108733","ENSG00000108733.3",TRUE,"chr17",32905882,33905882,34905882,"-"
"184","ENSG00000108771","ENSG00000108771.6",TRUE,"chr17",39264732,40264732,41264732,"-"
"185","ENSG00000108773","ENSG00000108773.5",TRUE,"chr17",39273385,40273385,41273385,"-"
"186","ENSG00000108774","ENSG00000108774.10",TRUE,"chr17",39307062,40307062,41307062,"-"
"187","ENSG00000108784","ENSG00000108784.3",TRUE,"chr17",39688259,40688259,41688259,"+"
"188","ENSG00000108786","ENSG00000108786.4",TRUE,"chr17",39704940,40704940,41704940,"+"
"189","ENSG00000108788","ENSG00000108788.6",TRUE,"chr17",39719090,40719090,41719090,"+"
"190","ENSG00000108797","ENSG00000108797.6",TRUE,"chr17",39834549,40834549,41834549,"+"
"191","ENSG00000108798","ENSG00000108798.4",TRUE,"chr17",46287773,47287773,48287773,"+"
"192","ENSG00000108799","ENSG00000108799.6",TRUE,"chr17",39897067,40897067,41897067,"-"
"193","ENSG00000108813","ENSG00000108813.8",TRUE,"chr17",47046334,48046334,49046334,"+"
"194","ENSG00000108819","ENSG00000108819.9",TRUE,"chr17",47228038,48228038,49228038,"-"
"195","ENSG00000108821","ENSG00000108821.8",TRUE,"chr17",47278993,48278993,49278993,"-"
"196","ENSG00000108823","ENSG00000108823.11",TRUE,"chr17",47241575,48241575,49241575,"+"
"197","ENSG00000108825","ENSG00000108825.11",TRUE,"chr17",40132545,41132545,42132545,"-"
"198","ENSG00000108826","ENSG00000108826.11",TRUE,"chr17",47450568,48450568,49450568,"-"
"199","ENSG00000108828","ENSG00000108828.9",TRUE,"chr17",40177140,41177140,42177140,"-"
"200","ENSG00000108829","ENSG00000108829.9",TRUE,"chr17",47474884,48474884,49474884,"-"
"201","ENSG00000108830","ENSG00000108830.5",TRUE,"chr17",40177248,41177248,42177248,"+"
"202","ENSG00000108839","ENSG00000108839.7",TRUE,"chr17",5899368,6899368,7899368,"+"
"203","ENSG00000108840","ENSG00000108840.10",TRUE,"chr17",41201070,42201070,43201070,"-"
"204","ENSG00000108846","ENSG00000108846.11",TRUE,"chr17",47712138,48712138,49712138,"+"
"205","ENSG00000108848","ENSG00000108848.9",TRUE,"chr17",47796926,48796926,49796926,"+"
"206","ENSG00000108852","ENSG00000108852.10",TRUE,"chr17",40987079,41987079,42987079,"-"
"207","ENSG00000108854","ENSG00000108854.10",TRUE,"chr17",61658425,62658425,63658425,"-"
"208","ENSG00000108861","ENSG00000108861.3",TRUE,"chr17",40856345,41856345,42856345,"-"
"209","ENSG00000108883","ENSG00000108883.6",TRUE,"chr17",41976813,42976813,43976813,"-"
"210","ENSG00000108924","ENSG00000108924.7",TRUE,"chr17",52342321,53342321,54342321,"+"
"211","ENSG00000108932","ENSG00000108932.6",TRUE,"chr17",65287408,66287408,67287408,"-"
"212","ENSG00000108946","ENSG00000108946.7",TRUE,"chr17",65507921,66507921,67507921,"+"
"213","ENSG00000108950","ENSG00000108950.6",TRUE,"chr17",65597508,66597508,67597508,"-"
"214","ENSG00000108953","ENSG00000108953.10",TRUE,"chr17",303516,1303516,2303516,"-"
"215","ENSG00000108958","ENSG00000108958.4",TRUE,"chr17",761740,1761740,2761740,"-"
"216","ENSG00000108960","ENSG00000108960.3",TRUE,"chr17",52499285,53499285,54499285,"-"
"217","ENSG00000108961","ENSG00000108961.8",TRUE,"chr17",7191972,8191972,9191972,"+"
"218","ENSG00000108963","ENSG00000108963.10",TRUE,"chr17",933431,1933431,2933431,"+"
"219","ENSG00000108984","ENSG00000108984.8",TRUE,"chr17",66410838,67410838,68410838,"+"
"220","ENSG00000109016","ENSG00000109016.12",TRUE,"chr17",20026677,21026677,22026677,"+"
"221","ENSG00000109046","ENSG00000109046.9",TRUE,"chr17",24621102,25621102,26621102,"+"
"222","ENSG00000109047","ENSG00000109047.5",TRUE,"chr17",8808588,9808588,10808588,"-"
"223","ENSG00000109062","ENSG00000109062.4",TRUE,"chr17",71744767,72744767,73744767,"+"
"224","ENSG00000109063","ENSG00000109063.7",TRUE,"chr17",9560626,10560626,11560626,"-"
"225","ENSG00000109065","ENSG00000109065.6",TRUE,"chr17",71772506,72772506,73772506,"-"
"226","ENSG00000109066","ENSG00000109066.8",TRUE,"chr17",71772638,72772638,73772638,"+"
"227","ENSG00000109079","ENSG00000109079.3",TRUE,"chr17",25662628,26662628,27662628,"+"
"228","ENSG00000109083","ENSG00000109083.8",TRUE,"chr17",25662515,26662515,27662515,"-"
"229","ENSG00000109084","ENSG00000109084.8",TRUE,"chr17",25646226,26646226,27646226,"+"
"230","ENSG00000109089","ENSG00000109089.7",TRUE,"chr17",71983727,72983727,73983727,"+"
"231","ENSG00000109103","ENSG00000109103.5",TRUE,"chr17",25879649,26879649,27879649,"-"
"232","ENSG00000109107","ENSG00000109107.7",TRUE,"chr17",25903966,26903966,27903966,"-"
"233","ENSG00000109111","ENSG00000109111.9",TRUE,"chr17",25989216,26989216,27989216,"+"
"234","ENSG00000109113","ENSG00000109113.11",TRUE,"chr17",26045447,27045447,28045447,"-"
"235","ENSG00000109118","ENSG00000109118.7",TRUE,"chr17",26278789,27278789,28278789,"-"
"236","ENSG00000120063","ENSG00000120063.4",TRUE,"chr17",62052858,63052858,64052858,"-"
"237","ENSG00000120071","ENSG00000120071.8",TRUE,"chr17",43302755,44302755,45302755,"-"
"238","ENSG00000120088","ENSG00000120088.9",TRUE,"chr17",42861646,43861646,44861646,"+"
"239","ENSG00000120093","ENSG00000120093.7",TRUE,"chr17",45682274,46682274,47682274,"-"
"240","ENSG00000121053","ENSG00000121053.4",TRUE,"chr17",55270087,56270087,57270087,"+"
"241","ENSG00000121057","ENSG00000121057.7",TRUE,"chr17",54162453,55162453,56162453,"+"
"242","ENSG00000121058","ENSG00000121058.4",TRUE,"chr17",54038411,55038411,56038411,"-"
"243","ENSG00000121060","ENSG00000121060.10",TRUE,"chr17",53991441,54991441,55991441,"-"
"244","ENSG00000121064","ENSG00000121064.8",TRUE,"chr17",54055490,55055490,56055490,"+"
"245","ENSG00000121067","ENSG00000121067.12",TRUE,"chr17",46755525,47755525,48755525,"-"
"246","ENSG00000121073","ENSG00000121073.7",TRUE,"chr17",46786376,47786376,48786376,"-"
"247","ENSG00000121075","ENSG00000121075.3",TRUE,"chr17",58529765,59529765,60529765,"+"
"248","ENSG00000121101","ENSG00000121101.10",TRUE,"chr17",55769416,56769416,57769416,"-"
"249","ENSG00000121104","ENSG00000121104.3",TRUE,"chr17",46866542,47866542,48866542,"-"
"250","ENSG00000123700","ENSG00000123700.3",TRUE,"chr17",67164814,68164814,69164814,"+"
"251","ENSG00000124422","ENSG00000124422.6",TRUE,"chr17",19947073,20947073,21947073,"-"
"252","ENSG00000125319","ENSG00000125319.8",TRUE,"chr17",41219274,42219274,43219274,"+"
"253","ENSG00000125398","ENSG00000125398.4",TRUE,"chr17",69117161,70117161,71117161,"+"
"254","ENSG00000125430","ENSG00000125430.4",TRUE,"chr17",13204398,14204398,15204398,"+"
"255","ENSG00000125434","ENSG00000125434.5",TRUE,"chr17",7198718,8198718,9198718,"-"
"256","ENSG00000125445","ENSG00000125445.5",TRUE,"chr17",72257755,73257755,74257755,"+"
"257","ENSG00000125447","ENSG00000125447.11",TRUE,"chr17",72258444,73258444,74258444,"-"
"258","ENSG00000125449","ENSG00000125449.1",TRUE,"chr17",72106047,73106047,74106047,"+"
"259","ENSG00000125450","ENSG00000125450.5",TRUE,"chr17",72201754,73201754,74201754,"+"
"260","ENSG00000125454","ENSG00000125454.6",TRUE,"chr17",72285591,73285591,74285591,"-"
"261","ENSG00000125457","ENSG00000125457.8",TRUE,"chr17",72267312,73267312,74267312,"-"
"262","ENSG00000125458","ENSG00000125458.1",TRUE,"chr17",72127852,73127852,74127852,"-"
"263","ENSG00000125686","ENSG00000125686.6",TRUE,"chr17",36607525,37607525,38607525,"-"
"264","ENSG00000125691","ENSG00000125691.7",TRUE,"chr17",36010017,37010017,38010017,"-"
"265","ENSG00000125695","ENSG00000125695.11",TRUE,"chr17",60829457,61829457,62829457,"-"
"266","ENSG00000126351","ENSG00000126351.7",TRUE,"chr17",37214543,38214543,39214543,"+"
"267","ENSG00000126353","ENSG00000126353.2",TRUE,"chr17",37721724,38721724,39721724,"-"
"268","ENSG00000126368","ENSG00000126368.5",TRUE,"chr17",37256842,38256842,39256842,"-"
"269","ENSG00000126561","ENSG00000126561.9",TRUE,"chr17",39439565,40439565,41439565,"+"
"270","ENSG00000126562","ENSG00000126562.10",TRUE,"chr17",39932628,40932628,41932628,"+"
"271","ENSG00000126581","ENSG00000126581.7",TRUE,"chr17",39985367,40985367,41985367,"-"
"272","ENSG00000126653","ENSG00000126653.9",TRUE,"chr17",27442539,28442539,29442539,"+"
"273","ENSG00000126858","ENSG00000126858.11",TRUE,"chr17",29469473,30469473,31469473,"+"
"274","ENSG00000126860","ENSG00000126860.5",TRUE,"chr17",28648767,29648767,30648767,"-"
"275","ENSG00000126861","ENSG00000126861.3",TRUE,"chr17",28624557,29624557,30624557,"-"
"276","ENSG00000127774","ENSG00000127774.5",TRUE,"chr17",2572106,3572106,4572106,"+"
"277","ENSG00000127804","ENSG00000127804.6",TRUE,"chr17",1415185,2415185,3415185,"-"
"278","ENSG00000128422","ENSG00000128422.10",TRUE,"chr17",38781094,39781094,40781094,"-"
"279","ENSG00000128438","ENSG00000128438.4",TRUE,"chr17",15838153,16838153,17838153,"-"
"280","ENSG00000128482","ENSG00000128482.9",TRUE,"chr17",18314438,19314438,20314438,"+"
"281","ENSG00000128487","ENSG00000128487.10",TRUE,"chr17",18912178,19912178,20912178,"+"
"282","ENSG00000129194","ENSG00000129194.3",TRUE,"chr17",6493412,7493412,8493412,"-"
"283","ENSG00000129195","ENSG00000129195.9",TRUE,"chr17",5347761,6347761,7347761,"+"
