ANNOTATION,MEDIATOR,TEST,POTENTIAL_SET,TYPE,TEST_STAT,GREATER,LESS,TWO_SIDED,GREATER.ADJ,LESS.ADJ
verPhyloP,Slice Stability,Jonckheere-Terpstra Test,2,NA,787626.5,0.5976,0.4072,0.7912,0.9377162162162163,0.8506166666666667
verPhyloP,Slice Stability,Jonckheere-Terpstra Test,3,NA,1253106,0.0244,0.9806,0.0396,0.9377162162162163,0.9875337500000001
GerpN,Slice Stability,Jonckheere-Terpstra Test,1,NA,236471.5,0.75,0.2498,0.4828,0.9377162162162163,0.8506166666666667
GerpN,Slice Stability,Jonckheere-Terpstra Test,2,NA,788411.5,0.6478,0.3518,0.6856,0.9377162162162163,0.8506166666666667
GerpN,Slice Stability,Jonckheere-Terpstra Test,3,NA,1187817,0.852,0.144,0.2964,0.9377162162162163,0.8506166666666667
GerpS,Slice Stability,Jonckheere-Terpstra Test,1,NA,231462,0.9268,0.0794,0.1512,0.9573818515123739,0.8506166666666667
GerpS,Slice Stability,Jonckheere-Terpstra Test,2,NA,797640.5,0.4282,0.5598,0.886,0.9377162162162163,0.8506166666666667
GerpS,Slice Stability,Jonckheere-Terpstra Test,3,NA,1255518,0.0274,0.9738,0.0564,0.9377162162162163,0.982517994628469
bStatistic,Slice Stability,Jonckheere-Terpstra Test,1,NA,223600,0.8412,0.1582,0.3032,0.9377162162162163,0.8506166666666667
bStatistic,Slice Stability,Jonckheere-Terpstra Test,2,NA,741745,0.5652,0.4138,0.8528,0.9377162162162163,0.8506166666666667
bStatistic,Slice Stability,Jonckheere-Terpstra Test,3,NA,1132904,0.8698,0.121,0.2536,0.938317702448211,0.8506166666666667
LINSIGHT,Slice Stability,Jonckheere-Terpstra Test,1,NA,244785,0.223,0.7816,0.4268,0.9377162162162163,0.8995384146341463
LINSIGHT,Slice Stability,Jonckheere-Terpstra Test,2,NA,788506,0.5626,0.4366,0.8616,0.9377162162162163,0.8506166666666667
LINSIGHT,Slice Stability,Jonckheere-Terpstra Test,3,NA,1223922,0.166,0.8426,0.3288,0.9377162162162163,0.9170175337186898
Funseq.Value,Slice Stability,Jonckheere-Terpstra Test,1,NA,3,0.9044,0.2122,0.418,0.9445929629629629,0.8506166666666667
Funseq.Value,Slice Stability,Jonckheere-Terpstra Test,2,NA,8,0.9488,0.2304,0.4824,0.9707335753176045,0.8506166666666667
Funseq.Value,Slice Stability,Jonckheere-Terpstra Test,3,NA,4,0.3342,1,0.668,0.9377162162162163,1
Aloft.Value,Slice Stability,Jonckheere-Terpstra Test,1,NA,NA,NA,NA,NA,NA,NA
Aloft.Value,Slice Stability,Jonckheere-Terpstra Test,2,NA,NA,NA,NA,NA,NA,NA
Aloft.Value,Slice Stability,Jonckheere-Terpstra Test,3,NA,NA,NA,NA,NA,NA,NA
CpG,Slice Stability,Jonckheere-Terpstra Test,1,NA,241727.5,0.4508,0.5294,0.9204,0.9377162162162163,0.8506166666666667
CpG,Slice Stability,Jonckheere-Terpstra Test,2,NA,777256.5,0.8558,0.1352,0.3036,0.9377162162162163,0.8506166666666667
CpG,Slice Stability,Jonckheere-Terpstra Test,3,NA,1227328,0.2544,0.76,0.4944,0.9377162162162163,0.8927425025853154
GC,Slice Stability,Jonckheere-Terpstra Test,1,NA,240819,0.5152,0.4956,0.9832,0.9377162162162163,0.8506166666666667
GC,Slice Stability,Jonckheere-Terpstra Test,2,NA,786991,0.6844,0.317,0.6196,0.9377162162162163,0.8506166666666667
GC,Slice Stability,Jonckheere-Terpstra Test,3,NA,1190792,0.8334,0.1784,0.3604,0.9377162162162163,0.8506166666666667
Fathmm.XF,Slice Stability,Jonckheere-Terpstra Test,1,NA,236945,0.6522,0.3344,0.6848,0.9377162162162163,0.8506166666666667
Fathmm.XF,Slice Stability,Jonckheere-Terpstra Test,2,NA,796441,0.3846,0.609,0.7568,0.9377162162162163,0.8625344139650872
Fathmm.XF,Slice Stability,Jonckheere-Terpstra Test,3,NA,1183264,0.7824,0.2138,0.438,0.9377162162162163,0.8506166666666667
FIRE Score,Slice Stability,Jonckheere-Terpstra Test,1,NA,252476.5,0.296,0.7094,0.572,0.9377162162162163,0.8927026315789475
FIRE Score,Slice Stability,Jonckheere-Terpstra Test,2,NA,831929.5,0.2674,0.7346,0.5304,0.9377162162162163,0.8927425025853154
FIRE Score,Slice Stability,Jonckheere-Terpstra Test,3,NA,1292622,0.0032,0.997,0.0048,0.9377162162162163,1
ENCFF093VXI,Slice Stability,Jonckheere-Terpstra Test,1,TSS,3031,0.0752,0.9204,0.1552,0.9377162162162163,0.9539802378774017
ENCFF093VXI,Slice Stability,Jonckheere-Terpstra Test,1,AVE,2897,0.2136,0.7822,0.432,0.9377162162162163,0.8995384146341463
ENCFF093VXI,Slice Stability,Jonckheere-Terpstra Test,2,TSS,7139,0.8382,0.1602,0.3272,0.9377162162162163,0.8506166666666667
ENCFF093VXI,Slice Stability,Jonckheere-Terpstra Test,2,AVE,7347,0.6946,0.2904,0.5764,0.9377162162162163,0.8506166666666667
ENCFF093VXI,Slice Stability,Jonckheere-Terpstra Test,3,TSS,11520,0.7884,0.2062,0.4156,0.9377162162162163,0.8506166666666667
ENCFF093VXI,Slice Stability,Jonckheere-Terpstra Test,3,AVE,11789.5,0.6588,0.3388,0.6756,0.9377162162162163,0.8506166666666667
ENCFF915DFR,Slice Stability,Jonckheere-Terpstra Test,1,TSS,2790,0.402,0.6182,0.7836,0.9377162162162163,0.8654799999999999
ENCFF915DFR,Slice Stability,Jonckheere-Terpstra Test,1,AVE,2853,0.2854,0.718,0.5588,0.9377162162162163,0.8927026315789475
ENCFF915DFR,Slice Stability,Jonckheere-Terpstra Test,2,TSS,7135,0.843,0.1512,0.322,0.9377162162162163,0.8506166666666667
ENCFF915DFR,Slice Stability,Jonckheere-Terpstra Test,2,AVE,7635,0.4654,0.5502,0.9384,0.9377162162162163,0.8506166666666667
ENCFF915DFR,Slice Stability,Jonckheere-Terpstra Test,3,TSS,11427.5,0.833,0.164,0.3396,0.9377162162162163,0.8506166666666667
ENCFF915DFR,Slice Stability,Jonckheere-Terpstra Test,3,AVE,11491.5,0.8114,0.1906,0.3784,0.9377162162162163,0.8506166666666667
ENCFF776DPQ,Slice Stability,Jonckheere-Terpstra Test,1,TSS,2904,0.208,0.7814,0.4096,0.9377162162162163,0.8995384146341463
ENCFF776DPQ,Slice Stability,Jonckheere-Terpstra Test,1,AVE,2715,0.538,0.4636,0.9248,0.9377162162162163,0.8506166666666667
ENCFF776DPQ,Slice Stability,Jonckheere-Terpstra Test,2,TSS,7079,0.8702,0.1368,0.2476,0.938317702448211,0.8506166666666667
ENCFF776DPQ,Slice Stability,Jonckheere-Terpstra Test,2,AVE,6905,0.9326,0.0664,0.1312,0.9583095715587967,0.8506166666666667
ENCFF776DPQ,Slice Stability,Jonckheere-Terpstra Test,3,TSS,11678.5,0.7252,0.287,0.5856,0.9377162162162163,0.8506166666666667
ENCFF776DPQ,Slice Stability,Jonckheere-Terpstra Test,3,AVE,12039,0.5178,0.4888,0.9816,0.9377162162162163,0.8506166666666667
ENCFF279CYY,Slice Stability,Jonckheere-Terpstra Test,1,TSS,2931,0.1734,0.827,0.3452,0.9377162162162163,0.9130684931506848
ENCFF279CYY,Slice Stability,Jonckheere-Terpstra Test,1,AVE,2864,0.2714,0.7308,0.5008,0.9377162162162163,0.8927425025853154
ENCFF279CYY,Slice Stability,Jonckheere-Terpstra Test,2,TSS,7557.5,0.5386,0.47,0.9224,0.9377162162162163,0.8506166666666667
ENCFF279CYY,Slice Stability,Jonckheere-Terpstra Test,2,AVE,7408,0.6806,0.3438,0.682,0.9377162162162163,0.8506166666666667
ENCFF279CYY,Slice Stability,Jonckheere-Terpstra Test,3,TSS,11764.5,0.6788,0.328,0.6836,0.9377162162162163,0.8506166666666667
ENCFF279CYY,Slice Stability,Jonckheere-Terpstra Test,3,AVE,10749.5,0.975,0.026,0.0404,0.9849919571045577,0.8506166666666667
ENCFF340JIF,Slice Stability,Jonckheere-Terpstra Test,1,TSS,2881,0.2374,0.7628,0.4624,0.9377162162162163,0.8927425025853154
ENCFF340JIF,Slice Stability,Jonckheere-Terpstra Test,1,AVE,2851,0.2888,0.7156,0.56,0.9377162162162163,0.8927026315789475
ENCFF340JIF,Slice Stability,Jonckheere-Terpstra Test,2,TSS,7385,0.6814,0.3244,0.6352,0.9377162162162163,0.8506166666666667
ENCFF340JIF,Slice Stability,Jonckheere-Terpstra Test,2,AVE,7343,0.7208,0.2888,0.5884,0.9377162162162163,0.8506166666666667
ENCFF340JIF,Slice Stability,Jonckheere-Terpstra Test,3,TSS,11344.5,0.862,0.1466,0.2752,0.9377162162162163,0.8506166666666667
ENCFF340JIF,Slice Stability,Jonckheere-Terpstra Test,3,AVE,11427.5,0.8274,0.1608,0.3412,0.9377162162162163,0.8506166666666667
ENCFF313LYI,Slice Stability,Jonckheere-Terpstra Test,1,TSS,2867.5,0.2646,0.7256,0.522,0.9377162162162163,0.8927425025853154
ENCFF313LYI,Slice Stability,Jonckheere-Terpstra Test,1,AVE,2859,0.2682,0.7224,0.5392,0.9377162162162163,0.8927026315789475
ENCFF313LYI,Slice Stability,Jonckheere-Terpstra Test,2,TSS,7678,0.444,0.5656,0.8916,0.9377162162162163,0.8506166666666667
ENCFF313LYI,Slice Stability,Jonckheere-Terpstra Test,2,AVE,7841,0.299,0.7022,0.6064,0.9377162162162163,0.8927026315789475
ENCFF313LYI,Slice Stability,Jonckheere-Terpstra Test,3,TSS,11716.5,0.6988,0.3066,0.6204,0.9377162162162163,0.8506166666666667
ENCFF313LYI,Slice Stability,Jonckheere-Terpstra Test,3,AVE,11814.5,0.6258,0.3558,0.6952,0.9377162162162163,0.8506166666666667
ENCFF831ZHL,Slice Stability,Jonckheere-Terpstra Test,1,TSS,2950,0.1496,0.8514,0.306,0.9377162162162163,0.9217365994236312
ENCFF831ZHL,Slice Stability,Jonckheere-Terpstra Test,1,AVE,2900,0.2186,0.7792,0.4216,0.9377162162162163,0.8995384146341463
ENCFF831ZHL,Slice Stability,Jonckheere-Terpstra Test,2,TSS,7669,0.4412,0.5522,0.9008,0.9377162162162163,0.8506166666666667
ENCFF831ZHL,Slice Stability,Jonckheere-Terpstra Test,2,AVE,7334,0.7324,0.2818,0.5704,0.9377162162162163,0.8506166666666667
ENCFF831ZHL,Slice Stability,Jonckheere-Terpstra Test,3,TSS,12039.5,0.5114,0.4978,0.9984,0.9377162162162163,0.8506166666666667
ENCFF831ZHL,Slice Stability,Jonckheere-Terpstra Test,3,AVE,11868.5,0.616,0.394,0.7748,0.9377162162162163,0.8506166666666667
ENCFF039HDL,Slice Stability,Jonckheere-Terpstra Test,1,TSS,2768,0.43120000000000003,0.576,0.88,0.9377162162162163,0.853029935483871
ENCFF039HDL,Slice Stability,Jonckheere-Terpstra Test,1,AVE,2709,0.5478,0.4566,0.9188,0.9377162162162163,0.8506166666666667
ENCFF039HDL,Slice Stability,Jonckheere-Terpstra Test,2,TSS,7403,0.667,0.3482,0.6676,0.9377162162162163,0.8506166666666667
ENCFF039HDL,Slice Stability,Jonckheere-Terpstra Test,2,AVE,7580,0.508,0.4788,0.9772,0.9377162162162163,0.8506166666666667
ENCFF039HDL,Slice Stability,Jonckheere-Terpstra Test,3,TSS,12280.5,0.3596,0.6386,0.7212,0.9377162162162163,0.8734249999999999
ENCFF039HDL,Slice Stability,Jonckheere-Terpstra Test,3,AVE,12336.5,0.33,0.6834,0.634,0.9377162162162163,0.889149827387802
ENCFF028KBY,Slice Stability,Jonckheere-Terpstra Test,1,TSS,2984,0.1136,0.8844,0.2444,0.9377162162162163,0.9341319587628867
ENCFF028KBY,Slice Stability,Jonckheere-Terpstra Test,1,AVE,3007,0.099,0.9082,0.1964,0.9377162162162163,0.9456412903225807
ENCFF028KBY,Slice Stability,Jonckheere-Terpstra Test,2,TSS,7406,0.6624,0.3288,0.6812,0.9377162162162163,0.8506166666666667
ENCFF028KBY,Slice Stability,Jonckheere-Terpstra Test,2,AVE,7564,0.5296,0.4684,0.9492,0.9377162162162163,0.8506166666666667
ENCFF028KBY,Slice Stability,Jonckheere-Terpstra Test,3,TSS,11459.5,0.8116,0.184,0.356,0.9377162162162163,0.8506166666666667
ENCFF028KBY,Slice Stability,Jonckheere-Terpstra Test,3,AVE,11697.5,0.7032,0.2822,0.6084,0.9377162162162163,0.8506166666666667
ENCFF309OEW,Slice Stability,Jonckheere-Terpstra Test,1,TSS,2861,0.2756,0.7298,0.5236,0.9377162162162163,0.8927425025853154
ENCFF309OEW,Slice Stability,Jonckheere-Terpstra Test,1,AVE,2706,0.5552,0.4638,0.8916,0.9377162162162163,0.8506166666666667
ENCFF309OEW,Slice Stability,Jonckheere-Terpstra Test,2,TSS,7204,0.803,0.2008,0.376,0.9377162162162163,0.8506166666666667
ENCFF309OEW,Slice Stability,Jonckheere-Terpstra Test,2,AVE,7417,0.6648,0.3432,0.672,0.9377162162162163,0.8506166666666667
ENCFF309OEW,Slice Stability,Jonckheere-Terpstra Test,3,TSS,11706.5,0.6964,0.304,0.5884,0.9377162162162163,0.8506166666666667
ENCFF309OEW,Slice Stability,Jonckheere-Terpstra Test,3,AVE,11954.5,0.5718,0.4366,0.8896,0.9377162162162163,0.8506166666666667
ENCFF601YET,Slice Stability,Jonckheere-Terpstra Test,1,TSS,2848,0.2956,0.7084,0.6076,0.9377162162162163,0.8927026315789475
ENCFF601YET,Slice Stability,Jonckheere-Terpstra Test,1,AVE,2725,0.5218,0.4784,0.996,0.9377162162162163,0.8506166666666667
ENCFF601YET,Slice Stability,Jonckheere-Terpstra Test,2,TSS,7625,0.4774,0.5156,0.972,0.9377162162162163,0.8506166666666667
ENCFF601YET,Slice Stability,Jonckheere-Terpstra Test,2,AVE,7580,0.5236,0.4842,0.96,0.9377162162162163,0.8506166666666667
ENCFF601YET,Slice Stability,Jonckheere-Terpstra Test,3,TSS,12002.5,0.5416,0.4764,0.9592,0.9377162162162163,0.8506166666666667
ENCFF601YET,Slice Stability,Jonckheere-Terpstra Test,3,AVE,12217.5,0.3966,0.6062,0.8044,0.9377162162162163,0.8625344139650872
ENCFF803DJF,Slice Stability,Jonckheere-Terpstra Test,1,TSS,2972,0.1284,0.8732,0.2472,0.9377162162162163,0.9292694995278564
ENCFF803DJF,Slice Stability,Jonckheere-Terpstra Test,1,AVE,3040,0.0734,0.9302,0.1332,0.9377162162162163,0.9563605095541401
ENCFF803DJF,Slice Stability,Jonckheere-Terpstra Test,2,TSS,7407,0.665,0.3308,0.696,0.9377162162162163,0.8506166666666667
ENCFF803DJF,Slice Stability,Jonckheere-Terpstra Test,2,AVE,7514,0.5884,0.4356,0.86,0.9377162162162163,0.8506166666666667
ENCFF803DJF,Slice Stability,Jonckheere-Terpstra Test,3,TSS,11842.5,0.6308,0.3766,0.7408,0.9377162162162163,0.8506166666666667
ENCFF803DJF,Slice Stability,Jonckheere-Terpstra Test,3,AVE,11927.5,0.5788,0.427,0.8424,0.9377162162162163,0.8506166666666667
ENCFF775CVC,Slice Stability,Jonckheere-Terpstra Test,1,TSS,2933,0.1664,0.831,0.3376,0.9377162162162163,0.9143543414634148
ENCFF775CVC,Slice Stability,Jonckheere-Terpstra Test,1,AVE,2792,0.3836,0.6172,0.802,0.9377162162162163,0.8654799999999999
ENCFF775CVC,Slice Stability,Jonckheere-Terpstra Test,2,TSS,7302,0.7326,0.25,0.5368,0.9377162162162163,0.8506166666666667
ENCFF775CVC,Slice Stability,Jonckheere-Terpstra Test,2,AVE,7522.5,0.5666,0.4438,0.864,0.9377162162162163,0.8506166666666667
ENCFF775CVC,Slice Stability,Jonckheere-Terpstra Test,3,TSS,11815.5,0.6424,0.3624,0.734,0.9377162162162163,0.8506166666666667
ENCFF775CVC,Slice Stability,Jonckheere-Terpstra Test,3,AVE,12102,0.481,0.53,0.9456,0.9377162162162163,0.8506166666666667
ENCFF600UCV,Slice Stability,Jonckheere-Terpstra Test,1,TSS,2989,0.10780000000000001,0.8908,0.2264,0.9377162162162163,0.93650335820895525
ENCFF600UCV,Slice Stability,Jonckheere-Terpstra Test,1,AVE,2927,0.1658,0.8182,0.3652,0.9377162162162163,0.9122803553800592
ENCFF600UCV,Slice Stability,Jonckheere-Terpstra Test,2,TSS,7456,0.6362,0.3816,0.7164,0.9377162162162163,0.8506166666666667
ENCFF600UCV,Slice Stability,Jonckheere-Terpstra Test,2,AVE,7346,0.7056,0.2834,0.5964,0.9377162162162163,0.8506166666666667
ENCFF600UCV,Slice Stability,Jonckheere-Terpstra Test,3,TSS,11423.5,0.8272,0.1732,0.3348,0.9377162162162163,0.8506166666666667
ENCFF600UCV,Slice Stability,Jonckheere-Terpstra Test,3,AVE,11589.5,0.7668,0.2378,0.4836,0.9377162162162163,0.8506166666666667
ENCFF839SCO,Slice Stability,Jonckheere-Terpstra Test,1,TSS,2827,0.3178,0.6782,0.6684,0.9377162162162163,0.8877252032520325
ENCFF839SCO,Slice Stability,Jonckheere-Terpstra Test,1,AVE,2820,0.336,0.661,0.6824,0.9377162162162163,0.8818841607565013
ENCFF839SCO,Slice Stability,Jonckheere-Terpstra Test,2,TSS,7507,0.572,0.44,0.8064,0.9377162162162163,0.8506166666666667
ENCFF839SCO,Slice Stability,Jonckheere-Terpstra Test,2,AVE,7372,0.6822,0.317,0.6056,0.9377162162162163,0.8506166666666667
ENCFF839SCO,Slice Stability,Jonckheere-Terpstra Test,3,TSS,11706,0.7018,0.294,0.5984,0.9377162162162163,0.8506166666666667
ENCFF839SCO,Slice Stability,Jonckheere-Terpstra Test,3,AVE,11499.5,0.8092,0.2066,0.3904,0.9377162162162163,0.8506166666666667
ENCFF557SNT,Slice Stability,Jonckheere-Terpstra Test,1,TSS,2867,0.2572,0.7402,0.5148,0.9377162162162163,0.8927425025853154
ENCFF557SNT,Slice Stability,Jonckheere-Terpstra Test,1,AVE,2998,0.1012,0.8972,0.206,0.9377162162162163,0.9409455896007428
ENCFF557SNT,Slice Stability,Jonckheere-Terpstra Test,2,TSS,7174,0.8278,0.1846,0.3604,0.9377162162162163,0.8506166666666667
ENCFF557SNT,Slice Stability,Jonckheere-Terpstra Test,2,AVE,7174,0.8196,0.1756,0.3676,0.9377162162162163,0.8506166666666667
ENCFF557SNT,Slice Stability,Jonckheere-Terpstra Test,3,TSS,11800,0.6448,0.3386,0.6872,0.9377162162162163,0.8506166666666667
ENCFF557SNT,Slice Stability,Jonckheere-Terpstra Test,3,AVE,11688.5,0.7212,0.2942,0.5816,0.9377162162162163,0.8506166666666667
ENCFF344JQP,Slice Stability,Jonckheere-Terpstra Test,1,TSS,3060,0.0686,0.9416,0.1348,0.9377162162162163,0.9607547511312216
ENCFF344JQP,Slice Stability,Jonckheere-Terpstra Test,1,AVE,2959,0.1404,0.8616,0.2872,0.9377162162162163,0.9274338108882522
ENCFF344JQP,Slice Stability,Jonckheere-Terpstra Test,2,TSS,7514.5,0.5684,0.4186,0.85,0.9377162162162163,0.8506166666666667
ENCFF344JQP,Slice Stability,Jonckheere-Terpstra Test,2,AVE,7387,0.6892,0.3194,0.6444,0.9377162162162163,0.8506166666666667
ENCFF344JQP,Slice Stability,Jonckheere-Terpstra Test,3,TSS,11974.5,0.549,0.4534,0.9048,0.9377162162162163,0.8506166666666667
ENCFF344JQP,Slice Stability,Jonckheere-Terpstra Test,3,AVE,11925.5,0.5836,0.4236,0.87,0.9377162162162163,0.8506166666666667
ENCFF535BIH,Slice Stability,Jonckheere-Terpstra Test,1,TSS,2697,0.5602,0.414,0.888,0.9377162162162163,0.8506166666666667
ENCFF535BIH,Slice Stability,Jonckheere-Terpstra Test,1,AVE,2779,0.4176,0.5854,0.8316,0.9377162162162163,0.853029935483871
ENCFF535BIH,Slice Stability,Jonckheere-Terpstra Test,2,TSS,7607,0.49,0.5138,0.9736,0.9377162162162163,0.8506166666666667
ENCFF535BIH,Slice Stability,Jonckheere-Terpstra Test,2,AVE,7712,0.4142,0.591,0.8152,0.9377162162162163,0.8561143958868894
ENCFF535BIH,Slice Stability,Jonckheere-Terpstra Test,3,TSS,11806.5,0.6422,0.352,0.7136,0.9377162162162163,0.8506166666666667
ENCFF535BIH,Slice Stability,Jonckheere-Terpstra Test,3,AVE,11485.5,0.8012,0.203,0.3612,0.9377162162162163,0.8506166666666667
ENCFF105MPH,Slice Stability,Jonckheere-Terpstra Test,1,TSS,2853,0.2828,0.7222,0.5676,0.9377162162162163,0.8927026315789475
ENCFF105MPH,Slice Stability,Jonckheere-Terpstra Test,1,AVE,2763,0.4454,0.5334,0.9148,0.9377162162162163,0.8506166666666667
ENCFF105MPH,Slice Stability,Jonckheere-Terpstra Test,2,TSS,7372,0.6862,0.32,0.6264,0.9377162162162163,0.8506166666666667
ENCFF105MPH,Slice Stability,Jonckheere-Terpstra Test,2,AVE,7135,0.8472,0.1602,0.3212,0.9377162162162163,0.8506166666666667
ENCFF105MPH,Slice Stability,Jonckheere-Terpstra Test,3,TSS,11619.5,0.7468,0.2516,0.51,0.9377162162162163,0.8506166666666667
ENCFF105MPH,Slice Stability,Jonckheere-Terpstra Test,3,AVE,11825,0.6456,0.374,0.7416,0.9377162162162163,0.8506166666666667
ENCFF424MMT,Slice Stability,Jonckheere-Terpstra Test,1,TSS,2924.5,0.177,0.82,0.3664,0.9377162162162163,0.9122803553800592
ENCFF424MMT,Slice Stability,Jonckheere-Terpstra Test,1,AVE,2586,0.7542,0.25,0.4836,0.9377162162162163,0.8506166666666667
ENCFF424MMT,Slice Stability,Jonckheere-Terpstra Test,2,TSS,7219,0.7868,0.1976,0.4108,0.9377162162162163,0.8506166666666667
ENCFF424MMT,Slice Stability,Jonckheere-Terpstra Test,2,AVE,7299,0.7418,0.2636,0.526,0.9377162162162163,0.8506166666666667
ENCFF424MMT,Slice Stability,Jonckheere-Terpstra Test,3,TSS,12105.5,0.469,0.532,0.9384,0.9377162162162163,0.8506166666666667
ENCFF424MMT,Slice Stability,Jonckheere-Terpstra Test,3,AVE,11817.5,0.6458,0.3628,0.7244,0.9377162162162163,0.8506166666666667
