ANNOTATION,MEDIATOR,TEST,POTENTIAL_SET,TYPE,TEST_STAT,GREATER,LESS,TWO_SIDED,GREATER.ADJ,LESS.ADJ
mamPhyloP,Stable SNV Discovered in YRI,Wilcoxon Test,2,NA,2517113,0.1440318,0.855973153,0.288063519,1,0.9374509428115942
mamPhyloP,Stable SNV Discovered in YRI,Wilcoxon Test,3,NA,2190314,0.9039214,0.096082387,0.192164775,1,0.5924008951595744
verPhyloP,Stable SNV Discovered in YRI,Wilcoxon Test,1,NA,2125248,0.9359419,0.064061248,0.128122496,1,0.58856616
verPhyloP,Stable SNV Discovered in YRI,Wilcoxon Test,2,NA,2482860,0.3741696,0.625838593,0.748339222,1,0.9076752789795919
verPhyloP,Stable SNV Discovered in YRI,Wilcoxon Test,3,NA,2208041,0.8194691,0.180536701,0.361073402,1,0.6948101930031949
GerpN,Stable SNV Discovered in YRI,Wilcoxon Test,1,NA,2164601,0.7801578,0.219849611,0.439699222,1,0.7378335609525222
GerpN,Stable SNV Discovered in YRI,Wilcoxon Test,2,NA,2379779,0.9843615,0.01563932,0.03127864,1,0.4802892306521739
GerpN,Stable SNV Discovered in YRI,Wilcoxon Test,3,NA,2291806,0.2705994,0.729407915,0.541198701,1,0.914554893622393
GerpS,Stable SNV Discovered in YRI,Wilcoxon Test,1,NA,2201940,0.43683472,0.56317511,0.87366944,1,0.8933276467741936
GerpS,Stable SNV Discovered in YRI,Wilcoxon Test,2,NA,2523537,0.1715997,0.82840579,0.3431994,1,0.9354109336821324
GerpS,Stable SNV Discovered in YRI,Wilcoxon Test,3,NA,2238542,0.71160567,0.28840182,0.57680364,1,0.790255102
bStatistic,Stable SNV Discovered in YRI,Wilcoxon Test,1,NA,2127187,0.45237887,0.5476312768,0.9047577371,1,0.8933276467741936
bStatistic,Stable SNV Discovered in YRI,Wilcoxon Test,2,NA,2429643,0.32014476,0.6798631224,0.6402895205,1,0.914554893622393
bStatistic,Stable SNV Discovered in YRI,Wilcoxon Test,3,NA,2112698,0.96458192,0.0354198343,0.0708396685,1,0.5139497013253013
LINSIGHT,Stable SNV Discovered in YRI,Wilcoxon Test,1,NA,2192236,0.37549172,0.62451779,0.75098345,1,0.9076752789795919
LINSIGHT,Stable SNV Discovered in YRI,Wilcoxon Test,2,NA,2444692,0.70342587,0.29658162,0.59316323,1,0.790255102
LINSIGHT,Stable SNV Discovered in YRI,Wilcoxon Test,3,NA,2253660,0.43676547,0.56324323,0.87353093,1,0.8933276467741936
Funseq.Value,Stable SNV Discovered in YRI,Wilcoxon Test,1,NA,25,0.5708233,0.4762808,0.9525617,1,0.8933276467741936
Funseq.Value,Stable SNV Discovered in YRI,Wilcoxon Test,2,NA,44,0.7335974,0.2910398,0.5820797,1,0.790255102
Funseq.Value,Stable SNV Discovered in YRI,Wilcoxon Test,3,NA,30,0.4349981,0.6074859,0.8699961,1,0.8993017708115184
Aloft.Value,Stable SNV Discovered in YRI,Wilcoxon Test,1,NA,NA,NA,NA,NA,NA,NA
Aloft.Value,Stable SNV Discovered in YRI,Wilcoxon Test,2,NA,NA,NA,NA,NA,NA,NA
Aloft.Value,Stable SNV Discovered in YRI,Wilcoxon Test,3,NA,NA,NA,NA,NA,NA,NA
CpG,Stable SNV Discovered in YRI,Wilcoxon Test,1,NA,2205041,0.4059308,0.594078948,0.81186159,1,0.8949241741755318
CpG,Stable SNV Discovered in YRI,Wilcoxon Test,2,NA,2408480,0.93892016,0.061082466,0.12216493,1,0.58856616
CpG,Stable SNV Discovered in YRI,Wilcoxon Test,3,NA,2308436,0.16290694,0.837098497,0.32581388,1,0.9354109336821324
GC,Stable SNV Discovered in YRI,Wilcoxon Test,1,NA,2184274,0.6109712,0.3890384011,0.778076802,1,0.8644448558823183
GC,Stable SNV Discovered in YRI,Wilcoxon Test,2,NA,2361794,0.994483,0.0055173067,0.011034613,1,0.4802892306521739
GC,Stable SNV Discovered in YRI,Wilcoxon Test,3,NA,2221832,0.8224897,0.1775159851,0.35503197,1,0.6930901380000001
Fathmm.XF,Stable SNV Discovered in YRI,Wilcoxon Test,1,NA,2153786,0.7412315,0.2587767,0.5175533,1,0.7853700082841822
Fathmm.XF,Stable SNV Discovered in YRI,Wilcoxon Test,2,NA,2422857,0.8429959,0.1570093,0.3140186,1,0.6619190954275093
Fathmm.XF,Stable SNV Discovered in YRI,Wilcoxon Test,3,NA,2192928,0.8813215,0.1186829,0.2373657,1,0.6253967832272728
FIRE Score,Stable SNV Discovered in YRI,Wilcoxon Test,1,NA,2280160,0.008823177,0.99117742,0.01764635,1,0.9920545681592919
FIRE Score,Stable SNV Discovered in YRI,Wilcoxon Test,2,NA,2540598,0.0787995,0.92120368,0.157599,1,0.9582683368566177
FIRE Score,Stable SNV Discovered in YRI,Wilcoxon Test,3,NA,2323072,0.06394184,0.93606091,0.1278837,1,0.961566656866485
ENCFF093VXI,Stable SNV Discovered in YRI,Wilcoxon Test,1,TSS,185981.5,0.02283421,0.97717497,0.04566843,1,0.9806432041437444
ENCFF093VXI,Stable SNV Discovered in YRI,Wilcoxon Test,1,AVE,184389.5,0.04195613,0.95805906,0.08391226,1,0.975973657405745
ENCFF093VXI,Stable SNV Discovered in YRI,Wilcoxon Test,2,TSS,80827.5,0.85990616,0.14015603,0.28031206,1,0.643120751764706
ENCFF093VXI,Stable SNV Discovered in YRI,Wilcoxon Test,2,AVE,81652,0.80224789,0.19782976,0.39565953,1,0.7021964181818181
ENCFF093VXI,Stable SNV Discovered in YRI,Wilcoxon Test,3,TSS,38952,0.70523439,0.29492879,0.58985757,1,0.790255102
ENCFF093VXI,Stable SNV Discovered in YRI,Wilcoxon Test,3,AVE,40971,0.3388677,0.66130538,0.6777354,1,0.914554893622393
ENCFF915DFR,Stable SNV Discovered in YRI,Wilcoxon Test,1,TSS,184518,0.04004027,0.959974355,0.080080542,1,0.975973657405745
ENCFF915DFR,Stable SNV Discovered in YRI,Wilcoxon Test,1,AVE,178394.5,0.23835496,0.761697568,0.476709917,1,0.9203845613333332
ENCFF915DFR,Stable SNV Discovered in YRI,Wilcoxon Test,2,TSS,73668,0.99896152,0.001039457,0.002078913,1,0.37448060325
ENCFF915DFR,Stable SNV Discovered in YRI,Wilcoxon Test,2,AVE,76444.5,0.98938125,0.010626593,0.021253187,1,0.4802892306521739
ENCFF915DFR,Stable SNV Discovered in YRI,Wilcoxon Test,3,TSS,39615,0.58934913,0.410834841,0.821669681,1,0.8709183746067416
ENCFF915DFR,Stable SNV Discovered in YRI,Wilcoxon Test,3,AVE,37721,0.8690234,0.13107721,0.26215442,1,0.6274394392911392
ENCFF776DPQ,Stable SNV Discovered in YRI,Wilcoxon Test,1,TSS,179476,0.18538317,0.81466216,0.3707663,1,0.9354109336821324
ENCFF776DPQ,Stable SNV Discovered in YRI,Wilcoxon Test,1,AVE,181777,0.09934122,0.9006884,0.1986824,1,0.9474350384137291
ENCFF776DPQ,Stable SNV Discovered in YRI,Wilcoxon Test,2,TSS,82617,0.7191192,0.28097494,0.5619499,1,0.790255102
ENCFF776DPQ,Stable SNV Discovered in YRI,Wilcoxon Test,2,AVE,79971,0.90642429,0.09362239,0.1872448,1,0.5924008951595744
ENCFF776DPQ,Stable SNV Discovered in YRI,Wilcoxon Test,3,TSS,40224.5,0.47510633,0.52508201,0.9502127,1,0.8933276467741936
ENCFF776DPQ,Stable SNV Discovered in YRI,Wilcoxon Test,3,AVE,39017.5,0.69445053,0.30571532,0.6114306,1,0.7913439415753425
ENCFF279CYY,Stable SNV Discovered in YRI,Wilcoxon Test,1,TSS,178361,0.2401183,0.75993448,0.48023652,1,0.919300036909091
ENCFF279CYY,Stable SNV Discovered in YRI,Wilcoxon Test,1,AVE,175931.5,0.3844357,0.61562914,0.76887133,1,0.903002425083871
ENCFF279CYY,Stable SNV Discovered in YRI,Wilcoxon Test,2,TSS,82009.5,0.7733362,0.22674792,0.45349584,1,0.7498593494736842
ENCFF279CYY,Stable SNV Discovered in YRI,Wilcoxon Test,2,AVE,80901,0.855293,0.14477053,0.28954106,1,0.643120751764706
ENCFF279CYY,Stable SNV Discovered in YRI,Wilcoxon Test,3,TSS,40702.5,0.3864585,0.61372255,0.77291692,1,0.903002425083871
ENCFF279CYY,Stable SNV Discovered in YRI,Wilcoxon Test,3,AVE,40267,0.4671073,0.53308078,0.93421458,1,0.8933276467741936
ENCFF340JIF,Stable SNV Discovered in YRI,Wilcoxon Test,1,TSS,182825,0.07172452,0.92829868,0.14344904,1,0.9610786427813357
ENCFF340JIF,Stable SNV Discovered in YRI,Wilcoxon Test,1,AVE,176565,0.34409951,0.65596291,0.68819903,1,0.914554893622393
ENCFF340JIF,Stable SNV Discovered in YRI,Wilcoxon Test,2,TSS,79749,0.91636676,0.08367617,0.16735234,1,0.58856616
ENCFF340JIF,Stable SNV Discovered in YRI,Wilcoxon Test,2,AVE,80499.5,0.8792977,0.1207584,0.2415168,1,0.6253967832272728
ENCFF340JIF,Stable SNV Discovered in YRI,Wilcoxon Test,3,TSS,40100.5,0.49849032,0.50169839,0.99698063,1,0.8933276467741936
ENCFF340JIF,Stable SNV Discovered in YRI,Wilcoxon Test,3,AVE,41450,0.26039247,0.73976106,0.52078495,1,0.9153936092560174
ENCFF313LYI,Stable SNV Discovered in YRI,Wilcoxon Test,1,TSS,176461.5,0.35058124,0.64948162,0.70116249,1,0.914554893622393
ENCFF313LYI,Stable SNV Discovered in YRI,Wilcoxon Test,1,AVE,174995.5,0.44626823,0.55379882,0.89253645,1,0.8933276467741936
ENCFF313LYI,Stable SNV Discovered in YRI,Wilcoxon Test,2,TSS,80989.5,0.84958697,0.15047826,0.30095652,1,0.6555405133333333
ENCFF313LYI,Stable SNV Discovered in YRI,Wilcoxon Test,2,AVE,81842,0.78716567,0.21291545,0.4258309,1,0.7291790033836858
ENCFF313LYI,Stable SNV Discovered in YRI,Wilcoxon Test,3,TSS,37922.5,0.84766528,0.15244618,0.30489236,1,0.6580787388549617
ENCFF313LYI,Stable SNV Discovered in YRI,Wilcoxon Test,3,AVE,38220,0.81212265,0.18800485,0.3760097,1,0.6948101930031949
ENCFF831ZHL,Stable SNV Discovered in YRI,Wilcoxon Test,1,TSS,178062,0.25616678,0.74388781,0.51233357,1,0.9155244287323943
ENCFF831ZHL,Stable SNV Discovered in YRI,Wilcoxon Test,1,AVE,185260,0.0303228,0.96968884,0.0606456,1,0.9771123465213524
ENCFF831ZHL,Stable SNV Discovered in YRI,Wilcoxon Test,2,TSS,78644.5,0.95443274,0.045594,0.091188,1,0.5392703428125
ENCFF831ZHL,Stable SNV Discovered in YRI,Wilcoxon Test,2,AVE,80771,0.86338926,0.13667187,0.27334374,1,0.6413184544214876
ENCFF831ZHL,Stable SNV Discovered in YRI,Wilcoxon Test,3,TSS,37392,0.89927174,0.10081174,0.20162348,1,0.6000951470526316
ENCFF831ZHL,Stable SNV Discovered in YRI,Wilcoxon Test,3,AVE,41466,0.2579206,0.74223219,0.5158412,1,0.9155244287323943
ENCFF039HDL,Stable SNV Discovered in YRI,Wilcoxon Test,1,TSS,175657,0.4023406,0.59772499,0.8046813,1,0.8955894931578947
ENCFF039HDL,Stable SNV Discovered in YRI,Wilcoxon Test,1,AVE,172441,0.6172158,0.38284889,0.7656978,1,0.8571924578852362
ENCFF039HDL,Stable SNV Discovered in YRI,Wilcoxon Test,2,TSS,80780,0.8628384,0.13722287,0.2744457,1,0.6413184544214876
ENCFF039HDL,Stable SNV Discovered in YRI,Wilcoxon Test,2,AVE,83528,0.6277326,0.37237301,0.744746,1,0.8517517675403227
ENCFF039HDL,Stable SNV Discovered in YRI,Wilcoxon Test,3,TSS,36981,0.9294663,0.07059764,0.1411953,1,0.58856616
ENCFF039HDL,Stable SNV Discovered in YRI,Wilcoxon Test,3,AVE,39149,0.6723185,0.32785235,0.6557047,1,0.8129420113785557
ENCFF028KBY,Stable SNV Discovered in YRI,Wilcoxon Test,1,TSS,185377.5,0.02897802,0.97103319,0.05795604,1,0.9771123465213524
ENCFF028KBY,Stable SNV Discovered in YRI,Wilcoxon Test,1,AVE,180600.5,0.13878726,0.86125027,0.27757452,1,0.9393192433654773
ENCFF028KBY,Stable SNV Discovered in YRI,Wilcoxon Test,2,TSS,79455,0.92828442,0.07175378,0.14350756,1,0.58856616
ENCFF028KBY,Stable SNV Discovered in YRI,Wilcoxon Test,2,AVE,78379.5,0.96108664,0.0389369,0.0778738,1,0.5180898105882353
ENCFF028KBY,Stable SNV Discovered in YRI,Wilcoxon Test,3,TSS,39189,0.6654491,0.33472316,0.66944632,1,0.8158877025000001
ENCFF028KBY,Stable SNV Discovered in YRI,Wilcoxon Test,3,AVE,40510,0.42172232,0.57846274,0.84344465,1,0.8933276467741936
ENCFF309OEW,Stable SNV Discovered in YRI,Wilcoxon Test,1,TSS,178832.5,0.21596481,0.78408487,0.43192963,1,0.9247132304171012
ENCFF309OEW,Stable SNV Discovered in YRI,Wilcoxon Test,1,AVE,178087,0.25480384,0.7452506,0.50960767,1,0.9155244287323943
ENCFF309OEW,Stable SNV Discovered in YRI,Wilcoxon Test,2,TSS,83754,0.60362818,0.39647943,0.79295887,1,0.867730221965318
ENCFF309OEW,Stable SNV Discovered in YRI,Wilcoxon Test,2,AVE,84452,0.52704802,0.47306311,0.94612623,1,0.8933276467741936
ENCFF309OEW,Stable SNV Discovered in YRI,Wilcoxon Test,3,TSS,41066.5,0.32249632,0.67767337,0.64499264,1,0.914554893622393
ENCFF309OEW,Stable SNV Discovered in YRI,Wilcoxon Test,3,AVE,41029,0.32888612,0.67128493,0.65777225,1,0.914554893622393
ENCFF601YET,Stable SNV Discovered in YRI,Wilcoxon Test,1,TSS,175334.5,0.4236386,0.5764278,0.84727724,1,0.8933276467741936
ENCFF601YET,Stable SNV Discovered in YRI,Wilcoxon Test,1,AVE,169048.5,0.8088273,0.19121891,0.38243781,1,0.6948101930031949
ENCFF601YET,Stable SNV Discovered in YRI,Wilcoxon Test,2,TSS,76651,0.9876504,0.01235852,0.02471704,1,0.4802892306521739
ENCFF601YET,Stable SNV Discovered in YRI,Wilcoxon Test,2,AVE,77272,0.9808989,0.01911414,0.03822828,1,0.4802892306521739
ENCFF601YET,Stable SNV Discovered in YRI,Wilcoxon Test,3,TSS,39418,0.6251586,0.37502079,0.75004157,1,0.8527224463855421
ENCFF601YET,Stable SNV Discovered in YRI,Wilcoxon Test,3,AVE,38942,0.7068639,0.29329886,0.58659773,1,0.790255102
ENCFF803DJF,Stable SNV Discovered in YRI,Wilcoxon Test,1,TSS,181560.5,0.10590689,0.89412414,0.21181378,1,0.9464688939252336
ENCFF803DJF,Stable SNV Discovered in YRI,Wilcoxon Test,1,AVE,178510,0.23233025,0.76772154,0.46466049,1,0.9203966441194968
ENCFF803DJF,Stable SNV Discovered in YRI,Wilcoxon Test,2,TSS,78142.5,0.96635043,0.03367047,0.06734093,1,0.5139497013253013
ENCFF803DJF,Stable SNV Discovered in YRI,Wilcoxon Test,2,AVE,76211,0.99108029,0.00892645,0.0178529,1,0.4802892306521739
ENCFF803DJF,Stable SNV Discovered in YRI,Wilcoxon Test,3,TSS,38609,0.75857855,0.241569,0.48313801,1,0.7610432841225627
ENCFF803DJF,Stable SNV Discovered in YRI,Wilcoxon Test,3,AVE,38194,0.81541901,0.1847071,0.36941421,1,0.6948101930031949
ENCFF775CVC,Stable SNV Discovered in YRI,Wilcoxon Test,1,TSS,180657.5,0.13666315,0.863373978,0.273326308,1,0.9397093263749999
ENCFF775CVC,Stable SNV Discovered in YRI,Wilcoxon Test,1,AVE,177732,0.27450753,0.725549016,0.549015051,1,0.914554893622393
ENCFF775CVC,Stable SNV Discovered in YRI,Wilcoxon Test,2,TSS,79342,0.93250162,0.067534838,0.135069675,1,0.58856616
ENCFF775CVC,Stable SNV Discovered in YRI,Wilcoxon Test,2,AVE,75588,0.99450428,0.005500118,0.011000236,1,0.4802892306521739
ENCFF775CVC,Stable SNV Discovered in YRI,Wilcoxon Test,3,TSS,39107,0.67945287,0.320716432,0.641432864,1,0.8060672990933333
ENCFF775CVC,Stable SNV Discovered in YRI,Wilcoxon Test,3,AVE,38655,0.75174086,0.24840892,0.49681784,1,0.7728179860714286
ENCFF600UCV,Stable SNV Discovered in YRI,Wilcoxon Test,1,TSS,184800.5,0.03607559,0.9639378,0.07215119,1,0.9771123465213524
ENCFF600UCV,Stable SNV Discovered in YRI,Wilcoxon Test,1,AVE,180061.5,0.16002717,0.8400141,0.32005434,1,0.9355025741740413
ENCFF600UCV,Stable SNV Discovered in YRI,Wilcoxon Test,2,TSS,83103.5,0.67161772,0.3284832,0.65696641,1,0.8129420113785557
ENCFF600UCV,Stable SNV Discovered in YRI,Wilcoxon Test,2,AVE,81028.5,0.84702895,0.153037,0.30607404,1,0.6581172889733841
ENCFF600UCV,Stable SNV Discovered in YRI,Wilcoxon Test,3,TSS,40592,0.40660862,0.5935749,0.81321725,1,0.8949241741755318
ENCFF600UCV,Stable SNV Discovered in YRI,Wilcoxon Test,3,AVE,39314,0.64365752,0.3565188,0.71303766,1,0.8380557408471074
ENCFF839SCO,Stable SNV Discovered in YRI,Wilcoxon Test,1,TSS,177873.5,0.26656449,0.73349122,0.533129,1,0.914554893622393
ENCFF839SCO,Stable SNV Discovered in YRI,Wilcoxon Test,1,AVE,179229.5,0.19676599,0.80328103,0.393532,1,0.9337098796
ENCFF839SCO,Stable SNV Discovered in YRI,Wilcoxon Test,2,TSS,84344,0.53903684,0.46107402,0.922148,1,0.8933276467741936
ENCFF839SCO,Stable SNV Discovered in YRI,Wilcoxon Test,2,AVE,84580,0.51280813,0.48730321,0.9746064,1,0.8933276467741936
ENCFF839SCO,Stable SNV Discovered in YRI,Wilcoxon Test,3,TSS,41420,0.26501996,0.73513496,0.5300399,1,0.914554893622393
ENCFF839SCO,Stable SNV Discovered in YRI,Wilcoxon Test,3,AVE,40905,0.3503649,0.64981036,0.7007298,1,0.914554893622393
ENCFF557SNT,Stable SNV Discovered in YRI,Wilcoxon Test,1,TSS,178362,0.2400655,0.75998721,0.48013104,1,0.919300036909091
ENCFF557SNT,Stable SNV Discovered in YRI,Wilcoxon Test,1,AVE,175004.5,0.4456631,0.55440395,0.89132617,1,0.8933276467741936
ENCFF557SNT,Stable SNV Discovered in YRI,Wilcoxon Test,2,TSS,81502.5,0.8136485,0.18642634,0.37285269,1,0.6948101930031949
ENCFF557SNT,Stable SNV Discovered in YRI,Wilcoxon Test,2,AVE,79424.5,0.9294484,0.07058936,0.14117871,1,0.58856616
ENCFF557SNT,Stable SNV Discovered in YRI,Wilcoxon Test,3,TSS,42022,0.180698,0.81942636,0.36139608,1,0.9354109336821324
ENCFF557SNT,Stable SNV Discovered in YRI,Wilcoxon Test,3,AVE,40788.5,0.3709856,0.62919312,0.74197127,1,0.9076752789795919
ENCFF344JQP,Stable SNV Discovered in YRI,Wilcoxon Test,1,TSS,179617.5,0.1790376,0.82100671,0.35807528,1,0.9354109336821324
ENCFF344JQP,Stable SNV Discovered in YRI,Wilcoxon Test,1,AVE,176355,0.3573012,0.64276208,0.71460241,1,0.913917053517588
ENCFF344JQP,Stable SNV Discovered in YRI,Wilcoxon Test,2,TSS,77673,0.9750435,0.02497278,0.04994557,1,0.5139497013253013
ENCFF344JQP,Stable SNV Discovered in YRI,Wilcoxon Test,2,AVE,82892,0.6926727,0.30742547,0.61485095,1,0.7917375800454546
ENCFF344JQP,Stable SNV Discovered in YRI,Wilcoxon Test,3,TSS,39093.5,0.6817347,0.31843404,0.63686809,1,0.8058015503571428
ENCFF344JQP,Stable SNV Discovered in YRI,Wilcoxon Test,3,AVE,39471,0.6156161,0.38456463,0.76912925,1,0.8571924578852362
ENCFF535BIH,Stable SNV Discovered in YRI,Wilcoxon Test,1,TSS,181027.5,0.12339311,0.87664149,0.24678621,1,0.9425287408745248
ENCFF535BIH,Stable SNV Discovered in YRI,Wilcoxon Test,1,AVE,178609,0.22723436,0.77281679,0.45446872,1,0.9203966441194968
ENCFF535BIH,Stable SNV Discovered in YRI,Wilcoxon Test,2,TSS,79261,0.93540475,0.06463049,0.12926098,1,0.58856616
ENCFF535BIH,Stable SNV Discovered in YRI,Wilcoxon Test,2,AVE,78759,0.95128797,0.04874024,0.09748048,1,0.5568203175757576
ENCFF535BIH,Stable SNV Discovered in YRI,Wilcoxon Test,3,TSS,40410,0.44030874,0.55987784,0.88061749,1,0.8933276467741936
ENCFF535BIH,Stable SNV Discovered in YRI,Wilcoxon Test,3,AVE,39951,0.52668268,0.47350561,0.94701123,1,0.8933276467741936
ENCFF105MPH,Stable SNV Discovered in YRI,Wilcoxon Test,1,TSS,181144.5,0.1193913,0.88064253,0.23878256,1,0.9434854216461684
ENCFF105MPH,Stable SNV Discovered in YRI,Wilcoxon Test,1,AVE,177052,0.3142281,0.68583213,0.62845612,1,0.914554893622393
ENCFF105MPH,Stable SNV Discovered in YRI,Wilcoxon Test,2,TSS,78588,0.9559232,0.04410279,0.08820559,1,0.5392703428125
ENCFF105MPH,Stable SNV Discovered in YRI,Wilcoxon Test,2,AVE,81149.5,0.8389176,0.16115069,0.32230138,1,0.6725514036531365
ENCFF105MPH,Stable SNV Discovered in YRI,Wilcoxon Test,3,TSS,37588.5,0.8818851,0.11820855,0.23641709,1,0.6253967832272728
ENCFF105MPH,Stable SNV Discovered in YRI,Wilcoxon Test,3,AVE,38138,0.8224077,0.17771542,0.35543085,1,0.6930901380000001
ENCFF424MMT,Stable SNV Discovered in YRI,Wilcoxon Test,1,TSS,175616,0.40503216,0.59503358,0.81006432,1,0.8949241741755318
ENCFF424MMT,Stable SNV Discovered in YRI,Wilcoxon Test,1,AVE,174576.5,0.47447386,0.52559367,0.94894772,1,0.8933276467741936
ENCFF424MMT,Stable SNV Discovered in YRI,Wilcoxon Test,2,TSS,78879.5,0.94779349,0.05223632,0.10447264,1,0.5849433457425743
ENCFF424MMT,Stable SNV Discovered in YRI,Wilcoxon Test,2,AVE,78570,0.95638975,0.04363606,0.08727213,1,0.5392703428125
ENCFF424MMT,Stable SNV Discovered in YRI,Wilcoxon Test,3,TSS,39158,0.67077166,0.32939951,0.65879901,1,0.8134297943449781
ENCFF424MMT,Stable SNV Discovered in YRI,Wilcoxon Test,3,AVE,40104,0.49782983,0.50235887,0.99565967,1,0.8933276467741936
ENCFF107LDM,Stable SNV Discovered in YRI,Wilcoxon Test,1,TSS,178756.5,0.21976016,0.78029002,0.43952033,1,0.9221609327272728
