ANNOTATION,MEDIATOR,TEST,POTENTIAL_SET,TYPE,TEST_STAT,GREATER,LESS,TWO_SIDED,GREATER.ADJ,LESS.ADJ
Promoter Flanking Region,Slice Stability,Jonckheere-Terpstra Test,2,NA,4699281,0.8776,0.123,0.2368,0.9029492727272727,0.9686756756756756
Promoter Flanking Region,Slice Stability,Jonckheere-Terpstra Test,3,NA,4969354,0.8108,0.1758,0.376,0.8578248830682881,0.9686756756756756
Promoter,Slice Stability,Jonckheere-Terpstra Test,1,NA,3667404,0.8894,0.109,0.2312,0.9119776971894831,0.9686756756756756
Promoter,Slice Stability,Jonckheere-Terpstra Test,2,NA,4719872,0.663,0.3384,0.6608,0.7862465408805032,0.9686756756756756
Promoter,Slice Stability,Jonckheere-Terpstra Test,3,NA,5009730,0.316,0.6852,0.6128,0.757850593824228,0.9686756756756756
TF binding site,Slice Stability,Jonckheere-Terpstra Test,1,NA,3711034,0.4016,0.5968,0.7792,0.757850593824228,0.9686756756756756
TF binding site,Slice Stability,Jonckheere-Terpstra Test,2,NA,4746862,0.6014,0.4026,0.8192,0.76554332247557,0.9686756756756756
TF binding site,Slice Stability,Jonckheere-Terpstra Test,3,NA,5019696,0.2032,0.8052,0.394,0.757850593824228,0.9686756756756756
CADD.RawScore,Slice Stability,Jonckheere-Terpstra Test,1,NA,3658412,0.8036,0.195,0.3808,0.8526489222118089,0.9686756756756756
CADD.RawScore,Slice Stability,Jonckheere-Terpstra Test,2,NA,4616292,0.9758,0.0256,0.044,0.9810042666666667,0.9686756756756756
CADD.RawScore,Slice Stability,Jonckheere-Terpstra Test,3,NA,5033214,0.262,0.7386,0.5036,0.757850593824228,0.9686756756756756
CADD.PHRED,Slice Stability,Jonckheere-Terpstra Test,1,NA,3649696,0.8506,0.1448,0.3052,0.8858458563535911,0.9686756756756756
CADD.PHRED,Slice Stability,Jonckheere-Terpstra Test,2,NA,4605259,0.9852,0.0116,0.0304,0.989574777975133,0.9686756756756756
CADD.PHRED,Slice Stability,Jonckheere-Terpstra Test,3,NA,5040940,0.2198,0.7696,0.4552,0.757850593824228,0.9686756756756756
SIFTval,Slice Stability,Jonckheere-Terpstra Test,1,NA,16,0.1814,0.8778,0.3728,0.757850593824228,0.9686756756756756
SIFTval,Slice Stability,Jonckheere-Terpstra Test,2,NA,17,0.0266,0.9908,0.0564,0.757850593824228,0.9943165927240462
SIFTval,Slice Stability,Jonckheere-Terpstra Test,3,NA,2,0.9682,0.0854,0.1732,0.9750972395369545,0.9686756756756756
PolyPhenVal,Slice Stability,Jonckheere-Terpstra Test,1,NA,7,0.8782,0.1806,0.3672,0.9029492727272727,0.9686756756756756
PolyPhenVal,Slice Stability,Jonckheere-Terpstra Test,2,NA,6,0.852,0.221,0.4292,0.8864875804967802,0.9686756756756756
PolyPhenVal,Slice Stability,Jonckheere-Terpstra Test,3,NA,5,0.7204,0.4266,0.848,0.8097466798810705,0.9686756756756756
priPhyloP,Slice Stability,Jonckheere-Terpstra Test,1,NA,3618832,0.9074,0.081,0.1704,0.9262359205776174,0.9686756756756756
priPhyloP,Slice Stability,Jonckheere-Terpstra Test,2,NA,4644530,0.8696,0.1266,0.2556,0.899031693989071,0.9686756756756756
priPhyloP,Slice Stability,Jonckheere-Terpstra Test,3,NA,4856461,0.9568,0.0482,0.0852,0.9670605898123324,0.9686756756756756
mamPhyloP,Slice Stability,Jonckheere-Terpstra Test,1,NA,3644416,0.7894,0.2244,0.442,0.8427016981132074,0.9686756756756756
mamPhyloP,Slice Stability,Jonckheere-Terpstra Test,2,NA,4686246,0.663,0.3332,0.6548,0.7862465408805032,0.9686756756756756
mamPhyloP,Slice Stability,Jonckheere-Terpstra Test,3,NA,4900732,0.8448,0.1628,0.3128,0.8830580406654344,0.9686756756756756
verPhyloP,Slice Stability,Jonckheere-Terpstra Test,1,NA,3646604,0.7722,0.21560000000000001,0.4452,0.8333570610687022,0.9686756756756756
verPhyloP,Slice Stability,Jonckheere-Terpstra Test,2,NA,4674625,0.744,0.2638,0.5304,0.8171749514563107,0.9686756756756756
verPhyloP,Slice Stability,Jonckheere-Terpstra Test,3,NA,4917278,0.7556,0.2338,0.4672,0.8243878612716764,0.9686756756756756
GerpN,Slice Stability,Jonckheere-Terpstra Test,1,NA,3665816,0.7604,0.2508,0.5056,0.825347792706334,0.9686756756756756
GerpN,Slice Stability,Jonckheere-Terpstra Test,2,NA,4663556,0.8924,0.1146,0.2416,0.914225,0.9686756756756756
GerpN,Slice Stability,Jonckheere-Terpstra Test,3,NA,4898712,0.9324,0.0722,0.1332,0.9472378815080791,0.9686756756756756
GerpS,Slice Stability,Jonckheere-Terpstra Test,1,NA,3672798,0.7042,0.2926,0.5956,0.8077588235294118,0.9686756756756756
GerpS,Slice Stability,Jonckheere-Terpstra Test,2,NA,4680984,0.8244,0.1836,0.3536,0.8681530726256984,0.9686756756756756
GerpS,Slice Stability,Jonckheere-Terpstra Test,3,NA,4985720,0.536,0.4602,0.946,0.757850593824228,0.9686756756756756
bStatistic,Slice Stability,Jonckheere-Terpstra Test,1,NA,3545638,0.7734,0.244,0.5044,0.833856434699714,0.9686756756756756
bStatistic,Slice Stability,Jonckheere-Terpstra Test,2,NA,4477820,0.9884,0.0118,0.0204,0.9919080745341614,0.9686756756756756
bStatistic,Slice Stability,Jonckheere-Terpstra Test,3,NA,4610952,1,2e-4,4e-4,1,0.07540000000000001
LINSIGHT,Slice Stability,Jonckheere-Terpstra Test,1,NA,3710756,0.2188,0.7804,0.462,0.757850593824228,0.9686756756756756
LINSIGHT,Slice Stability,Jonckheere-Terpstra Test,2,NA,4690503,0.6602,0.3366,0.6968,0.7851589905362776,0.9686756756756756
LINSIGHT,Slice Stability,Jonckheere-Terpstra Test,3,NA,4998085,0.238,0.7546,0.4716,0.757850593824228,0.9686756756756756
Funseq.Value,Slice Stability,Jonckheere-Terpstra Test,1,NA,59,0.3146,0.6962,0.6544,0.757850593824228,0.9686756756756756
Funseq.Value,Slice Stability,Jonckheere-Terpstra Test,2,NA,89.5,0.2612,0.7514,0.5048,0.757850593824228,0.9686756756756756
Funseq.Value,Slice Stability,Jonckheere-Terpstra Test,3,NA,69.5,0.1026,0.9054,0.2168,0.757850593824228,0.9686756756756756
Aloft.Value,Slice Stability,Jonckheere-Terpstra Test,1,NA,NA,NA,NA,NA,NA,NA
Aloft.Value,Slice Stability,Jonckheere-Terpstra Test,2,NA,NA,NA,NA,NA,NA,NA
Aloft.Value,Slice Stability,Jonckheere-Terpstra Test,3,NA,NA,NA,NA,NA,NA,NA
CpG,Slice Stability,Jonckheere-Terpstra Test,1,NA,3707282,0.4226,0.5678,0.848,0.757850593824228,0.9686756756756756
CpG,Slice Stability,Jonckheere-Terpstra Test,2,NA,4636401,0.9544,0.0458,0.0912,0.9654976744186047,0.9686756756756756
CpG,Slice Stability,Jonckheere-Terpstra Test,3,NA,5088367,0.0608,0.9392,0.128,0.757850593824228,0.9719369863013699
GC,Slice Stability,Jonckheere-Terpstra Test,1,NA,3667482,0.7426,0.2624,0.5116,0.8171749514563107,0.9686756756756756
GC,Slice Stability,Jonckheere-Terpstra Test,2,NA,4565306,0.9964,0.0016,0.0036,0.9990499999999999,0.4524
GC,Slice Stability,Jonckheere-Terpstra Test,3,NA,4998149,0.4664,0.5432,0.9436,0.757850593824228,0.9686756756756756
Fathmm.XF,Slice Stability,Jonckheere-Terpstra Test,1,NA,3674866,0.5094,0.4918,0.9976,0.757850593824228,0.9686756756756756
Fathmm.XF,Slice Stability,Jonckheere-Terpstra Test,2,NA,4621655,0.935,0.0564,0.1136,0.9484170403587444,0.9686756756756756
Fathmm.XF,Slice Stability,Jonckheere-Terpstra Test,3,NA,4840422,0.9648,0.0346,0.0756,0.9734066012488849,0.9686756756756756
FIRE Score,Slice Stability,Jonckheere-Terpstra Test,1,NA,3799388,0.0066,0.9934,0.012,0.757850593824228,0.9960420212765957
FIRE Score,Slice Stability,Jonckheere-Terpstra Test,2,NA,4969388,2e-4,1,4e-4,0.1131,1
FIRE Score,Slice Stability,Jonckheere-Terpstra Test,3,NA,5204746,2e-4,1,4e-4,0.1131,1
ENCFF093VXI,Slice Stability,Jonckheere-Terpstra Test,1,TSS,297208,0.0528,0.9364,0.1228,0.757850593824228,0.9707318056828598
ENCFF093VXI,Slice Stability,Jonckheere-Terpstra Test,1,AVE,298113,0.0462,0.9498,0.0868,0.757850593824228,0.974258152173913
ENCFF093VXI,Slice Stability,Jonckheere-Terpstra Test,2,TSS,164920,0.0896,0.9126,0.1648,0.757850593824228,0.9686756756756756
ENCFF093VXI,Slice Stability,Jonckheere-Terpstra Test,2,AVE,161945,0.2388,0.769,0.4812,0.757850593824228,0.9686756756756756
ENCFF093VXI,Slice Stability,Jonckheere-Terpstra Test,3,TSS,80264.5,0.8038,0.1988,0.3696,0.8526489222118089,0.9686756756756756
ENCFF093VXI,Slice Stability,Jonckheere-Terpstra Test,3,AVE,81326,0.6802,0.3294,0.6268,0.7939176470588235,0.9686756756756756
ENCFF915DFR,Slice Stability,Jonckheere-Terpstra Test,1,TSS,285510,0.575,0.4364,0.8452,0.7600736478711162,0.9686756756756756
ENCFF915DFR,Slice Stability,Jonckheere-Terpstra Test,1,AVE,285918,0.5504,0.4584,0.9264,0.757850593824228,0.9686756756756756
ENCFF915DFR,Slice Stability,Jonckheere-Terpstra Test,2,TSS,154755.5,0.8168,0.1766,0.3652,0.8625591036414566,0.9686756756756756
ENCFF915DFR,Slice Stability,Jonckheere-Terpstra Test,2,AVE,158681.5,0.5096,0.4854,0.988,0.757850593824228,0.9686756756756756
ENCFF915DFR,Slice Stability,Jonckheere-Terpstra Test,3,TSS,82934.5,0.4486,0.5388,0.9164,0.757850593824228,0.9686756756756756
ENCFF915DFR,Slice Stability,Jonckheere-Terpstra Test,3,AVE,81513.5,0.654,0.334,0.676,0.7839534246575344,0.9686756756756756
ENCFF776DPQ,Slice Stability,Jonckheere-Terpstra Test,1,TSS,294021,0.1394,0.8638,0.288,0.757850593824228,0.9686756756756756
ENCFF776DPQ,Slice Stability,Jonckheere-Terpstra Test,1,AVE,291661,0.2372,0.7634,0.4684,0.757850593824228,0.9686756756756756
ENCFF776DPQ,Slice Stability,Jonckheere-Terpstra Test,2,TSS,161673.5,0.2692,0.7378,0.5208,0.757850593824228,0.9686756756756756
ENCFF776DPQ,Slice Stability,Jonckheere-Terpstra Test,2,AVE,159685,0.4286,0.5812,0.8276,0.757850593824228,0.9686756756756756
ENCFF776DPQ,Slice Stability,Jonckheere-Terpstra Test,3,TSS,84805.5,0.2262,0.771,0.4392,0.757850593824228,0.9686756756756756
ENCFF776DPQ,Slice Stability,Jonckheere-Terpstra Test,3,AVE,83787,0.349,0.6726,0.6692,0.757850593824228,0.9686756756756756
ENCFF279CYY,Slice Stability,Jonckheere-Terpstra Test,1,TSS,292236.5,0.2086,0.801,0.4164,0.757850593824228,0.9686756756756756
ENCFF279CYY,Slice Stability,Jonckheere-Terpstra Test,1,AVE,290060,0.3124,0.6974,0.6172,0.757850593824228,0.9686756756756756
ENCFF279CYY,Slice Stability,Jonckheere-Terpstra Test,2,TSS,159795.5,0.4118,0.589,0.8452,0.757850593824228,0.9686756756756756
ENCFF279CYY,Slice Stability,Jonckheere-Terpstra Test,2,AVE,160579,0.3474,0.6442,0.6952,0.757850593824228,0.9686756756756756
ENCFF279CYY,Slice Stability,Jonckheere-Terpstra Test,3,TSS,85435,0.1532,0.836,0.308,0.757850593824228,0.9686756756756756
ENCFF279CYY,Slice Stability,Jonckheere-Terpstra Test,3,AVE,86778,0.0688,0.9322,0.1324,0.757850593824228,0.9707318056828598
ENCFF340JIF,Slice Stability,Jonckheere-Terpstra Test,1,TSS,292387.5,0.1942,0.7924,0.4136,0.757850593824228,0.9686756756756756
ENCFF340JIF,Slice Stability,Jonckheere-Terpstra Test,1,AVE,285209.5,0.5838,0.4076,0.8316,0.7600736478711162,0.9686756756756756
ENCFF340JIF,Slice Stability,Jonckheere-Terpstra Test,2,TSS,156563.5,0.691,0.3116,0.596,0.8002576687116564,0.9686756756756756
ENCFF340JIF,Slice Stability,Jonckheere-Terpstra Test,2,AVE,157386,0.6244,0.3628,0.7552,0.7659396963123644,0.9686756756756756
ENCFF340JIF,Slice Stability,Jonckheere-Terpstra Test,3,TSS,81776.5,0.6172,0.3752,0.7208,0.76554332247557,0.9686756756756756
ENCFF340JIF,Slice Stability,Jonckheere-Terpstra Test,3,AVE,82693.5,0.496,0.5006,0.9928,0.757850593824228,0.9686756756756756
ENCFF313LYI,Slice Stability,Jonckheere-Terpstra Test,1,TSS,292325,0.2076,0.7956,0.3944,0.757850593824228,0.9686756756756756
ENCFF313LYI,Slice Stability,Jonckheere-Terpstra Test,1,AVE,287317,0.4552,0.5294,0.9184,0.757850593824228,0.9686756756756756
ENCFF313LYI,Slice Stability,Jonckheere-Terpstra Test,2,TSS,160680,0.3346,0.6656,0.6796,0.757850593824228,0.9686756756756756
ENCFF313LYI,Slice Stability,Jonckheere-Terpstra Test,2,AVE,161366.5,0.2888,0.7178,0.588,0.757850593824228,0.9686756756756756
ENCFF313LYI,Slice Stability,Jonckheere-Terpstra Test,3,TSS,79677.5,0.8606,0.141,0.3028,0.8937911845730028,0.9686756756756756
ENCFF313LYI,Slice Stability,Jonckheere-Terpstra Test,3,AVE,81405,0.6718,0.3274,0.6608,0.7881802904564316,0.9686756756756756
ENCFF831ZHL,Slice Stability,Jonckheere-Terpstra Test,1,TSS,286831,0.5048,0.5158,0.9816,0.757850593824228,0.9686756756756756
ENCFF831ZHL,Slice Stability,Jonckheere-Terpstra Test,1,AVE,294973.5,0.1156,0.8888,0.218,0.757850593824228,0.9686756756756756
ENCFF831ZHL,Slice Stability,Jonckheere-Terpstra Test,2,TSS,161990.5,0.2446,0.7612,0.4536,0.757850593824228,0.9686756756756756
ENCFF831ZHL,Slice Stability,Jonckheere-Terpstra Test,2,AVE,162182,0.2314,0.7714,0.4576,0.757850593824228,0.9686756756756756
ENCFF831ZHL,Slice Stability,Jonckheere-Terpstra Test,3,TSS,81123.5,0.7052,0.2996,0.5904,0.8080863221884499,0.9686756756756756
ENCFF831ZHL,Slice Stability,Jonckheere-Terpstra Test,3,AVE,85366.5,0.17,0.831,0.3444,0.757850593824228,0.9686756756756756
ENCFF039HDL,Slice Stability,Jonckheere-Terpstra Test,1,TSS,291832.5,0.2234,0.7772,0.4392,0.757850593824228,0.9686756756756756
ENCFF039HDL,Slice Stability,Jonckheere-Terpstra Test,1,AVE,292824.5,0.1934,0.827,0.382,0.757850593824228,0.9686756756756756
ENCFF039HDL,Slice Stability,Jonckheere-Terpstra Test,2,TSS,156545.5,0.7038,0.3048,0.5896,0.8077588235294118,0.9686756756756756
ENCFF039HDL,Slice Stability,Jonckheere-Terpstra Test,2,AVE,158170.5,0.5526,0.432,0.8836,0.757850593824228,0.9686756756756756
ENCFF039HDL,Slice Stability,Jonckheere-Terpstra Test,3,TSS,79436.5,0.8728,0.1202,0.2468,0.899031693989071,0.9686756756756756
ENCFF039HDL,Slice Stability,Jonckheere-Terpstra Test,3,AVE,79601,0.8632,0.1372,0.272,0.894848029330889,0.9686756756756756
ENCFF028KBY,Slice Stability,Jonckheere-Terpstra Test,1,TSS,295210,0.1032,0.8974,0.208,0.757850593824228,0.9686756756756756
ENCFF028KBY,Slice Stability,Jonckheere-Terpstra Test,1,AVE,293744.5,0.1608,0.8554,0.308,0.757850593824228,0.9686756756756756
ENCFF028KBY,Slice Stability,Jonckheere-Terpstra Test,2,TSS,159673.5,0.4158,0.5822,0.8568,0.757850593824228,0.9686756756756756
ENCFF028KBY,Slice Stability,Jonckheere-Terpstra Test,2,AVE,157025.5,0.6632,0.3412,0.7,0.7862465408805032,0.9686756756756756
ENCFF028KBY,Slice Stability,Jonckheere-Terpstra Test,3,TSS,84338,0.2758,0.729,0.532,0.757850593824228,0.9686756756756756
ENCFF028KBY,Slice Stability,Jonckheere-Terpstra Test,3,AVE,84012,0.2942,0.6856,0.6328,0.757850593824228,0.9686756756756756
ENCFF309OEW,Slice Stability,Jonckheere-Terpstra Test,1,TSS,287687,0.4624,0.556,0.8888,0.757850593824228,0.9686756756756756
ENCFF309OEW,Slice Stability,Jonckheere-Terpstra Test,1,AVE,289380.5,0.3476,0.6428,0.6928,0.757850593824228,0.9686756756756756
ENCFF309OEW,Slice Stability,Jonckheere-Terpstra Test,2,TSS,160537.5,0.3398,0.6368,0.7072,0.757850593824228,0.9686756756756756
ENCFF309OEW,Slice Stability,Jonckheere-Terpstra Test,2,AVE,162756.5,0.1796,0.8088,0.382,0.757850593824228,0.9686756756756756
ENCFF309OEW,Slice Stability,Jonckheere-Terpstra Test,3,TSS,83846,0.3216,0.663,0.642,0.757850593824228,0.9686756756756756
ENCFF309OEW,Slice Stability,Jonckheere-Terpstra Test,3,AVE,85422,0.1532,0.8414,0.3276,0.757850593824228,0.9686756756756756
ENCFF601YET,Slice Stability,Jonckheere-Terpstra Test,1,TSS,288914.5,0.3704,0.631,0.7608,0.757850593824228,0.9686756756756756
ENCFF601YET,Slice Stability,Jonckheere-Terpstra Test,1,AVE,288715.5,0.389,0.6156,0.752,0.757850593824228,0.9686756756756756
ENCFF601YET,Slice Stability,Jonckheere-Terpstra Test,2,TSS,158408.5,0.5282,0.4604,0.938,0.757850593824228,0.9686756756756756
ENCFF601YET,Slice Stability,Jonckheere-Terpstra Test,2,AVE,156483,0.7004,0.2908,0.5972,0.8050329268292683,0.9686756756756756
ENCFF601YET,Slice Stability,Jonckheere-Terpstra Test,3,TSS,81406.5,0.6756,0.3312,0.6516,0.790413443640124,0.9686756756756756
ENCFF601YET,Slice Stability,Jonckheere-Terpstra Test,3,AVE,81311.5,0.6816,0.3144,0.6336,0.7947315463917526,0.9686756756756756
ENCFF803DJF,Slice Stability,Jonckheere-Terpstra Test,1,TSS,294653.5,0.1264,0.8856,0.2388,0.757850593824228,0.9686756756756756
ENCFF803DJF,Slice Stability,Jonckheere-Terpstra Test,1,AVE,298897.5,0.0372,0.964,0.0792,0.757850593824228,0.9762848701880035
ENCFF803DJF,Slice Stability,Jonckheere-Terpstra Test,2,TSS,159621.5,0.4132,0.5636,0.8696,0.757850593824228,0.9686756756756756
ENCFF803DJF,Slice Stability,Jonckheere-Terpstra Test,2,AVE,157720.5,0.6012,0.4054,0.7808,0.76554332247557,0.9686756756756756
ENCFF803DJF,Slice Stability,Jonckheere-Terpstra Test,3,TSS,83818.5,0.336,0.6604,0.6544,0.757850593824228,0.9686756756756756
ENCFF803DJF,Slice Stability,Jonckheere-Terpstra Test,3,AVE,83701,0.352,0.6376,0.6912,0.757850593824228,0.9686756756756756
ENCFF775CVC,Slice Stability,Jonckheere-Terpstra Test,1,TSS,290449,0.2888,0.711,0.5716,0.757850593824228,0.9686756756756756
ENCFF775CVC,Slice Stability,Jonckheere-Terpstra Test,1,AVE,288427,0.4068,0.6018,0.802,0.757850593824228,0.9686756756756756
ENCFF775CVC,Slice Stability,Jonckheere-Terpstra Test,2,TSS,157476.5,0.6186,0.3704,0.7452,0.76554332247557,0.9686756756756756
ENCFF775CVC,Slice Stability,Jonckheere-Terpstra Test,2,AVE,157856.5,0.593,0.414,0.8232,0.76554332247557,0.9686756756756756
ENCFF775CVC,Slice Stability,Jonckheere-Terpstra Test,3,TSS,84877,0.2116,0.7912,0.4276,0.757850593824228,0.9686756756756756
ENCFF775CVC,Slice Stability,Jonckheere-Terpstra Test,3,AVE,84309,0.2742,0.7294,0.53,0.757850593824228,0.9686756756756756
ENCFF600UCV,Slice Stability,Jonckheere-Terpstra Test,1,TSS,294102.5,0.139,0.8608,0.2728,0.757850593824228,0.9686756756756756
ENCFF600UCV,Slice Stability,Jonckheere-Terpstra Test,1,AVE,292280,0.2002,0.8034,0.4232,0.757850593824228,0.9686756756756756
ENCFF600UCV,Slice Stability,Jonckheere-Terpstra Test,2,TSS,159228,0.4646,0.5226,0.9252,0.757850593824228,0.9686756756756756
ENCFF600UCV,Slice Stability,Jonckheere-Terpstra Test,2,AVE,158612,0.527,0.4818,0.982,0.757850593824228,0.9686756756756756
ENCFF600UCV,Slice Stability,Jonckheere-Terpstra Test,3,TSS,83182.5,0.4154,0.5718,0.8488,0.757850593824228,0.9686756756756756
ENCFF600UCV,Slice Stability,Jonckheere-Terpstra Test,3,AVE,81697.5,0.6416,0.372,0.7292,0.7760958288770053,0.9686756756756756
ENCFF839SCO,Slice Stability,Jonckheere-Terpstra Test,1,TSS,286375,0.5242,0.4626,0.9664,0.757850593824228,0.9686756756756756
ENCFF839SCO,Slice Stability,Jonckheere-Terpstra Test,1,AVE,290797.5,0.2742,0.7266,0.5544,0.757850593824228,0.9686756756756756
ENCFF839SCO,Slice Stability,Jonckheere-Terpstra Test,2,TSS,162521,0.205,0.7904,0.4028,0.757850593824228,0.9686756756756756
ENCFF839SCO,Slice Stability,Jonckheere-Terpstra Test,2,AVE,162503.5,0.1968,0.788,0.4108,0.757850593824228,0.9686756756756756
ENCFF839SCO,Slice Stability,Jonckheere-Terpstra Test,3,TSS,82835,0.4714,0.5404,0.9512,0.757850593824228,0.9686756756756756
ENCFF839SCO,Slice Stability,Jonckheere-Terpstra Test,3,AVE,82394.5,0.5472,0.4744,0.9332,0.757850593824228,0.9686756756756756
ENCFF557SNT,Slice Stability,Jonckheere-Terpstra Test,1,TSS,283821,0.6716,0.3326,0.6644,0.7881802904564316,0.9686756756756756
ENCFF557SNT,Slice Stability,Jonckheere-Terpstra Test,1,AVE,284277.5,0.6338,0.3578,0.7032,0.7699546723952739,0.9686756756756756
ENCFF557SNT,Slice Stability,Jonckheere-Terpstra Test,2,TSS,161621,0.2742,0.738,0.5584,0.757850593824228,0.9686756756756756
ENCFF557SNT,Slice Stability,Jonckheere-Terpstra Test,2,AVE,160781.5,0.3368,0.6784,0.658,0.757850593824228,0.9686756756756756
ENCFF557SNT,Slice Stability,Jonckheere-Terpstra Test,3,TSS,82803.5,0.4688,0.5342,0.932,0.757850593824228,0.9686756756756756
ENCFF557SNT,Slice Stability,Jonckheere-Terpstra Test,3,AVE,81721,0.63,0.3658,0.7448,0.7669860064585576,0.9686756756756756
ENCFF344JQP,Slice Stability,Jonckheere-Terpstra Test,1,TSS,290842,0.2778,0.7242,0.5312,0.757850593824228,0.9686756756756756
ENCFF344JQP,Slice Stability,Jonckheere-Terpstra Test,1,AVE,290613.5,0.2746,0.7152,0.5552,0.757850593824228,0.9686756756756756
ENCFF344JQP,Slice Stability,Jonckheere-Terpstra Test,2,TSS,156936,0.673,0.336,0.6632,0.7887699481865286,0.9686756756756756
ENCFF344JQP,Slice Stability,Jonckheere-Terpstra Test,2,AVE,163011.5,0.1724,0.8282,0.3372,0.757850593824228,0.9686756756756756
ENCFF344JQP,Slice Stability,Jonckheere-Terpstra Test,3,TSS,80994,0.722,0.2796,0.5308,0.8097466798810705,0.9686756756756756
ENCFF344JQP,Slice Stability,Jonckheere-Terpstra Test,3,AVE,84193.5,0.2866,0.7082,0.6008,0.757850593824228,0.9686756756756756
ENCFF535BIH,Slice Stability,Jonckheere-Terpstra Test,1,TSS,294538.5,0.1228,0.8764,0.2512,0.757850593824228,0.9686756756756756
ENCFF535BIH,Slice Stability,Jonckheere-Terpstra Test,1,AVE,291561,0.2396,0.7678,0.4964,0.757850593824228,0.9686756756756756
ENCFF535BIH,Slice Stability,Jonckheere-Terpstra Test,2,TSS,159016,0.4848,0.5194,0.9852,0.757850593824228,0.9686756756756756
ENCFF535BIH,Slice Stability,Jonckheere-Terpstra Test,2,AVE,158134.5,0.5722,0.4322,0.8808,0.7600736478711162,0.9686756756756756
ENCFF535BIH,Slice Stability,Jonckheere-Terpstra Test,3,TSS,82246.5,0.5576,0.4564,0.8972,0.757850593824228,0.9686756756756756
ENCFF535BIH,Slice Stability,Jonckheere-Terpstra Test,3,AVE,82190.5,0.558,0.4338,0.886,0.757850593824228,0.9686756756756756
ENCFF105MPH,Slice Stability,Jonckheere-Terpstra Test,1,TSS,295273.5,0.1012,0.905,0.2048,0.757850593824228,0.9686756756756756
ENCFF105MPH,Slice Stability,Jonckheere-Terpstra Test,1,AVE,289020,0.3742,0.6216,0.7144,0.757850593824228,0.9686756756756756
ENCFF105MPH,Slice Stability,Jonckheere-Terpstra Test,2,TSS,159310.5,0.4684,0.5514,0.9168,0.757850593824228,0.9686756756756756
ENCFF105MPH,Slice Stability,Jonckheere-Terpstra Test,2,AVE,159203.5,0.47,0.5302,0.9396,0.757850593824228,0.9686756756756756
ENCFF105MPH,Slice Stability,Jonckheere-Terpstra Test,3,TSS,81412.5,0.6712,0.3352,0.6484,0.7881802904564316,0.9686756756756756
ENCFF105MPH,Slice Stability,Jonckheere-Terpstra Test,3,AVE,81402,0.6686,0.3326,0.6524,0.7876943750000001,0.9686756756756756
ENCFF424MMT,Slice Stability,Jonckheere-Terpstra Test,1,TSS,292536,0.1998,0.805,0.382,0.757850593824228,0.9686756756756756
ENCFF424MMT,Slice Stability,Jonckheere-Terpstra Test,1,AVE,292582.5,0.1936,0.8062,0.3724,0.757850593824228,0.9686756756756756
ENCFF424MMT,Slice Stability,Jonckheere-Terpstra Test,2,TSS,157493.5,0.6174,0.365,0.7588,0.76554332247557,0.9686756756756756
ENCFF424MMT,Slice Stability,Jonckheere-Terpstra Test,2,AVE,159115,0.4744,0.5266,0.9636,0.757850593824228,0.9686756756756756
ENCFF424MMT,Slice Stability,Jonckheere-Terpstra Test,3,TSS,80894.5,0.7436,0.2674,0.5228,0.8171749514563107,0.9686756756756756
ENCFF424MMT,Slice Stability,Jonckheere-Terpstra Test,3,AVE,83178,0.4198,0.5756,0.8424,0.757850593824228,0.9686756756756756
