ANNOTATION,MEDIATOR,TEST,POTENTIAL_SET,TYPE,TEST_STAT,GREATER,LESS,TWO_SIDED,GREATER.ADJ,LESS.ADJ
GerpS,Stable SNV Discovered in YRI,Wilcoxon Test,1,NA,65106,0.911420668,0.08862858,0.177257162,1,0.7192128420895523
GerpS,Stable SNV Discovered in YRI,Wilcoxon Test,2,NA,192978,0.36812052,0.6319278,0.736241039,1,0.9504194112000001
GerpS,Stable SNV Discovered in YRI,Wilcoxon Test,3,NA,291431,0.059800125,0.94021114,0.11960025,1,0.9768782532249323
bStatistic,Stable SNV Discovered in YRI,Wilcoxon Test,1,NA,72781,0.01913134,0.9808835,0.03826267,1,0.9878587808135593
bStatistic,Stable SNV Discovered in YRI,Wilcoxon Test,2,NA,172987,0.75365795,0.24638442,0.49276883,1,0.7260798406903554
bStatistic,Stable SNV Discovered in YRI,Wilcoxon Test,3,NA,253289,0.63407184,0.36596562,0.73193124,1,0.7906737149999999
LINSIGHT,Stable SNV Discovered in YRI,Wilcoxon Test,1,NA,66049.5,0.855447,0.144622795,0.28924559,1,0.7192128420895523
LINSIGHT,Stable SNV Discovered in YRI,Wilcoxon Test,2,NA,171346,0.99112497,0.008878113,0.01775623,1,0.6253841485714285
LINSIGHT,Stable SNV Discovered in YRI,Wilcoxon Test,3,NA,264767,0.81634395,0.183681311,0.36736262,1,0.7260798406903554
Funseq.Value,Stable SNV Discovered in YRI,Wilcoxon Test,1,NA,3,0.6195466,0.6195466,1,1,0.9447895845405405
Funseq.Value,Stable SNV Discovered in YRI,Wilcoxon Test,2,NA,1.5,0.8918163,0.2049234,0.40984673,1,0.7260798406903554
Funseq.Value,Stable SNV Discovered in YRI,Wilcoxon Test,3,NA,NA,NA,NA,NA,NA,NA
Aloft.Value,Stable SNV Discovered in YRI,Wilcoxon Test,1,NA,NA,NA,NA,NA,NA,NA
Aloft.Value,Stable SNV Discovered in YRI,Wilcoxon Test,2,NA,NA,NA,NA,NA,NA,NA
Aloft.Value,Stable SNV Discovered in YRI,Wilcoxon Test,3,NA,NA,NA,NA,NA,NA,NA
CpG,Stable SNV Discovered in YRI,Wilcoxon Test,1,NA,67946,0.6848952,0.31521459,0.63042918,1,0.7601498039746301
CpG,Stable SNV Discovered in YRI,Wilcoxon Test,2,NA,196681.5,0.2071366,0.79290027,0.41427318,1,0.9768782532249323
CpG,Stable SNV Discovered in YRI,Wilcoxon Test,3,NA,295059,0.028117,0.97188914,0.05623399,1,0.9832205828878925
GC,Stable SNV Discovered in YRI,Wilcoxon Test,1,NA,72830,0.15377522,0.84629751,0.30755043,1,0.9768782532249323
GC,Stable SNV Discovered in YRI,Wilcoxon Test,2,NA,191014,0.46610651,0.53394445,0.93221302,1,0.9074093562650604
GC,Stable SNV Discovered in YRI,Wilcoxon Test,3,NA,276147,0.45714047,0.54289713,0.91428094,1,0.91527048
Fathmm.XF,Stable SNV Discovered in YRI,Wilcoxon Test,1,NA,69024,0.55860283,0.441518257,0.8830365139,1,0.8355028376588629
Fathmm.XF,Stable SNV Discovered in YRI,Wilcoxon Test,2,NA,201893,0.0598372,0.940178077,0.119674406,1,0.9768782532249323
Fathmm.XF,Stable SNV Discovered in YRI,Wilcoxon Test,3,NA,285907.5,0.13399362,0.86602691,0.2679872374,1,0.9768782532249323
FIRE Score,Stable SNV Discovered in YRI,Wilcoxon Test,1,NA,70841.5,0.7812722847,0.218815,0.437630075,1,0.7260798406903554
FIRE Score,Stable SNV Discovered in YRI,Wilcoxon Test,2,NA,193724,0.6941074666,0.3059364,0.6118728331,1,0.7601239189427313
FIRE Score,Stable SNV Discovered in YRI,Wilcoxon Test,3,NA,283525,0.4480127659,0.5520241,0.8960255318,1,0.9184117769911504
ENCFF093VXI,Stable SNV Discovered in YRI,Wilcoxon Test,1,TSS,815.5,0.67812753,0.3250068,0.6500136,1,0.7632848622037423
ENCFF093VXI,Stable SNV Discovered in YRI,Wilcoxon Test,1,AVE,860.5,0.52782623,0.47564742,0.95129484,1,0.8568178064761904
ENCFF093VXI,Stable SNV Discovered in YRI,Wilcoxon Test,2,TSS,1944,0.70544582,0.29593007,0.59186014,1,0.7592704782477876
ENCFF093VXI,Stable SNV Discovered in YRI,Wilcoxon Test,2,AVE,2000,0.62434102,0.37717231,0.75434461,1,0.7937506822388061
ENCFF093VXI,Stable SNV Discovered in YRI,Wilcoxon Test,3,TSS,2748,0.63264011,0.36847521,0.73695042,1,0.7906737149999999
ENCFF093VXI,Stable SNV Discovered in YRI,Wilcoxon Test,3,AVE,3124,0.21949819,0.78137593,0.43899637,1,0.9768782532249323
ENCFF915DFR,Stable SNV Discovered in YRI,Wilcoxon Test,1,TSS,869.5,0.4965189,0.50696185,0.99303788,1,0.8801103382153844
ENCFF915DFR,Stable SNV Discovered in YRI,Wilcoxon Test,1,AVE,773.5,0.7964348,0.206043,0.41208599,1,0.7260798406903554
ENCFF915DFR,Stable SNV Discovered in YRI,Wilcoxon Test,2,TSS,1933,0.720382,0.28096052,0.56192104,1,0.7476037391549296
ENCFF915DFR,Stable SNV Discovered in YRI,Wilcoxon Test,2,AVE,1911,0.749104,0.25216682,0.50433365,1,0.7260798406903554
ENCFF915DFR,Stable SNV Discovered in YRI,Wilcoxon Test,3,TSS,3180,0.1737071,0.82705115,0.34741416,1,0.9768782532249323
ENCFF915DFR,Stable SNV Discovered in YRI,Wilcoxon Test,3,AVE,3181,0.1729489,0.82780726,0.34589771,1,0.9768782532249323
ENCFF776DPQ,Stable SNV Discovered in YRI,Wilcoxon Test,1,TSS,548.5,0.997383,0.002688457,0.005376913,1,0.6253841485714285
ENCFF776DPQ,Stable SNV Discovered in YRI,Wilcoxon Test,1,AVE,665.5,0.9617482,0.038982454,0.077964908,1,0.7192128420895523
ENCFF776DPQ,Stable SNV Discovered in YRI,Wilcoxon Test,2,TSS,2230,0.2742793,0.727047466,0.548558605,1,0.9736038958030481
ENCFF776DPQ,Stable SNV Discovered in YRI,Wilcoxon Test,2,AVE,2257,0.2396128,0.761623525,0.479225671,1,0.9768782532249323
ENCFF776DPQ,Stable SNV Discovered in YRI,Wilcoxon Test,3,TSS,3258,0.1209096,0.879684528,0.241819206,1,0.9768782532249323
ENCFF776DPQ,Stable SNV Discovered in YRI,Wilcoxon Test,3,AVE,3281,0.1077619,0.892785378,0.215523862,1,0.9768782532249323
ENCFF279CYY,Stable SNV Discovered in YRI,Wilcoxon Test,1,TSS,829.5,0.6331875,0.37010259,0.74020519,1,0.7906737149999999
ENCFF279CYY,Stable SNV Discovered in YRI,Wilcoxon Test,1,AVE,797.5,0.73221772,0.27066325,0.54132651,1,0.7419353807769784
ENCFF279CYY,Stable SNV Discovered in YRI,Wilcoxon Test,2,TSS,2137,0.40935446,0.59219386,0.81870892,1,0.93603522861452515
ENCFF279CYY,Stable SNV Discovered in YRI,Wilcoxon Test,2,AVE,2188,0.33268848,0.66875853,0.66537697,1,0.9708618041698841
ENCFF279CYY,Stable SNV Discovered in YRI,Wilcoxon Test,3,TSS,3385,0.06101625,0.93934014,0.12203249,1,0.9768782532249323
ENCFF279CYY,Stable SNV Discovered in YRI,Wilcoxon Test,3,AVE,3368.5,0.06713572,0.93324819,0.13427143,1,0.9768782532249323
ENCFF340JIF,Stable SNV Discovered in YRI,Wilcoxon Test,1,TSS,735.5,0.8770846,0.1246996,0.2493992,1,0.7192128420895523
ENCFF340JIF,Stable SNV Discovered in YRI,Wilcoxon Test,1,AVE,775.5,0.7914614,0.21105193,0.42210387,1,0.7260798406903554
ENCFF340JIF,Stable SNV Discovered in YRI,Wilcoxon Test,2,TSS,1947,0.7013093,0.30007534,0.60015068,1,0.7592704782477876
ENCFF340JIF,Stable SNV Discovered in YRI,Wilcoxon Test,2,AVE,1973,0.66441,0.33704444,0.67408888,1,0.7725920251521299
ENCFF340JIF,Stable SNV Discovered in YRI,Wilcoxon Test,3,TSS,3062,0.2774596,0.72353131,0.55491924,1,0.9736038958030481
ENCFF340JIF,Stable SNV Discovered in YRI,Wilcoxon Test,3,AVE,3039,0.3007175,0.70031183,0.60143491,1,0.9736038958030481
ENCFF313LYI,Stable SNV Discovered in YRI,Wilcoxon Test,1,TSS,750.5,0.8484124,0.1536456,0.3072912,1,0.7192128420895523
ENCFF313LYI,Stable SNV Discovered in YRI,Wilcoxon Test,1,AVE,737.5,0.8734982,0.12832215,0.25664431,1,0.7192128420895523
ENCFF313LYI,Stable SNV Discovered in YRI,Wilcoxon Test,2,TSS,1748,0.9068196,0.09384636,0.18769272,1,0.7192128420895523
ENCFF313LYI,Stable SNV Discovered in YRI,Wilcoxon Test,2,AVE,1838,0.8321421,0.16886039,0.33772077,1,0.7192128420895523
ENCFF313LYI,Stable SNV Discovered in YRI,Wilcoxon Test,3,TSS,3115,0.227455,0.773437,0.45491007,1,0.9768782532249323
ENCFF313LYI,Stable SNV Discovered in YRI,Wilcoxon Test,3,AVE,3047,0.2925283,0.708488,0.58505663,1,0.9736038958030481
ENCFF831ZHL,Stable SNV Discovered in YRI,Wilcoxon Test,1,TSS,637.5,0.9780826,0.02237795,0.04475589,1,0.7192128420895523
ENCFF831ZHL,Stable SNV Discovered in YRI,Wilcoxon Test,1,AVE,827.5,0.6397382,0.36353215,0.72706431,1,0.7906737149999999
ENCFF831ZHL,Stable SNV Discovered in YRI,Wilcoxon Test,2,TSS,1885,0.7809229,0.22025641,0.44051281,1,0.7260798406903554
ENCFF831ZHL,Stable SNV Discovered in YRI,Wilcoxon Test,2,AVE,2099,0.4690211,0.53256407,0.93804229,1,0.9074093562650604
ENCFF831ZHL,Stable SNV Discovered in YRI,Wilcoxon Test,3,TSS,3192,0.1647479,0.83598492,0.32949584,1,0.9768782532249323
ENCFF831ZHL,Stable SNV Discovered in YRI,Wilcoxon Test,3,AVE,3216,0.1477445,0.85293751,0.295489,1,0.9768782532249323
ENCFF039HDL,Stable SNV Discovered in YRI,Wilcoxon Test,1,TSS,556.5,0.9967601,0.003326479,0.006652958,1,0.6253841485714285
ENCFF039HDL,Stable SNV Discovered in YRI,Wilcoxon Test,1,AVE,614.5,0.98666662,0.013634841,0.027269682,1,0.668700028173913
ENCFF039HDL,Stable SNV Discovered in YRI,Wilcoxon Test,2,TSS,2089,0.48489615,0.516692848,0.969792294,1,0.8952834601290324
ENCFF039HDL,Stable SNV Discovered in YRI,Wilcoxon Test,2,AVE,2082,0.49602442,0.505565727,0.992048835,1,0.8800588581111112
ENCFF039HDL,Stable SNV Discovered in YRI,Wilcoxon Test,3,TSS,3023,0.31739798,0.683655968,0.634795964,1,0.9736038958030481
ENCFF039HDL,Stable SNV Discovered in YRI,Wilcoxon Test,3,AVE,3227,0.14035859,0.860300205,0.280717172,1,0.9768782532249323
ENCFF028KBY,Stable SNV Discovered in YRI,Wilcoxon Test,1,TSS,849.5,0.5658392,0.43759682,0.87519363,1,0.8350899954131534
ENCFF028KBY,Stable SNV Discovered in YRI,Wilcoxon Test,1,AVE,782.5,0.7734996,0.22913584,0.45827168,1,0.7260798406903554
ENCFF028KBY,Stable SNV Discovered in YRI,Wilcoxon Test,2,TSS,2215,0.2945542,0.70681875,0.58910836,1,0.9736038958030481
ENCFF028KBY,Stable SNV Discovered in YRI,Wilcoxon Test,2,AVE,1937,0.7149933,0.28636151,0.57272302,1,0.751199496
ENCFF028KBY,Stable SNV Discovered in YRI,Wilcoxon Test,3,TSS,3024,0.316344,0.68470843,0.63268806,1,0.9736038958030481
ENCFF028KBY,Stable SNV Discovered in YRI,Wilcoxon Test,3,AVE,3008.5,0.3328238,0.66825107,0.66564753,1,0.9708618041698841
ENCFF309OEW,Stable SNV Discovered in YRI,Wilcoxon Test,1,TSS,708.5,0.9186628,0.08265879,0.16531757,1,0.7192128420895523
ENCFF309OEW,Stable SNV Discovered in YRI,Wilcoxon Test,1,AVE,746.5,0.8564605,0.14552392,0.29104783,1,0.7192128420895523
ENCFF309OEW,Stable SNV Discovered in YRI,Wilcoxon Test,2,TSS,2254,0.2433428,0.75790398,0.48668566,1,0.9768782532249323
ENCFF309OEW,Stable SNV Discovered in YRI,Wilcoxon Test,2,AVE,2186,0.3355899,0.66586208,0.67117982,1,0.9691515177290323
ENCFF309OEW,Stable SNV Discovered in YRI,Wilcoxon Test,3,TSS,2994,0.3485774,0.65251653,0.69715474,1,0.9586760375
ENCFF309OEW,Stable SNV Discovered in YRI,Wilcoxon Test,3,AVE,3106,0.2355718,0.76533786,0.47114366,1,0.9768782532249323
ENCFF601YET,Stable SNV Discovered in YRI,Wilcoxon Test,1,TSS,644.5,0.97468405,0.025835739,0.05167148,1,0.7192128420895523
ENCFF601YET,Stable SNV Discovered in YRI,Wilcoxon Test,1,AVE,590.5,0.99236227,0.007823313,0.01564663,1,0.6253841485714285
ENCFF601YET,Stable SNV Discovered in YRI,Wilcoxon Test,2,TSS,1869,0.79929137,0.201828856,0.40365771,1,0.7260798406903554
ENCFF601YET,Stable SNV Discovered in YRI,Wilcoxon Test,2,AVE,1847,0.82298193,0.178055012,0.35611002,1,0.7260798406903554
ENCFF601YET,Stable SNV Discovered in YRI,Wilcoxon Test,3,TSS,3082,0.25797747,0.742977677,0.51595493,1,0.9768782532249323
ENCFF601YET,Stable SNV Discovered in YRI,Wilcoxon Test,3,AVE,3298,0.09872877,0.901784785,0.19745755,1,0.9768782532249323
ENCFF803DJF,Stable SNV Discovered in YRI,Wilcoxon Test,1,TSS,705.5,0.92253197,0.07874191,0.15748382,1,0.7192128420895523
ENCFF803DJF,Stable SNV Discovered in YRI,Wilcoxon Test,1,AVE,791.5,0.74917374,0.25361212,0.50722424,1,0.7260798406903554
ENCFF803DJF,Stable SNV Discovered in YRI,Wilcoxon Test,2,TSS,2322.5,0.16636133,0.83463153,0.33272265,1,0.9768782532249323
ENCFF803DJF,Stable SNV Discovered in YRI,Wilcoxon Test,2,AVE,2135,0.41245532,0.58909581,0.82491064,1,0.93603522861452515
ENCFF803DJF,Stable SNV Discovered in YRI,Wilcoxon Test,3,TSS,3466,0.03704868,0.96319027,0.07409735,1,0.9779285549594959
ENCFF803DJF,Stable SNV Discovered in YRI,Wilcoxon Test,3,AVE,3263,0.11795953,0.88262433,0.23591905,1,0.9768782532249323
ENCFF775CVC,Stable SNV Discovered in YRI,Wilcoxon Test,1,TSS,887.5,0.43416079,0.56927028,0.86832157,1,0.9306331533913045
ENCFF775CVC,Stable SNV Discovered in YRI,Wilcoxon Test,1,AVE,818.5,0.66868742,0.33448364,0.66896727,1,0.7699949916734695
ENCFF775CVC,Stable SNV Discovered in YRI,Wilcoxon Test,2,TSS,1708,0.93067928,0.06985351,0.13970701,1,0.7192128420895523
ENCFF775CVC,Stable SNV Discovered in YRI,Wilcoxon Test,2,AVE,1760,0.89859515,0.10211337,0.20422674,1,0.7192128420895523
ENCFF775CVC,Stable SNV Discovered in YRI,Wilcoxon Test,3,TSS,3192,0.16474792,0.83598492,0.32949584,1,0.9768782532249323
ENCFF775CVC,Stable SNV Discovered in YRI,Wilcoxon Test,3,AVE,3420,0.04948391,0.95081805,0.09896783,1,0.9768782532249323
ENCFF600UCV,Stable SNV Discovered in YRI,Wilcoxon Test,1,TSS,888.5,0.4307297,0.57269612,0.86145945,1,0.931934973371758
ENCFF600UCV,Stable SNV Discovered in YRI,Wilcoxon Test,1,AVE,701.5,0.9274713,0.07374028,0.14748056,1,0.7192128420895523
ENCFF600UCV,Stable SNV Discovered in YRI,Wilcoxon Test,2,TSS,2218,0.2904443,0.710919642,0.58088864,1,0.9736038958030481
ENCFF600UCV,Stable SNV Discovered in YRI,Wilcoxon Test,2,AVE,2234,0.2689914,0.732322505,0.53798285,1,0.9736038958030481
ENCFF600UCV,Stable SNV Discovered in YRI,Wilcoxon Test,3,TSS,3222,0.1436842,0.856985176,0.28736831,1,0.9768782532249323
ENCFF600UCV,Stable SNV Discovered in YRI,Wilcoxon Test,3,AVE,3125,0.2186241,0.782248038,0.43724814,1,0.9768782532249323
ENCFF839SCO,Stable SNV Discovered in YRI,Wilcoxon Test,1,TSS,643.5,0.97519505,0.02531595,0.0506319,1,0.7192128420895523
ENCFF839SCO,Stable SNV Discovered in YRI,Wilcoxon Test,1,AVE,729.5,0.8874142,0.11426292,0.2285258,1,0.7192128420895523
ENCFF839SCO,Stable SNV Discovered in YRI,Wilcoxon Test,2,TSS,2109.5,0.45240566,0.54917289,0.9048113,1,0.9163713312426036
ENCFF839SCO,Stable SNV Discovered in YRI,Wilcoxon Test,2,AVE,2037,0.56726414,0.43430398,0.868608,1,0.8331546506122449
ENCFF839SCO,Stable SNV Discovered in YRI,Wilcoxon Test,3,TSS,3287,0.10450813,0.89602717,0.2090163,1,0.9768782532249323
ENCFF839SCO,Stable SNV Discovered in YRI,Wilcoxon Test,3,AVE,3327,0.08461968,0.91583835,0.1692394,1,0.9768782532249323
ENCFF557SNT,Stable SNV Discovered in YRI,Wilcoxon Test,1,TSS,682.5,0.9477058,0.05323346,0.10646692,1,0.7192128420895523
ENCFF557SNT,Stable SNV Discovered in YRI,Wilcoxon Test,1,AVE,673.5,0.9555789,0.04524567,0.09049135,1,0.7192128420895523
ENCFF557SNT,Stable SNV Discovered in YRI,Wilcoxon Test,2,TSS,2059,0.5325641,0.46902113,0.93804226,1,0.8568178064761904
ENCFF557SNT,Stable SNV Discovered in YRI,Wilcoxon Test,2,AVE,2020,0.5937407,0.40780614,0.81561228,1,0.8229075597853309
ENCFF557SNT,Stable SNV Discovered in YRI,Wilcoxon Test,3,TSS,3136,0.2091419,0.79170791,0.41828385,1,0.9768782532249323
ENCFF557SNT,Stable SNV Discovered in YRI,Wilcoxon Test,3,AVE,3174,0.1783007,0.8224702,0.35660137,1,0.9768782532249323
ENCFF344JQP,Stable SNV Discovered in YRI,Wilcoxon Test,1,TSS,738.5,0.87167785,0.13016057,0.2603211,1,0.7192128420895523
ENCFF344JQP,Stable SNV Discovered in YRI,Wilcoxon Test,1,AVE,702.5,0.92625972,0.07496732,0.1499346,1,0.7192128420895523
ENCFF344JQP,Stable SNV Discovered in YRI,Wilcoxon Test,2,TSS,1898,0.76531156,0.23591427,0.4718285,1,0.7260798406903554
ENCFF344JQP,Stable SNV Discovered in YRI,Wilcoxon Test,2,AVE,1888,0.77737419,0.22381593,0.4476319,1,0.7260798406903554
ENCFF344JQP,Stable SNV Discovered in YRI,Wilcoxon Test,3,TSS,3117,0.22567294,0.77521514,0.4513459,1,0.9768782532249323
ENCFF344JQP,Stable SNV Discovered in YRI,Wilcoxon Test,3,AVE,3399,0.05617366,0.9441603,0.1123473,1,0.9768782532249323
ENCFF535BIH,Stable SNV Discovered in YRI,Wilcoxon Test,1,TSS,863.5,0.5174,0.48607841,0.97215682,1,0.8613621735635794
ENCFF535BIH,Stable SNV Discovered in YRI,Wilcoxon Test,1,AVE,903.5,0.38002918,0.62328884,0.76005837,1,0.9468625566621802
ENCFF535BIH,Stable SNV Discovered in YRI,Wilcoxon Test,2,TSS,1897,0.76653385,0.23468844,0.46937688,1,0.7260798406903554
ENCFF535BIH,Stable SNV Discovered in YRI,Wilcoxon Test,2,AVE,1969,0.67020311,0.33124139,0.66248278,1,0.7688071767901236
ENCFF535BIH,Stable SNV Discovered in YRI,Wilcoxon Test,3,TSS,3291,0.10237885,0.89814851,0.20475769,1,0.9768782532249323
ENCFF535BIH,Stable SNV Discovered in YRI,Wilcoxon Test,3,AVE,3305,0.09517496,0.90532495,0.19034992,1,0.9768782532249323
ENCFF105MPH,Stable SNV Discovered in YRI,Wilcoxon Test,1,TSS,692.5,0.9376997,0.06337793,0.12675586,1,0.7192128420895523
ENCFF105MPH,Stable SNV Discovered in YRI,Wilcoxon Test,1,AVE,721.5,0.9002009,0.10133675,0.2026735,1,0.7192128420895523
ENCFF105MPH,Stable SNV Discovered in YRI,Wilcoxon Test,2,TSS,2285,0.2063471,0.79478808,0.4126941,1,0.9768782532249323
ENCFF105MPH,Stable SNV Discovered in YRI,Wilcoxon Test,2,AVE,2205,0.3084436,0.69295816,0.6168873,1,0.9736038958030481
ENCFF105MPH,Stable SNV Discovered in YRI,Wilcoxon Test,3,TSS,3074,0.2656844,0.73528533,0.53136875,1,0.9736038958030481
ENCFF105MPH,Stable SNV Discovered in YRI,Wilcoxon Test,3,AVE,3088,0.2522743,0.74866973,0.50454858,1,0.9768782532249323
ENCFF424MMT,Stable SNV Discovered in YRI,Wilcoxon Test,1,TSS,627,0.98248308,0.01789795,0.03579589,1,0.6955854300000001
ENCFF424MMT,Stable SNV Discovered in YRI,Wilcoxon Test,1,AVE,801.5,0.720602,0.28233971,0.56467943,1,0.7476037391549296
ENCFF424MMT,Stable SNV Discovered in YRI,Wilcoxon Test,2,TSS,1911,0.749104,0.25216682,0.50433365,1,0.7260798406903554
ENCFF424MMT,Stable SNV Discovered in YRI,Wilcoxon Test,2,AVE,2000,0.62434102,0.37717231,0.75434461,1,0.7937506822388061
ENCFF424MMT,Stable SNV Discovered in YRI,Wilcoxon Test,3,TSS,3026,0.31424061,0.68680885,0.62848122,1,0.9736038958030481
ENCFF424MMT,Stable SNV Discovered in YRI,Wilcoxon Test,3,AVE,3250,0.12573702,0.87487365,0.25147404,1,0.9768782532249323
ENCFF107LDM,Stable SNV Discovered in YRI,Wilcoxon Test,1,TSS,770.5,0.80376085,0.19866321,0.39732642,1,0.7260798406903554
