ANNOTATION,MEDIATOR,TEST,POTENTIAL_SET,TYPE,TEST_STAT,GREATER,LESS,TWO_SIDED,GREATER.ADJ,LESS.ADJ
Funseq.Value,Top SNV Discovered in YRI,Wilcoxon Test,1,NA,3.5,0.2280283,0.9319814,0.45605654,0.9988770899733808,0.9352951116444443
Funseq.Value,Top SNV Discovered in YRI,Wilcoxon Test,2,NA,8.5,0.3777086,0.7333607,0.75541714,0.9988770899733808,0.7513287026315789
Funseq.Value,Top SNV Discovered in YRI,Wilcoxon Test,3,NA,1.5,0.7719717,0.5,1,0.9988770899733808,0.5707785642062689
Aloft.Value,Top SNV Discovered in YRI,Wilcoxon Test,1,NA,NA,NA,NA,NA,NA,NA
Aloft.Value,Top SNV Discovered in YRI,Wilcoxon Test,2,NA,NA,NA,NA,NA,NA,NA
Aloft.Value,Top SNV Discovered in YRI,Wilcoxon Test,3,NA,NA,NA,NA,NA,NA,NA
CpG,Top SNV Discovered in YRI,Wilcoxon Test,1,NA,43865.5,0.9419895,0.05805362,0.11610725,0.9988770899733808,0.32043990572692305
CpG,Top SNV Discovered in YRI,Wilcoxon Test,2,NA,228607,0.5583791,0.44166718,0.88333436,0.9988770899733808,0.5316015418123667
CpG,Top SNV Discovered in YRI,Wilcoxon Test,3,NA,313895.5,0.2983894,0.70164177,0.59677888,0.9988770899733808,0.7260802551145739
GC,Top SNV Discovered in YRI,Wilcoxon Test,1,NA,42006.5,0.98767467,0.01233712,0.02467424,0.9988770899733808,0.32043990572692305
GC,Top SNV Discovered in YRI,Wilcoxon Test,2,NA,246851.5,0.02371363,0.97629289,0.04742726,0.9988770899733808,0.9788940255861456
GC,Top SNV Discovered in YRI,Wilcoxon Test,3,NA,306223.5,0.56379742,0.43623785,0.87247571,0.9988770899733808,0.5287899722746782
Fathmm.XF,Top SNV Discovered in YRI,Wilcoxon Test,1,NA,49122,0.35283233,0.647304675,0.7056646592,0.9988770899733808,0.6791886413336431
Fathmm.XF,Top SNV Discovered in YRI,Wilcoxon Test,2,NA,247254.5,0.01711447,0.982890489,0.034228943,0.9988770899733808,0.984634748962733
Fathmm.XF,Top SNV Discovered in YRI,Wilcoxon Test,3,NA,301533.5,0.63298756,0.367046361,0.7340927215,0.9988770899733808,0.48305741505937133
FIRE Score,Top SNV Discovered in YRI,Wilcoxon Test,1,NA,50276,0.5709632694,0.4291765,0.858352913,0.9988770899733808,0.5249623710725894
FIRE Score,Top SNV Discovered in YRI,Wilcoxon Test,2,NA,241082.5,0.3684704831,0.6315725,0.73694096630000006,0.9988770899733808,0.6685895926779026
FIRE Score,Top SNV Discovered in YRI,Wilcoxon Test,3,NA,305875,0.7726647488,0.2273619,0.4547238017,0.9988770899733808,0.40353822341653667
ENCFF093VXI,Top SNV Discovered in YRI,Wilcoxon Test,1,TSS,742.5,0.52248781,0.48125713,0.96251426,0.9988770899733808,0.561519684927686
ENCFF093VXI,Top SNV Discovered in YRI,Wilcoxon Test,1,AVE,850.5,0.16883638,0.83352112,0.33767276,0.9988770899733808,0.842475688880931
ENCFF093VXI,Top SNV Discovered in YRI,Wilcoxon Test,2,TSS,2600,0.51489921,0.48651919,0.97303839,0.9988770899733808,0.5651030509362139
ENCFF093VXI,Top SNV Discovered in YRI,Wilcoxon Test,2,AVE,2678,0.40510998,0.59626839,0.81021996,0.9988770899733808,0.6399116086596958
ENCFF093VXI,Top SNV Discovered in YRI,Wilcoxon Test,3,TSS,2924,0.95665059,0.04359367,0.08718734,0.9988770899733808,0.32043990572692305
ENCFF093VXI,Top SNV Discovered in YRI,Wilcoxon Test,3,AVE,2862,0.96976563,0.03041629,0.06083257,0.9988770899733808,0.32043990572692305
ENCFF915DFR,Top SNV Discovered in YRI,Wilcoxon Test,1,TSS,809.5,0.2831923,0.71998065,0.56638454,0.9988770899733808,0.7409828202825888
ENCFF915DFR,Top SNV Discovered in YRI,Wilcoxon Test,1,AVE,719.5,0.6074168,0.396201,0.792402,0.9988770899733808,0.5025965494382023
ENCFF915DFR,Top SNV Discovered in YRI,Wilcoxon Test,2,TSS,2402,0.7708875,0.23019185,0.46038371,0.9988770899733808,0.4035506277872671
ENCFF915DFR,Top SNV Discovered in YRI,Wilcoxon Test,2,AVE,2317,0.8517976,0.14902677,0.29805354,0.9988770899733808,0.3616996757234043
ENCFF915DFR,Top SNV Discovered in YRI,Wilcoxon Test,3,TSS,2903,0.9615297,0.03869206,0.07738411,0.9988770899733808,0.32043990572692305
ENCFF915DFR,Top SNV Discovered in YRI,Wilcoxon Test,3,AVE,2759,0.9842337,0.01587132,0.03174265,0.9988770899733808,0.32043990572692305
ENCFF776DPQ,Top SNV Discovered in YRI,Wilcoxon Test,1,TSS,654.5,0.8115374,0.191011201,0.382022403,0.9988770899733808,0.38025185116197185
ENCFF776DPQ,Top SNV Discovered in YRI,Wilcoxon Test,1,AVE,623.5,0.8799962,0.12189457,0.243789141,0.9988770899733808,0.344047423825
ENCFF776DPQ,Top SNV Discovered in YRI,Wilcoxon Test,2,TSS,2292,0.8714172,0.129331229,0.258662457,0.9988770899733808,0.34765466081190477
ENCFF776DPQ,Top SNV Discovered in YRI,Wilcoxon Test,2,AVE,2543,0.59489,0.406489527,0.812979054,0.9988770899733808,0.5093525815571588
ENCFF776DPQ,Top SNV Discovered in YRI,Wilcoxon Test,3,TSS,2964,0.945982,0.054309195,0.108618391,0.9988770899733808,0.32043990572692305
ENCFF776DPQ,Top SNV Discovered in YRI,Wilcoxon Test,3,AVE,2970,0.9442161,0.056082646,0.112165292,0.9988770899733808,0.32043990572692305
ENCFF279CYY,Top SNV Discovered in YRI,Wilcoxon Test,1,TSS,727.5,0.57824062,0.42544035,0.85088069,0.9988770899733808,0.5220892990760869
ENCFF279CYY,Top SNV Discovered in YRI,Wilcoxon Test,1,AVE,646.5,0.83116362,0.17121523,0.34243045,0.9988770899733808,0.36889693639312976
ENCFF279CYY,Top SNV Discovered in YRI,Wilcoxon Test,2,TSS,2564,0.56569776,0.43570266,0.87140532,0.9988770899733808,0.5287899722746782
ENCFF279CYY,Top SNV Discovered in YRI,Wilcoxon Test,2,AVE,2497,0.65681819,0.34449093,0.68898186,0.9988770899733808,0.46859067466265053
ENCFF279CYY,Top SNV Discovered in YRI,Wilcoxon Test,3,TSS,3023,0.92657493,0.07379484,0.14758968,0.9988770899733808,0.32043990572692305
ENCFF279CYY,Top SNV Discovered in YRI,Wilcoxon Test,3,AVE,3101.5,0.89301839,0.10747079,0.21494159,0.9988770899733808,0.33227160972677594
ENCFF340JIF,Top SNV Discovered in YRI,Wilcoxon Test,1,TSS,701.5,0.6706786,0.33272967,0.66545934,0.9988770899733808,0.4599037193666261
ENCFF340JIF,Top SNV Discovered in YRI,Wilcoxon Test,1,AVE,678.5,0.7447251,0.25830423,0.51660846,0.9988770899733808,0.41840096939741755
ENCFF340JIF,Top SNV Discovered in YRI,Wilcoxon Test,2,TSS,2290,0.872905,0.12783741,0.25567481,0.9988770899733808,0.3459886133253588
ENCFF340JIF,Top SNV Discovered in YRI,Wilcoxon Test,2,AVE,2386,0.7877665,0.21326668,0.42653336,0.9988770899733808,0.3940721468412438
ENCFF340JIF,Top SNV Discovered in YRI,Wilcoxon Test,3,TSS,2969,0.9445135,0.05578394,0.11156788,0.9988770899733808,0.32043990572692305
ENCFF340JIF,Top SNV Discovered in YRI,Wilcoxon Test,3,AVE,3018,0.9284025,0.07196016,0.14392032,0.9988770899733808,0.32043990572692305
ENCFF313LYI,Top SNV Discovered in YRI,Wilcoxon Test,1,TSS,663.5,0.7878484,0.21488703,0.42977406,0.9988770899733808,0.39512615125407163
ENCFF313LYI,Top SNV Discovered in YRI,Wilcoxon Test,1,AVE,691.5,0.7039465,0.29931017,0.59862035,0.9988770899733808,0.44346611801837266
ENCFF313LYI,Top SNV Discovered in YRI,Wilcoxon Test,2,TSS,2548,0.5879808,0.41340436,0.82680873,0.9988770899733808,0.5158524729437707
ENCFF313LYI,Top SNV Discovered in YRI,Wilcoxon Test,2,AVE,2535,0.6058826,0.39548704,0.79097408,0.9988770899733808,0.5025965494382023
ENCFF313LYI,Top SNV Discovered in YRI,Wilcoxon Test,3,TSS,2816,0.9772093,0.02293434,0.04586868,0.9988770899733808,0.32043990572692305
ENCFF313LYI,Top SNV Discovered in YRI,Wilcoxon Test,3,AVE,3028,0.9247118,0.07566506,0.15133012,0.9988770899733808,0.324764672659176
ENCFF831ZHL,Top SNV Discovered in YRI,Wilcoxon Test,1,TSS,736.5,0.5449042,0.45882388,0.91764776,0.9988770899733808,0.5452759584421053
ENCFF831ZHL,Top SNV Discovered in YRI,Wilcoxon Test,1,AVE,881.5,0.1056195,0.89608692,0.21123902,0.9988770899733808,0.9000730717793595
ENCFF831ZHL,Top SNV Discovered in YRI,Wilcoxon Test,2,TSS,2422,0.7487685,0.2523663,0.5047326,0.9988770899733808,0.41660238043668124
ENCFF831ZHL,Top SNV Discovered in YRI,Wilcoxon Test,2,AVE,2503,0.6489358,0.35238435,0.70476869,0.9988770899733808,0.47580946557260917
ENCFF831ZHL,Top SNV Discovered in YRI,Wilcoxon Test,3,TSS,3372,0.7005485,0.30037264,0.60074529,0.9988770899733808,0.4438752756020943
ENCFF831ZHL,Top SNV Discovered in YRI,Wilcoxon Test,3,AVE,3210,0.8302721,0.17039858,0.34079715,0.9988770899733808,0.36889693639312976
ENCFF039HDL,Top SNV Discovered in YRI,Wilcoxon Test,1,TSS,650.5,0.8215204,0.180943589,0.361887179,0.9988770899733808,0.3734649234186471
ENCFF039HDL,Top SNV Discovered in YRI,Wilcoxon Test,1,AVE,630.5,0.86632148,0.13571621,0.271432419,0.9988770899733808,0.35550568768518515
ENCFF039HDL,Top SNV Discovered in YRI,Wilcoxon Test,2,TSS,2305,0.86145202,0.139335753,0.278671506,0.9988770899733808,0.35562267254054053
ENCFF039HDL,Top SNV Discovered in YRI,Wilcoxon Test,2,AVE,2304,0.86223676,0.138547977,0.277095954,0.9988770899733808,0.35562267254054053
ENCFF039HDL,Top SNV Discovered in YRI,Wilcoxon Test,3,TSS,3023,0.92657493,0.073794841,0.147589682,0.9988770899733808,0.32043990572692305
ENCFF039HDL,Top SNV Discovered in YRI,Wilcoxon Test,3,AVE,3014,0.92983934,0.070517761,0.141035522,0.9988770899733808,0.32043990572692305
ENCFF028KBY,Top SNV Discovered in YRI,Wilcoxon Test,1,TSS,778.5,0.3889747,0.61462424,0.77794944,0.9988770899733808,0.654632799018868
ENCFF028KBY,Top SNV Discovered in YRI,Wilcoxon Test,1,AVE,724.5,0.5892413,0.41441824,0.82883648,0.9988770899733808,0.5158524729437707
ENCFF028KBY,Top SNV Discovered in YRI,Wilcoxon Test,2,TSS,2517,0.6302976,0.37104615,0.7420923,0.9988770899733808,0.4854578858169178
ENCFF028KBY,Top SNV Discovered in YRI,Wilcoxon Test,2,AVE,2444,0.7231922,0.27799997,0.55599994,0.9988770899733808,0.4329130567310345
ENCFF028KBY,Top SNV Discovered in YRI,Wilcoxon Test,3,TSS,2914,0.9590329,0.04120042,0.08240085,0.9988770899733808,0.32043990572692305
ENCFF028KBY,Top SNV Discovered in YRI,Wilcoxon Test,3,AVE,3102,0.8928023,0.10768768,0.21537535,0.9988770899733808,0.33227160972677594
ENCFF309OEW,Top SNV Discovered in YRI,Wilcoxon Test,1,TSS,695.5,0.6908236,0.3124964,0.62499279,0.9988770899733808,0.4528991471116816
ENCFF309OEW,Top SNV Discovered in YRI,Wilcoxon Test,1,AVE,755.5,0.4737692,0.52997139,0.94753849,0.9988770899733808,0.5889150583759843
ENCFF309OEW,Top SNV Discovered in YRI,Wilcoxon Test,2,TSS,2949,0.1142428,0.88644304,0.2284856,0.9988770899733808,0.8911791559750668
ENCFF309OEW,Top SNV Discovered in YRI,Wilcoxon Test,2,AVE,2937,0.1227035,0.8780179,0.24540704,0.9988770899733808,0.8842838618198038
ENCFF309OEW,Top SNV Discovered in YRI,Wilcoxon Test,3,TSS,3072,0.9067342,0.09370844,0.18741687,0.9988770899733808,0.32864660562111797
ENCFF309OEW,Top SNV Discovered in YRI,Wilcoxon Test,3,AVE,3173,0.8538942,0.14671364,0.29342729,0.9988770899733808,0.3616587326637555
ENCFF601YET,Top SNV Discovered in YRI,Wilcoxon Test,1,TSS,644.5,0.83585727,0.166478878,0.33295776,0.9988770899733808,0.36869685303675054
ENCFF601YET,Top SNV Discovered in YRI,Wilcoxon Test,1,AVE,640.5,0.84498811,0.157262531,0.31452506,0.9988770899733808,0.36573748248971194
ENCFF601YET,Top SNV Discovered in YRI,Wilcoxon Test,2,TSS,2270,0.88712594,0.113556957,0.22711391,0.9988770899733808,0.3361051619633508
ENCFF601YET,Top SNV Discovered in YRI,Wilcoxon Test,2,AVE,2237,0.90804092,0.0925475,0.185095,0.9988770899733808,0.32864660562111797
ENCFF601YET,Top SNV Discovered in YRI,Wilcoxon Test,3,TSS,2814,0.97749436,0.022647784,0.04529557,0.9988770899733808,0.32043990572692305
ENCFF601YET,Top SNV Discovered in YRI,Wilcoxon Test,3,AVE,2797.5,0.97973326,0.020396844,0.04079369,0.9988770899733808,0.32043990572692305
ENCFF803DJF,Top SNV Discovered in YRI,Wilcoxon Test,1,TSS,700.5,0.67407284,0.32932135,0.65864271,0.9988770899733808,0.45845105320591867
ENCFF803DJF,Top SNV Discovered in YRI,Wilcoxon Test,1,AVE,765.5,0.43652078,0.56717878,0.87304156,0.9988770899733808,0.6151247287415946
ENCFF803DJF,Top SNV Discovered in YRI,Wilcoxon Test,2,TSS,2374.5,0.79943617,0.20156301,0.40312603,0.9988770899733808,0.38519873126475546
ENCFF803DJF,Top SNV Discovered in YRI,Wilcoxon Test,2,AVE,2195,0.9303241,0.07015313,0.14030626,0.9988770899733808,0.32043990572692305
ENCFF803DJF,Top SNV Discovered in YRI,Wilcoxon Test,3,TSS,2993,0.93702141,0.063307069999999993,0.12661415,0.9988770899733808,0.32043990572692305
ENCFF803DJF,Top SNV Discovered in YRI,Wilcoxon Test,3,AVE,3006,0.93264629,0.06769976,0.13539952,0.9988770899733808,0.32043990572692305
ENCFF775CVC,Top SNV Discovered in YRI,Wilcoxon Test,1,TSS,788.5,0.35346228,0.65002554,0.70692456,0.9988770899733808,0.6814102457381617
ENCFF775CVC,Top SNV Discovered in YRI,Wilcoxon Test,1,AVE,760.5,0.45509579,0.54862836,0.91019157,0.9988770899733808,0.6019450130612245
ENCFF775CVC,Top SNV Discovered in YRI,Wilcoxon Test,2,TSS,2103,0.96450287,0.03577612,0.07155224,0.9988770899733808,0.32043990572692305
ENCFF775CVC,Top SNV Discovered in YRI,Wilcoxon Test,2,AVE,2126,0.9576179,0.04270438,0.08540876,0.9988770899733808,0.32043990572692305
ENCFF775CVC,Top SNV Discovered in YRI,Wilcoxon Test,3,TSS,2751,0.98505271,0.01504762,0.03009524,0.9988770899733808,0.32043990572692305
ENCFF775CVC,Top SNV Discovered in YRI,Wilcoxon Test,3,AVE,2882,0.96595153,0.03424912,0.06849823,0.9988770899733808,0.32043990572692305
ENCFF600UCV,Top SNV Discovered in YRI,Wilcoxon Test,1,TSS,698.5,0.6808179,0.322547339,0.64509468,0.9988770899733808,0.4557646393742178
ENCFF600UCV,Top SNV Discovered in YRI,Wilcoxon Test,1,AVE,610.5,0.9027127,0.098913946,0.19782789,0.9988770899733808,0.3291925012250712
ENCFF600UCV,Top SNV Discovered in YRI,Wilcoxon Test,2,TSS,2660,0.430106,0.571291038,0.86021197,0.9988770899733808,0.6183965310661553
ENCFF600UCV,Top SNV Discovered in YRI,Wilcoxon Test,2,AVE,2617,0.4907754,0.510643505,0.98155071,0.9988770899733808,0.5767406834165835
ENCFF600UCV,Top SNV Discovered in YRI,Wilcoxon Test,3,TSS,3079,0.9036034,0.096850038,0.19370008,0.9988770899733808,0.3291925012250712
ENCFF600UCV,Top SNV Discovered in YRI,Wilcoxon Test,3,AVE,2680,0.9908531,0.009212415,0.01842483,0.9988770899733808,0.32043990572692305
ENCFF839SCO,Top SNV Discovered in YRI,Wilcoxon Test,1,TSS,665.5,0.78235712,0.22041901,0.440838,0.9988770899733808,0.3965531780095542
ENCFF839SCO,Top SNV Discovered in YRI,Wilcoxon Test,1,AVE,678.5,0.74472514,0.25830423,0.5166085,0.9988770899733808,0.41840096939741755
ENCFF839SCO,Top SNV Discovered in YRI,Wilcoxon Test,2,TSS,2705.5,0.36768981,0.63364989,0.7353796,0.9988770899733808,0.6692148978578111
ENCFF839SCO,Top SNV Discovered in YRI,Wilcoxon Test,2,AVE,2772,0.28279346,0.71840865,0.5655869,0.9988770899733808,0.7400395673813869
ENCFF839SCO,Top SNV Discovered in YRI,Wilcoxon Test,3,TSS,2812,0.97777639,0.02236425,0.0447285,0.9988770899733808,0.32043990572692305
ENCFF839SCO,Top SNV Discovered in YRI,Wilcoxon Test,3,AVE,2922,0.9571358,0.04310625,0.0862125,0.9988770899733808,0.32043990572692305
ENCFF557SNT,Top SNV Discovered in YRI,Wilcoxon Test,1,TSS,709.5,0.6430375,0.36047471,0.72094942,0.9988770899733808,0.4782326058636897
ENCFF557SNT,Top SNV Discovered in YRI,Wilcoxon Test,1,AVE,628.5,0.8703335,0.13166196,0.26332392,0.9988770899733808,0.3522425422748815
ENCFF557SNT,Top SNV Discovered in YRI,Wilcoxon Test,2,TSS,2520,0.6262618,0.37508658,0.75017317,0.9988770899733808,0.48899855521939956
ENCFF557SNT,Top SNV Discovered in YRI,Wilcoxon Test,2,AVE,2768,0.2876265,0.71358538,0.57525301,0.9988770899733808,0.7364482170292505
ENCFF557SNT,Top SNV Discovered in YRI,Wilcoxon Test,3,TSS,2742,0.9859301,0.01416513,0.02833026,0.9988770899733808,0.32043990572692305
ENCFF557SNT,Top SNV Discovered in YRI,Wilcoxon Test,3,AVE,2965,0.9456908,0.05460161,0.10920322,0.9988770899733808,0.32043990572692305
ENCFF344JQP,Top SNV Discovered in YRI,Wilcoxon Test,1,TSS,730.5,0.56717851,0.43652104,0.8730421,0.9988770899733808,0.5287899722746782
ENCFF344JQP,Top SNV Discovered in YRI,Wilcoxon Test,1,AVE,767.5,0.42912782,0.57455965,0.8582556,0.9988770899733808,0.6201509572657744
ENCFF344JQP,Top SNV Discovered in YRI,Wilcoxon Test,2,TSS,2449,0.71720644,0.28399813,0.5679963,0.9988770899733808,0.4356438706114131
ENCFF344JQP,Top SNV Discovered in YRI,Wilcoxon Test,2,AVE,2477,0.68258801,0.31868098,0.637362,0.9988770899733808,0.4557646393742178
ENCFF344JQP,Top SNV Discovered in YRI,Wilcoxon Test,3,TSS,3097,0.89519977,0.10528218,0.2105644,0.9988770899733808,0.3319544923119777
ENCFF344JQP,Top SNV Discovered in YRI,Wilcoxon Test,3,AVE,3327,0.74060715,0.26025204,0.5205041,0.9988770899733808,0.4209520818911175
ENCFF535BIH,Top SNV Discovered in YRI,Wilcoxon Test,1,TSS,718.5,0.61102528,0.39258323,0.78516646,0.9988770899733808,0.5010323656271186
ENCFF535BIH,Top SNV Discovered in YRI,Wilcoxon Test,1,AVE,738.5,0.5374444,0.46629062,0.93258124,0.9988770899733808,0.5506716655209205
ENCFF535BIH,Top SNV Discovered in YRI,Wilcoxon Test,2,TSS,2263,0.89182424,0.10883819,0.21767637,0.9988770899733808,0.33300359837398374
ENCFF535BIH,Top SNV Discovered in YRI,Wilcoxon Test,2,AVE,2453,0.71237359,0.28884072,0.57768143,0.9988770899733808,0.437216223457944
ENCFF535BIH,Top SNV Discovered in YRI,Wilcoxon Test,3,TSS,3175,0.85267678,0.14793449,0.29586899,0.9988770899733808,0.3616996757234043
