ANNOTATION,MEDIATOR,TEST,POTENTIAL_SET,TYPE,TEST_STAT,GREATER,LESS,TWO_SIDED,GREATER.ADJ,LESS.ADJ
mamPhyloP,Top SNV Discovered in YRI,Wilcoxon Test,1,NA,6606704,0.97410792,0.0258926539,0.0517853079,0.99998445,0.09369286319620253
mamPhyloP,Top SNV Discovered in YRI,Wilcoxon Test,2,NA,12433710,0.07167633,0.9283244741,0.1433526538,0.99998445,0.9366056915317573
mamPhyloP,Top SNV Discovered in YRI,Wilcoxon Test,3,NA,14437320,0.78263196,0.2173695022,0.4347390045,0.99998445,0.5309825204928726
verPhyloP,Top SNV Discovered in YRI,Wilcoxon Test,1,NA,6660400,0.92467548,0.0753258622,0.150651724,0.99998445,0.23469297561487604
verPhyloP,Top SNV Discovered in YRI,Wilcoxon Test,2,NA,12450300,0.05931128,0.9406894139,0.118622555,0.99998445,0.9457064241074667
verPhyloP,Top SNV Discovered in YRI,Wilcoxon Test,3,NA,14345670,0.89176401,0.108236911,0.216473822,0.99998445,0.3163202747829457
GerpN,Top SNV Discovered in YRI,Wilcoxon Test,1,NA,6673254,0.9459715,0.0540295419,0.1080590838,0.99998445,0.17459260539685714
GerpN,Top SNV Discovered in YRI,Wilcoxon Test,2,NA,12094040,0.7632103,0.2367914847,0.4735829694,0.99998445,0.5626285067136555
GerpN,Top SNV Discovered in YRI,Wilcoxon Test,3,NA,14201750,0.9889188,0.0110813934,0.0221627869,0.99998445,0.05053651586854839
GerpS,Top SNV Discovered in YRI,Wilcoxon Test,1,NA,6770407,0.75539801,0.24460495,0.4892099,0.99998445,0.5764674504324324
GerpS,Top SNV Discovered in YRI,Wilcoxon Test,2,NA,12113790,0.72614299,0.27385896,0.54771792,0.99998445,0.6085156851866405
GerpS,Top SNV Discovered in YRI,Wilcoxon Test,3,NA,14395050,0.90850692,0.09149389,0.18298779,0.99998445,0.275007849
bStatistic,Top SNV Discovered in YRI,Wilcoxon Test,1,NA,6620976,0.11624814,0.8837537666,0.232496289,0.99998445,0.9037301175629295
bStatistic,Top SNV Discovered in YRI,Wilcoxon Test,2,NA,11790580,0.37734067,0.6226616158,0.754681341,0.99998445,0.7816096420308547
bStatistic,Top SNV Discovered in YRI,Wilcoxon Test,3,NA,14276930,0.1903347,0.8096666876,0.380669391,0.99998445,0.8582315123482662
LINSIGHT,Top SNV Discovered in YRI,Wilcoxon Test,1,NA,6929412,0.13919411,0.860808,0.2783882,0.99998445,0.8907794975045703
LINSIGHT,Top SNV Discovered in YRI,Wilcoxon Test,2,NA,12009880,0.82920791,0.1707936,0.3415872,0.99998445,0.45027403636363633
LINSIGHT,Top SNV Discovered in YRI,Wilcoxon Test,3,NA,14840760,0.08589042,0.9141104,0.1717808,0.99998445,0.9247395906976744
Funseq.Value,Top SNV Discovered in YRI,Wilcoxon Test,1,NA,151,0.53034575,0.4817813,0.96356259,0.99998445,0.7150848429133859
Funseq.Value,Top SNV Discovered in YRI,Wilcoxon Test,2,NA,265.5,0.46109863,0.54664906,0.92219725,0.99998445,0.7453642955021661
Funseq.Value,Top SNV Discovered in YRI,Wilcoxon Test,3,NA,253.5,0.14353616,0.86163817,0.28707233,0.99998445,0.8907794975045703
Aloft.Value,Top SNV Discovered in YRI,Wilcoxon Test,1,NA,NA,NA,NA,NA,NA,NA
Aloft.Value,Top SNV Discovered in YRI,Wilcoxon Test,2,NA,NA,NA,NA,NA,NA,NA
Aloft.Value,Top SNV Discovered in YRI,Wilcoxon Test,3,NA,NA,NA,NA,NA,NA,NA
CpG,Top SNV Discovered in YRI,Wilcoxon Test,1,NA,6914447,0.2514146,0.748588435,0.50282918,0.99998445,0.8322930165265227
CpG,Top SNV Discovered in YRI,Wilcoxon Test,2,NA,12282980,0.3482391,0.651763039,0.69647827,0.99998445,0.7884961564235294
CpG,Top SNV Discovered in YRI,Wilcoxon Test,3,NA,14291860,0.9680253,0.031975024,0.06395005,0.99998445,0.11161651896296296
GC,Top SNV Discovered in YRI,Wilcoxon Test,1,NA,6869912,0.4028425,0.5971611,0.8056851,0.99998445,0.772756526430206
GC,Top SNV Discovered in YRI,Wilcoxon Test,2,NA,12239130,0.4477645,0.5522378,0.8955289,0.99998445,0.7471880338995216
GC,Top SNV Discovered in YRI,Wilcoxon Test,3,NA,14732580,0.367813,0.6321889,0.735626,0.99998445,0.783134962872549
Fathmm.XF,Top SNV Discovered in YRI,Wilcoxon Test,1,NA,6799694,0.5566896,0.4433141,0.8866283,0.99998445,0.6992862581589958
Fathmm.XF,Top SNV Discovered in YRI,Wilcoxon Test,2,NA,12288780,0.2469193,0.7530826,0.4938385,0.99998445,0.8342178458374144
Fathmm.XF,Top SNV Discovered in YRI,Wilcoxon Test,3,NA,14582770,0.4666313,0.5333707,0.9332626,0.99998445,0.7371716199666667
FIRE Score,Top SNV Discovered in YRI,Wilcoxon Test,1,NA,6731442,0.9207993,0.079202039,0.1584041,0.99998445,0.24454193702861035
FIRE Score,Top SNV Discovered in YRI,Wilcoxon Test,2,NA,12132470,0.8658858,0.134115469,0.2682309,0.99998445,0.37268942368304664
FIRE Score,Top SNV Discovered in YRI,Wilcoxon Test,3,NA,14205190,0.995454,0.004546032,0.009092064,0.99998445,0.03413160075
ENCFF093VXI,Top SNV Discovered in YRI,Wilcoxon Test,1,TSS,305187,0.14735823,0.8526657857,0.2947164687,0.99998445,0.8855509675176307
ENCFF093VXI,Top SNV Discovered in YRI,Wilcoxon Test,1,AVE,309460,0.06767679,0.9323368503,0.1353535747,0.99998445,0.9389786088061441
ENCFF093VXI,Top SNV Discovered in YRI,Wilcoxon Test,2,TSS,218469,0.87675446,0.12326972,0.24653944,0.99998445,0.34681107791044774
ENCFF093VXI,Top SNV Discovered in YRI,Wilcoxon Test,2,AVE,225411,0.63140928,0.3686354429,0.7372708859,0.99998445,0.6572980992817322
ENCFF093VXI,Top SNV Discovered in YRI,Wilcoxon Test,3,TSS,169795.5,0.99308957,0.0069129863,0.0138259727,0.99998445,0.03968826144822335
ENCFF093VXI,Top SNV Discovered in YRI,Wilcoxon Test,3,AVE,163449,0.999521,4.792247e-4,9.584494e-4,0.99998445,0.02028381058888889
ENCFF915DFR,Top SNV Discovered in YRI,Wilcoxon Test,1,TSS,305014,0.15155321,0.848471262,0.303106425,0.99998445,0.882968738174241
ENCFF915DFR,Top SNV Discovered in YRI,Wilcoxon Test,1,AVE,293923,0.55033802,0.4497032443,0.899406489,0.99998445,0.702610879875
ENCFF915DFR,Top SNV Discovered in YRI,Wilcoxon Test,2,TSS,222686.5,0.74495984,0.2550782504,0.510156501,0.99998445,0.5921493984036885
ENCFF915DFR,Top SNV Discovered in YRI,Wilcoxon Test,2,AVE,228542.5,0.48571388,0.5143334039,0.971427762,0.99998445,0.7271388497636251
ENCFF915DFR,Top SNV Discovered in YRI,Wilcoxon Test,3,TSS,172905.5,0.97980623,0.020200242,0.040400484,0.99998445,0.07666601913422819
ENCFF915DFR,Top SNV Discovered in YRI,Wilcoxon Test,3,AVE,166525.5,0.9981042,0.0018965989,0.003793198,0.99998445,0.025038715
ENCFF776DPQ,Top SNV Discovered in YRI,Wilcoxon Test,1,TSS,301483.5,0.25407641,0.745957007,0.50815281,0.99998445,0.8305770529990157
ENCFF776DPQ,Top SNV Discovered in YRI,Wilcoxon Test,1,AVE,296120.5,0.45914479,0.540896589,0.91828957,0.99998445,0.7426225403337378
ENCFF776DPQ,Top SNV Discovered in YRI,Wilcoxon Test,2,TSS,219192,0.85840157,0.141625035,0.28325007,0.99998445,0.3906778404512195
ENCFF776DPQ,Top SNV Discovered in YRI,Wilcoxon Test,2,AVE,216585,0.91656934,0.083448862,0.16689772,0.99998445,0.2557741542601626
ENCFF776DPQ,Top SNV Discovered in YRI,Wilcoxon Test,3,TSS,169301.5,0.99425167,0.0057505,0.011501,0.99998445,0.03717308756571429
ENCFF776DPQ,Top SNV Discovered in YRI,Wilcoxon Test,3,AVE,169007.5,0.9948587,0.00514326,0.01028652,0.99998445,0.035517124024390244
ENCFF279CYY,Top SNV Discovered in YRI,Wilcoxon Test,1,TSS,297639,0.39708398,0.6029562192,0.794167962,0.99998445,0.7728475262310306
ENCFF279CYY,Top SNV Discovered in YRI,Wilcoxon Test,1,AVE,291115,0.66248984,0.3375482548,0.67509651,0.99998445,0.6450225321335559
ENCFF279CYY,Top SNV Discovered in YRI,Wilcoxon Test,2,TSS,219173,0.85891019,0.1411163475,0.282232695,0.99998445,0.3906778404512195
ENCFF279CYY,Top SNV Discovered in YRI,Wilcoxon Test,2,AVE,214314.5,0.95069911,0.0493129881,0.098625976,0.99998445,0.16162574785838152
ENCFF279CYY,Top SNV Discovered in YRI,Wilcoxon Test,3,TSS,164766,0.9991205,8.798985e-4,0.001759797,0.99998445,0.021207186082978724
ENCFF279CYY,Top SNV Discovered in YRI,Wilcoxon Test,3,AVE,169302.5,0.99425037,0.005751804,0.011503608,0.99998445,0.03717308756571429
ENCFF340JIF,Top SNV Discovered in YRI,Wilcoxon Test,1,TSS,309290.5,0.07001921,0.9299947936,0.1400384131,0.99998445,0.9374546448855615
ENCFF340JIF,Top SNV Discovered in YRI,Wilcoxon Test,1,AVE,304998.5,0.1519329,0.8480916143,0.3038658014,0.99998445,0.882968738174241
ENCFF340JIF,Top SNV Discovered in YRI,Wilcoxon Test,2,TSS,227008,0.5581089,0.4419379098,0.8838758196,0.99998445,0.6990654209563636
ENCFF340JIF,Top SNV Discovered in YRI,Wilcoxon Test,2,AVE,231982.5,0.32859116,0.6714517199,0.6571823131,0.99998445,0.7968645280240293
ENCFF340JIF,Top SNV Discovered in YRI,Wilcoxon Test,3,TSS,161913,0.99977261,2.274987e-4,4.549973e-4,0.99998445,0.01560541359
ENCFF340JIF,Top SNV Discovered in YRI,Wilcoxon Test,3,AVE,165562,0.99874712,0.0012534264,0.0025068529,0.99998445,0.0219052776
ENCFF313LYI,Top SNV Discovered in YRI,Wilcoxon Test,1,TSS,303374.5,0.195204267,0.804824495,0.39040853,0.99998445,0.8560814295391918
ENCFF313LYI,Top SNV Discovered in YRI,Wilcoxon Test,1,AVE,305976,0.129219261,0.870802701,0.25843852,0.99998445,0.8961581936587808
ENCFF313LYI,Top SNV Discovered in YRI,Wilcoxon Test,2,TSS,226880.5,0.564070656,0.435976048,0.8719521,0.99998445,0.6936260826371308
ENCFF313LYI,Top SNV Discovered in YRI,Wilcoxon Test,2,AVE,228532,0.486210382,0.513836905,0.97242076,0.99998445,0.7271388497636251
ENCFF313LYI,Top SNV Discovered in YRI,Wilcoxon Test,3,TSS,169293.5,0.994268995,0.005733169,0.01146634,0.99998445,0.03717308756571429
ENCFF313LYI,Top SNV Discovered in YRI,Wilcoxon Test,3,AVE,171599.5,0.986884843,0.013119627,0.02623925,0.99998445,0.05655129508068182
ENCFF831ZHL,Top SNV Discovered in YRI,Wilcoxon Test,1,TSS,300289,0.2955709,0.7044651072,0.591141792,0.99998445,0.8099824655792683
ENCFF831ZHL,Top SNV Discovered in YRI,Wilcoxon Test,1,AVE,308741,0.07804299,0.9219722196,0.1560859813,0.99998445,0.9310273038996429
ENCFF831ZHL,Top SNV Discovered in YRI,Wilcoxon Test,2,TSS,223741,0.70320723,0.2968338025,0.5936676051,0.99998445,0.6155586079890709
ENCFF831ZHL,Top SNV Discovered in YRI,Wilcoxon Test,2,AVE,216880,0.91106979,0.0889492969,0.1778985938,0.99998445,0.26970953027855227
ENCFF831ZHL,Top SNV Discovered in YRI,Wilcoxon Test,3,TSS,162295,0.99972533,2.748077e-4,5.496154e-4,0.99998445,0.01560541359
ENCFF831ZHL,Top SNV Discovered in YRI,Wilcoxon Test,3,AVE,164546,0.99920403,7.96331e-4,0.0015926621,0.99998445,0.021207186082978724
ENCFF039HDL,Top SNV Discovered in YRI,Wilcoxon Test,1,TSS,308598,0.0802413,0.919774232,0.160482604,0.99998445,0.9296377626380696
ENCFF039HDL,Top SNV Discovered in YRI,Wilcoxon Test,1,AVE,299709,0.31678313,0.68325399,0.633566269,0.99998445,0.8030981217946058
ENCFF039HDL,Top SNV Discovered in YRI,Wilcoxon Test,2,TSS,223611,0.70851977,0.291520926,0.583041852,0.99998445,0.6142946138373383
ENCFF039HDL,Top SNV Discovered in YRI,Wilcoxon Test,2,AVE,223141,0.7273468,0.272692612,0.545385225,0.99998445,0.6071168192362205
ENCFF039HDL,Top SNV Discovered in YRI,Wilcoxon Test,3,TSS,165104.5,0.99897626,0.0010242,0.002048401,0.99998445,0.0219052776
ENCFF039HDL,Top SNV Discovered in YRI,Wilcoxon Test,3,AVE,165944,0.99852115,0.001479492,0.002958985,0.99998445,0.023219117486842106
ENCFF028KBY,Top SNV Discovered in YRI,Wilcoxon Test,1,TSS,309898.5,0.06189539,0.9381173348,0.123790779,0.99998445,0.9439597025434164
ENCFF028KBY,Top SNV Discovered in YRI,Wilcoxon Test,1,AVE,307611,0.09670363,0.9033142222,0.19340726,0.99998445,0.9187485479390288
ENCFF028KBY,Top SNV Discovered in YRI,Wilcoxon Test,2,TSS,224091.5,0.68866774,0.3113741835,0.622748367,0.99998445,0.6252658526289752
ENCFF028KBY,Top SNV Discovered in YRI,Wilcoxon Test,2,AVE,228135.5,0.50496796,0.4950793496,0.990158699,0.99998445,0.7176029142176471
ENCFF028KBY,Top SNV Discovered in YRI,Wilcoxon Test,3,TSS,164358.5,0.99926891,7.314221e-4,0.001462844,0.99998445,0.021207186082978724
ENCFF028KBY,Top SNV Discovered in YRI,Wilcoxon Test,3,AVE,170042,0.99243448,0.0075682807,0.015136561,0.99998445,0.04137183595754717
ENCFF309OEW,Top SNV Discovered in YRI,Wilcoxon Test,1,TSS,306509.5,0.11786835,0.882152245,0.235736694,0.99998445,0.9029087684117646
ENCFF309OEW,Top SNV Discovered in YRI,Wilcoxon Test,1,AVE,302661.5,0.21636431,0.783666262,0.432728623,0.99998445,0.8466788313117366
ENCFF309OEW,Top SNV Discovered in YRI,Wilcoxon Test,2,TSS,228026.5,0.51012435,0.489922946,0.979845892,0.99998445,0.7160491691713917
ENCFF309OEW,Top SNV Discovered in YRI,Wilcoxon Test,2,AVE,236288,0.16992911,0.830100892,0.339858222,0.99998445,0.8717215495376044
ENCFF309OEW,Top SNV Discovered in YRI,Wilcoxon Test,3,TSS,168290,0.99610726,0.00389427,0.007788539,0.99998445,0.03214904649635037
ENCFF309OEW,Top SNV Discovered in YRI,Wilcoxon Test,3,AVE,169426.5,0.99397486,0.006027402,0.012054805,0.99998445,0.03736800661904762
ENCFF601YET,Top SNV Discovered in YRI,Wilcoxon Test,1,TSS,280415.5,0.9375788,0.0624340228,0.1248680455,0.99998445,0.19947141182711864
ENCFF601YET,Top SNV Discovered in YRI,Wilcoxon Test,1,AVE,281616.5,0.9206636,0.0793518045,0.158703609,0.99998445,0.24454193702861035
ENCFF601YET,Top SNV Discovered in YRI,Wilcoxon Test,2,TSS,216115.5,0.9247891,0.0752277581,0.1504555161,0.99998445,0.23469297561487604
ENCFF601YET,Top SNV Discovered in YRI,Wilcoxon Test,2,AVE,216204,0.9232888,0.0767282634,0.1534565268,0.99998445,0.237752509329863
ENCFF601YET,Top SNV Discovered in YRI,Wilcoxon Test,3,TSS,169813.5,0.9930415,0.0069610835,0.013922167,0.99998445,0.03976255271969697
ENCFF601YET,Top SNV Discovered in YRI,Wilcoxon Test,3,AVE,165974.5,0.9985016,0.0014990815,0.0029981629,0.99998445,0.023219117486842106
ENCFF803DJF,Top SNV Discovered in YRI,Wilcoxon Test,1,TSS,312901,0.03200814,0.967999345,0.06401628,0.99998445,0.9714350125953859
ENCFF803DJF,Top SNV Discovered in YRI,Wilcoxon Test,1,AVE,314513.5,0.02168235,0.978323057,0.04336469,0.99998445,0.9809249800239361
ENCFF803DJF,Top SNV Discovered in YRI,Wilcoxon Test,2,TSS,223019,0.73213648,0.267902582,0.53580516,0.99998445,0.6035813152231077
ENCFF803DJF,Top SNV Discovered in YRI,Wilcoxon Test,2,AVE,217724.5,0.89384033,0.106181411,0.21236282,0.99998445,0.311117035857513
ENCFF803DJF,Top SNV Discovered in YRI,Wilcoxon Test,3,TSS,169507.5,0.99378924,0.006213086,0.01242617,0.99998445,0.03736800661904762
ENCFF803DJF,Top SNV Discovered in YRI,Wilcoxon Test,3,AVE,175473.5,0.95632536,0.043686901,0.0873738,0.99998445,0.14575187324778763
ENCFF775CVC,Top SNV Discovered in YRI,Wilcoxon Test,1,TSS,304882,0.15480689,0.8452179,0.3096137887,0.99998445,0.8818648015682655
ENCFF775CVC,Top SNV Discovered in YRI,Wilcoxon Test,1,AVE,299108,0.33941687,0.6606213,0.6788337465,0.99998445,0.7898125702230445
ENCFF775CVC,Top SNV Discovered in YRI,Wilcoxon Test,2,TSS,222230.5,0.76201366,0.238023,0.4760460833,0.99998445,0.564369
ENCFF775CVC,Top SNV Discovered in YRI,Wilcoxon Test,2,AVE,220933.5,0.8069289,0.1931036,0.3862072036,0.99998445,0.49078690247191004
ENCFF775CVC,Top SNV Discovered in YRI,Wilcoxon Test,3,TSS,156937,0.99998445,1.555595e-5,3.11119e-5,0.99998445,0.012955178990000002
ENCFF775CVC,Top SNV Discovered in YRI,Wilcoxon Test,3,AVE,162023.5,0.99975985,2.402715e-4,4.805431e-4,0.99998445,0.01560541359
ENCFF600UCV,Top SNV Discovered in YRI,Wilcoxon Test,1,TSS,302013,0.23670878,0.763323387,0.473417557,0.99998445,0.8353263708590735
ENCFF600UCV,Top SNV Discovered in YRI,Wilcoxon Test,1,AVE,297088,0.41938902,0.580651723,0.838778034,0.99998445,0.76861367024
ENCFF600UCV,Top SNV Discovered in YRI,Wilcoxon Test,2,TSS,231088,0.36778796,0.632256731,0.735575921,0.99998445,0.783134962872549
ENCFF600UCV,Top SNV Discovered in YRI,Wilcoxon Test,2,AVE,233305.5,0.27401441,0.726025091,0.548028824,0.99998445,0.8227811719238476
ENCFF600UCV,Top SNV Discovered in YRI,Wilcoxon Test,3,TSS,170209,0.99195794,0.008044977,0.016089954,0.99998445,0.04193027182949309
ENCFF600UCV,Top SNV Discovered in YRI,Wilcoxon Test,3,AVE,168258.5,0.99615525,0.003846269,0.007692538,0.99998445,0.03214904649635037
ENCFF839SCO,Top SNV Discovered in YRI,Wilcoxon Test,1,TSS,294875.5,0.51085427,0.489187308,0.97837462,0.99998445,0.7160491691713917
ENCFF839SCO,Top SNV Discovered in YRI,Wilcoxon Test,1,AVE,298827.5,0.35018867,0.649849949,0.70037735,0.99998445,0.788085047614148
ENCFF839SCO,Top SNV Discovered in YRI,Wilcoxon Test,2,TSS,230401.5,0.39886045,0.601185339,0.79772089,0.99998445,0.7728475262310306
ENCFF839SCO,Top SNV Discovered in YRI,Wilcoxon Test,2,AVE,229690.5,0.43172971,0.568316909,0.86345942,0.99998445,0.7591956364494687
ENCFF839SCO,Top SNV Discovered in YRI,Wilcoxon Test,3,TSS,170049,0.99241298,0.007589793,0.01517959,0.99998445,0.04137183595754717
ENCFF839SCO,Top SNV Discovered in YRI,Wilcoxon Test,3,AVE,169677,0.99338434,0.006618116,0.01323623,0.99998445,0.038582934
ENCFF557SNT,Top SNV Discovered in YRI,Wilcoxon Test,1,TSS,306133.5,0.1257921,0.8742294393,0.2515842318,0.99998445,0.8972354771763158
ENCFF557SNT,Top SNV Discovered in YRI,Wilcoxon Test,1,AVE,295554.5,0.4826195,0.5174221013,0.9652389051,0.99998445,0.7287725984686177
ENCFF557SNT,Top SNV Discovered in YRI,Wilcoxon Test,2,TSS,230020,0.4164236,0.5836226663,0.8328472123,0.99998445,0.76861367024
ENCFF557SNT,Top SNV Discovered in YRI,Wilcoxon Test,2,AVE,226521.5,0.580776,0.4192703069,0.8385406139,0.99998445,0.6906631658670995
ENCFF557SNT,Top SNV Discovered in YRI,Wilcoxon Test,3,TSS,165643,0.998702,0.0012985951,0.0025971901,0.99998445,0.022224216529411762
ENCFF557SNT,Top SNV Discovered in YRI,Wilcoxon Test,3,AVE,162017,0.9997606,2.394982e-4,4.789964e-4,0.99998445,0.01560541359
ENCFF344JQP,Top SNV Discovered in YRI,Wilcoxon Test,1,TSS,298780.5,0.35200394,0.6480347559,0.704007881,0.99998445,0.7872473780052632
ENCFF344JQP,Top SNV Discovered in YRI,Wilcoxon Test,1,AVE,291874.5,0.63310376,0.36693549600000003,0.73387099200000006,0.99998445,0.6571776564587678
ENCFF344JQP,Top SNV Discovered in YRI,Wilcoxon Test,2,TSS,223538.5,0.71146314,0.2885773677,0.577154735,0.99998445,0.6134981256930451
ENCFF344JQP,Top SNV Discovered in YRI,Wilcoxon Test,2,AVE,227721.5,0.52454106,0.4755061634,0.951012327,0.99998445,0.7132592451
ENCFF344JQP,Top SNV Discovered in YRI,Wilcoxon Test,3,TSS,171617.5,0.98680419,0.0132003023,0.026400605,0.99998445,0.05655129508068182
ENCFF344JQP,Top SNV Discovered in YRI,Wilcoxon Test,3,AVE,168095,0.99639589,0.0036055396,0.007211079,0.99998445,0.03096651438636364
ENCFF535BIH,Top SNV Discovered in YRI,Wilcoxon Test,1,TSS,292416.5,0.6116331,0.388406865,0.77681373,0.99998445,0.6689112627173253
ENCFF535BIH,Top SNV Discovered in YRI,Wilcoxon Test,1,AVE,294113.5,0.5424685,0.457572894,0.91514579,0.99998445,0.7037964060786487
ENCFF535BIH,Top SNV Discovered in YRI,Wilcoxon Test,2,TSS,224767,0.6598188,0.340224634,0.68044927,0.99998445,0.6450225321335559
ENCFF535BIH,Top SNV Discovered in YRI,Wilcoxon Test,2,AVE,220567,0.8186121,0.1814192,0.3628384,0.99998445,0.4706080623853211
ENCFF535BIH,Top SNV Discovered in YRI,Wilcoxon Test,3,TSS,179338.5,0.8844453,0.115580544,0.23116109,0.99998445,0.33010503854545453
ENCFF535BIH,Top SNV Discovered in YRI,Wilcoxon Test,3,AVE,173529,0.9754224,0.024585229,0.04917046,0.99998445,0.08940801928938906
ENCFF105MPH,Top SNV Discovered in YRI,Wilcoxon Test,1,TSS,299637,0.3194609,0.680576363,0.638921786,0.99998445,0.8027938775755995
ENCFF105MPH,Top SNV Discovered in YRI,Wilcoxon Test,1,AVE,300251.5,0.2969225,0.703113611,0.593844934,0.99998445,0.8099824655792683
ENCFF105MPH,Top SNV Discovered in YRI,Wilcoxon Test,2,TSS,225866,0.6108822,0.38916322800000003,0.778326455,0.99998445,0.6689112627173253
